osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,tunnel
"[993607993, 1188436444]",False,Коммунистическая улица,residential,False,214.70600000000002,,"LINESTRING (32.0522002 54.7806148, 32.0519914 54.7806155, 32.0519037 54.7806151, 32.0509579 54.780611, 32.0494832 54.7806044, 32.0489521 54.7806005, 32.0488522 54.7806013)",4,
44580974,False,улица Глинки,residential,False,227.972,,"LINESTRING (32.0515434 54.7791829, 32.0511948 54.7792654, 32.0503711 54.7796348, 32.0499902 54.7798087, 32.0488156 54.7803451, 32.0487238 54.780387, 32.0486975 54.780399)",,
116114606,False,Большая Советская улица,primary,False,104.491,50,"LINESTRING (32.0515434 54.7791829, 32.051251 54.778613, 32.0511049 54.7784403, 32.0509555 54.7783136)",,
"[448597416, 311388673, 311387304]",False,Большая Советская улица,primary,True,164.703,50,"LINESTRING (32.0515434 54.7791829, 32.0517041 54.7795417, 32.0519549 54.7800999, 32.0521283 54.7804716, 32.0522002 54.7806148)",4,
1098391187,False,улица Барклая де Толли,tertiary,True,147.439,,"LINESTRING (32.0515434 54.7791829, 32.0517624 54.7791474, 32.0523963 54.7790612, 32.0537787 54.7788732)",,
98350736,False,улица Пржевальского,residential,False,172.421,,"LINESTRING (32.0440815 54.7840436, 32.0439249 54.7840407, 32.0436839 54.7840358, 32.0427377 54.7840164, 32.0416499 54.7840142, 32.0415531 54.7840209, 32.0413952 54.7840318)",,
98350736,False,улица Пржевальского,residential,True,193.90800000000002,,"LINESTRING (32.0440815 54.7840436, 32.04423 54.7840482, 32.0468619 54.7841298, 32.0471012 54.7841372)",,
"[110343241, 99190270]",False,улица Октябрьской Революции,residential,False,140.63599999999997,,"LINESTRING (32.0440815 54.7840436, 32.0440836 54.7839409, 32.0441018 54.7834594, 32.0441087 54.7832767, 32.0441074 54.782779)",,
837433366,False,улица Ногина,residential,True,249.687,,"LINESTRING (32.0440815 54.7840436, 32.0440859 54.784135, 32.0440404 54.7845716, 32.0440335 54.784904, 32.0440277 54.7851829, 32.0440219 54.7853671, 32.0441255 54.7853982, 32.045602 54.7854612)",,
98240646,False,улица Кирилла и Мефодия,residential,False,33.95,,"LINESTRING (32.0414746 54.7823616, 32.0414679 54.7825019, 32.0414655 54.782553, 32.0414601 54.7826668)",,
182149802,False,Большая Советская улица,primary,False,126.029,50,"LINESTRING (32.0527331 54.7817052, 32.0523537 54.7808794, 32.0522699 54.7807236, 32.0522002 54.7806148)",4,
"[315607761, 311387495]",False,Большая Советская улица,primary,True,124.70400000000001,50,"LINESTRING (32.0527331 54.7817052, 32.0530438 54.7823812, 32.0531053 54.7825249, 32.0531429 54.7825929, 32.0531713 54.782647, 32.0532347 54.7827886)",4,
98240646,False,улица Кирилла и Мефодия,residential,True,151.846,,"LINESTRING (32.0413952 54.7840318, 32.0413934 54.7839482, 32.0414388 54.7830757, 32.0414601 54.7826668)",,
98350736,False,улица Пржевальского,residential,False,174.286,,"LINESTRING (32.0413952 54.7840318, 32.0412491 54.7840768, 32.0411093 54.7841199, 32.0404605 54.7843069, 32.0395967 54.7845558, 32.0389679 54.784737)",,
98350736,False,улица Пржевальского,residential,True,172.421,,"LINESTRING (32.0413952 54.7840318, 32.0415531 54.7840209, 32.0416499 54.7840142, 32.0427377 54.7840164, 32.0436839 54.7840358, 32.0439249 54.7840407, 32.0440815 54.7840436)",,
837433156,False,улица Воровского,residential,True,98.31700000000001,,"LINESTRING (32.0413952 54.7840318, 32.0414221 54.7841124, 32.0414037 54.7845531, 32.0413654 54.7849137)",,
380959064,False,улица 2-я линия Красноармейской Слободы,residential,True,206.53300000000002,,"LINESTRING (32.0440771 54.7779389, 32.0439163 54.777981, 32.0429052 54.7782455, 32.0412123 54.7786912, 32.0411444 54.7787062)",,
98240632,False,улица Карла Маркса,residential,True,170.346,,"LINESTRING (32.0414601 54.7826668, 32.0427311 54.7826758, 32.0441164 54.7826856)",,
98240646,False,улица Кирилла и Мефодия,residential,False,151.846,,"LINESTRING (32.0414601 54.7826668, 32.0414388 54.7830757, 32.0413934 54.7839482, 32.0413952 54.7840318)",,
98240646,False,улица Кирилла и Мефодия,residential,True,33.95,,"LINESTRING (32.0414601 54.7826668, 32.0414655 54.782553, 32.0414679 54.7825019, 32.0414746 54.7823616)",,
98240632,False,улица Карла Маркса,residential,False,170.346,,"LINESTRING (32.0441164 54.7826856, 32.0427311 54.7826758, 32.0414601 54.7826668)",,
98366255,False,улица Войкова,residential,True,153.637,,"LINESTRING (32.0467665 54.7854901, 32.0468133 54.7852087, 32.0468377 54.7851481, 32.0468555 54.7851214, 32.0468929 54.7850891, 32.0469822 54.7850059, 32.0470975 54.7842023, 32.0471012 54.7841372)",,
"[837433368, 837433366, 709871263]",False,улица Ногина,residential,False,74.737,,"LINESTRING (32.0467665 54.7854901, 32.046492 54.7854842, 32.0464208 54.7854824, 32.0460877 54.7854733, 32.045602 54.7854612)",,yes
280454080,False,Большая Советская улица,primary,True,34.6,50,"LINESTRING (32.0537868 54.7841462, 32.0538274 54.7843429, 32.0538411 54.7844557)",4,
"[311388105, 311388106, 311388107]",False,Большая Советская улица,primary,False,155.07799999999997,50,"LINESTRING (32.0537868 54.7841462, 32.0537502 54.7840277, 32.0535824 54.7836232, 32.0534171 54.78324, 32.0532347 54.7827886)",4,
78394276,False,улица 2-я линия Красноармейской Слободы,residential,False,7.773,,"LINESTRING (32.0385666 54.7793737, 32.0386775 54.7793455)",,
380959060,True,Водяной переулок,residential,False,86.818,,"LINESTRING (32.0398603 54.7770267, 32.0404065 54.7777411)",,
98350763,False,улица 3-я линия Красноармейской Слободы,residential,False,157.966,,"LINESTRING (32.0426451 54.7771485, 32.0420496 54.7773062, 32.0404065 54.7777411)",,
98350763,False,улица 3-я линия Красноармейской Слободы,residential,True,157.966,,"LINESTRING (32.0404065 54.7777411, 32.0420496 54.7773062, 32.0426451 54.7771485)",,
380959062,True,Водяной переулок,residential,False,117.285,,"LINESTRING (32.0404065 54.7777411, 32.0409113 54.7784013, 32.0411444 54.7787062)",,
98350736,False,улица Пржевальского,residential,False,193.90800000000002,,"LINESTRING (32.0471012 54.7841372, 32.0468619 54.7841298, 32.04423 54.7840482, 32.0440815 54.7840436)",,
98350736,False,улица Пржевальского,residential,True,175.193,,"LINESTRING (32.0471012 54.7841372, 32.0476174 54.7841551, 32.0476891 54.7841576, 32.0485071 54.7841922, 32.0490235 54.784209, 32.0495081 54.7842213, 32.0498252 54.7841934)",,
98366255,False,улица Войкова,residential,False,153.637,,"LINESTRING (32.0471012 54.7841372, 32.0470975 54.7842023, 32.0469822 54.7850059, 32.0468929 54.7850891, 32.0468555 54.7851214, 32.0468377 54.7851481, 32.0468133 54.7852087, 32.0467665 54.7854901)",,
993607996,True,,residential,False,24.724,,"LINESTRING (32.0481938 54.7806019, 32.0485099 54.7804746)",,
"[99190280, 27664632, 98366256, 99190287]",False,"['улица Конёнкова', 'улица Глинки']",residential,True,426.507,,"LINESTRING (32.0481938 54.7806019, 32.0481891 54.7806904, 32.0481547 54.7814799, 32.0481255 54.7823259, 32.0481371 54.7823587, 32.0481715 54.7824015, 32.0483513 54.7826253, 32.0484339 54.782725, 32.0486129 54.7829045, 32.0487016 54.7829935, 32.0489831 54.783294, 32.0491145 54.7834343, 32.0492038 54.7835297, 32.0496703 54.7840316, 32.049745 54.7841076, 32.0498252 54.7841934)",,
311387305,False,Коммунистическая улица,residential,False,248.93200000000002,,"LINESTRING (32.0481938 54.7806019, 32.0480618 54.7806012, 32.0466258 54.7805933, 32.0443121 54.7805821)",,
837433366,False,улица Ногина,residential,False,249.68699999999998,,"LINESTRING (32.045602 54.7854612, 32.0441255 54.7853982, 32.0440219 54.7853671, 32.0440277 54.7851829, 32.0440335 54.784904, 32.0440404 54.7845716, 32.0440859 54.784135, 32.0440815 54.7840436)",,
"[837433368, 837433366, 709871263]",False,улица Ногина,residential,True,74.737,,"LINESTRING (32.045602 54.7854612, 32.0460877 54.7854733, 32.0464208 54.7854824, 32.046492 54.7854842, 32.0467665 54.7854901)",,yes
"[893055053, 893055054]",False,улица Козлова,residential,False,167.0,,"LINESTRING (32.0528796 54.7844999, 32.0525184 54.7845211, 32.0510354 54.7846339, 32.0507077 54.7846589, 32.0502965 54.7846912)",,
"[98350784, 893055057]",False,улица Козлова,residential,True,61.894999999999996,,"LINESTRING (32.0528796 54.7844999, 32.0530429 54.7844907, 32.0531149 54.7844867, 32.0536755 54.7844552, 32.0538411 54.7844557)",,
109930773,False,переулок Смирнова,residential,True,104.98100000000002,,"LINESTRING (32.0474025 54.7772954, 32.0476931 54.7777054, 32.047849 54.7779253, 32.0479514 54.7780698, 32.048022 54.7781693)",,
109930773,False,переулок Смирнова,residential,False,104.981,,"LINESTRING (32.048022 54.7781693, 32.0479514 54.7780698, 32.047849 54.7779253, 32.0476931 54.7777054, 32.0474025 54.7772954)",,
469410339,False,улица Дзержинского,secondary,False,65.088,,"LINESTRING (32.048022 54.7781693, 32.0481844 54.7781559, 32.0490215 54.7782438)",,
469410339,False,улица Дзержинского,secondary,True,424.52500000000003,,"LINESTRING (32.048022 54.7781693, 32.0478351 54.7782078, 32.0468625 54.7784541, 32.0468138 54.7784662, 32.0442299 54.7791301, 32.0421692 54.7796988, 32.0419945 54.7797459)",,
432391801,False,улица Октябрьской Революции,residential,True,62.753,,"LINESTRING (32.0441686 54.7806641, 32.0441552 54.7812284)",,
1212487290,True,,residential,False,5.756,,"LINESTRING (32.0441686 54.7806641, 32.044131 54.7806171)",,
311387305,False,Коммунистическая улица,residential,True,248.932,,"LINESTRING (32.0443121 54.7805821, 32.0466258 54.7805933, 32.0480618 54.7806012, 32.0481938 54.7806019)",,
"[1212487286, 1212487287]",True,,residential,False,8.232999999999999,,"LINESTRING (32.0443121 54.7805821, 32.0442385 54.7805989, 32.044223 54.7806099, 32.0442025 54.7806178)",,
239714215,False,переулок Воровского,residential,False,149.097,,"LINESTRING (32.0413654 54.7849137, 32.0410653 54.7850292, 32.0408361 54.7851174, 32.0402869 54.7852908, 32.0401476 54.7853185, 32.0399079 54.7853737, 32.0398175 54.7853899, 32.0393823 54.7854679, 32.0392802 54.7854862)",,
837433156,False,улица Воровского,residential,False,98.317,,"LINESTRING (32.0413654 54.7849137, 32.0414037 54.7845531, 32.0414221 54.7841124, 32.0413952 54.7840318)",,
993666772,True,,residential,False,8.678,,"LINESTRING (32.0486975 54.780399, 32.0487548 54.7804697)",,
44580974,False,улица Глинки,residential,True,227.972,,"LINESTRING (32.0486975 54.780399, 32.0487238 54.780387, 32.0488156 54.7803451, 32.0499902 54.7798087, 32.0503711 54.7796348, 32.0511948 54.7792654, 32.0515434 54.7791829)",,
993607995,True,Коммунистическая улица,residential,False,11.915,,"LINESTRING (32.0488522 54.7806013, 32.0486664 54.7806004)",,
"[993607993, 1188436444]",False,Коммунистическая улица,residential,True,214.70599999999996,,"LINESTRING (32.0488522 54.7806013, 32.0489521 54.7806005, 32.0494832 54.7806044, 32.0509579 54.780611, 32.0519037 54.7806151, 32.0519914 54.7806155, 32.0522002 54.7806148)",4,
469410339,False,улица Дзержинского,secondary,False,114.815,,"LINESTRING (32.0403472 54.7801504, 32.0419945 54.7797459)",,
380958124,True,Чуриловский переулок,residential,False,125.152,40,"LINESTRING (32.0403472 54.7801504, 32.0402765 54.7800549, 32.0399982 54.7796793, 32.0395804 54.7791154)",,
469410339,False,улица Дзержинского,secondary,True,60.717999999999996,,"LINESTRING (32.0403472 54.7801504, 32.0397566 54.7803032, 32.0394833 54.7803739)",,
78394276,False,улица 2-я линия Красноармейской Слободы,residential,True,7.773,,"LINESTRING (32.0386775 54.7793455, 32.0385666 54.7793737)",,
78394276,False,улица 2-я линия Красноармейской Слободы,residential,False,63.303,,"LINESTRING (32.0386775 54.7793455, 32.0389992 54.7792635, 32.0392861 54.7791904, 32.0395804 54.7791154)",,
380958125,False,,residential,False,125.48700000000001,,"LINESTRING (32.0386775 54.7793455, 32.0391169 54.7799063, 32.03942 54.7802932, 32.0394833 54.7803739)",,
380958125,False,,residential,True,125.48700000000001,,"LINESTRING (32.0394833 54.7803739, 32.03942 54.7802932, 32.0391169 54.7799063, 32.0386775 54.7793455)",,
469410339,False,улица Дзержинского,secondary,False,60.717999999999996,,"LINESTRING (32.0394833 54.7803739, 32.0397566 54.7803032, 32.0403472 54.7801504)",,
432391801,False,улица Октябрьской Революции,residential,False,62.753,,"LINESTRING (32.0441552 54.7812284, 32.0441686 54.7806641)",,
110343245,False,улица Бакунина,residential,False,86.977,,"LINESTRING (32.0392802 54.7854862, 32.0390781 54.7851288, 32.0389322 54.784857, 32.0389679 54.784737)",,
239714215,False,переулок Воровского,residential,True,149.097,,"LINESTRING (32.0392802 54.7854862, 32.0393823 54.7854679, 32.0398175 54.7853899, 32.0399079 54.7853737, 32.0401476 54.7853185, 32.0402869 54.7852908, 32.0408361 54.7851174, 32.0410653 54.7850292, 32.0413654 54.7849137)",,
469410339,False,улица Дзержинского,secondary,True,65.088,,"LINESTRING (32.0490215 54.7782438, 32.0481844 54.7781559, 32.048022 54.7781693)",,
893069802,True,улица Дзержинского,secondary,False,98.22500000000001,,"LINESTRING (32.0490215 54.7782438, 32.0496991 54.7782544, 32.0500127 54.7782037, 32.0502376 54.7781506, 32.0503358 54.7781225, 32.0504938 54.7780785)",,
893069805,True,улица Дзержинского,primary,False,17.761,,"LINESTRING (32.0504938 54.7780785, 32.0505931 54.7780606, 32.0506385 54.7780515, 32.050755 54.7780256)",,
893069807,True,улица Дзержинского,primary,False,46.417,,"LINESTRING (32.050755 54.7780256, 32.0514556 54.7779208)",,
893069806,True,проспект Гагарина,primary,False,34.659000000000006,,"LINESTRING (32.050755 54.7780256, 32.0508747 54.7781678, 32.050905 54.7782037, 32.0509555 54.7783136)",,
993607995,True,Коммунистическая улица,residential,False,26.312,,"LINESTRING (32.0486041 54.7806006, 32.0481938 54.7806019)",,
993660486,True,,residential,False,18.207,,"LINESTRING (32.0486041 54.7806006, 32.0485596 54.7805947, 32.0485228 54.7805773, 32.0484975 54.7805541, 32.0484866 54.7805274, 32.0484911 54.7805001, 32.0485099 54.7804746)",,
993607996,True,,residential,False,5.883,,"LINESTRING (32.0485099 54.7804746, 32.0485471 54.7804599, 32.0485851 54.7804443)",,
993666772,True,,residential,False,13.042,,"LINESTRING (32.0487737 54.7804931, 32.0488522 54.7806013)",,
993660488,True,,residential,False,15.508,,"LINESTRING (32.0487737 54.7804931, 32.0487783 54.7805216, 32.0487702 54.7805492, 32.048747 54.7805737, 32.0487111 54.7805925, 32.0486664 54.7806004)",,
993607996,True,,residential,False,8.794,,"LINESTRING (32.0485851 54.7804443, 32.0486975 54.780399)",,
993660487,True,,residential,False,11.947,,"LINESTRING (32.0485851 54.7804443, 32.0486283 54.7804375, 32.0486742 54.780441, 32.0487159 54.7804526, 32.0487548 54.7804697)",,
993666772,True,,residential,False,2.87,,"LINESTRING (32.0487548 54.7804697, 32.0487737 54.7804931)",,
993607995,True,Коммунистическая улица,residential,False,3.995,,"LINESTRING (32.0486664 54.7806004, 32.0486041 54.7806006)",,
"[110343241, 99190270]",False,улица Октябрьской Революции,residential,True,140.636,,"LINESTRING (32.0441074 54.782779, 32.0441087 54.7832767, 32.0441018 54.7834594, 32.0440836 54.7839409, 32.0440815 54.7840436)",,
1212487289,True,,residential,False,5.588,,"LINESTRING (32.0442025 54.7806178, 32.0441686 54.7806641)",,
1212487286,True,,residential,False,4.724,,"LINESTRING (32.0442025 54.7806178, 32.0441789 54.7806217, 32.0441543 54.7806215, 32.044131 54.7806171)",,
"[1212487288, 1212487286]",True,,residential,False,25.299999999999997,,"LINESTRING (32.044131 54.7806171, 32.0441109 54.7806089, 32.0440943 54.7805956, 32.0440865 54.7805799, 32.0440884 54.7805636, 32.0440998 54.7805486, 32.0441195 54.7805368, 32.0441449 54.7805296, 32.0441731 54.7805277, 32.0442006 54.7805316, 32.0442243 54.7805406, 32.0442412 54.7805537, 32.0443121 54.7805821)",,
