osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel
761482981,5,Мытная улица,primary,RU:urban,False,False,35.952,"LINESTRING (37.6147765 55.7275368, 37.6146379 55.7277947, 37.6146104 55.7278463)",
1169101422,2,проезд Апакова,primary,RU:urban,True,False,22.412,"LINESTRING (37.6147765 55.7275368, 37.6147125 55.7275557, 37.6146327 55.7275678, 37.6144757 55.7275749, 37.6144302 55.7275753)",
55507778,2,,primary_link,RU:urban,True,False,88.382,"LINESTRING (37.6110837 55.7298805, 37.6115609 55.7297424, 37.6116566 55.7297142, 37.6117359 55.7296898, 37.6117945 55.7296637, 37.6118474 55.7296258, 37.6118923 55.729573, 37.6119346 55.7295125, 37.6119621 55.7294606, 37.6119755 55.729412, 37.6119796 55.7293482)",
1021619637,1,,primary_link,RU:urban,True,False,24.615000000000002,"LINESTRING (37.6110837 55.7298805, 37.6112193 55.7298656, 37.6113568 55.7298613, 37.6114726 55.7298716)",
"[1169101418, 23165940, 761482982]","['7', '6']",Мытная улица,primary,RU:urban,False,True,157.877,"LINESTRING (37.6142055 55.7292341, 37.6141941 55.7290004, 37.6141874 55.7288811, 37.6141891 55.7288059, 37.6141931 55.7287366, 37.614207 55.7286797, 37.614227 55.7285964, 37.6142559 55.7285301, 37.6143276 55.7283919, 37.6143669 55.7283137, 37.6144106 55.7282266, 37.6144531 55.728142, 37.6146104 55.7278463)",
"[1219285100, 38108132]",5,Мытная улица,primary,RU:urban,False,False,105.59299999999999,"LINESTRING (37.6142055 55.7292341, 37.614223 55.7294271, 37.6142365 55.7296736, 37.6142644 55.7301831)",
"[22874010, 46507492, 1219285095]","['4', '3']",улица Коровий Вал,primary,RU:urban,False,False,161.22900000000004,"LINESTRING (37.6142055 55.7292341, 37.6147418 55.7292267, 37.6152037 55.7292144, 37.615304 55.72921, 37.6153384 55.7292092, 37.6154814 55.729184, 37.6155581 55.729161, 37.6156882 55.7291012, 37.6157958 55.7290627, 37.6159494 55.7290283, 37.6161791 55.7290193, 37.6163764 55.7290224, 37.6164226 55.7290233, 37.616692 55.7290308)",
"[23492304, 1130886272]",2,,primary_link,RU:urban,True,False,170.14000000000001,"LINESTRING (37.6061245 55.7316545, 37.6065908 55.7313571, 37.6066865 55.7313049, 37.6068597 55.7312236, 37.6078286 55.7309107, 37.6079985 55.7308644, 37.608312 55.7307788)",
"[468671130, 691909955, 691909949]","['4', '3']",улица Крымский Вал,primary,RU:urban,True,False,167.633,"LINESTRING (37.6061245 55.7316545, 37.60682 55.731436, 37.6074853 55.7312221, 37.6079585 55.73107, 37.6084464 55.7309041)",
83938809,4,Мытная улица,secondary,RU:urban,True,False,68.52199999999999,"LINESTRING (37.6150768 55.7269444, 37.6149276 55.7272577, 37.614902 55.7273113, 37.6148543 55.7274048, 37.6147765 55.7275368)",
25057352,2,1-й Спасоналивковский переулок,unclassified,30,False,False,157.59400000000002,"LINESTRING (37.6127748 55.7336438, 37.6129968 55.7336181, 37.6130399 55.7336132, 37.6134386 55.7335675, 37.6135069 55.7335595, 37.6144181 55.7334536, 37.6145413 55.73344, 37.6148187 55.7334095, 37.6150586 55.7333789, 37.6151489 55.7333684, 37.6152401 55.7333578)",
25057336,2,Якиманский переулок,unclassified,30,False,True,173.197,"LINESTRING (37.6122989 55.7329325, 37.6120414 55.7329657, 37.611216 55.7330724, 37.6110499 55.7330958, 37.6104839 55.7331687, 37.6101258 55.7332193, 37.6096976 55.7332726, 37.6096041 55.7332842)",
30080195,4,улица Большая Якиманка,primary,50,True,False,271.65799999999996,"LINESTRING (37.6122989 55.7329325, 37.6122178 55.7326289, 37.6121627 55.7323886, 37.6121405 55.7322915, 37.6120883 55.7319661, 37.6120543 55.7316691, 37.6120353 55.731173, 37.6120333 55.7311213, 37.6120314 55.7304977)",
25057336,2,Якиманский переулок,unclassified,30,False,False,173.197,"LINESTRING (37.6096041 55.7332842, 37.6096976 55.7332726, 37.6101258 55.7332193, 37.6104839 55.7331687, 37.6110499 55.7330958, 37.611216 55.7330724, 37.6120414 55.7329657, 37.6122989 55.7329325)",
160191372,1,2-й Бабьегородский переулок,residential,,False,True,195.83700000000002,"LINESTRING (37.6096041 55.7332842, 37.6095563 55.7332864, 37.6094746 55.7332866, 37.6086343 55.7333763, 37.6086111 55.733356, 37.6086589 55.7330339, 37.608771 55.7324145, 37.6090492 55.7323708, 37.6090961 55.7323628, 37.6091754 55.73235)",
"[46507392, 55507779, 46507380, 55507783]","['2', '3']",,primary_link,RU:urban,True,False,229.23100000000002,"LINESTRING (37.6084021 55.7312116, 37.6081763 55.7312851, 37.607051 55.7316627, 37.6067669 55.7317559, 37.6060164 55.7319961, 37.6059136 55.7320345, 37.6058473 55.7320537, 37.6057779 55.7320709, 37.6057076 55.7320796, 37.6056305 55.7320842, 37.6053595 55.7320864, 37.6051554 55.7320867)",
160191347,2,Мароновский переулок,residential,30,True,False,135.534,"LINESTRING (37.6084021 55.7312116, 37.6084978 55.7313416, 37.6088557 55.7318742, 37.6091754 55.73235)",
10695916,1,,primary_link,RU:urban,True,False,52.534,"LINESTRING (37.6120314 55.7304977, 37.6120187 55.7304348, 37.6120006 55.7303922, 37.6119677 55.730344, 37.6119014 55.7303026, 37.6118265 55.7302785, 37.6117056 55.7302684, 37.611456 55.7302673)",
