osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed,junction
72013196,улица Карла Маркса,tertiary,False,False,381.875,"LINESTRING (47.300123 56.0309101, 47.29994 56.0308375, 47.299397 56.0306158, 47.298998 56.0304108, 47.2987738 56.0302498, 47.2984456 56.0299188, 47.2969867 56.0283153, 47.2967935 56.0280909)",,,,
96389329,,tertiary,True,False,38.86,"LINESTRING (47.300123 56.0309101, 47.3002551 56.0309443, 47.3003627 56.0309526, 47.3004884 56.0309552, 47.3006105 56.0309514, 47.3007324 56.0309416)",,,,
220874300,Озёрная улица,residential,False,True,163.722,"LINESTRING (47.294473 56.028788, 47.2946481 56.0287349, 47.2946769 56.0287262, 47.2949084 56.028656, 47.2950112 56.0286248, 47.2954245 56.0284995, 47.2955371 56.0284653, 47.2966681 56.028122, 47.2967935 56.0280909)",,,,
226527921,Советская улица,tertiary,False,False,517.4319999999999,"LINESTRING (47.294473 56.028788, 47.2945167 56.0288347, 47.2945976 56.0289211, 47.2948813 56.029224, 47.2950307 56.0293836, 47.2951473 56.029508, 47.2953347 56.0297082, 47.2956291 56.0300225, 47.2958944 56.0303058, 47.2963943 56.0308395, 47.296458 56.0309075, 47.2967796 56.0312509, 47.2968249 56.0312991, 47.2970681 56.031559, 47.2980925 56.0326528, 47.2983343 56.032911)",,,,
72013192,,secondary,True,False,39.975,"LINESTRING (47.3018834 56.0315875, 47.3015549 56.0315025, 47.3012874 56.0314537)",97К-009,,,
218462810,Шоршелская улица,secondary,False,False,216.938,"LINESTRING (47.3018834 56.0315875, 47.302013 56.0316257, 47.302231 56.031679, 47.3034348 56.0319318, 47.303643 56.031975, 47.305142 56.0322863)",97К-009,2,RU:urban,
945800753,«Волга»,trunk,True,False,38.766,"LINESTRING (47.298614 56.03339, 47.2989156 56.0330848)",М-7,2,60,
429154218,Советская улица,tertiary,True,False,44.711999999999996,"LINESTRING (47.298614 56.03339, 47.2986057 56.0332774, 47.2985499 56.0331434, 47.2985191 56.0331074, 47.2984335 56.0330062)",,,,
945783878,,secondary,True,False,8.679,"LINESTRING (47.3010956 56.0314319, 47.3009574 56.0314433)",97К-009,,,circular
72013196,улица Карла Маркса,tertiary,False,True,381.87500000000006,"LINESTRING (47.2967935 56.0280909, 47.2969867 56.0283153, 47.2984456 56.0299188, 47.2987738 56.0302498, 47.298998 56.0304108, 47.299397 56.0306158, 47.29994 56.0308375, 47.300123 56.0309101)",,,,
220874300,Озёрная улица,residential,False,False,163.72199999999998,"LINESTRING (47.2967935 56.0280909, 47.2966681 56.028122, 47.2955371 56.0284653, 47.2954245 56.0284995, 47.2950112 56.0286248, 47.2949084 56.028656, 47.2946769 56.0287262, 47.2946481 56.0287349, 47.294473 56.028788)",,,,
945762031,Озёрная улица,residential,False,True,150.092,"LINESTRING (47.2967935 56.0280909, 47.2971109 56.028024, 47.2989291 56.0274637)",,,,
72013520,Лесная улица,residential,False,False,198.898,"LINESTRING (47.301118 56.0353087, 47.2999536 56.0349185, 47.2983724 56.0343886)",,,,
216127244,Шоссейная улица,residential,False,False,117.851,"LINESTRING (47.3001054 56.032626, 47.2991884 56.0335538)",,,,
216127244,Шоссейная улица,residential,False,True,106.647,"LINESTRING (47.3001054 56.032626, 47.3009763 56.0317995)",,,,
72013512,Геологическая улица,residential,False,True,375.066,"LINESTRING (47.3001054 56.032626, 47.3004903 56.0327516, 47.3006825 56.0328143, 47.3020213 56.0332547, 47.3021703 56.033303, 47.303665 56.0337874, 47.3039681 56.0338863, 47.3041505 56.0339912, 47.3042695 56.0342189, 47.3044358 56.0343118, 47.3047298 56.0344018, 47.3050249 56.0344498)",,,,
216127244,Шоссейная улица,residential,False,True,105.766,"LINESTRING (47.2983724 56.0343886, 47.2991884 56.0335538)",,,,
72013520,Лесная улица,residential,False,True,198.898,"LINESTRING (47.2983724 56.0343886, 47.2999536 56.0349185, 47.301118 56.0353087)",,,,
72013514,улица Кутузова,residential,False,False,28.859,"LINESTRING (47.2991884 56.0335538, 47.2987842 56.0334259)",,,,
216127244,Шоссейная улица,residential,False,False,105.766,"LINESTRING (47.2991884 56.0335538, 47.2983724 56.0343886)",,,,
216127244,Шоссейная улица,residential,False,True,117.851,"LINESTRING (47.2991884 56.0335538, 47.3001054 56.032626)",,,,
72013514,улица Кутузова,residential,False,True,288.199,"LINESTRING (47.2991884 56.0335538, 47.2995451 56.0336804, 47.3002985 56.0339477, 47.3007618 56.0341292, 47.3020583 56.0345665, 47.3021774 56.0345545, 47.3023427 56.0345966, 47.3031269 56.0348872)",,,,
216127244,Шоссейная улица,residential,False,False,106.647,"LINESTRING (47.3009763 56.0317995, 47.3001054 56.032626)",,,,
216127244,Шоссейная улица,residential,False,True,43.041,"LINESTRING (47.3009763 56.0317995, 47.3011647 56.0315963, 47.3012874 56.0314537)",,,,
378886317,Марпосадская улица,residential,False,True,140.066,"LINESTRING (47.3009763 56.0317995, 47.3013499 56.0319346, 47.3028794 56.0324748)",,,,
945762027,,secondary,True,False,17.961000000000002,"LINESTRING (47.3013641 56.0310635, 47.3013875 56.0311119, 47.3013964 56.0311627, 47.3013923 56.031223)",97К-009,,,circular
316121663,«Волга»,trunk,True,False,58.033,"LINESTRING (47.3012193 56.0309664, 47.3007774 56.0314262)",М-7,2,60,
315789376,,secondary,True,False,14.36,"LINESTRING (47.3012193 56.0309664, 47.3012885 56.0309947, 47.3013306 56.0310245, 47.3013641 56.0310635)",97К-009,,,circular
218462808,,secondary_link,True,False,25.37,"LINESTRING (47.3009213 56.030915, 47.3010258 56.0308867, 47.3011153 56.0308588, 47.3012562 56.0307878)",,,,
945762028,,secondary,True,False,11.775,"LINESTRING (47.3009213 56.030915, 47.3010187 56.0309201, 47.3011067 56.0309345)",97К-009,,,circular
945776684,,secondary,True,False,6.99,"LINESTRING (47.3004973 56.0312661, 47.3004724 56.0312048)",97К-009,,,circular
96389341,,secondary,True,False,51.134,"LINESTRING (47.3013923 56.031223, 47.3015154 56.0313519, 47.3016387 56.031446, 47.3017558 56.0315224, 47.3018834 56.0315875)",97К-009,,,
379071484,,secondary,True,False,31.232,"LINESTRING (47.3013923 56.031223, 47.3013687 56.0312788, 47.3013236 56.0313313, 47.3012623 56.0313749, 47.3011925 56.0314058, 47.3010956 56.0314319)",97К-009,,,circular
315789374,,secondary,True,False,8.092,"LINESTRING (47.3007774 56.0314262, 47.3006637 56.0313907)",97К-009,,,circular
945783879,«Волга»,trunk,True,False,18.963,"LINESTRING (47.3007774 56.0314262, 47.3006352 56.0315771)",М-7,2,60,
945782373,«Волга»,trunk,True,False,18.424,"LINESTRING (47.3013501 56.0308177, 47.3012193 56.0309664)",М-7,2,60,
96389337,,secondary_link,True,False,27.705,"LINESTRING (47.3013501 56.0308177, 47.3013239 56.0309053, 47.3013284 56.0309695, 47.3013641 56.0310635)",,,,
96389324,,secondary_link,True,False,24.989,"LINESTRING (47.3009574 56.0314433, 47.3007696 56.0315127, 47.3006352 56.0315771)",,,,
379071485,,secondary,True,False,11.391,"LINESTRING (47.3009574 56.0314433, 47.3008465 56.0314374, 47.3007774 56.0314262)",97К-009,,,circular
96389323,,secondary,True,False,35.819,"LINESTRING (47.3004724 56.0312048, 47.300475 56.0311493, 47.3004895 56.0310976, 47.3005181 56.0310517, 47.3005696 56.0310091, 47.3006315 56.0309741, 47.3007324 56.0309416)",97К-009,,,circular
96389338,,tertiary,True,False,39.762,"LINESTRING (47.3004724 56.0312048, 47.3004254 56.0311373, 47.3003677 56.0310704, 47.3002712 56.0310001, 47.300123 56.0309101)",,,,
316121662,«Волга»,trunk,True,False,57.713,"LINESTRING (47.3006637 56.0313907, 47.3011067 56.0309345)",М-7,2,60,
945776685,,secondary,True,False,17.45,"LINESTRING (47.3006637 56.0313907, 47.3005763 56.031343, 47.3004973 56.0312661)",97К-009,,,circular
316121665,«Волга»,trunk,True,False,235.556,"LINESTRING (47.3006352 56.0315771, 47.2987842 56.0334259)",М-7,2,60,
315789375,,secondary,True,False,7.844,"LINESTRING (47.3011067 56.0309345, 47.3012193 56.0309664)",97К-009,,,circular
945782374,«Волга»,trunk,True,False,18.771,"LINESTRING (47.3011067 56.0309345, 47.3012562 56.0307878)",М-7,2,60,
945762029,,secondary,True,False,5.979,"LINESTRING (47.3007324 56.0309416, 47.3008237 56.0309246)",97К-009,,,circular
72013514,улица Кутузова,residential,False,True,28.859,"LINESTRING (47.2987842 56.0334259, 47.2991884 56.0335538)",,,,
226527921,Советская улица,tertiary,False,False,12.249,"LINESTRING (47.2983343 56.032911, 47.2984335 56.0330062)",,,,
226527921,Советская улица,tertiary,False,True,517.432,"LINESTRING (47.2983343 56.032911, 47.2980925 56.0326528, 47.2970681 56.031559, 47.2968249 56.0312991, 47.2967796 56.0312509, 47.296458 56.0309075, 47.2963943 56.0308395, 47.2958944 56.0303058, 47.2956291 56.0300225, 47.2953347 56.0297082, 47.2951473 56.029508, 47.2950307 56.0293836, 47.2948813 56.029224, 47.2945976 56.0289211, 47.2945167 56.0288347, 47.294473 56.028788)",,,,
945762031,Озёрная улица,residential,False,False,32.120999999999995,"LINESTRING (47.2993815 56.0273243, 47.2990941 56.0274185, 47.2989291 56.0274637)",,,,
945762031,Озёрная улица,residential,False,False,150.092,"LINESTRING (47.2989291 56.0274637, 47.2971109 56.028024, 47.2967935 56.0280909)",,,,
945762031,Озёрная улица,residential,False,True,32.120999999999995,"LINESTRING (47.2989291 56.0274637, 47.2990941 56.0274185, 47.2993815 56.0273243)",,,,
72013192,,secondary,True,False,12.161000000000001,"LINESTRING (47.3012874 56.0314537, 47.3012228 56.0314464, 47.3010956 56.0314319)",97К-009,,,
216127244,Шоссейная улица,residential,False,False,43.041,"LINESTRING (47.3012874 56.0314537, 47.3011647 56.0315963, 47.3009763 56.0317995)",,,,
72013518,Марпосадская улица,residential,False,False,130.11800000000002,"LINESTRING (47.305142 56.0322863, 47.3050833 56.0323866, 47.3049847 56.0325888, 47.3048121 56.0327489, 47.3046182 56.0328649, 47.3044519 56.0329031, 47.3043328 56.0329243, 47.304129 56.0328853, 47.3039209 56.0328342, 47.3037879 56.0327803)",,,,
218462810,Шоршелская улица,secondary,False,True,216.938,"LINESTRING (47.305142 56.0322863, 47.303643 56.031975, 47.3034348 56.0319318, 47.302231 56.031679, 47.302013 56.0316257, 47.3018834 56.0315875)",97К-009,2,RU:urban,
72013514,улица Кутузова,residential,False,False,288.199,"LINESTRING (47.3031269 56.0348872, 47.3023427 56.0345966, 47.3021774 56.0345545, 47.3020583 56.0345665, 47.3007618 56.0341292, 47.3002985 56.0339477, 47.2995451 56.0336804, 47.2991884 56.0335538)",,,,
72013518,Марпосадская улица,residential,False,True,130.118,"LINESTRING (47.3037879 56.0327803, 47.3039209 56.0328342, 47.304129 56.0328853, 47.3043328 56.0329243, 47.3044519 56.0329031, 47.3046182 56.0328649, 47.3048121 56.0327489, 47.3049847 56.0325888, 47.3050833 56.0323866, 47.305142 56.0322863)",,,,
