osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
76507041,2,улица Терешковой,residential,False,False,92.778,"LINESTRING (56.4227542 54.8372389, 56.4234872 54.8365192)",,
202995055,2,улица Ленина,tertiary,False,False,38.066,"LINESTRING (56.4227542 54.8372389, 56.4232903 54.8373868)",,
202995055,2,улица Ленина,tertiary,False,True,155.168,"LINESTRING (56.4227542 54.8372389, 56.4206353 54.836562)",,
202995055,2,улица Ленина,tertiary,False,False,232.319,"LINESTRING (56.4155589 54.8348685, 56.418654 54.8359583)",,
202995055,2,улица Ленина,tertiary,False,True,57.761,"LINESTRING (56.4155589 54.8348685, 56.4147804 54.8346062)",,
76503765,2,улица Свердлова,tertiary,False,False,147.627,"LINESTRING (56.4155589 54.8348685, 56.4160324 54.8343177, 56.4165817 54.8336787)",,
76503765,2,улица Свердлова,tertiary,False,True,347.216,"LINESTRING (56.4155589 54.8348685, 56.4154276 54.8349504, 56.4153572 54.8350716, 56.4148932 54.8359338, 56.4146865 54.8364367, 56.4147241 54.836965, 56.4149497 54.8374564, 56.4152551 54.8378453)",,
202995055,2,улица Ленина,tertiary,False,False,119.817,"LINESTRING (56.4189708 54.8360699, 56.4206353 54.836562)",,
202995055,2,улица Ленина,tertiary,False,True,23.782,"LINESTRING (56.4189708 54.8360699, 56.418654 54.8359583)",,
76503765,2,улица Свердлова,tertiary,False,False,186.175,"LINESTRING (56.4189708 54.8360699, 56.4183406 54.8364601, 56.4173539 54.8373295, 56.4172589 54.8374165)",,
76503763,,,residential,False,False,125.151,"LINESTRING (56.4116686 54.8348585, 56.4104345 54.8357312)",,
76503767,,Высоковольтная улица,residential,False,True,121.6,"LINESTRING (56.4116686 54.8348585, 56.4100765 54.8342626)",,
76503763,,,residential,False,True,126.80600000000001,"LINESTRING (56.4116686 54.8348585, 56.4125112 54.8343226, 56.4128859 54.8339653)",,
76503787,,,residential,False,False,56.175,"LINESTRING (56.4152551 54.8378453, 56.4144639 54.8380635)",yes,
76503765,2,улица Свердлова,tertiary,False,False,347.216,"LINESTRING (56.4152551 54.8378453, 56.4149497 54.8374564, 56.4147241 54.836965, 56.4146865 54.8364367, 56.4148932 54.8359338, 56.4153572 54.8350716, 56.4154276 54.8349504, 56.4155589 54.8348685)",,
76503765,2,улица Свердлова,tertiary,False,True,178.74400000000003,"LINESTRING (56.4152551 54.8378453, 56.4157328 54.838033, 56.4159873 54.8381159, 56.4162399 54.8381491, 56.4164829 54.8380757, 56.4166429 54.8379809, 56.4172589 54.8374165)",,
76503763,,,residential,False,False,109.809,"LINESTRING (56.4104345 54.8357312, 56.4092841 54.8364635)",,
76503763,,,residential,False,True,125.151,"LINESTRING (56.4104345 54.8357312, 56.4116686 54.8348585)",,
"[76503761, 186448821]",,,residential,False,False,154.845,"LINESTRING (56.4104345 54.8357312, 56.4106055 54.8357299, 56.4124557 54.8364107, 56.412507 54.8364092)",,
202995055,2,улица Ленина,tertiary,False,True,38.106,"LINESTRING (56.4128859 54.8339653, 56.4123856 54.8337798)",,
76503763,,,residential,False,False,126.80600000000001,"LINESTRING (56.4128859 54.8339653, 56.4125112 54.8343226, 56.4116686 54.8348585)",,
202995055,2,улица Ленина,tertiary,False,False,140.709,"LINESTRING (56.4128859 54.8339653, 56.4132449 54.8340875, 56.4147804 54.8346062)",,
202995055,2,улица Ленина,tertiary,False,False,24.768,"LINESTRING (56.4096372 54.8328698, 56.4099725 54.8329808)",,
40349090,2,,tertiary,False,False,35.398,"LINESTRING (56.4225714 54.8338537, 56.4228444 54.8335769)",,
546373864,2,улица Чапаева,residential,False,True,71.888,"LINESTRING (56.4225714 54.8338537, 56.4235671 54.8341522)",,
546373901,2,улица Чапаева,tertiary,False,False,352.472,"LINESTRING (56.4225714 54.8338537, 56.420353 54.8332622, 56.4175952 54.8324998)",,
76507033,,,residential,False,True,86.258,"LINESTRING (56.4157553 54.8298565, 56.4151942 54.8305617)",,
108435495,2,улица Горького,secondary,False,False,185.76600000000002,"LINESTRING (56.4157553 54.8298565, 56.416136 54.8297737, 56.4164742 54.8298045, 56.4173991 54.830064, 56.4183989 54.8303576)",,60
76507048,,Почтовый переулок,residential,False,True,68.449,"LINESTRING (56.4101953 54.8304933, 56.4097276 54.8310468)",,
546373865,2,улица Чапаева,residential,False,True,106.879,"LINESTRING (56.4101953 54.8304933, 56.4116924 54.8309179)",,
202995055,2,улица Ленина,tertiary,False,False,38.106,"LINESTRING (56.4123856 54.8337798, 56.4128859 54.8339653)",,
202995055,2,улица Ленина,tertiary,False,True,101.431,"LINESTRING (56.4123856 54.8337798, 56.4110125 54.8333252)",,
