osmid,highway,oneway,reversed,length,geometry,lanes,name,ref
257726222,residential,False,False,71.932,"LINESTRING (113.98548 51.6680279, 113.9861114 51.6679783, 113.9864775 51.6678686)",,,
309360770,secondary,False,False,407.623,"LINESTRING (113.98548 51.6680279, 113.9853368 51.6670104, 113.9852206 51.666123, 113.9850078 51.6651701, 113.9848084 51.6646829, 113.9846977 51.6645415, 113.9845951 51.6644255)",2,Читинская улица,
309360770,secondary,False,True,9.436,"LINESTRING (113.9845416 51.6643474, 113.9845951 51.6644255)",2,Читинская улица,
1232850471,secondary,False,False,107.604,"LINESTRING (113.9845416 51.6643474, 113.9837333 51.6635197)",2,Подъезд к пгт. Дарасун,76К-195
33148884,secondary,False,False,123.31300000000002,"LINESTRING (113.9845416 51.6643474, 113.9843077 51.6639467, 113.9843104 51.6637567, 113.9844532 51.6635649, 113.9847998 51.6633831)",,,
280029555,secondary,False,False,8.907,"LINESTRING (113.9847998 51.6633831, 113.9849234 51.6633599)",,Садовая улица,76Н-016
1232850470,residential,False,True,75.111,"LINESTRING (113.9847998 51.6633831, 113.9837333 51.6635197)",,,
33148884,secondary,False,True,123.31299999999999,"LINESTRING (113.9847998 51.6633831, 113.9844532 51.6635649, 113.9843104 51.6637567, 113.9843077 51.6639467, 113.9845416 51.6643474)",,,
151365323,residential,False,True,21.023,"LINESTRING (113.9837333 51.6635197, 113.9834596 51.6636029)",,,
280029552,secondary,False,False,64.547,"LINESTRING (113.9837333 51.6635197, 113.9832831 51.6630108)",2,Подъезд к пгт. Дарасун,76К-195
1232850470,residential,False,False,75.111,"LINESTRING (113.9837333 51.6635197, 113.9847998 51.6633831)",,,
1232850471,secondary,False,True,107.604,"LINESTRING (113.9837333 51.6635197, 113.9845416 51.6643474)",2,Подъезд к пгт. Дарасун,76К-195
151365323,residential,False,False,67.159,"LINESTRING (113.9805146 51.6637453, 113.98109 51.6637316, 113.9814878 51.6637259)",,,
151365323,residential,False,False,65.791,"LINESTRING (113.9814878 51.6637259, 113.9824369 51.6636667)",,,
151365322,residential,False,True,180.899,"LINESTRING (113.9814878 51.6637259, 113.9812229 51.663891, 113.981103 51.6640442, 113.9807546 51.6652486)",,Советская улица,
151365323,residential,False,True,67.159,"LINESTRING (113.9814878 51.6637259, 113.98109 51.6637316, 113.9805146 51.6637453)",,,
151365322,residential,False,False,108.474,"LINESTRING (113.9804769 51.6662088, 113.9807546 51.6652486)",,Советская улица,
257584073,residential,False,True,78.522,"LINESTRING (113.9804769 51.6662088, 113.9816145 51.6661803)",,,
151365322,residential,False,True,126.084,"LINESTRING (113.9804769 51.6662088, 113.9803512 51.6664814, 113.9802511 51.6673295)",,Советская улица,
267596419,residential,False,False,277.591,"LINESTRING (113.9804769 51.6662088, 113.9795053 51.666231, 113.979117 51.6662042, 113.978953 51.6661132, 113.9787977 51.665851, 113.9787632 51.6656048, 113.97872 51.6651016, 113.9784525 51.6646467)",,,
257584073,residential,False,False,102.132,"LINESTRING (113.9830883 51.6662699, 113.9816145 51.6661803)",,,
"[257584068, 151365326]",residential,False,True,297.872,"LINESTRING (113.9830883 51.6662699, 113.9831232 51.6661548, 113.9833359 51.6650274, 113.9834442 51.6637233, 113.9834596 51.6636029)",,Почтовая улица,
151365322,residential,False,False,126.084,"LINESTRING (113.9802511 51.6673295, 113.9803512 51.6664814, 113.9804769 51.6662088)",,Советская улица,
151365323,residential,False,False,21.023,"LINESTRING (113.9834596 51.6636029, 113.9837333 51.6635197)",,,
151365323,residential,False,True,70.893,"LINESTRING (113.9834596 51.6636029, 113.9824369 51.6636667)",,,
"[257584068, 151365326]",residential,False,False,297.872,"LINESTRING (113.9834596 51.6636029, 113.9834442 51.6637233, 113.9833359 51.6650274, 113.9831232 51.6661548, 113.9830883 51.6662699)",,Почтовая улица,
257584073,residential,False,False,78.522,"LINESTRING (113.9816145 51.6661803, 113.9804769 51.6662088)",,,
257584073,residential,False,True,102.132,"LINESTRING (113.9816145 51.6661803, 113.9830883 51.6662699)",,,
257726228,residential,False,True,147.375,"LINESTRING (113.9816145 51.6661803, 113.9816376 51.6658114, 113.9815815 51.6653939, 113.9811544 51.6652842, 113.9807546 51.6652486)",,улица Калинина,
257726296,residential,False,True,175.552,"LINESTRING (113.9850039 51.6603594, 113.9847384 51.6608003, 113.984415 51.661563, 113.9841618 51.6618412)",,Молодёжная улица,
257726281,residential,False,True,217.12900000000002,"LINESTRING (113.986868 51.6616614, 113.9863677 51.661158, 113.9862334 51.6611807, 113.9844699 51.6618356)",,Молодёжная улица,
257726281,residential,False,True,21.26,"LINESTRING (113.9844699 51.6618356, 113.9841618 51.6618412)",,Молодёжная улица,
257726281,residential,False,False,217.12900000000002,"LINESTRING (113.9844699 51.6618356, 113.9862334 51.6611807, 113.9863677 51.661158, 113.986868 51.6616614)",,Молодёжная улица,
267596408,residential,False,True,80.105,"LINESTRING (113.9844699 51.6618356, 113.9846199 51.661974, 113.9850065 51.662473)",,,
257726281,residential,False,False,21.26,"LINESTRING (113.9841618 51.6618412, 113.9844699 51.6618356)",,Молодёжная улица,
257726296,residential,False,False,175.552,"LINESTRING (113.9841618 51.6618412, 113.984415 51.661563, 113.9847384 51.6608003, 113.9850039 51.6603594)",,Молодёжная улица,
257726296,residential,False,True,143.505,"LINESTRING (113.9841618 51.6618412, 113.9839391 51.6621213, 113.9836035 51.6625926, 113.9832831 51.6630108)",,Молодёжная улица,
280029555,secondary,False,True,65.832,"LINESTRING (113.9868969 51.6629891, 113.9859834 51.6631607)",,Садовая улица,76Н-016
