osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,lanes,junction
231954183,,Первомайская улица,primary,False,True,65.395,"LINESTRING (39.5390499 44.4221014, 39.5383781 44.4224415)",,,
31152186,,Хадажный переулок,residential,False,True,281.204,"LINESTRING (39.5390499 44.4221014, 39.5391605 44.4221155, 39.5396198 44.421942, 39.5397434 44.4219499, 39.5409689 44.4230903, 39.5412447 44.4234507, 39.54136 44.4235648)",,,
231954183,,Первомайская улица,primary,False,False,65.395,"LINESTRING (39.5383781 44.4224415, 39.5390499 44.4221014)",,,
31152281,,Клубный переулок,residential,False,False,320.634,"LINESTRING (39.5383781 44.4224415, 39.5390341 44.4230353, 39.5392498 44.4234316, 39.5394586 44.4236389, 39.5402288 44.4242425, 39.5402638 44.4245478, 39.5404166 44.4248525)",,,
231954183,,Первомайская улица,primary,False,True,163.949,"LINESTRING (39.5383781 44.4224415, 39.5381158 44.4225839, 39.5378907 44.4226327, 39.5376909 44.4226371, 39.537433 44.422607, 39.5373533 44.4226038, 39.5372418 44.4226125, 39.5371313 44.422657, 39.536936 44.4228213, 39.536805 44.4229555, 39.5367032 44.4230691)",,,
31152281,,Клубный переулок,residential,False,True,119.599,"LINESTRING (39.5412331 44.4257563, 39.5404166 44.4248525)",,,
131249824,03К-003,Рабочая улица,residential,False,False,153.14100000000002,"LINESTRING (39.5379894 44.4257424, 39.5388062 44.42544, 39.5397015 44.4251086)",,,
131249824,03К-003,Рабочая улица,residential,False,True,81.951,"LINESTRING (39.5379894 44.4257424, 39.5372229 44.4260619, 39.5370819 44.4260844)",,,
196723714,03К-003,Рабочая улица,residential,False,False,77.179,"LINESTRING (39.5420802 44.4242045, 39.5424299 44.4235569)",,,
31152258,,,unclassified,False,False,72.181,"LINESTRING (39.5420802 44.4242045, 39.5422752 44.4243407, 39.5424879 44.4247689)",,,
"[196723712, 196723714]",03К-003,Рабочая улица,residential,False,True,54.898,"LINESTRING (39.5420802 44.4242045, 39.5420066 44.4242671, 39.5418829 44.4243138, 39.5414885 44.4244481)",yes,,
31152281,,Клубный переулок,residential,False,False,119.599,"LINESTRING (39.5404166 44.4248525, 39.5412331 44.4257563)",,,
131249824,03К-003,Рабочая улица,residential,False,True,63.528,"LINESTRING (39.5404166 44.4248525, 39.5397015 44.4251086)",,,
31152281,,Клубный переулок,residential,False,True,320.634,"LINESTRING (39.5404166 44.4248525, 39.5402638 44.4245478, 39.5402288 44.4242425, 39.5394586 44.4236389, 39.5392498 44.4234316, 39.5390341 44.4230353, 39.5383781 44.4224415)",,,
131249824,03К-003,Рабочая улица,residential,False,False,96.363,"LINESTRING (39.5404166 44.4248525, 39.5410065 44.4246514, 39.5413733 44.4244967, 39.5414885 44.4244481)",,,
31152186,,Хадажный переулок,residential,False,False,101.974,"LINESTRING (39.5414885 44.4244481, 39.5413073 44.4242082, 39.54136 44.4235648)",,,
131249824,03К-003,Рабочая улица,residential,False,True,96.363,"LINESTRING (39.5414885 44.4244481, 39.5413733 44.4244967, 39.5410065 44.4246514, 39.5404166 44.4248525)",,,
"[196723712, 196723714]",03К-003,Рабочая улица,residential,False,False,54.897999999999996,"LINESTRING (39.5414885 44.4244481, 39.5418829 44.4243138, 39.5420066 44.4242671, 39.5420802 44.4242045)",yes,,
1255032962,,улица О.Кошевого,residential,False,True,62.236,"LINESTRING (39.5364574 44.4217859, 39.5357122 44.4219591)",,,
31152194,,улица Ленина,residential,False,False,37.722,"LINESTRING (39.5364574 44.4217859, 39.5364062 44.4215855, 39.5364019 44.42145)",,,
31152194,,улица Ленина,residential,False,True,144.03300000000002,"LINESTRING (39.5364574 44.4217859, 39.5365769 44.4223757, 39.5366652 44.4228094, 39.5367032 44.4230691)",,,
31152194,,улица Ленина,residential,False,False,144.03300000000002,"LINESTRING (39.5367032 44.4230691, 39.5366652 44.4228094, 39.5365769 44.4223757, 39.5364574 44.4217859)",,,
31152301,03К-003,улица Ленина,residential,False,False,274.829,"LINESTRING (39.5367032 44.4230691, 39.5367983 44.4232592, 39.5369879 44.4237295, 39.5370479 44.4240188, 39.5370283 44.4255066)",,,
66824666,03К-003,Первомайская улица,primary,False,True,76.753,"LINESTRING (39.5367032 44.4230691, 39.5362197 44.4235538, 39.5361503 44.423635)",,,
231954183,,Первомайская улица,primary,False,False,163.94899999999998,"LINESTRING (39.5367032 44.4230691, 39.536805 44.4229555, 39.536936 44.4228213, 39.5371313 44.422657, 39.5372418 44.4226125, 39.5373533 44.4226038, 39.537433 44.422607, 39.5376909 44.4226371, 39.5378907 44.4226327, 39.5381158 44.4225839, 39.5383781 44.4224415)",,,
31152301,03К-003,улица Ленина,residential,False,True,65.44800000000001,"LINESTRING (39.5370819 44.4260844, 39.5370271 44.4260188, 39.5370283 44.4255066)",,,
131249824,03К-003,Рабочая улица,residential,False,False,81.951,"LINESTRING (39.5370819 44.4260844, 39.5372229 44.4260619, 39.5379894 44.4257424)",,,
66824666,03К-003,Первомайская улица,primary,False,False,222.41099999999997,"LINESTRING (39.5347563 44.4252357, 39.535231 44.424962, 39.5356015 44.4247414, 39.5357298 44.42465, 39.5357788 44.4246152, 39.5358963 44.4244679, 39.5359416 44.4242831, 39.5359269 44.4240792, 39.5359558 44.4239074, 39.5360267 44.4237798, 39.5361503 44.423635)",,,
"[66824666, 256057677, 31152166]",03К-003,Первомайская улица,primary,False,True,315.822,"LINESTRING (39.5347563 44.4252357, 39.5344504 44.4254541, 39.533578 44.426072, 39.533398 44.4261863, 39.533265 44.4262269, 39.5319618 44.4264199, 39.5313813 44.4265266)",yes,,
"[124751859, 1255032967]",,"['переулок Маяковского', 'улица Кирова']",residential,False,"[False, True]",268.67600000000004,"LINESTRING (39.5347563 44.4252357, 39.5343136 44.4236768, 39.5350135 44.4233816, 39.5353189 44.4232698)",,,
1255032968,,улица Кирова,residential,False,False,71.273,"LINESTRING (39.5347563 44.4252357, 39.5348668 44.4254945, 39.5349895 44.4258544)",,,
256057679,03К-003,Первомайская улица,primary,True,False,48.146,"LINESTRING (39.5310111 44.4268983, 39.530876 44.4273204)",,,
162537669,,,primary,True,False,33.87,"LINESTRING (39.5310111 44.4268983, 39.5309782 44.4269349, 39.5309309 44.4269624, 39.530874 44.4269779, 39.5308131 44.4269799, 39.5307544 44.4269682, 39.5307038 44.426944, 39.5306663 44.4269097)",,2,roundabout
256057678,03К-003,Первомайская улица,primary,True,False,4.26,"LINESTRING (39.531026 44.4268615, 39.5310111 44.4268983)",,2,roundabout
165928218,03К-003,,primary,True,False,15.696,"LINESTRING (39.530876 44.4273204, 39.5308211 44.4271848)",,,
"[66824666, 256057677, 31152166]",03К-003,Первомайская улица,primary,False,False,315.82199999999995,"LINESTRING (39.5313813 44.4265266, 39.5319618 44.4264199, 39.533265 44.4262269, 39.533398 44.4261863, 39.533578 44.426072, 39.5344504 44.4254541, 39.5347563 44.4252357)",yes,,
256057680,03К-003,Первомайская улица,primary,True,False,48.19799999999999,"LINESTRING (39.5313813 44.4265266, 39.5312527 44.4265912, 39.5311569 44.4266585, 39.531086 44.4267358, 39.531026 44.4268615)",,,
"[124751859, 1255032967]",,"['переулок Маяковского', 'улица Кирова']",residential,False,"[False, True]",268.67600000000004,"LINESTRING (39.5353189 44.4232698, 39.5350135 44.4233816, 39.5343136 44.4236768, 39.5347563 44.4252357)",,,
124751859,,переулок Маяковского,residential,False,True,137.745,"LINESTRING (39.5353189 44.4232698, 39.5354888 44.4230994, 39.5355387 44.4229676, 39.5355542 44.422766, 39.5352586 44.4221079)",,,
270649637,,,unclassified,False,False,78.43100000000001,"LINESTRING (39.5353189 44.4232698, 39.5356173 44.4234629, 39.5361503 44.423635)",,,
1255032962,,улица О.Кошевого,residential,False,False,39.641,"LINESTRING (39.5352586 44.4221079, 39.5357122 44.4219591)",,,
"[1255032965, 31152159]",,"['улица О.Кошевого', 'улица Кирова']",residential,False,True,217.59,"LINESTRING (39.5352586 44.4221079, 39.534743 44.4222463, 39.53449 44.4223718, 39.5341346 44.4227006, 39.5339241 44.422837, 39.5341856 44.4235376)",,,
124751859,,переулок Маяковского,residential,False,False,137.745,"LINESTRING (39.5352586 44.4221079, 39.5355542 44.422766, 39.5355387 44.4229676, 39.5354888 44.4230994, 39.5353189 44.4232698)",,,
66824666,03К-003,Первомайская улица,primary,False,False,76.753,"LINESTRING (39.5361503 44.423635, 39.5362197 44.4235538, 39.5367032 44.4230691)",,,
66824666,03К-003,Первомайская улица,primary,False,True,222.411,"LINESTRING (39.5361503 44.423635, 39.5360267 44.4237798, 39.5359558 44.4239074, 39.5359269 44.4240792, 39.5359416 44.4242831, 39.5358963 44.4244679, 39.5357788 44.4246152, 39.5357298 44.42465, 39.5356015 44.4247414, 39.535231 44.424962, 39.5347563 44.4252357)",,,
270649637,,,unclassified,False,True,78.43100000000001,"LINESTRING (39.5361503 44.423635, 39.5356173 44.4234629, 39.5353189 44.4232698)",,,
31152301,03К-003,улица Ленина,residential,False,False,65.44800000000001,"LINESTRING (39.5370283 44.4255066, 39.5370271 44.4260188, 39.5370819 44.4260844)",,,
31152301,03К-003,улица Ленина,residential,False,True,274.829,"LINESTRING (39.5370283 44.4255066, 39.5370479 44.4240188, 39.5369879 44.4237295, 39.5367983 44.4232592, 39.5367032 44.4230691)",,,
"[1255032970, 130016514]",,Новый переулок,residential,False,True,166.477,"LINESTRING (39.5370283 44.4255066, 39.536874 44.425536, 39.5356783 44.4257472, 39.5349895 44.4258544)",,,
"[130016514, 1255032970]",,Новый переулок,residential,False,False,166.477,"LINESTRING (39.5349895 44.4258544, 39.5356783 44.4257472, 39.536874 44.425536, 39.5370283 44.4255066)",,,
1255032968,,улица Кирова,residential,False,True,71.273,"LINESTRING (39.5349895 44.4258544, 39.5348668 44.4254945, 39.5347563 44.4252357)",,,
162537668,,,primary,True,False,34.952,"LINESTRING (39.5307269 44.4267304, 39.5307839 44.4267115, 39.5308464 44.4267067, 39.5309077 44.4267166, 39.5309613 44.42674, 39.5310015 44.4267746, 39.5310238 44.4268166, 39.531026 44.4268615)",,2,roundabout
256057683,03К-003,,primary,True,False,57.253,"LINESTRING (39.5307269 44.4267304, 39.5308211 44.426677, 39.5309393 44.4266288, 39.5313813 44.4265266)",,,
256057682,03К-003,,primary,True,False,22.435000000000002,"LINESTRING (39.5306663 44.4269097, 39.5306467 44.4268718, 39.5306434 44.4268316, 39.5306565 44.4267923, 39.530685 44.4267575, 39.5307269 44.4267304)",,,roundabout
165928218,03К-003,,primary,True,False,32.967,"LINESTRING (39.5308211 44.4271848, 39.5306663 44.4269097)",,,
"[1255032965, 31152159]",,"['улица О.Кошевого', 'улица Кирова']",residential,False,False,217.59,"LINESTRING (39.5341856 44.4235376, 39.5339241 44.422837, 39.5341346 44.4227006, 39.53449 44.4223718, 39.534743 44.4222463, 39.5352586 44.4221079)",,,
"[278479532, 31152213]",,"['Советская улица', 'Береговая улица']",residential,False,"[False, True]",114.21100000000001,"LINESTRING (39.5393948 44.4194929, 39.5393101 44.419105, 39.5384218 44.4191146)",,,
"[1249433800, 1255032959]",,"['улица Карла Маркса', 'улица Кирова']",residential,False,False,180.61900000000003,"LINESTRING (39.53284 44.4204869, 39.5327602 44.4203116, 39.5325657 44.4200731, 39.5324825 44.4199275, 39.5324504 44.4198073, 39.5324846 44.4197264, 39.5333457 44.419215)",,,
