osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes
202151570,Пионерская улица,residential,False,False,120.43,,"LINESTRING (46.0808333 52.1284395, 46.0808161 52.1283718, 46.0808004 52.1281014, 46.0807742 52.1277023, 46.0807585 52.1273579)",1
202151570,Пионерская улица,residential,False,True,282.04499999999996,,"LINESTRING (46.0808333 52.1284395, 46.0808476 52.12861, 46.0808738 52.1289415, 46.0809262 52.1292408, 46.0809787 52.1294114, 46.0809645 52.1295822, 46.0809525 52.1298298, 46.0810154 52.1303062, 46.0810311 52.1307181, 46.081014 52.1309684)",1
202151573,Солнечная улица,residential,False,False,60.215,,"LINESTRING (46.0808333 52.1284395, 46.0813788 52.1284336, 46.0817143 52.1284497)",1
202151573,Солнечная улица,residential,False,True,77.69,,"LINESTRING (46.0808333 52.1284395, 46.0806133 52.1284336, 46.0801309 52.1284368, 46.0796957 52.1284465)",1
202151572,улица Гоголя,residential,False,False,107.988,,"LINESTRING (46.0796957 52.1284465, 46.079605 52.1281787, 46.0795683 52.127992, 46.0796102 52.1276411, 46.079605 52.1274834)",1
202151572,улица Гоголя,residential,False,True,245.049,,"LINESTRING (46.0796957 52.1284465, 46.0797099 52.1286583, 46.0796836 52.129022, 46.0797308 52.1293116, 46.0797413 52.1295884, 46.0797728 52.1300197, 46.0797885 52.1304027, 46.079742 52.130646)",1
202151573,Солнечная улица,residential,False,False,77.69,,"LINESTRING (46.0796957 52.1284465, 46.0801309 52.1284368, 46.0806133 52.1284336, 46.0808333 52.1284395)",1
202151571,Новая улица,residential,False,False,135.522,,"LINESTRING (46.0817143 52.1284497, 46.0815502 52.1280177, 46.0814086 52.1276411, 46.0812513 52.1272646)",1
202151571,Новая улица,residential,False,True,314.867,,"LINESTRING (46.0817143 52.1284497, 46.0818071 52.1287838, 46.0819644 52.129244, 46.082043 52.1295208, 46.0820378 52.1298845, 46.0820535 52.1304188, 46.0820954 52.1308115, 46.082022 52.1310722, 46.0818331 52.1312168)",1
202151573,Солнечная улица,residential,False,True,60.215,,"LINESTRING (46.0817143 52.1284497, 46.0813788 52.1284336, 46.0808333 52.1284395)",1
203982376,,unclassified,False,True,47.28,,"LINESTRING (46.0723186 52.125402, 46.071765 52.1256575)",
186651191,улица Пушкина,residential,False,True,134.546,,"LINESTRING (46.0755453 52.1255468, 46.0754289 52.1255762, 46.0737688 52.1260705)",2
203982368,,unclassified,False,False,54.345,,"LINESTRING (46.071765 52.1256575, 46.0710521 52.125875)",
203982376,,unclassified,False,False,47.28,,"LINESTRING (46.071765 52.1256575, 46.0723186 52.125402)",
203982376,,unclassified,False,True,104.721,,"LINESTRING (46.071765 52.1256575, 46.0718713 52.1257717, 46.07223 52.1262393, 46.072456 52.1264978)",
203982368,,unclassified,False,True,54.345,,"LINESTRING (46.0710521 52.125875, 46.071765 52.1256575)",
186651191,улица Пушкина,residential,False,False,101.435,,"LINESTRING (46.072456 52.1264978, 46.0737688 52.1260705)",2
186651191,улица Пушкина,residential,False,True,100.777,,"LINESTRING (46.072456 52.1264978, 46.0718029 52.1267103, 46.0711593 52.1269309)",2
203982376,,unclassified,False,False,104.721,,"LINESTRING (46.072456 52.1264978, 46.07223 52.1262393, 46.0718713 52.1257717, 46.071765 52.1256575)",
186651191,улица Пушкина,residential,False,True,98.581,,"LINESTRING (46.0711593 52.1269309, 46.0698985 52.1273632)",2
186651191,улица Пушкина,residential,False,False,100.777,,"LINESTRING (46.0711593 52.1269309, 46.0718029 52.1267103, 46.072456 52.1264978)",2
727193552,4-й Советская переулок,residential,False,True,134.12099999999998,,"LINESTRING (46.0687637 52.1284629, 46.0688496 52.1286902, 46.0689676 52.1289404, 46.0690159 52.1292105, 46.0690802 52.1293817, 46.069344 52.1295914)",
