osmid,ref,highway,oneway,reversed,length,geometry,name,bridge
31345791,58Н-39,tertiary,False,False,229.97199999999998,"LINESTRING (45.0416892 53.3089114, 45.0414944 53.3089664, 45.0409494 53.30912, 45.0408114 53.3091588, 45.0405225 53.3092403, 45.0399071 53.309414, 45.0397131 53.3094684, 45.038568 53.3098054)",,
418120779,58К-168,primary,False,False,183.954,"LINESTRING (45.0416892 53.3089114, 45.0417938 53.3090771, 45.0418769 53.3092098, 45.042179 53.3096937, 45.0422728 53.3098417, 45.0426137 53.3103795, 45.0426645 53.3104597)",Центральная улица,
"[288180664, 288180665, 418120779]",58К-168,primary,False,True,193.44600000000003,"LINESTRING (45.0436859 53.3120888, 45.0431266 53.3112024, 45.0429222 53.310885, 45.0426645 53.3104597)",Центральная улица,yes
45657975,,residential,False,True,301.603,"LINESTRING (45.0368115 53.3073043, 45.038568 53.3098054)",Комсомольская улица,
45657995,,residential,False,False,94.042,"LINESTRING (45.0368115 53.3073043, 45.0362974 53.3074594, 45.0357043 53.3078144)",улица Фрунзе,
45657995,,residential,False,False,56.967,"LINESTRING (45.0357043 53.3078144, 45.0348823 53.3079601)",улица Фрунзе,
45657995,,residential,False,True,94.042,"LINESTRING (45.0357043 53.3078144, 45.0362974 53.3074594, 45.0368115 53.3073043)",улица Фрунзе,
302285684,,residential,False,False,145.676,"LINESTRING (45.0357043 53.3078144, 45.0361519 53.3087042, 45.0361437 53.3088429, 45.0360961 53.308973, 45.0360291 53.3090744)",улица Фрунзе,
45657995,,residential,False,True,56.967,"LINESTRING (45.0348823 53.3079601, 45.0357043 53.3078144)",улица Фрунзе,
45657975,,residential,False,False,301.603,"LINESTRING (45.038568 53.3098054, 45.0368115 53.3073043)",Комсомольская улица,
31345791,58Н-39,tertiary,False,False,203.869,"LINESTRING (45.038568 53.3098054, 45.0383777 53.309861, 45.037454 53.3101307, 45.0360088 53.3104203, 45.0357822 53.3105417)",,
31345791,58Н-39,tertiary,False,True,229.972,"LINESTRING (45.038568 53.3098054, 45.0397131 53.3094684, 45.0399071 53.309414, 45.0405225 53.3092403, 45.0408114 53.3091588, 45.0409494 53.30912, 45.0414944 53.3089664, 45.0416892 53.3089114)",,
225084094,,residential,False,True,187.28599999999997,"LINESTRING (45.0448318 53.3094373, 45.0447334 53.3094832, 45.0447002 53.3094987, 45.0444402 53.3095764, 45.0438983 53.3097382, 45.0437569 53.3098248, 45.0435477 53.3099542, 45.0435189 53.309972, 45.0430827 53.3103222, 45.043025 53.3103447, 45.0428201 53.3104244, 45.0427432 53.3104418, 45.0426645 53.3104597)",1-я улица Костычева,
225084094,,residential,False,False,187.286,"LINESTRING (45.0426645 53.3104597, 45.0427432 53.3104418, 45.0428201 53.3104244, 45.043025 53.3103447, 45.0430827 53.3103222, 45.0435189 53.309972, 45.0435477 53.3099542, 45.0437569 53.3098248, 45.0438983 53.3097382, 45.0444402 53.3095764, 45.0447002 53.3094987, 45.0447334 53.3094832, 45.0448318 53.3094373)",1-я улица Костычева,
"[288180664, 288180665, 418120779]",58К-168,primary,False,False,193.446,"LINESTRING (45.0426645 53.3104597, 45.0429222 53.310885, 45.0431266 53.3112024, 45.0436859 53.3120888)",Центральная улица,yes
418120779,58К-168,primary,False,True,183.954,"LINESTRING (45.0426645 53.3104597, 45.0426137 53.3103795, 45.0422728 53.3098417, 45.042179 53.3096937, 45.0418769 53.3092098, 45.0417938 53.3090771, 45.0416892 53.3089114)",Центральная улица,
31345791,58Н-39,tertiary,False,True,203.86900000000003,"LINESTRING (45.0357822 53.3105417, 45.0360088 53.3104203, 45.037454 53.3101307, 45.0383777 53.309861, 45.038568 53.3098054)",,
302285684,,residential,False,True,145.676,"LINESTRING (45.0360291 53.3090744, 45.0360961 53.308973, 45.0361437 53.3088429, 45.0361519 53.3087042, 45.0357043 53.3078144)",улица Фрунзе,
