osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,access
147428413,,улица Мира,residential,False,False,278.645,"LINESTRING (59.6011132 56.0539092, 59.6012871 56.0541155, 59.6014238 56.0541554, 59.6016349 56.0541589, 59.6018089 56.0542179, 59.6019766 56.0544572, 59.6020365 56.0544981, 59.6023314 56.0546995, 59.6024921 56.0548092, 59.6027221 56.0549895, 59.6030782 56.0552684, 59.6031481 56.0553232, 59.6035433 56.0555825, 59.6038458 56.0558018)",,,,
73008471,,,primary,True,False,9.508,"LINESTRING (59.5939054 56.0541979, 59.5938734 56.0542367, 59.5938244 56.0542696)",75К-011,,roundabout,
73008471,,,primary,True,False,8.878,"LINESTRING (59.593367 56.0542241, 59.5933425 56.0541866, 59.593335 56.0541469)",75К-011,,roundabout,
73008464,2,Комсомольская улица,residential,False,False,123.465,"LINESTRING (59.5997294 56.0534283, 59.5997219 56.0533623, 59.5996783 56.0530299, 59.5996728 56.052954, 59.5996691 56.0529028, 59.5996176 56.0523198)",,,,
294891844,2,улица Свердлова,primary,False,False,229.22199999999998,"LINESTRING (59.5997294 56.0534283, 59.598814 56.0534892, 59.5987247 56.0534949, 59.5985927 56.0535033, 59.5974853 56.0535736, 59.5971433 56.0536191, 59.5962703 56.0537353, 59.5960919 56.0537591)",75К-011,60,,
294891844,2,улица Свердлова,primary,False,True,165.494,"LINESTRING (59.5997294 56.0534283, 59.599902 56.0534246, 59.6005244 56.0534112, 59.6007488 56.0534182, 59.601866 56.0534533, 59.6022596 56.0534997, 59.6023806 56.0535139)",75К-011,60,,
238104215,,Советская улица,residential,False,True,151.159,"LINESTRING (59.5974594 56.0511135, 59.597473 56.0517898, 59.5974831 56.0519622, 59.5974962 56.0521002, 59.5974905 56.052213, 59.597427 56.0522972, 59.5973651 56.0523659, 59.597264 56.0524376)",,,,
73008454,2,улица 30 лет ВЛКСМ,residential,False,False,47.694,"LINESTRING (59.6028856 56.0529965, 59.6028931 56.0525676)",,,,
73008454,2,улица 30 лет ВЛКСМ,residential,False,True,66.46300000000001,"LINESTRING (59.6028856 56.0529965, 59.602794 56.0531589, 59.602678 56.0532997, 59.6025469 56.0534168, 59.6023806 56.0535139)",,,,
82438000,,улица Патракова,residential,False,False,132.854,"LINESTRING (59.6009884 56.0594234, 59.6029901 56.059001)",,,,
82438021,,улица Карла Либкнехта,residential,False,False,157.31,"LINESTRING (59.6009884 56.0594234, 59.5999223 56.05814)",,,,
207946624,2,улица Ленина,primary,False,True,192.108,"LINESTRING (59.5911446 56.0512213, 59.5921153 56.0526148, 59.5922265 56.0528388)",,,,
48517441,,улица Щербакова,residential,True,False,98.37700000000001,"LINESTRING (59.5970634 56.0548814, 59.5971805 56.0548539, 59.5985241 56.0545387)",,,,
82438021,,улица Карла Либкнехта,residential,False,False,139.043,"LINESTRING (59.5970634 56.0548814, 59.5966347 56.0544694, 59.5964206 56.0542498, 59.5961492 56.0538447, 59.5960919 56.0537591)",,,,
82438021,,улица Карла Либкнехта,residential,False,True,403.513,"LINESTRING (59.5970634 56.0548814, 59.598157 56.056128, 59.5984862 56.0565032, 59.5986044 56.0566244, 59.5989283 56.0569757, 59.5999223 56.05814)",,,,
294891844,2,улица Свердлова,primary,False,False,10.145,"LINESTRING (59.5960919 56.0537591, 59.595936 56.0537864)",75К-011,60,,
82438021,,улица Карла Либкнехта,residential,False,True,139.043,"LINESTRING (59.5960919 56.0537591, 59.5961492 56.0538447, 59.5964206 56.0542498, 59.5966347 56.0544694, 59.5970634 56.0548814)",,,,
294891844,2,улица Свердлова,primary,False,True,229.22199999999995,"LINESTRING (59.5960919 56.0537591, 59.5962703 56.0537353, 59.5971433 56.0536191, 59.5974853 56.0535736, 59.5985927 56.0535033, 59.5987247 56.0534949, 59.598814 56.0534892, 59.5997294 56.0534283)",75К-011,60,,
122592361,2,улица Карла Маркса,residential,False,True,174.616,"LINESTRING (59.5922265 56.0528388, 59.5923918 56.0528393, 59.5925654 56.0528331, 59.5927666 56.0528218, 59.5929703 56.0528084, 59.5950059 56.0526128)",,,,
207946624,2,улица Ленина,primary,False,False,192.108,"LINESTRING (59.5922265 56.0528388, 59.5921153 56.0526148, 59.5911446 56.0512213)",,,,
207946624,2,улица Ленина,primary,False,True,94.702,"LINESTRING (59.5922265 56.0528388, 59.5923382 56.0530284, 59.5924 56.0531379, 59.592473 56.0532527, 59.5925833 56.0533726, 59.5928162 56.0536213)",,,,
122592361,2,улица Карла Маркса,residential,False,False,142.422,"LINESTRING (59.597264 56.0524376, 59.5971221 56.0524801, 59.5967987 56.0525198, 59.5956474 56.0525952, 59.5950059 56.0526128)",,,,
122592362,,Советская улица,residential,False,True,79.11599999999999,"LINESTRING (59.597264 56.0524376, 59.5973817 56.0524947, 59.5975099 56.052589, 59.5974693 56.0529874, 59.5974611 56.0530943)",,,,destination
238104215,,Советская улица,residential,False,False,151.159,"LINESTRING (59.597264 56.0524376, 59.5973651 56.0523659, 59.597427 56.0522972, 59.5974905 56.052213, 59.5974962 56.0521002, 59.5974831 56.0519622, 59.597473 56.0517898, 59.5974594 56.0511135)",,,,
135626444,,улица Розы Люксембург,residential,False,False,285.385,"LINESTRING (59.6009658 56.0566977, 59.6006411 56.0563696, 59.6005565 56.0562457, 59.6005641 56.0561639, 59.6005973 56.0561175, 59.600632 56.0560576, 59.6006079 56.0559463, 59.6005505 56.0558316, 59.6003662 56.0555669, 59.6000648 56.055228, 59.5997694 56.054896, 59.5997375 56.0548601, 59.5992915 56.0543587)",,,,
135626444,,улица Розы Люксембург,residential,False,True,118.226,"LINESTRING (59.6009658 56.0566977, 59.6013418 56.0571741, 59.6017465 56.057535, 59.60181 56.0576463)",,,,
135627352,,улица Коммунаров,residential,False,False,196.918,"LINESTRING (59.6009658 56.0566977, 59.6018307 56.0564643, 59.6020799 56.0564053, 59.6024529 56.0562805, 59.6037377 56.0558424)",,,,
135627352,,улица Коммунаров,residential,False,True,93.719,"LINESTRING (59.6050846 56.0553234, 59.6048142 56.0554052, 59.6045544 56.0554973, 59.6038458 56.0558018)",,,,
"[294891846, 294891847]",2,улица Свердлова,primary,False,False,262.925,"LINESTRING (59.6050846 56.0553234, 59.6050574 56.0552989, 59.6039178 56.0544846, 59.6030481 56.0538799, 59.6027039 56.0536523, 59.6025508 56.0535714, 59.6023806 56.0535139)",75К-011,"['20', '40']",,
294891846,2,улица Свердлова,primary,False,True,122.006,"LINESTRING (59.6050846 56.0553234, 59.6054661 56.0555973, 59.6063091 56.0561815)",75К-011,40,,
135627352,,улица Коммунаров,residential,False,False,8.089,"LINESTRING (59.6037377 56.0558424, 59.6038458 56.0558018)",,,,
214271199,,улица Мира,residential,False,False,129.352,"LINESTRING (59.6037377 56.0558424, 59.6049398 56.0567925)",,,,
135627352,,улица Коммунаров,residential,False,True,196.918,"LINESTRING (59.6037377 56.0558424, 59.6024529 56.0562805, 59.6020799 56.0564053, 59.6018307 56.0564643, 59.6009658 56.0566977)",,,,
48517441,,улица Щербакова,residential,True,False,123.898,"LINESTRING (59.5992915 56.0543587, 59.5994895 56.0542887, 59.5997025 56.0542286, 59.5998331 56.0541966, 59.5999375 56.054171, 59.6003636 56.0540741, 59.6010016 56.0539337, 59.6011132 56.0539092)",,,,
135626444,,улица Розы Люксембург,residential,False,True,285.385,"LINESTRING (59.5992915 56.0543587, 59.5997375 56.0548601, 59.5997694 56.054896, 59.6000648 56.055228, 59.6003662 56.0555669, 59.6005505 56.0558316, 59.6006079 56.0559463, 59.600632 56.0560576, 59.6005973 56.0561175, 59.6005641 56.0561639, 59.6005565 56.0562457, 59.6006411 56.0563696, 59.6009658 56.0566977)",,,,
82438000,,улица Патракова,residential,False,True,132.854,"LINESTRING (59.6029901 56.059001, 59.6009884 56.0594234)",,,,
82438000,,улица Патракова,residential,False,False,233.5,"LINESTRING (59.6029901 56.059001, 59.6057546 56.0584441, 59.6064455 56.0581954)",,,,
135626444,,улица Розы Люксембург,residential,False,False,167.573,"LINESTRING (59.6029901 56.059001, 59.6019368 56.0578234, 59.60181 56.0576463)",,,,
73008464,2,Комсомольская улица,residential,False,True,120.70400000000001,"LINESTRING (59.599576 56.0512378, 59.5996189 56.0513666, 59.5995965 56.0515335, 59.5996232 56.0518993, 59.5996287 56.0519746, 59.5996085 56.0521368, 59.5996176 56.0523198)",,,,
82438034,,улица Калинина,residential,True,False,134.244,"LINESTRING (59.599576 56.0512378, 59.5994871 56.05119, 59.5993949 56.051168, 59.5990457 56.0511643, 59.5977483 56.0511228, 59.5974594 56.0511135)",,,,
140045887,,улица Вайнера,residential,False,True,109.862,"LINESTRING (59.6063091 56.0561815, 59.6051251 56.0567629, 59.6049398 56.0567925)",,,,
294891846,2,улица Свердлова,primary,False,False,122.006,"LINESTRING (59.6063091 56.0561815, 59.6054661 56.0555973, 59.6050846 56.0553234)",75К-011,40,,
140045887,,улица Вайнера,residential,False,True,129.42,"LINESTRING (59.60181 56.0576463, 59.5999223 56.05814)",,,,
135626444,,улица Розы Люксембург,residential,False,False,118.226,"LINESTRING (59.60181 56.0576463, 59.6017465 56.057535, 59.6013418 56.0571741, 59.6009658 56.0566977)",,,,
135626444,,улица Розы Люксембург,residential,False,True,167.573,"LINESTRING (59.60181 56.0576463, 59.6019368 56.0578234, 59.6029901 56.059001)",,,,
140045887,,улица Вайнера,residential,False,False,216.504,"LINESTRING (59.60181 56.0576463, 59.604724 56.0568269, 59.6049398 56.0567925)",,,,
82438021,,улица Карла Либкнехта,residential,False,True,157.31,"LINESTRING (59.5999223 56.05814, 59.6009884 56.0594234)",,,,
140045887,,улица Вайнера,residential,False,False,129.42,"LINESTRING (59.5999223 56.05814, 59.60181 56.0576463)",,,,
82438021,,улица Карла Либкнехта,residential,False,False,403.51300000000003,"LINESTRING (59.5999223 56.05814, 59.5989283 56.0569757, 59.5986044 56.0566244, 59.5984862 56.0565032, 59.598157 56.056128, 59.5970634 56.0548814)",,,,
140045887,,улица Вайнера,residential,False,True,40.212,"LINESTRING (59.5999223 56.05814, 59.5995018 56.0582765, 59.5993616 56.058321)",,,,
214271199,,улица Мира,residential,False,True,129.352,"LINESTRING (59.6049398 56.0567925, 59.6037377 56.0558424)",,,,
140045887,,улица Вайнера,residential,False,False,109.862,"LINESTRING (59.6049398 56.0567925, 59.6051251 56.0567629, 59.6063091 56.0561815)",,,,
140045887,,улица Вайнера,residential,False,True,216.504,"LINESTRING (59.6049398 56.0567925, 59.604724 56.0568269, 59.60181 56.0576463)",,,,
214271199,,улица Мира,residential,False,False,182.566,"LINESTRING (59.6049398 56.0567925, 59.6055749 56.0575243, 59.6064455 56.0581954)",,,,
214271199,,улица Мира,residential,False,False,15.982,"LINESTRING (59.6064455 56.0581954, 59.6066018 56.0583096)",,,,
82438000,,улица Патракова,residential,False,True,233.5,"LINESTRING (59.6064455 56.0581954, 59.6057546 56.0584441, 59.6029901 56.059001)",,,,
214271199,,улица Мира,residential,False,True,182.566,"LINESTRING (59.6064455 56.0581954, 59.6055749 56.0575243, 59.6049398 56.0567925)",,,,
207946624,2,улица Ленина,primary,False,False,94.702,"LINESTRING (59.5928162 56.0536213, 59.5925833 56.0533726, 59.592473 56.0532527, 59.5924 56.0531379, 59.5923382 56.0530284, 59.5922265 56.0528388)",,,,
207946625,,улица Ленина,primary,True,False,63.528,"LINESTRING (59.5928162 56.0536213, 59.59305 56.0537908, 59.5932504 56.0538996, 59.5934342 56.0539478, 59.5935726 56.0539897)",,,,
294891844,2,улица Свердлова,primary,False,True,10.145,"LINESTRING (59.595936 56.0537864, 59.5960919 56.0537591)",75К-011,60,,
207946626,,улица Свердлова,primary,True,False,134.623,"LINESTRING (59.595936 56.0537864, 59.5954213 56.0539068, 59.5942382 56.0540964, 59.5939054 56.0541979)",75К-011,60,,
73008471,,,primary,True,False,19.139,"LINESTRING (59.5935726 56.0539897, 59.5936496 56.0539874, 59.5937249 56.0539965, 59.5937934 56.0540162, 59.5938503 56.0540452)",75К-011,,roundabout,
73008471,,,primary,True,False,17.974,"LINESTRING (59.5938503 56.0540452, 59.5938991 56.0540917, 59.5939182 56.0541445, 59.5939054 56.0541979)",75К-011,,roundabout,
207946627,,улица Свердлова,primary,True,False,133.308,"LINESTRING (59.5938503 56.0540452, 59.5942296 56.0540368, 59.5953914 56.0538388, 59.595936 56.0537864)",75К-011,60,,
135627352,,улица Коммунаров,residential,False,True,8.089,"LINESTRING (59.6038458 56.0558018, 59.6037377 56.0558424)",,,,
135627352,,улица Коммунаров,residential,False,False,93.719,"LINESTRING (59.6038458 56.0558018, 59.6045544 56.0554973, 59.6048142 56.0554052, 59.6050846 56.0553234)",,,,
147428413,,улица Мира,residential,False,True,278.645,"LINESTRING (59.6038458 56.0558018, 59.6035433 56.0555825, 59.6031481 56.0553232, 59.6030782 56.0552684, 59.6027221 56.0549895, 59.6024921 56.0548092, 59.6023314 56.0546995, 59.6020365 56.0544981, 59.6019766 56.0544572, 59.6018089 56.0542179, 59.6016349 56.0541589, 59.6014238 56.0541554, 59.6012871 56.0541155, 59.6011132 56.0539092)",,,,
73008464,2,Комсомольская улица,residential,False,False,120.70400000000001,"LINESTRING (59.5996176 56.0523198, 59.5996085 56.0521368, 59.5996287 56.0519746, 59.5996232 56.0518993, 59.5995965 56.0515335, 59.5996189 56.0513666, 59.599576 56.0512378)",,,,
73008464,2,Комсомольская улица,residential,False,True,123.46500000000002,"LINESTRING (59.5996176 56.0523198, 59.5996691 56.0529028, 59.5996728 56.052954, 59.5996783 56.0530299, 59.5997219 56.0533623, 59.5997294 56.0534283)",,,,
82437998,,улица Коминтерна,residential,False,False,209.049,"LINESTRING (59.5996176 56.0523198, 59.6001875 56.0522956, 59.6002932 56.0522582, 59.6006764 56.0522835, 59.6007405 56.0522877, 59.6011281 56.0523534, 59.6015439 56.0524239, 59.602139 56.0525248, 59.60229 56.0525334, 59.6028931 56.0525676)",,,,
323222849,,,residential,False,True,66.357,"LINESTRING (59.5952266 56.0531967, 59.5950059 56.0526128)",,,,
48517441,,улица Щербакова,residential,True,False,51.682,"LINESTRING (59.5985241 56.0545387, 59.5992915 56.0543587)",,,,
214450431,,,residential,False,False,152.805,"LINESTRING (59.5985241 56.0545387, 59.5989488 56.0551141, 59.5991885 56.0554208, 59.5992123 56.0554513, 59.5994667 56.055808)",,,,
214450431,,,residential,False,True,152.805,"LINESTRING (59.5994667 56.055808, 59.5992123 56.0554513, 59.5991885 56.0554208, 59.5989488 56.0551141, 59.5985241 56.0545387)",,,,
140045887,,улица Вайнера,residential,False,False,112.875,"LINESTRING (59.598157 56.0590776, 59.5985794 56.0588608, 59.5989334 56.0586129, 59.5992658 56.0583753, 59.5993616 56.058321)",,,,
54611655,,улица Ленина,primary,True,False,66.734,"LINESTRING (59.593335 56.0541469, 59.5928162 56.0536213)",,,,
73008471,,,primary,True,False,24.634999999999998,"LINESTRING (59.593335 56.0541469, 59.5933536 56.0540925, 59.5934037 56.0540447, 59.5934797 56.0540091, 59.5935726 56.0539897)",75К-011,,roundabout,
323222849,,,residential,False,False,66.357,"LINESTRING (59.5950059 56.0526128, 59.5952266 56.0531967)",,,,
122592361,2,улица Карла Маркса,residential,False,False,174.616,"LINESTRING (59.5950059 56.0526128, 59.5929703 56.0528084, 59.5927666 56.0528218, 59.5925654 56.0528331, 59.5923918 56.0528393, 59.5922265 56.0528388)",,,,
122592361,2,улица Карла Маркса,residential,False,True,142.422,"LINESTRING (59.5950059 56.0526128, 59.5956474 56.0525952, 59.5967987 56.0525198, 59.5971221 56.0524801, 59.597264 56.0524376)",,,,
214271199,,улица Мира,residential,False,True,15.982,"LINESTRING (59.6066018 56.0583096, 59.6064455 56.0581954)",,,,
629995495,,,residential,False,False,20.095,"LINESTRING (59.5993616 56.058321, 59.5990632 56.058251)",,,,
140045887,,улица Вайнера,residential,False,False,40.212,"LINESTRING (59.5993616 56.058321, 59.5995018 56.0582765, 59.5999223 56.05814)",,,,
140045887,,улица Вайнера,residential,False,True,112.875,"LINESTRING (59.5993616 56.058321, 59.5992658 56.0583753, 59.5989334 56.0586129, 59.5985794 56.0588608, 59.598157 56.0590776)",,,,
629995495,,,residential,False,True,44.855,"LINESTRING (59.5983971 56.0580948, 59.5990632 56.058251)",,,,
629995495,,,residential,False,False,44.855,"LINESTRING (59.5990632 56.058251, 59.5983971 56.0580948)",,,,
629995495,,,residential,False,True,20.095,"LINESTRING (59.5990632 56.058251, 59.5993616 56.058321)",,,,
629995497,,,residential,False,False,56.453,"LINESTRING (59.5990632 56.058251, 59.5987712 56.0577702)",,,,
629995497,,,residential,False,True,56.453,"LINESTRING (59.5987712 56.0577702, 59.5990632 56.058251)",,,,
122592362,,Советская улица,residential,False,False,79.116,"LINESTRING (59.5974611 56.0530943, 59.5974693 56.0529874, 59.5975099 56.052589, 59.5973817 56.0524947, 59.597264 56.0524376)",,,,destination
