osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction
76761502,True,2,улица Воровского,secondary,RU:urban,False,29.853,"LINESTRING (39.9502605 52.4951706, 39.9498928 52.4950224)",
"[824814052, 67997742]",False,2,улица Воровского,secondary,RU:urban,False,507.26199999999994,"LINESTRING (39.9502605 52.4951706, 39.950316 52.4951899, 39.9514271 52.4956425, 39.9516205 52.4957213, 39.9520769 52.4959072, 39.9537156 52.4965682, 39.9539996 52.4966904, 39.9546295 52.4969697, 39.9564235 52.4977635)",
942565423,True,1,,secondary,RU:urban,False,6.495,"LINESTRING (39.9496455 52.494723, 39.9496859 52.4947073, 39.9497307 52.4946968)",roundabout
36334012,True,2,Советская улица,secondary,RU:urban,False,33.760999999999996,"LINESTRING (39.9503066 52.4945604, 39.9501767 52.4946306, 39.9501164 52.4946921, 39.9500236 52.494805)",
"[824814233, 824814647]",False,2,Советская улица,secondary,RU:urban,True,232.45399999999998,"LINESTRING (39.9503066 52.4945604, 39.9503905 52.4945338, 39.9513393 52.4943406, 39.9535598 52.493894)",
942565426,True,2,,secondary,RU:urban,False,13.889000000000001,"LINESTRING (39.9497734 52.4949792, 39.949723 52.4949733, 39.9496759 52.494961, 39.9496343 52.4949427, 39.9496002 52.4949194)",roundabout
942565425,True,2,,secondary,RU:urban,False,5.255,"LINESTRING (39.9500236 52.494805, 39.9500275 52.4948522)",roundabout
"[77168696, 74057350, 942201855]",False,2,"['Набережная улица', 'улица Воровского']",secondary,RU:urban,True,356.89099999999996,"LINESTRING (39.9554198 52.500256, 39.9556998 52.4999483, 39.9557508 52.4998999, 39.9560052 52.4996737, 39.9563307 52.4994152, 39.9564857 52.4993276, 39.9566017 52.4992722, 39.9567403 52.499206, 39.9571318 52.4989896, 39.9572355 52.4989266, 39.9573988 52.4987917, 39.9574607 52.4986921, 39.9574909 52.4986166, 39.957502 52.4985671, 39.9574899 52.4985096, 39.9574812 52.4984781, 39.9574111 52.4983776, 39.9572612 52.4982476, 39.9569912 52.4980694, 39.9564235 52.4977635)",
72046260,False,2,Ленинская улица,residential,RU:urban,True,195.276,"LINESTRING (39.9598969 52.4949124, 39.9605427 52.4951277, 39.9609415 52.4951861, 39.9611481 52.4952473, 39.9615222 52.495369, 39.9623537 52.4957201, 39.9623403 52.4957633)",
78621136,False,2,улица Красная Площадь,residential,RU:urban,True,77.08,"LINESTRING (39.9598969 52.4949124, 39.9598754 52.4949949, 39.9598584 52.4950247, 39.9598156 52.4950826, 39.9596677 52.4952083, 39.9592161 52.4954407)",
93567622,False,2,Ленинская улица,residential,RU:urban,False,39.542,"LINESTRING (39.9598969 52.4949124, 39.959855 52.4948079, 39.9597159 52.4947246, 39.9595645 52.494634)",
"[77168696, 74057350, 942201855]",False,2,"['Набережная улица', 'улица Воровского']",secondary,RU:urban,False,356.891,"LINESTRING (39.9564235 52.4977635, 39.9569912 52.4980694, 39.9572612 52.4982476, 39.9574111 52.4983776, 39.9574812 52.4984781, 39.9574899 52.4985096, 39.957502 52.4985671, 39.9574909 52.4986166, 39.9574607 52.4986921, 39.9573988 52.4987917, 39.9572355 52.4989266, 39.9571318 52.4989896, 39.9567403 52.499206, 39.9566017 52.4992722, 39.9564857 52.4993276, 39.9563307 52.4994152, 39.9560052 52.4996737, 39.9557508 52.4998999, 39.9556998 52.4999483, 39.9554198 52.500256)",
"[824814052, 67997742]",False,2,улица Воровского,secondary,RU:urban,True,507.262,"LINESTRING (39.9564235 52.4977635, 39.9546295 52.4969697, 39.9539996 52.4966904, 39.9537156 52.4965682, 39.9520769 52.4959072, 39.9516205 52.4957213, 39.9514271 52.4956425, 39.950316 52.4951899, 39.9502605 52.4951706)",
"[978780275, 71157783]",False,"['2', '3']",Советская улица,secondary,RU:urban,False,159.63500000000002,"LINESTRING (39.9565189 52.493069, 39.9563137 52.4931369, 39.9559475 52.4932488, 39.9555541 52.4933683, 39.9549422 52.4935438, 39.9544078 52.493708)",
93567622,False,2,Ленинская улица,residential,RU:urban,True,72.594,"LINESTRING (39.9565189 52.493069, 39.9567106 52.4931225, 39.9567311 52.493133, 39.9570644 52.4932852, 39.957387 52.493447)",
"[824815326, 297734671]",False,3,Советская улица,secondary,RU:urban,True,247.823,"LINESTRING (39.9565189 52.493069, 39.9567668 52.4930019, 39.9583358 52.4925186, 39.959331 52.4922121, 39.9594691 52.4921691, 39.9597933 52.4920732)",
824815326,False,3,Советская улица,secondary,RU:urban,False,36.253,"LINESTRING (39.9602772 52.4919336, 39.9597933 52.4920732)",
67821941,False,,Тамбовская улица,residential,RU:urban,True,159.065,"LINESTRING (39.9602772 52.4919336, 39.9603828 52.492066, 39.9604752 52.4921412, 39.9607226 52.4924007, 39.9615066 52.4931511)",
824815326,False,3,Советская улица,secondary,RU:urban,True,59.105999999999995,"LINESTRING (39.9602772 52.4919336, 39.9609344 52.4917425, 39.9610648 52.4917043)",
93567622,False,2,Ленинская улица,residential,RU:urban,False,90.987,"LINESTRING (39.9595645 52.494634, 39.9585841 52.4940743)",
67816784,False,,Тамбовская улица,residential,RU:urban,False,80.491,"LINESTRING (39.9595645 52.494634, 39.9595991 52.4946104, 39.9596957 52.4945391, 39.9603222 52.4940762)",
93567622,False,2,Ленинская улица,residential,RU:urban,True,39.542,"LINESTRING (39.9595645 52.494634, 39.9597159 52.4947246, 39.959855 52.4948079, 39.9598969 52.4949124)",
67816784,False,,Тамбовская улица,residential,RU:urban,True,131.187,"LINESTRING (39.9615066 52.4931511, 39.9614281 52.4932711, 39.9604789 52.4939865, 39.9603222 52.4940762)",
67821941,False,,Тамбовская улица,residential,RU:urban,False,159.065,"LINESTRING (39.9615066 52.4931511, 39.9607226 52.4924007, 39.9604752 52.4921412, 39.9603828 52.492066, 39.9602772 52.4919336)",
90865114,False,,улица Воровского,tertiary,RU:urban,True,52.403,"LINESTRING (39.9490404 52.4946829, 39.9484001 52.4944181)",
67997744,True,1,улица Воровского,tertiary,RU:urban,False,41.236,"LINESTRING (39.9490404 52.4946829, 39.9491245 52.49469, 39.9492948 52.4947043, 39.9494586 52.494717, 39.9496455 52.494723)",
93567622,False,2,Ленинская улица,residential,RU:urban,True,47.212,"LINESTRING (39.957387 52.493447, 39.957926 52.4937164)",
93567622,False,2,Ленинская улица,residential,RU:urban,False,72.594,"LINESTRING (39.957387 52.493447, 39.9570644 52.4932852, 39.9567311 52.493133, 39.9567106 52.4931225, 39.9565189 52.493069)",
377487877,False,,улица Некрасова,residential,RU:urban,False,140.75900000000001,"LINESTRING (39.957387 52.493447, 39.9573298 52.4934873, 39.9571891 52.4935759, 39.9556219 52.4941015)",
102947179,False,,улица Некрасова,residential,RU:urban,True,12.624,"LINESTRING (39.9511944 52.4950583, 39.951363 52.4950098)",
"[68388268, 102947181]",False,,"['улица Некрасова', 'улица Красная Площадь']",residential,RU:urban,False,24.723,"LINESTRING (39.9511944 52.4950583, 39.9514101 52.4950704, 39.9513405 52.4950518, 39.951363 52.4950098)",
102947179,False,,улица Некрасова,residential,RU:urban,False,76.47,"LINESTRING (39.9511944 52.4950583, 39.9507968 52.4950732, 39.9504815 52.4950124, 39.9504201 52.4950016, 39.9502107 52.4949585, 39.9501011 52.4949807)",
824814550,False,2,Советская улица,secondary,RU:urban,True,61.022,"LINESTRING (39.9535598 52.493894, 39.9544078 52.493708)",
68196232,False,,,residential,RU:urban,True,65.218,"LINESTRING (39.9535598 52.493894, 39.9535883 52.4939534, 39.9537878 52.4944115, 39.9538092 52.4944605)",
"[824814233, 824814647]",False,2,Советская улица,secondary,RU:urban,False,232.45399999999998,"LINESTRING (39.9535598 52.493894, 39.9513393 52.4943406, 39.9503905 52.4945338, 39.9503066 52.4945604)",
68196231,False,,улица Некрасова,residential,RU:urban,True,4.667,"LINESTRING (39.9538092 52.4944605, 39.9538765 52.4944514)",
68196231,False,,улица Некрасова,residential,RU:urban,False,176.547,"LINESTRING (39.9538092 52.4944605, 39.953717 52.4944761, 39.9520799 52.4948375, 39.951363 52.4950098)",
68196232,False,,,residential,RU:urban,False,65.21799999999999,"LINESTRING (39.9538092 52.4944605, 39.9537878 52.4944115, 39.9535883 52.4939534, 39.9535598 52.493894)",
942565420,True,,улица Некрасова,residential,RU:urban,False,14.844,"LINESTRING (39.9501011 52.4949807, 39.9498928 52.4950224)",
942565422,True,1,улица Воровского,secondary,RU:urban,False,23.714,"LINESTRING (39.9501011 52.4949807, 39.9502605 52.4951706)",
102947179,False,,улица Некрасова,residential,RU:urban,True,76.47,"LINESTRING (39.9501011 52.4949807, 39.9502107 52.4949585, 39.9504201 52.4950016, 39.9504815 52.4950124, 39.9507968 52.4950732, 39.9511944 52.4950583)",
"[300695218, 70710316]",False,,улица Красная Площадь,residential,RU:urban,False,117.25399999999999,"LINESTRING (39.9550155 52.4954603, 39.9562363 52.4954199, 39.9564088 52.4954196, 39.9567456 52.4954143)",
75847667,False,,улица Красная Площадь,residential,RU:urban,True,28.687,"LINESTRING (39.9584185 52.4953917, 39.9588357 52.4953465)",
300695218,False,,улица Красная Площадь,residential,RU:urban,True,113.28,"LINESTRING (39.9584185 52.4953917, 39.9567456 52.4954143)",
75847667,False,,улица Красная Площадь,residential,RU:urban,False,51.011,"LINESTRING (39.9584185 52.4953917, 39.9584571 52.4957992, 39.9584641 52.4958496)",
824815326,False,3,Советская улица,secondary,RU:urban,False,59.105999999999995,"LINESTRING (39.9610648 52.4917043, 39.9609344 52.4917425, 39.9602772 52.4919336)",
75847667,False,,улица Красная Площадь,residential,RU:urban,True,51.011,"LINESTRING (39.9584641 52.4958496, 39.9584571 52.4957992, 39.9584185 52.4953917)",
87075575,False,2,улица Красная Площадь,residential,RU:urban,False,68.257,"LINESTRING (39.9584641 52.4958496, 39.958632 52.4957579, 39.9592161 52.4954407)",
229249999,False,2,улица Красная Площадь,residential,RU:urban,True,183.812,"LINESTRING (39.9584641 52.4958496, 39.9578884 52.496226, 39.9576822 52.4963569, 39.9574185 52.4965348, 39.9572027 52.4967051, 39.9570505 52.4968468, 39.9569955 52.4969004, 39.9569389 52.4969982, 39.9568554 52.4971567)",
