osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,bridge,ref
91746564,False,Красноармейская улица,residential,False,84.532,,"LINESTRING (30.1973549 61.5198536, 30.1983363 61.5204527)",,,
500795381,False,улица Ленина,tertiary,False,31.905,2,"LINESTRING (30.1973549 61.5198536, 30.1975068 61.5197327, 30.1976743 61.5196105)",,,
"[4483091, 500795381]",False,улица Ленина,tertiary,True,96.30999999999999,2,"LINESTRING (30.1973549 61.5198536, 30.1972958 61.5198756, 30.1959497 61.5203647, 30.1959092 61.5203779)",50,,
91746564,False,Красноармейская улица,residential,True,85.137,,"LINESTRING (30.1993247 61.5210561, 30.1983363 61.5204527)",,,
94755236,False,улица Ладожской Флотилии,residential,True,37.485,,"LINESTRING (30.1993247 61.5210561, 30.1996077 61.5209603, 30.1999011 61.5208609)",,,
154296794,False,улица Ладожской Флотилии,residential,False,128.13600000000002,,"LINESTRING (30.1993247 61.5210561, 30.1985539 61.5217153, 30.198141 61.5217805, 30.1977764 61.5218577)",,,
4483091,False,улица Ленина,tertiary,False,61.177,2,"LINESTRING (30.1950048 61.5207195, 30.1953428 61.5205909, 30.1958174 61.5204104, 30.1959092 61.5203779)",50,,
25366887,False,Набережная улица,residential,False,567.509,,"LINESTRING (30.203333 61.5174242, 30.2034483 61.5175047, 30.2041102 61.5179657, 30.204411 61.5182054, 30.2046154 61.5183708, 30.2051048 61.5186128, 30.2083468 61.5204472, 30.2093312 61.5209179, 30.209983 61.5212133, 30.2101976 61.5213195)",,,
500795381,False,улица Ленина,tertiary,True,63.775,2,"LINESTRING (30.203333 61.5174242, 30.2032998 61.5174268, 30.2027256 61.5175873, 30.2025516 61.517636, 30.2023359 61.5177366)",,,
713601541,False,улица Ленина,residential,False,174.701,,"LINESTRING (30.203333 61.5174242, 30.2037352 61.5173976, 30.2039021 61.5173866, 30.2041864 61.5173685, 30.2050998 61.5173303, 30.2052562 61.5173188, 30.20542 61.5173067, 30.2059038 61.5172698, 30.2066012 61.5172305)",,,
94755236,False,улица Ладожской Флотилии,residential,False,137.024,,"LINESTRING (30.2040866 61.519313, 30.2020625 61.5200791)",,,
154298762,False,,residential,True,8.463,,"LINESTRING (30.2040866 61.519313, 30.2042216 61.5192724)",,,
154298762,False,,residential,False,130.315,,"LINESTRING (30.2040866 61.519313, 30.2048964 61.5197686, 30.2056757 61.520207)",,,
92311850,False,улица Бусалова,residential,True,87.861,,"LINESTRING (30.1997292 61.5187962, 30.2000684 61.5189882, 30.2008112 61.5193946)",,,
500795381,False,улица Ленина,tertiary,False,153.536,2,"LINESTRING (30.1997292 61.5187962, 30.1998021 61.518769, 30.1999145 61.5187254, 30.2019506 61.5179106)",,,
500795381,False,улица Ленина,tertiary,True,141.71499999999997,2,"LINESTRING (30.1997292 61.5187962, 30.1989217 61.5191048, 30.1977762 61.5195619, 30.1976743 61.5196105)",,,
93789943,False,,residential,True,136.032,,"LINESTRING (30.2000723 61.5157674, 30.1977807 61.5152177)",,,
93789943,False,,residential,False,258.50399999999996,,"LINESTRING (30.2000723 61.5157674, 30.2003152 61.5160126, 30.2005444 61.5162441, 30.200977 61.5166809, 30.2012454 61.5170199, 30.2012737 61.5170557, 30.2015639 61.5174349, 30.2016303 61.5175217, 30.2019506 61.5179106)",,,
94457899,False,,residential,True,181.834,,"LINESTRING (30.2000723 61.5157674, 30.1999061 61.5155666, 30.1999601 61.5153277, 30.2003383 61.5150091, 30.2012418 61.5143197)",,,
500795381,False,улица Ленина,tertiary,False,28.139,2,"LINESTRING (30.2019506 61.5179106, 30.2023359 61.5177366)",,,
93789943,False,,residential,True,258.504,,"LINESTRING (30.2019506 61.5179106, 30.2016303 61.5175217, 30.2015639 61.5174349, 30.2012737 61.5170557, 30.2012454 61.5170199, 30.200977 61.5166809, 30.2005444 61.5162441, 30.2003152 61.5160126, 30.2000723 61.5157674)",,,
500795381,False,улица Ленина,tertiary,True,153.53599999999997,2,"LINESTRING (30.2019506 61.5179106, 30.1999145 61.5187254, 30.1998021 61.518769, 30.1997292 61.5187962)",,,
93789943,False,,residential,False,58.946,,"LINESTRING (30.1980482 61.5145108, 30.1980164 61.5147293, 30.1977693 61.5150172)",,,
"[93710203, 91746108, 93789943]",False,Новая улица,residential,True,90.88300000000001,,"LINESTRING (30.1980482 61.5145108, 30.1978606 61.5144001, 30.1975991 61.5143194, 30.196995 61.5141917, 30.1966369 61.5140673)",,yes,
715890600,False,,residential,False,47.191,,"LINESTRING (30.1980482 61.5145108, 30.1984602 61.5145421, 30.1989319 61.5145278)",,,
91841848,False,Фанерная улица,residential,True,61.77,,"LINESTRING (30.1977807 61.5152177, 30.1969147 61.5155892)",,,
93789943,False,,residential,False,136.032,,"LINESTRING (30.1977807 61.5152177, 30.2000723 61.5157674)",,,
93789943,False,,residential,True,22.715,,"LINESTRING (30.1977807 61.5152177, 30.197735 61.5150815, 30.1977693 61.5150172)",,,
91746108,False,Новая улица,residential,True,52.041,,"LINESTRING (30.1966369 61.5140673, 30.1959302 61.5137426)",,,
222557939,False,Карельская улица,residential,True,90.103,,"LINESTRING (30.1966369 61.5140673, 30.1977925 61.5134733)",,,86К-94
"[93710203, 91746108, 93789943]",False,Новая улица,residential,False,90.883,,"LINESTRING (30.1966369 61.5140673, 30.196995 61.5141917, 30.1975991 61.5143194, 30.1978606 61.5144001, 30.1980482 61.5145108)",,yes,
92218211,False,Заводская улица,residential,True,127.60900000000001,,"LINESTRING (30.2012418 61.5143197, 30.2004372 61.5143406, 30.1996408 61.5143556, 30.1993327 61.5144011, 30.1989319 61.5145278)",,,
94457899,False,,residential,False,181.83399999999997,,"LINESTRING (30.2012418 61.5143197, 30.2003383 61.5150091, 30.1999601 61.5153277, 30.1999061 61.5155666, 30.2000723 61.5157674)",,,
1088787494,False,улица Гагарина,residential,True,45.513,,"LINESTRING (30.1959092 61.5203779, 30.1953662 61.5200609)",,,
"[4483091, 500795381]",False,улица Ленина,tertiary,False,96.30999999999999,2,"LINESTRING (30.1959092 61.5203779, 30.1959497 61.5203647, 30.1972958 61.5198756, 30.1973549 61.5198536)",50,,
4483091,False,улица Ленина,tertiary,True,61.177,2,"LINESTRING (30.1959092 61.5203779, 30.1958174 61.5204104, 30.1953428 61.5205909, 30.1950048 61.5207195)",50,,
222557939,False,Карельская улица,residential,False,90.103,,"LINESTRING (30.1977925 61.5134733, 30.1966369 61.5140673)",,,86К-94
94755236,False,улица Ладожской Флотилии,residential,True,137.024,,"LINESTRING (30.2020625 61.5200791, 30.2040866 61.519313)",,,
92311850,False,улица Бусалова,residential,False,100.972,,"LINESTRING (30.2020625 61.5200791, 30.2011827 61.5195978, 30.2008112 61.5193946)",,,
92311850,False,улица Бусалова,residential,True,135.924,,"LINESTRING (30.2020625 61.5200791, 30.2026298 61.5203905, 30.2037437 61.5210019)",,,
94755236,False,улица Ладожской Флотилии,residential,False,144.082,,"LINESTRING (30.2020625 61.5200791, 30.2016097 61.5202821, 30.2011593 61.5204347, 30.1999011 61.5208609)",,,
220589518,False,Красноармейская улица,residential,True,92.444,,"LINESTRING (30.1976743 61.5196105, 30.1978746 61.5196999, 30.19796 61.5197446, 30.1988143 61.5202383)",,,
500795381,False,улица Ленина,tertiary,False,141.71499999999997,2,"LINESTRING (30.1976743 61.5196105, 30.1977762 61.5195619, 30.1989217 61.5191048, 30.1997292 61.5187962)",,,
500795381,False,улица Ленина,tertiary,True,31.905,2,"LINESTRING (30.1976743 61.5196105, 30.1975068 61.5197327, 30.1973549 61.5198536)",,,
92218211,False,Заводская улица,residential,False,82.431,,"LINESTRING (30.1977693 61.5150172, 30.1979735 61.5149089, 30.1982503 61.5147897, 30.1988116 61.5145658, 30.1989319 61.5145278)",,,
93789943,False,,residential,False,22.715,,"LINESTRING (30.1977693 61.5150172, 30.197735 61.5150815, 30.1977807 61.5152177)",,,
93789943,False,,residential,True,58.946,,"LINESTRING (30.1977693 61.5150172, 30.1980164 61.5147293, 30.1980482 61.5145108)",,,
154296794,False,улица Ладожской Флотилии,residential,True,36.337,,"LINESTRING (30.1972774 61.5220817, 30.1977764 61.5218577)",,,
154296794,False,улица Ладожской Флотилии,residential,False,36.337,,"LINESTRING (30.1977764 61.5218577, 30.1972774 61.5220817)",,,
93984165,False,,residential,True,47.074,,"LINESTRING (30.1977764 61.5218577, 30.1973818 61.521815, 30.1969059 61.5218549)",,,
154296794,False,улица Ладожской Флотилии,residential,True,128.136,,"LINESTRING (30.1977764 61.5218577, 30.198141 61.5217805, 30.1985539 61.5217153, 30.1993247 61.5210561)",,,
78168472,True,Советская улица,residential,False,73.882,2,"LINESTRING (30.1969059 61.5218549, 30.1960486 61.5213311)",,,
500644894,True,Советская улица,residential,False,32.0,,"LINESTRING (30.1969059 61.5218549, 30.1972774 61.5220817)",,,
93984165,False,,residential,False,47.074,,"LINESTRING (30.1969059 61.5218549, 30.1973818 61.521815, 30.1977764 61.5218577)",,,
94782754,False,Гористый переулок,residential,True,135.301,,"LINESTRING (30.2056757 61.520207, 30.2037437 61.5210019)",,,
154298762,False,,residential,False,133.296,,"LINESTRING (30.2056757 61.520207, 30.2068651 61.5209014, 30.2072526 61.5211405)",,,
154298762,False,,residential,True,130.315,,"LINESTRING (30.2056757 61.520207, 30.2048964 61.5197686, 30.2040866 61.519313)",,,
94782754,False,Гористый переулок,residential,False,135.301,,"LINESTRING (30.2037437 61.5210019, 30.2056757 61.520207)",,,
92311850,False,улица Бусалова,residential,False,135.924,,"LINESTRING (30.2037437 61.5210019, 30.2026298 61.5203905, 30.2020625 61.5200791)",,,
91746108,False,Новая улица,residential,False,52.041,,"LINESTRING (30.1959302 61.5137426, 30.1966369 61.5140673)",,,
91746564,False,Красноармейская улица,residential,False,85.137,,"LINESTRING (30.1983363 61.5204527, 30.1993247 61.5210561)",,,
91746564,False,Красноармейская улица,residential,True,84.532,,"LINESTRING (30.1983363 61.5204527, 30.1973549 61.5198536)",,,
154296473,False,Октябрьская улица,residential,False,155.75300000000001,,"LINESTRING (30.1983363 61.5204527, 30.1982896 61.5204746, 30.1970345 61.5209543, 30.1967012 61.5210817, 30.1960486 61.5213311)",,,
78168472,True,Советская улица,residential,False,87.68299999999999,2,"LINESTRING (30.1960486 61.5213311, 30.1960045 61.5213051, 30.1952881 61.520883, 30.1952462 61.5208583, 30.1951461 61.5207993, 30.1950048 61.5207195)",,,
154296473,False,Октябрьская улица,residential,True,155.75300000000001,,"LINESTRING (30.1960486 61.5213311, 30.1967012 61.5210817, 30.1970345 61.5209543, 30.1982896 61.5204746, 30.1983363 61.5204527)",,,
220589516,False,,residential,False,141.466,,"LINESTRING (30.2008112 61.5193946, 30.1988143 61.5202383)",,,
92311850,False,улица Бусалова,residential,False,87.861,,"LINESTRING (30.2008112 61.5193946, 30.2000684 61.5189882, 30.1997292 61.5187962)",,,
92311850,False,улица Бусалова,residential,True,100.972,,"LINESTRING (30.2008112 61.5193946, 30.2011827 61.5195978, 30.2020625 61.5200791)",,,
220589516,False,,residential,True,141.466,,"LINESTRING (30.1988143 61.5202383, 30.2008112 61.5193946)",,,
220589518,False,Красноармейская улица,residential,False,92.444,,"LINESTRING (30.1988143 61.5202383, 30.19796 61.5197446, 30.1978746 61.5196999, 30.1976743 61.5196105)",,,
220589518,False,Красноармейская улица,residential,True,90.075,,"LINESTRING (30.1988143 61.5202383, 30.199878 61.5208477, 30.1999011 61.5208609)",,,
94755236,False,улица Ладожской Флотилии,residential,False,37.485,,"LINESTRING (30.1999011 61.5208609, 30.1996077 61.5209603, 30.1993247 61.5210561)",,,
94755236,False,улица Ладожской Флотилии,residential,True,144.082,,"LINESTRING (30.1999011 61.5208609, 30.2011593 61.5204347, 30.2016097 61.5202821, 30.2020625 61.5200791)",,,
220589518,False,Красноармейская улица,residential,False,90.075,,"LINESTRING (30.1999011 61.5208609, 30.199878 61.5208477, 30.1988143 61.5202383)",,,
25366887,False,Набережная улица,residential,True,567.5090000000001,,"LINESTRING (30.2101976 61.5213195, 30.209983 61.5212133, 30.2093312 61.5209179, 30.2083468 61.5204472, 30.2051048 61.5186128, 30.2046154 61.5183708, 30.204411 61.5182054, 30.2041102 61.5179657, 30.2034483 61.5175047, 30.203333 61.5174242)",,,
"[220590518, 220590519]",False,,residential,"[False, True]",571.002,,"LINESTRING (30.2094785 61.5215362, 30.2093629 61.5214876, 30.2093286 61.5214732, 30.2078061 61.5208331, 30.2071379 61.5204737, 30.206521 61.5201098, 30.2062401 61.5199513, 30.2055654 61.5195705, 30.2046711 61.5191057, 30.2045852 61.519092, 30.2045182 61.5189783, 30.2043051 61.5187919, 30.2040244 61.5186191, 30.2033459 61.5182701, 30.202746 61.5179605, 30.2023359 61.5177366)",,,
91841848,False,Фанерная улица,residential,False,65.451,,"LINESTRING (30.1959461 61.515954, 30.1969147 61.5155892)",,,
