osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,width
137795883,False,улица Ленина,tertiary,40,True,21.547,"LINESTRING (84.8791319 56.600455, 84.8794672 56.600396)",,
"[138404632, 137795883, 138067917]",False,улица Ленина,tertiary,40,False,244.25599999999997,"LINESTRING (84.8791319 56.600455, 84.8788914 56.600488, 84.8786424 56.6005222, 84.8782202 56.6005578, 84.8759529 56.6005058, 84.8753361 56.6004899, 84.8752305 56.6004872, 84.8751642 56.6004855)",,
133641153,False,улица Калинина,secondary,,True,218.945,"LINESTRING (84.883962 56.6075624, 84.884373 56.607393, 84.8846272 56.6072882, 84.8860675 56.6066947, 84.8862744 56.6066094, 84.8866278 56.6064637, 84.8868257 56.6063822)",,
23597891,False,улица Строителей,residential,,True,244.284,"LINESTRING (84.8819669 56.5996048, 84.8833393 56.6005909, 84.8839926 56.6010603, 84.8842189 56.6012244, 84.8843917 56.6013497)",2,
"[137795883, 138404630]",False,улица Ленина,tertiary,40,False,178.156,"LINESTRING (84.8819669 56.5996048, 84.8818711 56.5996463, 84.881117 56.5999727, 84.8809454 56.6000376, 84.8805468 56.6001719, 84.8805417 56.600173, 84.8794672 56.600396)",,
23597916,True,,residential,,False,95.96900000000001,"LINESTRING (84.8744418 56.6027183, 84.8744433 56.6026298, 84.8744479 56.6023658, 84.8744803 56.6020195, 84.8746434 56.6019495, 84.8747338 56.6019452)",,
124686239,False,Коммунистический проспект,secondary,,True,46.712,"LINESTRING (84.8744418 56.6027183, 84.8747832 56.6027274, 84.8752041 56.6027387)",4,
23597916,True,,residential,,False,95.108,"LINESTRING (84.8750296 56.6019348, 84.8750892 56.601968, 84.8752544 56.6020599, 84.8752106 56.6026513, 84.8752041 56.6027387)",,
124686239,False,Коммунистический проспект,secondary,,False,46.712,"LINESTRING (84.8752041 56.6027387, 84.8747832 56.6027274, 84.8744418 56.6027183)",4,
124686239,False,Коммунистический проспект,secondary,,True,292.113,"LINESTRING (84.8752041 56.6027387, 84.875472 56.6027464, 84.875626 56.6027509, 84.8785761 56.6028362, 84.8795388 56.6028688, 84.8799693 56.6028843)",4,
23597904,False,Советская улица,tertiary,,False,108.90599999999999,"LINESTRING (84.887893 56.6071659, 84.886896 56.6064338, 84.8868257 56.6063822)",,
23597891,False,улица Строителей,residential,,False,244.284,"LINESTRING (84.8843917 56.6013497, 84.8842189 56.6012244, 84.8839926 56.6010603, 84.8833393 56.6005909, 84.8819669 56.5996048)",2,
23597891,False,улица Строителей,residential,,True,265.29400000000004,"LINESTRING (84.8843917 56.6013497, 84.8845344 56.6014474, 84.8847543 56.6015981, 84.885568 56.6021652, 84.8860972 56.6025338, 84.8870905 56.6032166)",2,
738806510,False,Коммунистический проспект,primary,,False,129.048,"LINESTRING (84.8843917 56.6013497, 84.8842313 56.601421, 84.8827512 56.6020787)",4,12 m
137795883,False,улица Ленина,tertiary,40,False,21.547,"LINESTRING (84.8794672 56.600396, 84.8791319 56.600455)",,
118893061,True,улица Свердлова,tertiary,,False,256.97,"LINESTRING (84.8794672 56.600396, 84.8795172 56.6004773, 84.8797756 56.600898, 84.8802558 56.601713, 84.8805777 56.6022794, 84.8807732 56.6025922)",,
"[137795883, 138404630]",False,улица Ленина,tertiary,40,True,178.15599999999998,"LINESTRING (84.8794672 56.600396, 84.8805417 56.600173, 84.8805468 56.6001719, 84.8809454 56.6000376, 84.881117 56.5999727, 84.8818711 56.5996463, 84.8819669 56.5996048)",,
118893211,True,улица Маяковского,residential,,False,161.365,"LINESTRING (84.8751642 56.6004855, 84.8750296 56.6019348)",,
138404632,False,улица Ленина,tertiary,,False,17.769,"LINESTRING (84.8751642 56.6004855, 84.8750147 56.6004834, 84.874874 56.6004813)",,
"[138404632, 137795883, 138067917]",False,улица Ленина,tertiary,40,True,244.25599999999997,"LINESTRING (84.8751642 56.6004855, 84.8752305 56.6004872, 84.8753361 56.6004899, 84.8759529 56.6005058, 84.8782202 56.6005578, 84.8786424 56.6005222, 84.8788914 56.600488, 84.8791319 56.600455)",,
23597891,False,улица Строителей,residential,,False,265.294,"LINESTRING (84.8870905 56.6032166, 84.8860972 56.6025338, 84.885568 56.6021652, 84.8847543 56.6015981, 84.8845344 56.6014474, 84.8843917 56.6013497)",2,
138068252,False,улица 40 лет Октября,residential,,True,231.70900000000003,"LINESTRING (84.8870905 56.6032166, 84.8869475 56.6032814, 84.8867311 56.6033795, 84.8852755 56.6039961, 84.8842156 56.6044466, 84.8841014 56.6044952)",,
136056435,True,площадь Ленина,secondary,,False,36.757,"LINESTRING (84.8805691 56.6029008, 84.8799693 56.6028843)",,
144396330,True,площадь Ленина,primary,,False,34.512,"LINESTRING (84.8805691 56.6029008, 84.8805168 56.602889, 84.8804741 56.6028739, 84.8804366 56.6028551, 84.8804055 56.6028331, 84.8803816 56.6028084, 84.8803656 56.6027819, 84.880358 56.6027543, 84.8803589 56.6027264, 84.8803685 56.602699, 84.8803863 56.6026729, 84.8804119 56.6026487)",,
136056436,True,площадь Ленина,primary,,False,28.918,"LINESTRING (84.8812591 56.6026511, 84.8810879 56.6027384, 84.8809126 56.6028279)",,
