osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
45656554,улица Ленина,secondary,RU:urban,False,True,131.788,"LINESTRING (61.7022677 57.8494744, 61.7020849 57.8482932)",
98705370,улица Сафонова,secondary,RU:urban,False,True,226.148,"LINESTRING (61.7022677 57.8494744, 61.7021617 57.8494905, 61.7004416 57.8495669, 61.6984629 57.8496548)",
354842458,улица Ленина,secondary,40,False,False,126.66199999999999,"LINESTRING (61.7022677 57.8494744, 61.7022978 57.8496368, 61.7023394 57.850128, 61.7023618 57.8503927, 61.702366 57.8505134, 61.7023809 57.8506116)",
55209248,улица Фрунзе,residential,40,False,True,87.555,"LINESTRING (61.6986101 57.8508244, 61.697135 57.8508866)",2
1257418296,Фрунзе,residential,40,False,True,87.555,"LINESTRING (61.6986101 57.8508244, 61.697135 57.8508866)",2
1248038656,улица Фрунзе,residential,40,False,False,24.02,"LINESTRING (61.6986101 57.8508244, 61.6990152 57.8508104)",
1257418296,Фрунзе,residential,40,False,False,24.02,"LINESTRING (61.6986101 57.8508244, 61.6990152 57.8508104)",2
98705342,улица Софьи Перовской,residential,RU:urban,False,True,130.90699999999998,"LINESTRING (61.6986101 57.8508244, 61.6986819 57.8512908, 61.6987462 57.8519654, 61.6987494 57.8519992)",
1248038657,улица Софьи Перовской,residential,RU:urban,False,False,130.347,"LINESTRING (61.6986101 57.8508244, 61.6985683 57.8504437, 61.6984629 57.8496548)",
55209426,улица Пушкина,tertiary,RU:urban,False,False,255.41400000000002,"LINESTRING (61.6989178 57.8531941, 61.6987591 57.8532012, 61.6958604 57.8533447, 61.6947591 57.8533817, 61.6946165 57.853387)",
55209426,улица Пушкина,tertiary,RU:urban,False,True,221.78099999999998,"LINESTRING (61.6989178 57.8531941, 61.6990366 57.8531879, 61.7024541 57.8530298, 61.7026522 57.8530218)",
98705342,улица Софьи Перовской,residential,RU:urban,False,False,133.254,"LINESTRING (61.6989178 57.8531941, 61.6989042 57.853115, 61.6988617 57.8528955, 61.6987547 57.8520419, 61.6987494 57.8519992)",
98705342,улица Софьи Перовской,residential,RU:urban,False,True,139.237,"LINESTRING (61.6989178 57.8531941, 61.6989309 57.8532756, 61.698988 57.8535911, 61.6991014 57.8544424)",
98705342,улица Софьи Перовской,residential,RU:urban,False,True,69.892,"LINESTRING (61.6991014 57.8544424, 61.6991591 57.8550702)",
443538010,улица Павлова,residential,RU:urban,False,False,255.921,"LINESTRING (61.6991014 57.8544424, 61.6947858 57.8545992)",
