osmid,oneway,name,highway,reversed,length,junction,geometry,lanes,maxspeed
25237692,True,улица Ленина,secondary,False,15.45,,"LINESTRING (37.8070429 55.9194276, 37.807021 55.9192892)",,
25237697,True,улица Кирова,secondary,False,16.944,roundabout,"LINESTRING (37.8070429 55.9194276, 37.8070916 55.9193595, 37.8071973 55.9193072)",,
166723504,True,улица Коминтерна,secondary,False,16.451999999999998,roundabout,"LINESTRING (37.8074899 55.9195488, 37.8073769 55.919587, 37.8072449 55.9195895)",,
31031019,False,улица Карла Либкнехта,residential,False,89.856,,"LINESTRING (37.8103913 55.9214447, 37.8102517 55.9215404, 37.8094857 55.9220736)",,
68102111,False,улица Циолковского,secondary,True,314.023,,"LINESTRING (37.8103913 55.9214447, 37.8105487 55.9214322, 37.8113772 55.9213663, 37.8121943 55.9213013, 37.8127338 55.9212584, 37.8137115 55.9211807, 37.8152068 55.9210618, 37.8153813 55.9210479)",4,40
120353287,True,улица Коминтерна,secondary,False,277.72900000000004,,"LINESTRING (37.8103913 55.9214447, 37.81032 55.921398, 37.8077479 55.9197155, 37.807625 55.9196422, 37.8074899 55.9195488)",,
28269830,False,улица Фрунзе,residential,True,138.915,,"LINESTRING (37.8224668 55.9204839, 37.8224866 55.9205712, 37.8226597 55.9213333, 37.8227483 55.9217232)",,
31407742,False,улица Фрунзе,tertiary,True,226.628,,"LINESTRING (37.8224668 55.9204839, 37.8224498 55.9204091, 37.8223559 55.9199957, 37.8221141 55.9189308, 37.8220249 55.9185384, 37.8220076 55.9184621)",2,60
399140257,False,улица Циолковского,secondary,False,222.956,,"LINESTRING (37.8224668 55.9204839, 37.8224018 55.9204896, 37.8212364 55.9205823, 37.8201687 55.9206672, 37.8189482 55.9207643, 37.8189241 55.9207662)",4,400
35074469,False,улица Гагарина,tertiary,True,231.14899999999997,,"LINESTRING (37.8129098 55.9169481, 37.8127702 55.9169587, 37.8093983 55.9171636, 37.8092223 55.9171739)",,
790992011,True,улица Терешковой,secondary,False,230.137,,"LINESTRING (37.8129098 55.9169481, 37.8129224 55.9170158, 37.813093 55.9177988, 37.8131674 55.918111, 37.8132916 55.9186315, 37.8133611 55.9189231, 37.8133784 55.919001)",,50
25237697,True,улица Кирова,secondary,False,14.497,roundabout,"LINESTRING (37.8074561 55.9193276, 37.8075328 55.9193766, 37.807564 55.9194394)",,
25237697,True,улица Кирова,secondary,False,13.291,roundabout,"LINESTRING (37.807564 55.9194394, 37.8075473 55.9194984, 37.8074899 55.9195488)",,
28269823,False,Октябрьская улица,residential,False,365.65299999999996,,"LINESTRING (37.807564 55.9194394, 37.807793 55.9194361, 37.8113352 55.9191495, 37.8115164 55.9191348, 37.8116516 55.9191251, 37.8118431 55.9191114, 37.811905 55.919107, 37.8131627 55.9190169, 37.8133784 55.919001)",,
28269823,False,Октябрьская улица,residential,True,365.653,,"LINESTRING (37.8133784 55.919001, 37.8131627 55.9190169, 37.811905 55.919107, 37.8118431 55.9191114, 37.8116516 55.9191251, 37.8115164 55.9191348, 37.8113352 55.9191495, 37.807793 55.9194361, 37.807564 55.9194394)",,
"[28269824, 28269826]",True,"['Дворцовая площадь', 'улица Калинина']",secondary,False,158.827,,"LINESTRING (37.8133784 55.919001, 37.8134921 55.9195294, 37.8135318 55.9195618, 37.8135871 55.9195881, 37.8136455 55.9196093, 37.8137031 55.9196206, 37.8148541 55.9195549, 37.8149349 55.9195817, 37.8149888 55.919611)",2,
68102111,False,улица Циолковского,secondary,False,314.02299999999997,,"LINESTRING (37.8153813 55.9210479, 37.8152068 55.9210618, 37.8137115 55.9211807, 37.8127338 55.9212584, 37.8121943 55.9213013, 37.8113772 55.9213663, 37.8105487 55.9214322, 37.8103913 55.9214447)",4,40
68102116,False,улица Циолковского,secondary,True,222.95100000000002,,"LINESTRING (37.8153813 55.9210479, 37.8154882 55.9210394, 37.8187683 55.9207786, 37.8189241 55.9207662)",4,40
28269821,True,улица Кирова,residential,False,263.56600000000003,,"LINESTRING (37.8092223 55.9171739, 37.8075164 55.9192615, 37.8074561 55.9193276)",,
35074469,False,улица Гагарина,tertiary,False,231.14899999999997,,"LINESTRING (37.8092223 55.9171739, 37.8093983 55.9171636, 37.8127702 55.9169587, 37.8129098 55.9169481)",,
25237697,True,улица Кирова,secondary,False,16.715,roundabout,"LINESTRING (37.8071973 55.9193072, 37.807328 55.9193004, 37.8074561 55.9193276)",,
35075888,False,улица Карла Маркса,tertiary,True,161.512,,"LINESTRING (37.8189241 55.9207662, 37.8189078 55.9207013, 37.8187973 55.9202618, 37.8187337 55.9200089, 37.8185625 55.9193279)",2,60
