osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes
134498901,Школьный переулок,tertiary,False,True,32.306,"LINESTRING (41.0022925 49.0367156, 41.0019686 49.0369139)",,,
134208879,Октябрьская улица,residential,False,False,336.427,"LINESTRING (41.0022925 49.0367156, 41.0037284 49.0375174, 41.0058059 49.0386775)",,,
134498901,Школьный переулок,tertiary,False,False,13.834,"LINESTRING (41.0022925 49.0367156, 41.0023447 49.0366811, 41.0024262 49.0366273)",,,
286703156,Комсомольская улица,residential,False,True,76.954,"LINESTRING (41.0114599 49.0374281, 41.0104273 49.037572)",,,
134208877,Школьный переулок,tertiary,False,True,303.038,"LINESTRING (41.0114599 49.0374281, 41.0112592 49.036873, 41.0108174 49.0363839, 41.0100617 49.0356604, 41.0094095 49.0350942)",40,,
"[286614448, 134404302, 134361191]","['Комсомольская улица', 'Красноармейская улица']",tertiary,False,False,94.306,"LINESTRING (41.0114599 49.0374281, 41.011597 49.0374053, 41.0117672 49.037377, 41.0121103 49.03732, 41.0127139 49.0372196)",60,yes,1
134194828,,residential,False,False,584.557,"LINESTRING (41.0127139 49.0372196, 41.0126544 49.0369077, 41.0108195 49.0351575, 41.010381 49.0348065, 41.0099459 49.034458, 41.0084908 49.0334681, 41.0081189 49.0329861)",,,
"[286614448, 134404302, 134361191]","['Комсомольская улица', 'Красноармейская улица']",tertiary,False,True,94.30599999999998,"LINESTRING (41.0127139 49.0372196, 41.0121103 49.03732, 41.0117672 49.037377, 41.011597 49.0374053, 41.0114599 49.0374281)",60,yes,1
134208877,Школьный переулок,tertiary,False,False,303.038,"LINESTRING (41.0094095 49.0350942, 41.0100617 49.0356604, 41.0108174 49.0363839, 41.0112592 49.036873, 41.0114599 49.0374281)",40,,
134208877,Школьный переулок,tertiary,False,True,358.644,"LINESTRING (41.0094095 49.0350942, 41.0090704 49.0348787, 41.0086327 49.0346812, 41.0079694 49.0345213, 41.0073929 49.0345332, 41.006694 49.0346988, 41.0049171 49.0351199)",40,,
288608472,Колхозный переулок,residential,False,True,136.025,"LINESTRING (41.0094095 49.0350942, 41.0085161 49.0358447, 41.0081599 49.0359828)",,,
134194858,улица Демьяна Бедного,residential,False,True,73.247,"LINESTRING (41.006966 49.0371876, 41.0074355 49.03777)",,,
134209374,улица Демьяна Бедного,residential,False,True,294.207,"LINESTRING (41.006966 49.0371876, 41.0066825 49.0370729, 41.0057352 49.0365473, 41.0053344 49.0363228, 41.005225 49.0361126, 41.0052323 49.0356922, 41.0052178 49.0354581, 41.0049171 49.0351199)",,,
288608472,Колхозный переулок,residential,False,False,185.738,"LINESTRING (41.006966 49.0371876, 41.0068538 49.0368828, 41.0068209 49.0367191, 41.0068791 49.0365703, 41.0070537 49.0364118, 41.0081599 49.0359828)",,,
286703156,Комсомольская улица,residential,False,False,76.954,"LINESTRING (41.0104273 49.037572, 41.0114599 49.0374281)",,,
287033751,Первомайская улица,residential,True,False,144.784,"LINESTRING (41.0104273 49.037572, 41.0104576 49.0378557, 41.0104281 49.0381423, 41.0103597 49.0383392, 41.0102229 49.0385186, 41.0098723 49.0387525)",,,
134194858,улица Демьяна Бедного,residential,False,False,73.247,"LINESTRING (41.0074355 49.03777, 41.006966 49.0371876)",,,
287029036,Комсомольская улица,residential,True,False,36.218,"LINESTRING (41.0074355 49.03777, 41.0079157 49.0376864)",,,
134208879,Октябрьская улица,residential,False,True,336.427,"LINESTRING (41.0058059 49.0386775, 41.0037284 49.0375174, 41.0022925 49.0367156)",,,
287029036,Комсомольская улица,residential,True,False,83.124,"LINESTRING (41.0058059 49.0386775, 41.0058415 49.0386535, 41.0058967 49.0386161, 41.0066 49.038141)",,,
287033752,Октябрьская улица,residential,False,False,195.782,"LINESTRING (41.0058059 49.0386775, 41.0058728 49.0387138, 41.0078748 49.0398003)",,,
287033753,Комсомольская улица,residential,False,False,58.522000000000006,"LINESTRING (41.0058059 49.0386775, 41.0057537 49.0387124, 41.0053003 49.0390148, 41.0052432 49.0390529)",,,
134210614,Первомайская улица,residential,False,True,172.589,"LINESTRING (41.0078748 49.0398003, 41.0061729 49.0408794)",,,
287033750,Октябрьская улица,residential,False,False,148.765,"LINESTRING (41.0078748 49.0398003, 41.0088198 49.0403008, 41.0091776 49.0405799, 41.0093474 49.0407174)",,,
287033752,Октябрьская улица,residential,False,True,195.782,"LINESTRING (41.0078748 49.0398003, 41.0058728 49.0387138, 41.0058059 49.0386775)",,,
134210614,Первомайская улица,residential,False,False,172.589,"LINESTRING (41.0061729 49.0408794, 41.0078748 49.0398003)",,,
499496808,улица Ленина,residential,False,True,27.558,"LINESTRING (41.0061729 49.0408794, 41.0059344 49.0406871)",60,,
134208557,Стадионный переулок,residential,False,True,21.05,"LINESTRING (41.001682 49.0356425, 41.0017975 49.035816)",,,
134498901,Школьный переулок,tertiary,False,True,58.509,"LINESTRING (41.0029917 49.0362539, 41.0024262 49.0366273)",,,
134209317,улица 9 Мая,residential,False,False,345.133,"LINESTRING (41.0029917 49.0362539, 41.0035813 49.0365172, 41.0039622 49.0366318, 41.0042361 49.0366267, 41.0045616 49.0367364, 41.0064063 49.0379567, 41.0065444 49.0380881, 41.0066 49.038141)",,,
"[134208877, 134498901]",Школьный переулок,tertiary,False,False,189.107,"LINESTRING (41.0029917 49.0362539, 41.0040509 49.0355543, 41.0049171 49.0351199)",40,,
287029036,Комсомольская улица,residential,True,False,73.56,"LINESTRING (41.0066 49.038141, 41.0074355 49.03777)",,,
134209317,улица 9 Мая,residential,False,False,164.21900000000002,"LINESTRING (41.0066 49.038141, 41.0066491 49.0381764, 41.0069232 49.0383739, 41.0073899 49.0385849, 41.0078157 49.0388312, 41.0082641 49.0391285)",,,
134209317,улица 9 Мая,residential,False,True,345.133,"LINESTRING (41.0066 49.038141, 41.0065444 49.0380881, 41.0064063 49.0379567, 41.0045616 49.0367364, 41.0042361 49.0366267, 41.0039622 49.0366318, 41.0035813 49.0365172, 41.0029917 49.0362539)",,,
134208877,Школьный переулок,tertiary,False,False,358.644,"LINESTRING (41.0049171 49.0351199, 41.006694 49.0346988, 41.0073929 49.0345332, 41.0079694 49.0345213, 41.0086327 49.0346812, 41.0090704 49.0348787, 41.0094095 49.0350942)",40,,
"[134498901, 134208877]",Школьный переулок,tertiary,False,True,189.107,"LINESTRING (41.0049171 49.0351199, 41.0040509 49.0355543, 41.0029917 49.0362539)",40,,
134209374,улица Демьяна Бедного,residential,False,False,294.20700000000005,"LINESTRING (41.0049171 49.0351199, 41.0052178 49.0354581, 41.0052323 49.0356922, 41.005225 49.0361126, 41.0053344 49.0363228, 41.0057352 49.0365473, 41.0066825 49.0370729, 41.006966 49.0371876)",,,
499496808,улица Ленина,residential,False,False,27.558,"LINESTRING (41.0059344 49.0406871, 41.0061729 49.0408794)",60,,
499496808,улица Ленина,residential,False,True,105.223,"LINESTRING (41.0059344 49.0406871, 41.0049162 49.0400163)",60,,
134278108,Советская улица,residential,False,True,185.48499999999999,"LINESTRING (41.0079157 49.0376864, 41.0081088 49.0378939, 41.0085487 49.0382298, 41.0093051 49.0386255, 41.0097153 49.0388463)",,,
134361189,Комсомольская улица,residential,True,False,184.29000000000002,"LINESTRING (41.0079157 49.0376864, 41.0084021 49.0376295, 41.0091463 49.0375883, 41.0101688 49.037608, 41.0104273 49.037572)",,,
134278108,Советская улица,residential,False,False,185.48499999999999,"LINESTRING (41.0097153 49.0388463, 41.0093051 49.0386255, 41.0085487 49.0382298, 41.0081088 49.0378939, 41.0079157 49.0376864)",,,
287033751,Первомайская улица,residential,True,False,171.336,"LINESTRING (41.0097153 49.0388463, 41.0089837 49.0392834, 41.0078748 49.0398003)",,,
134209317,улица 9 Мая,residential,False,True,164.219,"LINESTRING (41.0082641 49.0391285, 41.0078157 49.0388312, 41.0073899 49.0385849, 41.0069232 49.0383739, 41.0066491 49.0381764, 41.0066 49.038141)",,,
287033750,Октябрьская улица,residential,False,False,11.008,"LINESTRING (41.0093474 49.0407174, 41.0094406 49.0407953)",,,
"[286620523, 134278110]",Октябрьская улица,residential,False,"[False, True]",131.758,"LINESTRING (41.0093474 49.0407174, 41.0091895 49.0408377, 41.0090208 49.0408953, 41.0088247 49.040959, 41.0086046 49.040996, 41.0084942 49.0409134, 41.0084148 49.0408005, 41.0082824 49.0406617, 41.0080705 49.0405025)",,,
287033750,Октябрьская улица,residential,False,True,148.765,"LINESTRING (41.0093474 49.0407174, 41.0091776 49.0405799, 41.0088198 49.0403008, 41.0078748 49.0398003)",,,
287033751,Первомайская улица,residential,True,False,15.484,"LINESTRING (41.0098723 49.0387525, 41.0097153 49.0388463)",,,
134279433,Советская улица,residential,False,True,231.859,"LINESTRING (41.0098723 49.0387525, 41.0105316 49.0402538, 41.0108092 49.040744)",,,
134279434,Советская улица,residential,False,True,105.911,"LINESTRING (41.0121543 49.0403838, 41.0108092 49.040744)",,,
134279434,Советская улица,residential,False,False,105.911,"LINESTRING (41.0108092 49.040744, 41.0121543 49.0403838)",,,
134279433,Советская улица,residential,False,False,231.859,"LINESTRING (41.0108092 49.040744, 41.0105316 49.0402538, 41.0098723 49.0387525)",,,
134279434,Советская улица,residential,False,True,106.697,"LINESTRING (41.0108092 49.040744, 41.0100383 49.0409106, 41.0097557 49.040921, 41.0094934 49.0408197, 41.0094406 49.0407953)",,,
287033750,Октябрьская улица,residential,False,True,11.008,"LINESTRING (41.0094406 49.0407953, 41.0093474 49.0407174)",,,
134279434,Советская улица,residential,False,False,106.697,"LINESTRING (41.0094406 49.0407953, 41.0094934 49.0408197, 41.0097557 49.040921, 41.0100383 49.0409106, 41.0108092 49.040744)",,,
499496808,улица Ленина,residential,False,False,105.223,"LINESTRING (41.0049162 49.0400163, 41.0059344 49.0406871)",60,,
