osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed
37239719,Партизанская улица,residential,False,True,162.643,,"LINESTRING (83.561545 53.8161136, 83.5640145 53.815996)",
167814026,Партизанская улица,tertiary,False,False,73.417,,"LINESTRING (83.561545 53.8161136, 83.5604335 53.8161866)",
45417722,улица Кирова,tertiary,False,False,38.717,01К-52,"LINESTRING (83.5592433 53.8195621, 83.5590473 53.8192337)",
201856537,Банковский переулок,residential,False,True,253.143,,"LINESTRING (83.5592433 53.8195621, 83.5576321 53.8199639, 83.5557786 53.8205559)",
45417722,улица Кирова,tertiary,False,True,324.47,01К-52,"LINESTRING (83.5573668 53.8164895, 83.5590473 53.8192337)",
167814026,Партизанская улица,tertiary,False,True,204.117,,"LINESTRING (83.5573668 53.8164895, 83.5604335 53.8161866)",
167814025,Партизанская улица,tertiary,False,False,177.712,,"LINESTRING (83.5573668 53.8164895, 83.5569455 53.8165674, 83.5562174 53.8167021, 83.5548348 53.8170495)",
37239719,Партизанская улица,residential,False,False,162.643,,"LINESTRING (83.5640145 53.815996, 83.561545 53.8161136)",
201856536,Вокзальная улица,residential,False,False,192.334,,"LINESTRING (83.5640145 53.815996, 83.5638703 53.8142684)",
201856536,Вокзальная улица,residential,False,True,334.151,,"LINESTRING (83.5640145 53.815996, 83.5641602 53.8176036, 83.5642655 53.8189974)",
307183510,Советская улица,residential,False,False,21.789,,"LINESTRING (83.5557786 53.8205559, 83.5559608 53.8207197)",
201856537,Банковский переулок,residential,False,False,253.143,,"LINESTRING (83.5557786 53.8205559, 83.5576321 53.8199639, 83.5592433 53.8195621)",
167814026,Партизанская улица,tertiary,False,False,204.117,,"LINESTRING (83.5604335 53.8161866, 83.5573668 53.8164895)",
167814026,Партизанская улица,tertiary,False,True,73.417,,"LINESTRING (83.5604335 53.8161866, 83.561545 53.8161136)",
167814025,Партизанская улица,tertiary,False,True,177.71200000000002,,"LINESTRING (83.5548348 53.8170495, 83.5562174 53.8167021, 83.5569455 53.8165674, 83.5573668 53.8164895)",
167814043,Банковский переулок,residential,False,False,156.75799999999998,,"LINESTRING (83.5618967 53.8190354, 83.5634185 53.8190319, 83.5639788 53.8190172, 83.5642715 53.8190686)",
167814043,Банковский переулок,residential,False,True,188.66199999999998,,"LINESTRING (83.5618967 53.8190354, 83.5602151 53.8191127, 83.5595863 53.8191587, 83.5590473 53.8192337)",
167814091,улица Куйбышева,residential,True,False,246.414,,"LINESTRING (83.5618967 53.8190354, 83.5621111 53.8206164, 83.5620376 53.8208771, 83.5620407 53.8212428)",60
201856536,Вокзальная улица,residential,False,False,7.927,,"LINESTRING (83.5642715 53.8190686, 83.5642655 53.8189974)",
167814043,Банковский переулок,residential,False,True,156.758,,"LINESTRING (83.5642715 53.8190686, 83.5639788 53.8190172, 83.5634185 53.8190319, 83.5618967 53.8190354)",
294926074,Вокзальная улица,residential,False,False,171.06799999999998,,"LINESTRING (83.5642715 53.8190686, 83.5645143 53.8191624, 83.5647073 53.8193186, 83.5655105 53.8199912, 83.5657751 53.8203054)",
45417722,улица Кирова,tertiary,False,False,324.47,01К-52,"LINESTRING (83.5590473 53.8192337, 83.5573668 53.8164895)",
45417722,улица Кирова,tertiary,False,True,38.717,01К-52,"LINESTRING (83.5590473 53.8192337, 83.5592433 53.8195621)",
167814043,Банковский переулок,residential,False,False,188.66199999999998,,"LINESTRING (83.5590473 53.8192337, 83.5595863 53.8191587, 83.5602151 53.8191127, 83.5618967 53.8190354)",
201856530,,living_street,False,False,449.575,,"LINESTRING (83.5657751 53.8203054, 83.5664213 53.8203809, 83.5665983 53.8203398, 83.5666734 53.8202416, 83.5666788 53.8199154, 83.56677 53.8196304, 83.5668182 53.8193042, 83.5668933 53.8192124, 83.5670811 53.8192029, 83.5671294 53.8191301, 83.5671508 53.8189622, 83.5670811 53.8188324, 83.5669684 53.8187342, 83.5665661 53.8186455, 83.5664749 53.818674, 83.5663032 53.8187944, 83.5660618 53.8189496, 83.56574 53.8190319, 83.5654879 53.8190351, 83.5650319 53.8189591, 83.5648602 53.8189432, 83.5642655 53.8189974)",
"[294926074, 201856535]",Вокзальная улица,residential,False,"[False, True]",272.212,,"LINESTRING (83.5657751 53.8203054, 83.565937 53.820627, 83.5660023 53.820956, 83.5659619 53.8212022, 83.565757 53.8215454, 83.5656266 53.8215231, 83.5645688 53.8213299, 83.5638496 53.8212293)",
294926074,Вокзальная улица,residential,False,True,171.06799999999998,,"LINESTRING (83.5657751 53.8203054, 83.5655105 53.8199912, 83.5647073 53.8193186, 83.5645143 53.8191624, 83.5642715 53.8190686)",
307183510,Советская улица,residential,False,True,21.789,,"LINESTRING (83.5559608 53.8207197, 83.5557786 53.8205559)",
201856535,,residential,False,False,118.744,,"LINESTRING (83.5620407 53.8212428, 83.5627173 53.8212378, 83.5633293 53.8212332, 83.5638496 53.8212293)",
"[294926074, 201856535]",Вокзальная улица,residential,False,"[False, True]",272.212,,"LINESTRING (83.5638496 53.8212293, 83.5645688 53.8213299, 83.5656266 53.8215231, 83.565757 53.8215454, 83.5659619 53.8212022, 83.5660023 53.820956, 83.565937 53.820627, 83.5657751 53.8203054)",
201856535,,residential,False,True,118.744,,"LINESTRING (83.5638496 53.8212293, 83.5633293 53.8212332, 83.5627173 53.8212378, 83.5620407 53.8212428)",
201856536,Вокзальная улица,residential,False,True,192.334,,"LINESTRING (83.5638703 53.8142684, 83.5640145 53.815996)",
539245713,,living_street,False,False,502.19100000000003,,"LINESTRING (83.5638703 53.8142684, 83.5650694 53.8138918, 83.5652465 53.8139045, 83.5654771 53.8139932, 83.5665929 53.8149275, 83.5673815 53.8157256, 83.56758 53.8158491, 83.5677946 53.815941, 83.5681379 53.8160423, 83.568154 53.8161152, 83.568052 53.8163654, 83.5681057 53.8165427, 83.5679697 53.8168474)",
539245713,,living_street,False,True,502.191,,"LINESTRING (83.5679697 53.8168474, 83.5681057 53.8165427, 83.568052 53.8163654, 83.568154 53.8161152, 83.5681379 53.8160423, 83.5677946 53.815941, 83.56758 53.8158491, 83.5673815 53.8157256, 83.5665929 53.8149275, 83.5654771 53.8139932, 83.5652465 53.8139045, 83.5650694 53.8138918, 83.5638703 53.8142684)",
201856536,Вокзальная улица,residential,False,True,7.927,,"LINESTRING (83.5642655 53.8189974, 83.5642715 53.8190686)",
