osmid,name,highway,oneway,reversed,length,geometry,width,lanes
46839422,Вокзальная улица,tertiary,False,True,162.556,"LINESTRING (39.5614178 45.2079832, 39.5607162 45.209359)",,
46839397,Советская улица,residential,False,False,117.88900000000001,"LINESTRING (39.5614178 45.2079832, 39.5621387 45.208199, 39.56274 45.20848)",,
337426913,Базарная улица,tertiary,False,False,112.619,"LINESTRING (39.5670869 45.2079207, 39.5683802 45.2083629)",,
337426928,улица Калинина,tertiary,False,False,106.857,"LINESTRING (39.5670869 45.2079207, 39.5665369 45.2088001)",4,
46839397,Советская улица,residential,False,False,112.503,"LINESTRING (39.56274 45.20848, 39.5640221 45.2089358)",,
46839426,Октябрьская улица,residential,False,False,167.082,"LINESTRING (39.56274 45.20848, 39.5614991 45.2097021)",,
46839397,Советская улица,residential,False,True,117.88900000000001,"LINESTRING (39.56274 45.20848, 39.5621387 45.208199, 39.5614178 45.2079832)",,
337426913,Базарная улица,tertiary,False,True,112.619,"LINESTRING (39.5683802 45.2083629, 39.5670869 45.2079207)",,
337426914,улица Ленина,residential,False,False,198.551,"LINESTRING (39.5683802 45.2083629, 39.5679714 45.2088502, 39.5677327 45.2091204, 39.5665369 45.2088001)",,
337426929,улица Ленина,tertiary,False,False,87.275,"LINESTRING (39.5701734 45.2081684, 39.5695534 45.2088205)",6,
337428322,Комсомольская улица,residential,False,False,155.177,"LINESTRING (39.5701734 45.2081684, 39.5702714 45.2082037, 39.5719455 45.2087919)",,
46839418,Почтовая улица,residential,False,True,82.132,"LINESTRING (39.5719455 45.2087919, 39.5715338 45.2094712)",,
46839418,Почтовая улица,residential,False,False,151.057,"LINESTRING (39.5719455 45.2087919, 39.5727458 45.2076673, 39.5728097 45.2075775)",,
337428322,Комсомольская улица,residential,False,True,155.177,"LINESTRING (39.5719455 45.2087919, 39.5702714 45.2082037, 39.5701734 45.2081684)",,
46839398,улица Чапаева,tertiary,False,False,72.229,"LINESTRING (39.5607162 45.209359, 39.5614991 45.2097021)",,2
46839422,Вокзальная улица,tertiary,False,False,162.556,"LINESTRING (39.5607162 45.209359, 39.5614178 45.2079832)",,
46839398,улица Чапаева,tertiary,False,False,143.669,"LINESTRING (39.5614991 45.2097021, 39.5630721 45.2103664)",,2
46839398,улица Чапаева,tertiary,False,True,72.229,"LINESTRING (39.5614991 45.2097021, 39.5607162 45.209359)",,2
46839426,Октябрьская улица,residential,False,True,167.082,"LINESTRING (39.5614991 45.2097021, 39.56274 45.20848)",,
46839421,Узкая улица,residential,False,False,284.08500000000004,"LINESTRING (39.5613905 45.2126298, 39.5629154 45.2105948, 39.5630721 45.2103664)",,
"[108249601, 337426927]","['улица Калинина', 'Заводская улица']",residential,False,True,508.816,"LINESTRING (39.5613905 45.2126298, 39.5633509 45.2136525, 39.5634999 45.2136742, 39.5636573 45.213581, 39.5638741 45.2132046, 39.5641944 45.2126484, 39.5649227 45.2113838, 39.565034 45.2111631)",,
337426928,улица Калинина,tertiary,False,False,195.176,"LINESTRING (39.5660352 45.2095558, 39.565034 45.2111631)",4,
337426928,улица Калинина,tertiary,False,True,92.767,"LINESTRING (39.5660352 45.2095558, 39.5665369 45.2088001)",4,
46839397,Советская улица,residential,False,False,206.86200000000002,"LINESTRING (39.5660352 45.2095558, 39.567694 45.2100072, 39.5678349 45.2100076, 39.5679757 45.2100081, 39.568164 45.2100349, 39.568406 45.2100946, 39.5685297 45.2101274)",,
46839397,Советская улица,residential,False,True,172.139,"LINESTRING (39.5660352 45.2095558, 39.5650499 45.2092383, 39.5640221 45.2089358)",,
46839398,улица Чапаева,tertiary,False,True,177.394,"LINESTRING (39.565034 45.2111631, 39.5630721 45.2103664)",,2
337426928,улица Калинина,tertiary,False,True,195.176,"LINESTRING (39.565034 45.2111631, 39.5660352 45.2095558)",4,
46839398,улица Чапаева,tertiary,False,False,196.017,"LINESTRING (39.565034 45.2111631, 39.5654147 45.2112893, 39.5665597 45.2116689, 39.5671229 45.2118426, 39.567158 45.2118534, 39.5673067 45.2119004)",,2
"[108249601, 337426927]","['улица Калинина', 'Заводская улица']",residential,False,False,508.81600000000003,"LINESTRING (39.565034 45.2111631, 39.5649227 45.2113838, 39.5641944 45.2126484, 39.5638741 45.2132046, 39.5636573 45.213581, 39.5634999 45.2136742, 39.5633509 45.2136525, 39.5613905 45.2126298)",,
46839397,Советская улица,residential,False,True,112.503,"LINESTRING (39.5640221 45.2089358, 39.56274 45.20848)",,
46839421,Узкая улица,residential,False,True,175.624,"LINESTRING (39.5640221 45.2089358, 39.5630721 45.2103664)",,
46839397,Советская улица,residential,False,False,172.139,"LINESTRING (39.5640221 45.2089358, 39.5650499 45.2092383, 39.5660352 45.2095558)",,
46839398,улица Чапаева,tertiary,False,False,177.394,"LINESTRING (39.5630721 45.2103664, 39.565034 45.2111631)",,2
46839398,улица Чапаева,tertiary,False,True,143.669,"LINESTRING (39.5630721 45.2103664, 39.5614991 45.2097021)",,2
46839421,Узкая улица,residential,False,False,175.624,"LINESTRING (39.5630721 45.2103664, 39.5640221 45.2089358)",,
46839421,Узкая улица,residential,False,True,284.08500000000004,"LINESTRING (39.5630721 45.2103664, 39.5629154 45.2105948, 39.5613905 45.2126298)",,
1182054991,улица Ленина,residential,False,True,157.457,"LINESTRING (39.5664614 45.2131851, 39.5669609 45.2124146, 39.5672046 45.2120488, 39.5673067 45.2119004)",,
337426929,улица Ленина,tertiary,False,True,17.635,"LINESTRING (39.5685297 45.2101274, 39.5686311 45.2099858)",6,
46839397,Советская улица,residential,False,True,206.86200000000002,"LINESTRING (39.5685297 45.2101274, 39.568406 45.2100946, 39.568164 45.2100349, 39.5679757 45.2100081, 39.5678349 45.2100076, 39.567694 45.2100072, 39.5660352 45.2095558)",,
337426929,улица Ленина,tertiary,False,False,219.20000000000002,"LINESTRING (39.5685297 45.2101274, 39.5673403 45.2118464, 39.5673067 45.2119004)",6,
337426929,улица Ленина,tertiary,False,False,17.635,"LINESTRING (39.5686311 45.2099858, 39.5685297 45.2101274)",6,
46839413,Советская улица,residential,False,False,181.73700000000002,"LINESTRING (39.5686311 45.2099858, 39.5688123 45.210038, 39.5707782 45.2106048)",,
337426929,улица Ленина,tertiary,False,True,148.361,"LINESTRING (39.5686311 45.2099858, 39.5690654 45.209429, 39.5695534 45.2088205)",6,
337426929,улица Ленина,tertiary,False,True,87.275,"LINESTRING (39.5695534 45.2088205, 39.5701734 45.2081684)",6,
46839412,Базарная улица,residential,False,False,171.186,"LINESTRING (39.5695534 45.2088205, 39.5697155 45.2088738, 39.5715338 45.2094712)",,
337426929,улица Ленина,tertiary,False,False,148.361,"LINESTRING (39.5695534 45.2088205, 39.5690654 45.209429, 39.5686311 45.2099858)",6,
46839418,Почтовая улица,residential,False,False,82.132,"LINESTRING (39.5715338 45.2094712, 39.5719455 45.2087919)",,
46839418,Почтовая улица,residential,False,True,139.257,"LINESTRING (39.5715338 45.2094712, 39.5707782 45.2106048)",,
46839412,Базарная улица,residential,False,False,133.529,"LINESTRING (39.5715338 45.2094712, 39.5729237 45.2099548, 39.573077 45.2099674)",,
46839412,Базарная улица,residential,False,True,171.186,"LINESTRING (39.5715338 45.2094712, 39.5697155 45.2088738, 39.5695534 45.2088205)",,
46839413,Советская улица,residential,False,False,131.884,"LINESTRING (39.5707782 45.2106048, 39.5723181 45.2110842)",,
46839418,Почтовая улица,residential,False,False,139.257,"LINESTRING (39.5707782 45.2106048, 39.5715338 45.2094712)",,
46839413,Советская улица,residential,False,True,181.73700000000002,"LINESTRING (39.5707782 45.2106048, 39.5688123 45.210038, 39.5686311 45.2099858)",,
46839418,Почтовая улица,residential,False,True,242.445,"LINESTRING (39.5707782 45.2106048, 39.5700343 45.2115476, 39.5693319 45.2125319)",,
46839413,Советская улица,residential,False,True,131.884,"LINESTRING (39.5723181 45.2110842, 39.5707782 45.2106048)",,
108256729,улица Карпенко,residential,False,False,137.68,"LINESTRING (39.5723181 45.2110842, 39.573077 45.2099674)",,
108256729,улица Карпенко,residential,False,True,245.863,"LINESTRING (39.5723181 45.2110842, 39.5707958 45.2130178)",,
46839398,улица Чапаева,tertiary,False,False,173.497,"LINESTRING (39.5673067 45.2119004, 39.5674357 45.2119369, 39.5693319 45.2125319)",,2
46839398,улица Чапаева,tertiary,False,True,196.017,"LINESTRING (39.5673067 45.2119004, 39.567158 45.2118534, 39.5671229 45.2118426, 39.5665597 45.2116689, 39.5654147 45.2112893, 39.565034 45.2111631)",,2
337426929,улица Ленина,tertiary,False,True,219.20000000000002,"LINESTRING (39.5673067 45.2119004, 39.5673403 45.2118464, 39.5685297 45.2101274)",6,
1182054991,улица Ленина,residential,False,False,157.457,"LINESTRING (39.5673067 45.2119004, 39.5672046 45.2120488, 39.5669609 45.2124146, 39.5664614 45.2131851)",,
46839398,улица Чапаева,tertiary,False,False,10.002,"LINESTRING (39.5693319 45.2125319, 39.5694504 45.2125654)",,2
46839398,улица Чапаева,tertiary,False,True,173.497,"LINESTRING (39.5693319 45.2125319, 39.5674357 45.2119369, 39.5673067 45.2119004)",,2
46839418,Почтовая улица,residential,False,False,242.445,"LINESTRING (39.5693319 45.2125319, 39.5700343 45.2115476, 39.5707782 45.2106048)",,
46839398,улица Чапаева,tertiary,False,False,116.781,"LINESTRING (39.5694504 45.2125654, 39.5707958 45.2130178)",,2
46839398,улица Чапаева,tertiary,False,True,10.002,"LINESTRING (39.5694504 45.2125654, 39.5693319 45.2125319)",,2
46839432,Почтовая улица,residential,False,True,166.116,"LINESTRING (39.5694504 45.2125654, 39.5693963 45.2126524, 39.5685999 45.2139339)",,
46839414,Заводская улица,residential,False,True,134.614,"LINESTRING (39.5685999 45.2139339, 39.5670347 45.2134341)",,
"[108256729, 46839414]","['улица Карпенко', 'Заводская улица']",residential,False,False,264.472,"LINESTRING (39.5685999 45.2139339, 39.5697052 45.214318, 39.5707378 45.213087, 39.5707958 45.2130178)",,
46839432,Почтовая улица,residential,False,False,166.116,"LINESTRING (39.5685999 45.2139339, 39.5693963 45.2126524, 39.5694504 45.2125654)",,
46839398,улица Чапаева,tertiary,False,False,183.997,"LINESTRING (39.5707958 45.2130178, 39.5728722 45.2137914)",,2
46839398,улица Чапаева,tertiary,False,True,116.781,"LINESTRING (39.5707958 45.2130178, 39.5694504 45.2125654)",,2
108256729,улица Карпенко,residential,False,False,245.863,"LINESTRING (39.5707958 45.2130178, 39.5723181 45.2110842)",,
"[108256729, 46839414]","['улица Карпенко', 'Заводская улица']",residential,False,True,264.472,"LINESTRING (39.5707958 45.2130178, 39.5707378 45.213087, 39.5697052 45.214318, 39.5685999 45.2139339)",,
46839410,Широкая улица,tertiary,False,True,194.62699999999998,"LINESTRING (39.5717564 45.2153553, 39.5727818 45.2139182, 39.5728722 45.2137914)",,2
"[1182054992, 337426917]","['улица Ленина', 'Заводская улица']",residential,False,False,592.841,"LINESTRING (39.5717564 45.2153553, 39.5651834 45.2150183, 39.5647247 45.2156268)",,
46839418,Почтовая улица,residential,False,True,151.057,"LINESTRING (39.5728097 45.2075775, 39.5727458 45.2076673, 39.5719455 45.2087919)",,
108256729,улица Карпенко,residential,False,True,137.68,"LINESTRING (39.573077 45.2099674, 39.5723181 45.2110842)",,
46839412,Базарная улица,residential,False,True,133.529,"LINESTRING (39.573077 45.2099674, 39.5729237 45.2099548, 39.5715338 45.2094712)",,
46839398,улица Чапаева,tertiary,False,True,183.997,"LINESTRING (39.5728722 45.2137914, 39.5707958 45.2130178)",,2
46839410,Широкая улица,tertiary,False,False,194.62699999999998,"LINESTRING (39.5728722 45.2137914, 39.5727818 45.2139182, 39.5717564 45.2153553)",,2
