osmid,lanes,highway,oneway,reversed,length,name,geometry,maxspeed,bridge
190026127,,residential,False,True,420.3539999999999,улица Кирова,"LINESTRING (86.8082259 55.0071939, 86.808074 55.0071952, 86.8059981 55.0065128, 86.8051888 55.0062476, 86.8047024 55.0060879, 86.8046335 55.0060656, 86.8043999 55.0059928, 86.8040553 55.0059018, 86.8038896 55.005858, 86.8033335 55.005688, 86.8030334 55.005586, 86.8026722 55.0054757, 86.8024473 55.0054014)",,
205869911,,residential,False,False,299.003,улица Кирова,"LINESTRING (86.8082259 55.0071939, 86.8084666 55.0071903, 86.8125532 55.0081978)",,
226827344,,residential,False,False,141.546,,"LINESTRING (86.8082259 55.0071939, 86.808106 55.0064681, 86.8080218 55.0061179, 86.8080401 55.0059278)",,
185662758,,residential,False,True,275.87800000000004,Томская улица,"LINESTRING (86.8125532 55.0081978, 86.8128284 55.007638, 86.813043 55.0070719, 86.813279 55.0064074, 86.8135151 55.0057799)",,
205869911,,residential,False,True,299.003,улица Кирова,"LINESTRING (86.8125532 55.0081978, 86.8084666 55.0071903, 86.8082259 55.0071939)",,
185662758,,residential,False,False,275.87800000000004,Томская улица,"LINESTRING (86.8135151 55.0057799, 86.813279 55.0064074, 86.813043 55.0070719, 86.8128284 55.007638, 86.8125532 55.0081978)",,
190026125,,residential,False,True,164.34699999999998,улица Островского,"LINESTRING (86.8054983 55.0077435, 86.8045332 55.0074531, 86.8039624 55.007339, 86.8031183 55.0071905)",,
189066761,,residential,False,True,198.937,Юбилейная улица,"LINESTRING (86.8059311 55.0046152, 86.8077687 55.0057043, 86.8078281 55.0057402, 86.8079166 55.005805, 86.8080401 55.0059278)",,
345429169,,residential,False,True,15.701,улица В.Д.Вучичевича-Сибирского,"LINESTRING (86.8080401 55.0059278, 86.8081949 55.005818)",,
189066761,,residential,False,False,198.937,Юбилейная улица,"LINESTRING (86.8080401 55.0059278, 86.8079166 55.005805, 86.8078281 55.0057402, 86.8077687 55.0057043, 86.8059311 55.0046152)",,
226827344,,residential,False,True,141.546,,"LINESTRING (86.8080401 55.0059278, 86.8080218 55.0061179, 86.808106 55.0064681, 86.8082259 55.0071939)",,
136695969,1,secondary,False,True,45.342,Мостовая улица,"LINESTRING (86.8116228 54.9995006, 86.8114934 54.9996333, 86.8113018 54.9998642)",,
136695969,1,secondary,False,False,45.342,Мостовая улица,"LINESTRING (86.8113018 54.9998642, 86.8114934 54.9996333, 86.8116228 54.9995006)",,
"[136695969, 551546794, 219917265]",1,secondary,False,True,216.972,"['Мостовая улица', 'Советская улица']","LINESTRING (86.8113018 54.9998642, 86.8112052 55.0000328, 86.8107583 55.0006513, 86.8103211 55.0010769, 86.8098061 55.0012985, 86.8094309 55.0014071)",,yes
219918308,2,tertiary,False,True,213.91799999999998,Юбилейная улица,"LINESTRING (86.8019479 55.0030799, 86.802006 55.0032276, 86.8020455 55.003318, 86.8022845 55.0034382, 86.8026495 55.003467, 86.8031289 55.0035048, 86.8036801 55.0035483, 86.8037561 55.0035542, 86.8048656 55.0036593)",40,
226827343,1,secondary,False,False,87.785,Советская улица,"LINESTRING (86.8019479 55.0030799, 86.8025427 55.0029942, 86.8032829 55.0028875)",,
226827343,1,secondary,False,True,66.133,Советская улица,"LINESTRING (86.8019479 55.0030799, 86.8010728 55.003206, 86.800939 55.0032149)",,
204783830,,residential,False,True,202.871,Заводская улица,"LINESTRING (86.8032829 55.0028875, 86.8007473 55.0017858)",,
226827343,1,secondary,False,False,159.389,Советская улица,"LINESTRING (86.8032829 55.0028875, 86.804287 55.0027429, 86.8045066 55.0027148, 86.805049 55.0026405, 86.8053199 55.0025791, 86.8055802 55.002522, 86.8056796 55.0024932)",,
226827343,1,secondary,False,True,87.785,Советская улица,"LINESTRING (86.8032829 55.0028875, 86.8025427 55.0029942, 86.8019479 55.0030799)",,
204783830,,residential,False,False,202.871,Заводская улица,"LINESTRING (86.8007473 55.0017858, 86.8032829 55.0028875)",,
204783830,,residential,False,True,76.153,Заводская улица,"LINESTRING (86.8007473 55.0017858, 86.8003181 55.0015932, 86.7997924 55.0014658, 86.799718 55.0014516)",,
204785146,,residential,False,False,175.57899999999998,,"LINESTRING (86.8007473 55.0017858, 86.8009941 55.0015686, 86.8014364 55.0014799, 86.8020375 55.0013991, 86.8025774 55.0012436, 86.8027893 55.0011093, 86.8029587 55.0009707)",,
204785146,,residential,False,True,164.03199999999998,,"LINESTRING (86.8007473 55.0017858, 86.8006293 55.0019396, 86.8005542 55.0020996, 86.8006185 55.0022658, 86.8007795 55.0025304, 86.8008915 55.0029266, 86.800939 55.0032149)",,
226827346,2,residential,False,True,15.914,Школьная улица,"LINESTRING (86.811401 55.0035131, 86.8112616 55.0036318)",40,
204784365,,residential,False,True,169.655,Набережная улица,"LINESTRING (86.811401 55.0035131, 86.8112616 55.0032731, 86.8110148 55.0028916, 86.8110148 55.0025919, 86.8109504 55.0023255, 86.8107144 55.0020609)",40,
204784369,,residential,False,True,73.738,Набережная улица,"LINESTRING (86.811401 55.0035131, 86.8117014 55.0033857, 86.8122808 55.0031396, 86.8123368 55.0031248)",40,
204784365,,residential,False,False,169.655,Набережная улица,"LINESTRING (86.8107144 55.0020609, 86.8109504 55.0023255, 86.8110148 55.0025919, 86.8110148 55.0028916, 86.8112616 55.0032731, 86.811401 55.0035131)",40,
204784365,,residential,False,True,60.505,Набережная улица,"LINESTRING (86.8107144 55.0020609, 86.8107081 55.0020582, 86.8099526 55.0017366)",40,
255682987,,residential,False,False,210.54199999999997,Набережная улица,"LINESTRING (86.8107144 55.0020609, 86.810951 55.0019472, 86.8117986 55.002061, 86.8120829 55.0021502, 86.8122975 55.0023256, 86.8123994 55.0027071, 86.8124477 55.0029594, 86.8123368 55.0031248)",40,
226827346,2,residential,False,False,130.41400000000002,Школьная улица,"LINESTRING (86.8092811 55.0036157, 86.8098063 55.0037103, 86.8101327 55.0037249, 86.810597 55.0037523, 86.8108671 55.0037233, 86.8112616 55.0036318)",40,
226827346,2,residential,False,True,88.22399999999999,Школьная улица,"LINESTRING (86.8092811 55.0036157, 86.8089528 55.0034635, 86.8081546 55.0031563)",40,
345429169,,residential,False,False,255.80899999999997,улица В.Д.Вучичевича-Сибирского,"LINESTRING (86.8092811 55.0036157, 86.8091618 55.003868, 86.8091378 55.0039366, 86.8089536 55.0044644, 86.8086102 55.005332, 86.8081949 55.005818)",,
204784361,1,residential,False,True,225.65599999999998,Школьная улица,"LINESTRING (86.8081546 55.0031563, 86.8079678 55.002918, 86.807863 55.002815, 86.807882 55.0027027, 86.8081716 55.0025347, 86.8086115 55.0023642, 86.8091372 55.002155, 86.8096415 55.0018763, 86.8099526 55.0017366)",40,
226827346,2,residential,False,False,88.22399999999999,Школьная улица,"LINESTRING (86.8081546 55.0031563, 86.8089528 55.0034635, 86.8092811 55.0036157)",40,
226827346,2,residential,False,True,159.049,Школьная улица,"LINESTRING (86.8081546 55.0031563, 86.807916 55.0030606, 86.8065269 55.0025559, 86.8060552 55.0023845)",40,
204784365,,residential,False,False,49.492,Набережная улица,"LINESTRING (86.8094309 55.0014071, 86.8099526 55.0017366)",40,
"[219917265, 551546794, 136695969]",1,secondary,False,False,216.972,"['Мостовая улица', 'Советская улица']","LINESTRING (86.8094309 55.0014071, 86.8098061 55.0012985, 86.8103211 55.0010769, 86.8107583 55.0006513, 86.8112052 55.0000328, 86.8113018 54.9998642)",,yes
551546794,1,secondary,False,True,241.16500000000002,Советская улица,"LINESTRING (86.8094309 55.0014071, 86.8080586 55.0018044, 86.8073262 55.0020165, 86.8060552 55.0023845)",,
204784369,,residential,False,False,55.94499999999999,Набережная улица,"LINESTRING (86.8131713 55.0029857, 86.8126992 55.0030288, 86.8123368 55.0031248)",40,
226827346,2,residential,False,False,15.914,Школьная улица,"LINESTRING (86.8112616 55.0036318, 86.811401 55.0035131)",40,
204785154,2,residential,False,False,345.421,Юбилейная улица,"LINESTRING (86.8112616 55.0036318, 86.8116049 55.0038946, 86.8118624 55.0041653, 86.8116263 55.0044914, 86.8100996 55.0062368, 86.8098488 55.0063154)",40,
226827346,2,residential,False,True,130.414,Школьная улица,"LINESTRING (86.8112616 55.0036318, 86.8108671 55.0037233, 86.810597 55.0037523, 86.8101327 55.0037249, 86.8098063 55.0037103, 86.8092811 55.0036157)",40,
204784365,,residential,False,True,49.492,Набережная улица,"LINESTRING (86.8099526 55.0017366, 86.8094309 55.0014071)",40,
204784361,1,residential,False,False,225.65599999999998,Школьная улица,"LINESTRING (86.8099526 55.0017366, 86.8096415 55.0018763, 86.8091372 55.002155, 86.8086115 55.0023642, 86.8081716 55.0025347, 86.807882 55.0027027, 86.807863 55.002815, 86.8079678 55.002918, 86.8081546 55.0031563)",40,
204784365,,residential,False,False,60.505,Набережная улица,"LINESTRING (86.8099526 55.0017366, 86.8107081 55.0020582, 86.8107144 55.0020609)",40,
204785146,,residential,False,False,164.032,,"LINESTRING (86.800939 55.0032149, 86.8008915 55.0029266, 86.8007795 55.0025304, 86.8006185 55.0022658, 86.8005542 55.0020996, 86.8006293 55.0019396, 86.8007473 55.0017858)",,
226827343,1,secondary,False,False,66.133,Советская улица,"LINESTRING (86.800939 55.0032149, 86.8010728 55.003206, 86.8019479 55.0030799)",,
226827343,1,secondary,False,True,41.76,Советская улица,"LINESTRING (86.800939 55.0032149, 86.8006879 55.0032149, 86.8002874 55.0031858)",,
345429169,,residential,False,False,15.701,улица В.Д.Вучичевича-Сибирского,"LINESTRING (86.8081949 55.005818, 86.8080401 55.0059278)",,
204785154,2,residential,False,True,87.643,Юбилейная улица,"LINESTRING (86.8081949 55.005818, 86.8088046 55.0060254, 86.8093886 55.0062084)",40,
345429169,,residential,False,True,255.80900000000003,улица В.Д.Вучичевича-Сибирского,"LINESTRING (86.8081949 55.005818, 86.8086102 55.005332, 86.8089536 55.0044644, 86.8091378 55.0039366, 86.8091618 55.003868, 86.8092811 55.0036157)",,
1124104736,,residential,False,False,59.108,,"LINESTRING (86.8098488 55.0063154, 86.8106621 55.0065704)",,
204785154,2,residential,False,False,31.837,Юбилейная улица,"LINESTRING (86.8098488 55.0063154, 86.8095841 55.0062697, 86.8093886 55.0062084)",40,
204785154,2,residential,False,True,345.421,Юбилейная улица,"LINESTRING (86.8098488 55.0063154, 86.8100996 55.0062368, 86.8116263 55.0044914, 86.8118624 55.0041653, 86.8116049 55.0038946, 86.8112616 55.0036318)",40,
190028572,,residential,False,True,10.855,Кооперативная улица,"LINESTRING (86.8029587 55.0009707, 86.8028408 55.0009003)",,
190028572,,residential,False,False,257.65,Кооперативная улица,"LINESTRING (86.8029587 55.0009707, 86.803387 55.0012264, 86.8046219 55.0020156, 86.8048764 55.0020887, 86.805418 55.0022442, 86.8060552 55.0023845)",,
204785146,,residential,False,True,175.579,,"LINESTRING (86.8029587 55.0009707, 86.8027893 55.0011093, 86.8025774 55.0012436, 86.8020375 55.0013991, 86.8014364 55.0014799, 86.8009941 55.0015686, 86.8007473 55.0017858)",,
190026125,,residential,False,False,111.965,улица Островского,"LINESTRING (86.801429 55.0069165, 86.8016843 55.0069643, 86.8031183 55.0071905)",,
204785951,,residential,False,False,180.714,,"LINESTRING (86.801429 55.0069165, 86.8018524 55.0061915, 86.8024473 55.0054014)",,
190026127,,residential,False,False,420.35400000000004,улица Кирова,"LINESTRING (86.8024473 55.0054014, 86.8026722 55.0054757, 86.8030334 55.005586, 86.8033335 55.005688, 86.8038896 55.005858, 86.8040553 55.0059018, 86.8043999 55.0059928, 86.8046335 55.0060656, 86.8047024 55.0060879, 86.8051888 55.0062476, 86.8059981 55.0065128, 86.808074 55.0071952, 86.8082259 55.0071939)",,
190026127,,residential,False,True,246.627,улица Кирова,"LINESTRING (86.8024473 55.0054014, 86.8018179 55.0052133, 86.8010757 55.0049829, 86.7997925 55.0045926, 86.799096 55.0043792, 86.7990329 55.0043599)",,
204785951,,residential,False,True,180.714,,"LINESTRING (86.8024473 55.0054014, 86.8018524 55.0061915, 86.801429 55.0069165)",,
205871702,,residential,False,True,101.312,,"LINESTRING (86.7986356 55.0030398, 86.7984435 55.0038414, 86.7984328 55.0039432)",,
226827343,1,secondary,False,False,59.375,Советская улица,"LINESTRING (86.7986356 55.0030398, 86.7986914 55.0030447, 86.7988365 55.0030569, 86.799555 55.0031238)",,
160110614,1,residential,False,False,84.57,,"LINESTRING (86.7984328 55.0039432, 86.7994842 55.0034797)",,
160110614,1,residential,False,True,27.013,,"LINESTRING (86.7984328 55.0039432, 86.7981309 55.0041136)",,
205871702,,residential,False,False,101.312,,"LINESTRING (86.7984328 55.0039432, 86.7984435 55.0038414, 86.7986356 55.0030398)",,
205871823,,residential,False,False,139.914,,"LINESTRING (86.8036089 54.9996963, 86.8032334 54.999881, 86.8027077 55.000201, 86.8025575 55.000404, 86.8025356 55.0007181)",,
190028572,,residential,False,False,28.095,Кооперативная улица,"LINESTRING (86.8025356 55.0007181, 86.8028408 55.0009003)",,
190028572,,residential,False,True,64.524,Кооперативная улица,"LINESTRING (86.8025356 55.0007181, 86.8018346 55.0002997)",,
205871823,,residential,False,True,139.91400000000002,,"LINESTRING (86.8025356 55.0007181, 86.8025575 55.000404, 86.8027077 55.000201, 86.8032334 54.999881, 86.8036089 54.9996963)",,
190028572,,residential,False,False,10.855,Кооперативная улица,"LINESTRING (86.8028408 55.0009003, 86.8029587 55.0009707)",,
190028572,,residential,False,True,28.095,Кооперативная улица,"LINESTRING (86.8028408 55.0009003, 86.8025356 55.0007181)",,
205871827,,residential,False,True,182.972,,"LINESTRING (86.8028408 55.0009003, 86.8031476 55.0007425, 86.8033836 55.0005886, 86.8037913 55.000484, 86.8043707 55.0004286, 86.8047784 55.0004225, 86.8053577 55.000244)",,
205871812,,residential,False,False,84.645,,"LINESTRING (86.8015704 54.9995671, 86.8018816 55.0001702, 86.8018346 55.0002997)",,
205871827,,residential,False,False,182.97199999999998,,"LINESTRING (86.8053577 55.000244, 86.8047784 55.0004225, 86.8043707 55.0004286, 86.8037913 55.000484, 86.8033836 55.0005886, 86.8031476 55.0007425, 86.8028408 55.0009003)",,
219918308,2,tertiary,False,False,213.918,Юбилейная улица,"LINESTRING (86.8048656 55.0036593, 86.8037561 55.0035542, 86.8036801 55.0035483, 86.8031289 55.0035048, 86.8026495 55.003467, 86.8022845 55.0034382, 86.8020455 55.003318, 86.802006 55.0032276, 86.8019479 55.0030799)",40,
226827343,1,secondary,False,False,47.214,Советская улица,"LINESTRING (86.799555 55.0031238, 86.8002874 55.0031858)",,
255681122,,residential,False,True,39.831,,"LINESTRING (86.799555 55.0031238, 86.7994842 55.0034797)",,
226827343,1,secondary,False,True,59.375,Советская улица,"LINESTRING (86.799555 55.0031238, 86.7988365 55.0030569, 86.7986914 55.0030447, 86.7986356 55.0030398)",,
160110614,1,residential,False,False,60.76,,"LINESTRING (86.7994842 55.0034797, 86.8002874 55.0031858)",,
160110614,1,residential,False,True,84.57,,"LINESTRING (86.7994842 55.0034797, 86.7984328 55.0039432)",,
255681122,,residential,False,False,39.831,,"LINESTRING (86.7994842 55.0034797, 86.799555 55.0031238)",,
190026125,,residential,False,False,164.34699999999998,улица Островского,"LINESTRING (86.8031183 55.0071905, 86.8039624 55.007339, 86.8045332 55.0074531, 86.8054983 55.0077435)",,
190026125,,residential,False,True,111.965,улица Островского,"LINESTRING (86.8031183 55.0071905, 86.8016843 55.0069643, 86.801429 55.0069165)",,
204784369,,residential,False,False,73.738,Набережная улица,"LINESTRING (86.8123368 55.0031248, 86.8122808 55.0031396, 86.8117014 55.0033857, 86.811401 55.0035131)",40,
204784369,,residential,False,True,55.94499999999999,Набережная улица,"LINESTRING (86.8123368 55.0031248, 86.8126992 55.0030288, 86.8131713 55.0029857)",40,
255682987,,residential,False,True,210.542,Набережная улица,"LINESTRING (86.8123368 55.0031248, 86.8124477 55.0029594, 86.8123994 55.0027071, 86.8122975 55.0023256, 86.8120829 55.0021502, 86.8117986 55.002061, 86.810951 55.0019472, 86.8107144 55.0020609)",40,
190028572,,residential,False,False,174.59300000000002,Кооперативная улица,"LINESTRING (86.7991521 55.0000048, 86.7995121 55.0000596, 86.8006405 55.0001311, 86.8018346 55.0002997)",,
322444732,,living_street,False,True,51.484,,"LINESTRING (86.799718 55.0014516, 86.7993993 55.001877)",,
204783830,,residential,False,False,76.15299999999999,Заводская улица,"LINESTRING (86.799718 55.0014516, 86.7997924 55.0014658, 86.8003181 55.0015932, 86.8007473 55.0017858)",,
322444732,,living_street,False,False,51.484,,"LINESTRING (86.7993993 55.001877, 86.799718 55.0014516)",,
1124104736,,residential,False,True,59.108,,"LINESTRING (86.8106621 55.0065704, 86.8098488 55.0063154)",,
1124104737,,residential,False,False,34.157,,"LINESTRING (86.8093886 55.0062084, 86.8091762 55.0064904)",,
204785154,2,residential,False,False,87.643,Юбилейная улица,"LINESTRING (86.8093886 55.0062084, 86.8088046 55.0060254, 86.8081949 55.005818)",40,
204785154,2,residential,False,True,31.837,Юбилейная улица,"LINESTRING (86.8093886 55.0062084, 86.8095841 55.0062697, 86.8098488 55.0063154)",40,
1124104737,,residential,False,True,34.157,,"LINESTRING (86.8091762 55.0064904, 86.8093886 55.0062084)",,
190026127,,residential,False,False,246.62699999999998,улица Кирова,"LINESTRING (86.7990329 55.0043599, 86.799096 55.0043792, 86.7997925 55.0045926, 86.8010757 55.0049829, 86.8018179 55.0052133, 86.8024473 55.0054014)",,
190026127,,residential,False,True,63.714000000000006,улица Кирова,"LINESTRING (86.7990329 55.0043599, 86.7989781 55.0043431, 86.7985036 55.0042145, 86.7981309 55.0041136)",,
1196335344,,residential,False,False,37.943,улица Юбилейная,"LINESTRING (86.8056132 55.0028323, 86.8056796 55.0024932)",,
1196335344,,residential,False,True,37.943,улица Юбилейная,"LINESTRING (86.8056796 55.0024932, 86.8056132 55.0028323)",,
226827343,1,secondary,False,False,26.830000000000002,Советская улица,"LINESTRING (86.8056796 55.0024932, 86.8057113 55.0024841, 86.8058472 55.0024447, 86.8060552 55.0023845)",,
226827343,1,secondary,False,True,159.389,Советская улица,"LINESTRING (86.8056796 55.0024932, 86.8055802 55.002522, 86.8053199 55.0025791, 86.805049 55.0026405, 86.8045066 55.0027148, 86.804287 55.0027429, 86.8032829 55.0028875)",,
