osmid,lanes,name,highway,oneway,reversed,length,geometry,width
113557119,2,улица Ленина,tertiary,False,False,20.979,"LINESTRING (142.8349666 49.7405154, 142.8350852 49.740343)",
113557117,2,Садовая улица,tertiary,False,True,117.245,"LINESTRING (142.8349666 49.7405154, 142.8348315 49.7405391, 142.8346219 49.7405737, 142.8333738 49.7407429)",
113557119,2,улица Ленина,tertiary,False,True,189.823,"LINESTRING (142.8349666 49.7405154, 142.8349965 49.7406911, 142.8347508 49.7422132)",
113557117,2,Садовая улица,tertiary,False,False,121.458,"LINESTRING (142.8317231 49.7409777, 142.8333738 49.7407429)",
113946176,,Парковая улица,residential,False,False,228.014,"LINESTRING (142.8317231 49.7409777, 142.8305285 49.739078)",
113557117,2,Садовая улица,tertiary,False,True,174.09,"LINESTRING (142.8317231 49.7409777, 142.8311794 49.7410488, 142.8293486 49.7412883)",
113557119,2,улица Ленина,tertiary,False,False,141.143,"LINESTRING (142.834211 49.7454982, 142.8344525 49.7442385)",
113941291,,улица Горького,residential,False,False,316.707,"LINESTRING (142.834211 49.7454982, 142.8336017 49.7454512, 142.8323593 49.745377, 142.8318008 49.7453392, 142.8298231 49.7452304)",
286547227,,улица Горького,unclassified,False,False,126.68299999999999,"LINESTRING (142.834211 49.7454982, 142.8352168 49.7455967, 142.8359429 49.7457068)",
113557119,2,улица Ленина,tertiary,False,False,155.161,"LINESTRING (142.8357414 49.7393273, 142.8358916 49.7390493, 142.8360085 49.7387532, 142.8360826 49.7383197, 142.8361201 49.7379613)",
113557119,2,улица Ленина,tertiary,False,True,122.453,"LINESTRING (142.8357414 49.7393273, 142.8354813 49.7397083, 142.8351132 49.7402788, 142.8350852 49.740343)",
152811270,,,residential,False,True,358.22900000000004,"LINESTRING (142.8357414 49.7393273, 142.835393 49.73928, 142.8347137 49.7393904, 142.8344304 49.7393828, 142.8342518 49.7392875, 142.8338287 49.7392825, 142.8331029 49.7393979, 142.8329086 49.7394772, 142.8333738 49.7407429)",
