osmid,oneway,name,highway,reversed,length,geometry,maxspeed
107593484,False,улица Максима Горького,tertiary,False,69.54,"LINESTRING (32.6951657 55.0654238, 32.6951109 55.0660484)",
107582689,False,улица Максима Горького,tertiary,False,221.004,"LINESTRING (32.6951657 55.0654238, 32.6947483 55.065082, 32.6944689 55.064836, 32.6943851 55.0647712, 32.6938093 55.0643257, 32.6931422 55.0638096)",
107582645,False,Советская улица,tertiary,False,187.22,"LINESTRING (32.6866483 55.0683029, 32.6853447 55.0684399, 32.6851738 55.0684594, 32.6837705 55.0686465)",
107582668,False,Ленинская улица,tertiary,False,270.953,"LINESTRING (32.6866483 55.0683029, 32.6863253 55.0680391, 32.68579 55.0676019, 32.6857728 55.0675889, 32.6852703 55.0672097, 32.6849944 55.0670015, 32.6846801 55.0667306, 32.6846065 55.0666612, 32.6842361 55.0662981)",60
107582696,True,Советская улица,secondary,False,522.1859999999999,"LINESTRING (32.6866483 55.0683029, 32.6867887 55.0682866, 32.6868806 55.0682874, 32.6872394 55.0682956, 32.6879393 55.0683121, 32.6889508 55.0683531, 32.6897313 55.0683817, 32.6897537 55.0683822, 32.6914829 55.0684549, 32.6916078 55.0684602, 32.6933914 55.06855, 32.6948243 55.068623)",
107582634,False,улица Гагарина,residential,False,131.719,"LINESTRING (32.6948206 55.0631174, 32.6939327 55.0634929, 32.6931422 55.0638096)",
"[186375067, 107582629]",False,"['улица Карла Маркса', 'улица Гагарина']",residential,True,373.343,"LINESTRING (32.6870615 55.0651047, 32.688107 55.0660588, 32.6886001 55.0658446, 32.6888089 55.0657546, 32.6892317 55.0655702, 32.6902065 55.0651465, 32.6912107 55.06471)",
107582658,False,улица Луначарского,residential,True,223.55199999999996,"LINESTRING (32.6870615 55.0651047, 32.6863996 55.0653818, 32.68626 55.0654409, 32.6850151 55.0659682, 32.6842361 55.0662981)",
107582645,False,Советская улица,tertiary,True,187.22,"LINESTRING (32.6837705 55.0686465, 32.6851738 55.0684594, 32.6853447 55.0684399, 32.6866483 55.0683029)",
107593486,False,Школьная улица,residential,True,6.071,"LINESTRING (32.6953369 55.0697554, 32.6952417 55.0697585)",
370015526,False,,residential,True,107.04,"LINESTRING (32.6953369 55.0697554, 32.6953152 55.0703337, 32.695314 55.0703645, 32.6953079 55.0705255, 32.6953007 55.0707178)",
