osmid,lanes,name,highway,width,oneway,reversed,length,geometry,maxspeed
190568830,2,Одесская улица,residential,5,False,False,358.952,"LINESTRING (65.6510607 62.5425627, 65.6513869 62.5427027, 65.6515492 62.5427951, 65.6516538 62.5428653, 65.6517378 62.5429294, 65.6519695 62.5431772, 65.6534331 62.5446088, 65.6537279 62.5449525, 65.6540803 62.5454481)",
"[191916016, 190568830]",2,"['Одесская улица', 'Центральная улица']","['residential', 'unclassified']",5,False,True,89.038,"LINESTRING (65.6510607 62.5425627, 65.6508689 62.542495, 65.6506523 62.5424381, 65.6504626 62.5424027, 65.6502733 62.5423857, 65.6500462 62.5423777, 65.6494262 62.5423895)",40
191916016,2,Центральная улица,unclassified,,False,True,69.513,"LINESTRING (65.6494262 62.5423895, 65.648075 62.5424409)",40
190572756,,Севастопольская улица,residential,6,False,True,53.818,"LINESTRING (65.6494262 62.5423895, 65.6494634 62.5424418, 65.6495875 62.5426116, 65.6497338 62.5428521)",
"[191916016, 190568830]",2,"['Одесская улица', 'Центральная улица']","['unclassified', 'residential']",5,False,False,89.03800000000001,"LINESTRING (65.6494262 62.5423895, 65.6500462 62.5423777, 65.6502733 62.5423857, 65.6504626 62.5424027, 65.6506523 62.5424381, 65.6508689 62.542495, 65.6510607 62.5425627)",40
190562433,2,Центральная улица,unclassified,,False,False,179.931,"LINESTRING (65.6445608 62.5420728, 65.6449807 62.5420905, 65.6453232 62.5421106, 65.6479773 62.542429)",40
190571459,2,Крымская улица,residential,,False,True,418.624,"LINESTRING (65.6445608 62.5420728, 65.6447241 62.5422724, 65.6450464 62.5427085, 65.6453127 62.543053, 65.6457381 62.5436031, 65.6457683 62.5436432, 65.6460943 62.5440525, 65.6463412 62.5443727, 65.6463644 62.5444015, 65.6463922 62.5444359, 65.6466033 62.5446972, 65.6468906 62.5450529, 65.646908 62.5450744, 65.646938 62.5451115, 65.6473424 62.5456122)",30
191020065,2,Центральная улица,tertiary,,False,True,92.179,"LINESTRING (65.6445608 62.5420728, 65.6435833 62.5420481, 65.6434263 62.542035, 65.6432559 62.5420148, 65.6431066 62.5419985, 65.642791 62.5419541)",30
190564237,,Севастопольская улица,residential,6,False,False,337.412,"LINESTRING (65.6497338 62.5428521, 65.6500053 62.543167, 65.6512053 62.5445797, 65.6520232 62.5455425, 65.6520765 62.5456183, 65.6521125 62.5456808)",
190564237,,Севастопольская улица,residential,6,False,True,101.32600000000001,"LINESTRING (65.6497338 62.5428521, 65.6495964 62.5427298, 65.6495131 62.5426825, 65.6493884 62.5426362, 65.6492362 62.5425962, 65.6490812 62.5425683, 65.6487956 62.5425267, 65.6485296 62.542495, 65.648075 62.5424409)",
190572756,,Севастопольская улица,residential,6,False,False,53.818,"LINESTRING (65.6497338 62.5428521, 65.6495875 62.5426116, 65.6494634 62.5424418, 65.6494262 62.5423895)",
190573604,2,улица Строителей,residential,6,False,False,419.371,"LINESTRING (65.6404832 62.5475864, 65.6410596 62.5474989, 65.6421844 62.547335, 65.6425437 62.5472815, 65.6427504 62.54725, 65.6429026 62.5472187, 65.6429726 62.5471983, 65.6430417 62.5471704, 65.6430963 62.5471297, 65.6431233 62.547085, 65.6431284 62.5470428, 65.6431238 62.5470091, 65.6431056 62.5469728, 65.6428663 62.5466347, 65.64281 62.5465555, 65.6427191 62.546423, 65.642438 62.5459927, 65.6424167 62.5459601, 65.6423032 62.5457872, 65.6416893 62.5448861, 65.6416074 62.5447701)",
