osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
43785798,улица Жлобы,tertiary,False,False,14.269,"LINESTRING (38.2085045 45.3627354, 38.2085739 45.3626167)",,
43785798,улица Жлобы,tertiary,False,True,111.371,"LINESTRING (38.2085045 45.3627354, 38.2083501 45.3630682, 38.2080407 45.3635972, 38.2079961 45.3636704)",,
43785798,улица Жлобы,tertiary,False,True,14.269,"LINESTRING (38.2085739 45.3626167, 38.2085045 45.3627354)",,
43785995,улица Ленина,residential,True,False,381.87,"LINESTRING (38.2085739 45.3626167, 38.2127236 45.3639684, 38.2128864 45.3640121, 38.2130188 45.3640432)",,
"[43785798, 43785914, 43786078]",улица Жлобы,tertiary,False,False,199.30499999999998,"LINESTRING (38.2070789 45.3653425, 38.2076967 45.3641674, 38.2078826 45.3638569, 38.2079961 45.3636704)",yes,
43785914,улица Жлобы,tertiary,False,True,234.762,"LINESTRING (38.2070789 45.3653425, 38.2067136 45.3662218, 38.2060744 45.3673295)",,
50943296,Коммунистическая улица,residential,True,False,355.983,"LINESTRING (38.2070789 45.3653425, 38.2080026 45.3655721, 38.2082371 45.3656296, 38.2090227 45.3658221, 38.2104077 45.3661509, 38.2112249 45.3663454, 38.2113872 45.3663849)",,
43785914,улица Жлобы,tertiary,False,True,104.576,"LINESTRING (38.2060744 45.3673295, 38.2055196 45.3681854)",,
43785914,улица Жлобы,tertiary,False,False,234.762,"LINESTRING (38.2060744 45.3673295, 38.2067136 45.3662218, 38.2070789 45.3653425)",,
50058829,Интернациональная улица,residential,False,True,319.909,"LINESTRING (38.2060744 45.3673295, 38.2097606 45.3681628, 38.2099732 45.3682095)",,
43785914,улица Жлобы,tertiary,False,False,104.576,"LINESTRING (38.2055196 45.3681854, 38.2060744 45.3673295)",,
43785914,улица Жлобы,tertiary,False,True,14.391,"LINESTRING (38.2055196 45.3681854, 38.2054506 45.3683054)",,
43785914,улица Жлобы,tertiary,False,False,14.391,"LINESTRING (38.2054506 45.3683054, 38.2055196 45.3681854)",,
43786075,Молодёжная улица,residential,False,False,219.983,"LINESTRING (38.2054506 45.3683054, 38.2081476 45.3688744)",,
43786075,Молодёжная улица,residential,False,True,219.983,"LINESTRING (38.2081476 45.3688744, 38.2054506 45.3683054)",,
