osmid,ref,highway,oneway,reversed,length,geometry,lanes,maxspeed
53051903,46Н-01111,tertiary,False,False,426.90199999999993,"LINESTRING (37.3333229 56.3751139, 37.3325156 56.3744513, 37.3324341 56.3743886, 37.3320243 56.3740761, 37.3317149 56.3738358, 37.3315157 56.3736827, 37.3311461 56.3733986, 37.3310416 56.3733075, 37.3308753 56.3731691, 37.3306849 56.3729974, 37.3305397 56.3728135, 37.3304359 56.3726267, 37.3303206 56.3723065, 37.3302766 56.3720738, 37.330222 56.3717651)",,
56065178,,residential,False,True,96.188,"LINESTRING (37.3333229 56.3751139, 37.333691 56.3755728, 37.333943 56.3759078)",,
"[152096365, 1086513806, 1086513807]",А-108,trunk,False,False,179.74300000000002,"LINESTRING (37.3333229 56.3751139, 37.3324 56.375285, 37.3322777 56.3753095, 37.3321 56.375345, 37.3316292 56.3754489, 37.3309275 56.3756284, 37.3307808 56.3756688, 37.3307493 56.3756783, 37.3306251 56.3757223)",2,RU:urban
148925519,,unclassified,True,False,315.382,"LINESTRING (37.3258549 56.3740507, 37.3287929 56.3752293, 37.3294297 56.3754496, 37.3301378 56.3755745)",,
294889502,,residential,False,True,389.8469999999999,"LINESTRING (37.3258549 56.3740507, 37.3262522 56.3737454, 37.3273542 56.3728887, 37.3279486 56.3724267, 37.3284941 56.3720448, 37.3288475 56.3719099, 37.3292911 56.3718176, 37.3294959 56.371775, 37.3299375 56.371765, 37.330222 56.3717651)",,
148925516,,unclassified,False,True,34.211,"LINESTRING (37.3301378 56.3755745, 37.3304567 56.3756713, 37.3306251 56.3757223)",,
"[148925517, 148925519]",,unclassified,True,False,364.714,"LINESTRING (37.3301378 56.3755745, 37.3299463 56.3755778, 37.3291537 56.3755915, 37.3287786 56.375556, 37.3284122 56.3754726, 37.3264368 56.374701, 37.3255106 56.3743061, 37.3258549 56.3740507)",,
696820364,,unclassified,False,True,7.227,"LINESTRING (37.3327326 56.3714856, 37.3328483 56.3714747)",,
696820364,,unclassified,False,False,143.84099999999998,"LINESTRING (37.3327326 56.3714856, 37.3324976 56.3715128, 37.3318899 56.3715901, 37.3307012 56.3717413, 37.3304494 56.3717523)",,
696820364,,unclassified,False,False,14.075,"LINESTRING (37.3304494 56.3717523, 37.330222 56.3717651)",,
696820364,,unclassified,False,True,143.84099999999998,"LINESTRING (37.3304494 56.3717523, 37.3307012 56.3717413, 37.3318899 56.3715901, 37.3324976 56.3715128, 37.3327326 56.3714856)",,
56065178,,residential,False,False,188.733,"LINESTRING (37.3351103 56.3774772, 37.3344641 56.3766004, 37.3340254 56.3760173, 37.333943 56.3759078)",,
152096365,А-108,trunk,False,True,288.80300000000005,"LINESTRING (37.3277927 56.3777836, 37.3281604 56.3774953, 37.3292376 56.3766508, 37.3296321 56.3763416, 37.3298396 56.3761794, 37.3301319 56.3759749, 37.3304435 56.3758066, 37.3306251 56.3757223)",2,RU:urban
382275355,,residential,False,False,108.18700000000001,"LINESTRING (37.3277927 56.3777836, 37.3275787 56.3776965, 37.3263778 56.3772067)",,
382275355,,residential,False,True,108.18700000000001,"LINESTRING (37.3263778 56.3772067, 37.3275787 56.3776965, 37.3277927 56.3777836)",,
696820364,,unclassified,False,True,14.075,"LINESTRING (37.330222 56.3717651, 37.3304494 56.3717523)",,
53051903,46Н-01111,tertiary,False,True,426.902,"LINESTRING (37.330222 56.3717651, 37.3302766 56.3720738, 37.3303206 56.3723065, 37.3304359 56.3726267, 37.3305397 56.3728135, 37.3306849 56.3729974, 37.3308753 56.3731691, 37.3310416 56.3733075, 37.3311461 56.3733986, 37.3315157 56.3736827, 37.3317149 56.3738358, 37.3320243 56.3740761, 37.3324341 56.3743886, 37.3325156 56.3744513, 37.3333229 56.3751139)",,
294889502,,residential,False,False,389.847,"LINESTRING (37.330222 56.3717651, 37.3299375 56.371765, 37.3294959 56.371775, 37.3292911 56.3718176, 37.3288475 56.3719099, 37.3284941 56.3720448, 37.3279486 56.3724267, 37.3273542 56.3728887, 37.3262522 56.3737454, 37.3258549 56.3740507)",,
696135470,,unclassified,False,True,99.926,"LINESTRING (37.333943 56.3759078, 37.335432 56.3755504)",,
56065178,,residential,False,False,96.188,"LINESTRING (37.333943 56.3759078, 37.333691 56.3755728, 37.3333229 56.3751139)",,
56065178,,residential,False,True,188.733,"LINESTRING (37.333943 56.3759078, 37.3340254 56.3760173, 37.3344641 56.3766004, 37.3351103 56.3774772)",,
696135470,,unclassified,False,False,45.724,"LINESTRING (37.3361169 56.3753915, 37.335432 56.3755504)",,
696135470,,unclassified,False,False,99.926,"LINESTRING (37.335432 56.3755504, 37.333943 56.3759078)",,
696135470,,unclassified,False,True,45.724,"LINESTRING (37.335432 56.3755504, 37.3361169 56.3753915)",,
696135471,,unclassified,False,True,56.354,"LINESTRING (37.335432 56.3755504, 37.3360052 56.3759455)",,
696135471,,unclassified,False,False,56.354,"LINESTRING (37.3360052 56.3759455, 37.335432 56.3755504)",,
696820364,,unclassified,False,False,7.227,"LINESTRING (37.3328483 56.3714747, 37.3327326 56.3714856)",,
696154045,,unclassified,False,True,157.165,"LINESTRING (37.3328483 56.3714747, 37.3332917 56.3717747, 37.3333575 56.3718346, 37.333817 56.3722526, 37.3341729 56.3725764, 37.3342547 56.3726509)",,
696820364,,unclassified,False,True,104.60000000000001,"LINESTRING (37.3328483 56.3714747, 37.333516 56.3714507, 37.3341124 56.3713944, 37.3343404 56.3713795, 37.3344477 56.371384, 37.3345308 56.3713988)",,
