osmid,ref,highway,oneway,reversed,length,name,geometry
96187443,35Н-136;С-010412,unclassified,False,False,78.104,,"LINESTRING (34.3940934 45.7783858, 34.3940978 45.7776834)"
96187443,35Н-136;С-010412,unclassified,False,True,54.909,,"LINESTRING (34.3940934 45.7783858, 34.3940968 45.7788796)"
96187444,,residential,False,False,233.456,улица Гастелло,"LINESTRING (34.3940934 45.7783858, 34.3971037 45.778396)"
96187444,,residential,False,True,179.212,улица Гастелло,"LINESTRING (34.3940934 45.7783858, 34.3917828 45.7783608)"
96187443,35Н-136;С-010412,unclassified,False,False,76.481,,"LINESTRING (34.3940978 45.7776834, 34.3941022 45.7769956)"
96187443,35Н-136;С-010412,unclassified,False,True,78.104,,"LINESTRING (34.3940978 45.7776834, 34.3940934 45.7783858)"
96187445,,residential,False,True,201.938,Степова вулиця,"LINESTRING (34.3940978 45.7776834, 34.3914945 45.7777223)"
"[96187451, 96187445]",,"['residential', 'unclassified']",False,"[False, True]",343.77200000000005,Степова вулиця,"LINESTRING (34.3940978 45.7776834, 34.3962034 45.7776623, 34.3975235 45.7776552, 34.3976701 45.7775916, 34.3977006 45.7770102)"
96187443,35Н-136;С-010412,unclassified,False,False,75.713,,"LINESTRING (34.3941022 45.7769956, 34.3941065 45.7763147)"
96187443,35Н-136;С-010412,unclassified,False,True,76.481,,"LINESTRING (34.3941022 45.7769956, 34.3940978 45.7776834)"
96187446,,residential,False,False,279.084,вулиця Комарова,"LINESTRING (34.3941022 45.7769956, 34.3970986 45.7769991, 34.3977006 45.7770102)"
96187446,,residential,False,True,212.86900000000003,вулиця Комарова,"LINESTRING (34.3941022 45.7769956, 34.3921368 45.7769815, 34.3913579 45.7769991)"
96187443,35Н-136;С-010412,unclassified,False,False,86.689,,"LINESTRING (34.3941065 45.7763147, 34.3940993 45.7755351)"
96187443,35Н-136;С-010412,unclassified,False,True,75.713,,"LINESTRING (34.3941065 45.7763147, 34.3941022 45.7769956)"
96187447,,residential,False,False,278.731,Першотравнева вулиця,"LINESTRING (34.3941065 45.7763147, 34.3977005 45.7763077)"
96187447,,residential,False,True,203.358,Першотравнева вулиця,"LINESTRING (34.3941065 45.7763147, 34.3914844 45.7763253)"
96187443,35Н-136;С-010412,unclassified,False,True,86.689,,"LINESTRING (34.3940993 45.7755351, 34.3941065 45.7763147)"
96187448,,residential,False,True,230.274,вулиця Миру,"LINESTRING (34.3940993 45.7755351, 34.3911303 45.7755563)"
96187448,,residential,False,False,280.088,вулиця Миру,"LINESTRING (34.3940993 45.7755351, 34.3941669 45.7755348, 34.3977107 45.775521)"
96187444,,residential,False,False,179.212,улица Гастелло,"LINESTRING (34.3917828 45.7783608, 34.3940934 45.7783858)"
96187444,,residential,False,True,233.456,улица Гастелло,"LINESTRING (34.3971037 45.778396, 34.3940934 45.7783858)"
96187445,,residential,False,False,201.938,Степова вулиця,"LINESTRING (34.3914945 45.7777223, 34.3940978 45.7776834)"
96187446,,residential,False,False,212.86900000000003,вулиця Комарова,"LINESTRING (34.3913579 45.7769991, 34.3921368 45.7769815, 34.3941022 45.7769956)"
96187451,,unclassified,False,True,78.115,,"LINESTRING (34.3977006 45.7770102, 34.3977005 45.7763077)"
96187446,,residential,False,True,279.084,вулиця Комарова,"LINESTRING (34.3977006 45.7770102, 34.3970986 45.7769991, 34.3941022 45.7769956)"
"[96187451, 96187445]",,"['unclassified', 'residential']",False,"[False, True]",343.772,Степова вулиця,"LINESTRING (34.3977006 45.7770102, 34.3976701 45.7775916, 34.3975235 45.7776552, 34.3962034 45.7776623, 34.3940978 45.7776834)"
96187447,,residential,False,False,203.358,Першотравнева вулиця,"LINESTRING (34.3914844 45.7763253, 34.3941065 45.7763147)"
96187447,,residential,False,True,278.731,Першотравнева вулиця,"LINESTRING (34.3977005 45.7763077, 34.3941065 45.7763147)"
96187451,,unclassified,False,False,78.115,,"LINESTRING (34.3977005 45.7763077, 34.3977006 45.7770102)"
96187451,,unclassified,False,True,87.481,,"LINESTRING (34.3977005 45.7763077, 34.3977107 45.775521)"
96187448,,residential,False,False,230.274,вулиця Миру,"LINESTRING (34.3911303 45.7755563, 34.3940993 45.7755351)"
96187451,,unclassified,False,False,87.481,,"LINESTRING (34.3977107 45.775521, 34.3977005 45.7763077)"
96187451,,unclassified,False,True,83.1,,"LINESTRING (34.3977107 45.775521, 34.3977209 45.7747737)"
96187448,,residential,False,True,280.088,вулиця Миру,"LINESTRING (34.3977107 45.775521, 34.3941669 45.7755348, 34.3940993 45.7755351)"
96187449,,residential,False,False,519.3979999999999,вулиця Гагаріна,"LINESTRING (34.3910243 45.7748275, 34.3943861 45.7748005, 34.3977209 45.7747737)"
96187451,,unclassified,False,False,83.1,,"LINESTRING (34.3977209 45.7747737, 34.3977107 45.775521)"
96187449,,residential,False,True,519.3979999999999,вулиця Гагаріна,"LINESTRING (34.3977209 45.7747737, 34.3943861 45.7748005, 34.3910243 45.7748275)"
"[96187450, 96187451]",,"['unclassified', 'residential']",False,True,587.1759999999999,Садова вулиця,"LINESTRING (34.3977209 45.7747737, 34.3977006 45.7740958, 34.3911025 45.7741597)"
"[96187450, 96187451]",,"['residential', 'unclassified']",False,False,587.1759999999999,Садова вулиця,"LINESTRING (34.3911025 45.7741597, 34.3977006 45.7740958, 34.3977209 45.7747737)"
96187443,35Н-136;С-010412,unclassified,False,False,54.909,,"LINESTRING (34.3940968 45.7788796, 34.3940934 45.7783858)"
