osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction,bridge,access,width
72098618,False,,улица Богдана Хмельницкого,residential,False,148.357,"LINESTRING (34.1025245 44.9555818, 34.1025598 44.955626, 34.1030374 44.9561227, 34.1032229 44.9563118, 34.1032589 44.9563434, 34.1036398 44.9566212, 34.1036653 44.9566382)",,,,,
72098631,False,,улица Менделеева,unclassified,False,183.208,"LINESTRING (34.1025245 44.9555818, 34.102398 44.9555849, 34.1016453 44.9555936, 34.1003875 44.9556046, 34.1001965 44.9556063)",,,,,
72098631,False,,улица Менделеева,unclassified,True,123.54800000000002,"LINESTRING (34.1025245 44.9555818, 34.1026059 44.9555545, 34.1031361 44.9552923, 34.1034114 44.9551561, 34.1037326 44.955007, 34.1038242 44.95496)",,,,,
72098618,False,,улица Богдана Хмельницкого,residential,True,148.357,"LINESTRING (34.1036653 44.9566382, 34.1036398 44.9566212, 34.1032589 44.9563434, 34.1032229 44.9563118, 34.1030374 44.9561227, 34.1025598 44.955626, 34.1025245 44.9555818)",,,,,
694638274,False,4,проспект Кирова,primary,False,132.802,"LINESTRING (34.1060073 44.9564315, 34.104951 44.9559305, 34.1047194 44.9558067, 34.104624 44.9557486)",60,,,,
72098631,False,,улица Менделеева,unclassified,True,183.208,"LINESTRING (34.1001965 44.9556063, 34.1003875 44.9556046, 34.1016453 44.9555936, 34.102398 44.9555849, 34.1025245 44.9555818)",,,,,
126510543,False,,улица Менделеева,tertiary,False,24.323999999999998,"LINESTRING (34.1001965 44.9556063, 34.1000671 44.9556111, 34.0998878 44.9556178)",,,,,
126510543,False,,улица Менделеева,tertiary,False,54.053999999999995,"LINESTRING (34.0998878 44.9556178, 34.0993112 44.9556392, 34.0992018 44.9556433)",,,,,
126510543,False,,улица Менделеева,tertiary,True,24.323999999999998,"LINESTRING (34.0998878 44.9556178, 34.1000671 44.9556111, 34.1001965 44.9556063)",,,,,
"[72783872, 72783873, 72783879]",False,,улица Шмидта,tertiary,True,159.37999999999997,"LINESTRING (34.1087325 44.9526569, 34.1086524 44.9525873, 34.1084636 44.9523354, 34.1083253 44.9521384, 34.1078624 44.9515235, 34.1077475 44.9514074)",,,yes,,
"[95387053, 95387054]",False,,улица Гаспринского,residential,False,440.2660000000001,"LINESTRING (34.1087325 44.9526569, 34.1085891 44.9526695, 34.1077075 44.9527737, 34.1075047 44.9527977, 34.1074436 44.9528027, 34.1070369 44.9528437, 34.1067839 44.9528811, 34.1067098 44.9528995, 34.1064153 44.9529911, 34.1051919 44.9534371, 34.1046252 44.9536608, 34.1043397 44.9537735, 34.104009 44.953904, 34.1035816 44.9540726)",,,,,
122812780,False,,улица Горького,residential,False,217.059,"LINESTRING (34.0996707 44.9485605, 34.0995192 44.9486573, 34.0992555 44.9488256, 34.0980233 44.9496158, 34.0976233 44.9498685)",,,,delivery,
"[770834417, 36781508, 776702391]",False,,улица Александра Невского,primary,False,110.589,"LINESTRING (34.0981238 44.9535932, 34.0982707 44.9535109, 34.0990608 44.9530586, 34.099125 44.9530206, 34.0992158 44.9529672)",60,,,,
76157021,True,2,улица Александра Невского,primary,False,145.58499999999998,"LINESTRING (34.0981238 44.9535932, 34.0971074 44.9542099, 34.0967153 44.9544421)",60,,,,
73564996,False,2,Суворовский спуск,tertiary,True,35.418,"LINESTRING (34.0982543 44.9556677, 34.0987041 44.9556559)",RU:urban,,,,
73564996,False,2,Суворовский спуск,tertiary,False,109.251,"LINESTRING (34.0982543 44.9556677, 34.0977829 44.9552848, 34.0973332 44.9549326)",RU:urban,,,,
100860107,False,,улица Дыбенко,residential,False,60.706,"LINESTRING (34.0982543 44.9556677, 34.0979955 44.9557046, 34.097518 44.9558262)",,,,,
"[126510465, 96043612]",False,,Набережная улица,"['residential', 'living_street']",False,200.275,"LINESTRING (34.0992018 44.9556433, 34.099202 44.9556046, 34.0992024 44.9555447, 34.0992453 44.9553994, 34.0992794 44.9553213, 34.0993198 44.9552525, 34.0993648 44.9551937, 34.0994405 44.955135, 34.0995956 44.9550255, 34.0996537 44.954985, 34.0997529 44.954919, 34.099868 44.9548423, 34.0999412 44.9547813, 34.1000457 44.9547189, 34.1001844 44.954681, 34.1003754 44.9546484, 34.100599 44.9546272, 34.1006965 44.9546142, 34.1009486 44.9545936)",,,,,
"[780227681, 73564996, 126510543]",False,2,"['Суворовский спуск', 'улица Менделеева']",tertiary,"[False, True]",39.190999999999995,"LINESTRING (34.0992018 44.9556433, 34.0991241 44.9556462, 34.0990845 44.9556476, 34.0987666 44.9556542, 34.0987041 44.9556559)",RU:urban,,yes,,
126510543,False,,улица Менделеева,tertiary,True,54.053999999999995,"LINESTRING (34.0992018 44.9556433, 34.0993112 44.9556392, 34.0998878 44.9556178)",,,,,
126510465,False,,Набережная улица,living_street,False,232.81300000000002,"LINESTRING (34.1009486 44.9545936, 34.1009696 44.9547866, 34.1018087 44.9546528, 34.1020447 44.9546123, 34.1024011 44.9545523, 34.1027282 44.9544985, 34.1028078 44.9544853, 34.1028918 44.954483, 34.1030512 44.9545222, 34.103313 44.9545836, 34.1033901 44.9546014, 34.1034714 44.9546142, 34.1035764 44.9546189)",,,,,
"[126510465, 96043612]",False,,Набережная улица,"['living_street', 'residential']",True,200.275,"LINESTRING (34.1009486 44.9545936, 34.1006965 44.9546142, 34.100599 44.9546272, 34.1003754 44.9546484, 34.1001844 44.954681, 34.1000457 44.9547189, 34.0999412 44.9547813, 34.099868 44.9548423, 34.0997529 44.954919, 34.0996537 44.954985, 34.0995956 44.9550255, 34.0994405 44.955135, 34.0993648 44.9551937, 34.0993198 44.9552525, 34.0992794 44.9553213, 34.0992453 44.9553994, 34.0992024 44.9555447, 34.099202 44.9556046, 34.0992018 44.9556433)",,,,,
126510466,False,,,living_street,False,176.95499999999998,"LINESTRING (34.1009486 44.9545936, 34.1017432 44.9544578, 34.1023257 44.9543536, 34.1031332 44.9542162)",,,,,
73564996,False,2,Суворовский спуск,tertiary,False,35.418,"LINESTRING (34.0987041 44.9556559, 34.0982543 44.9556677)",RU:urban,,,,
"[780227681, 73564996, 126510543]",False,2,"['Суворовский спуск', 'улица Менделеева']",tertiary,"[False, True]",39.190999999999995,"LINESTRING (34.0987041 44.9556559, 34.0987666 44.9556542, 34.0990845 44.9556476, 34.0991241 44.9556462, 34.0992018 44.9556433)",RU:urban,,yes,,
132731255,False,,Набережная улица,residential,False,508.707,"LINESTRING (34.0987041 44.9556559, 34.0987086 44.9556136, 34.0987159 44.9555604, 34.0987364 44.9554225, 34.0987757 44.9553159, 34.0988241 44.9552211, 34.0989473 44.9550701, 34.0990877 44.9549414, 34.0991815 44.9548749, 34.0992929 44.954815, 34.0993537 44.9547938, 34.0995857 44.9546411, 34.0997328 44.9545584, 34.0999854 44.9544218, 34.1001302 44.9543656, 34.1003514 44.954304, 34.1006217 44.9542432, 34.1012551 44.9541056, 34.1022777 44.9539362, 34.1028472 44.9538384, 34.1028701 44.9537841, 34.1026799 44.9532124, 34.1026676 44.9531605, 34.1027401 44.9530088)",,,,,
126510465,False,,Набережная улица,living_street,True,232.813,"LINESTRING (34.1035764 44.9546189, 34.1034714 44.9546142, 34.1033901 44.9546014, 34.103313 44.9545836, 34.1030512 44.9545222, 34.1028918 44.954483, 34.1028078 44.9544853, 34.1027282 44.9544985, 34.1024011 44.9545523, 34.1020447 44.9546123, 34.1018087 44.9546528, 34.1009696 44.9547866, 34.1009486 44.9545936)",,,,,
"[36651992, 95383657, 700297771, 820860947]",False,4,проспект Кирова,primary,"[False, True]",190.78199999999998,"LINESTRING (34.1035764 44.9546189, 34.1033617 44.9542096, 34.1031202 44.9537467, 34.1029699 44.9534228, 34.1027401 44.9530088)",60,,yes,,
"[817105372, 411579413]",False,4,проспект Кирова,primary,True,42.650999999999996,"LINESTRING (34.1035764 44.9546189, 34.1037549 44.9548693, 34.1038242 44.95496)",60,,,,
90528645,False,,улица Курчатова,residential,False,48.0,"LINESTRING (34.1054161 44.9493474, 34.1059301 44.949115)",,,,,
1225591194,False,,Кавказская улица,secondary,False,62.624,"LINESTRING (34.1054161 44.9493474, 34.1057482 44.9498592)",60,,,,
1225591194,False,,Кавказская улица,secondary,True,64.477,"LINESTRING (34.1054161 44.9493474, 34.1052813 44.9491113, 34.1051188 44.9488071)",60,,,,
799787856,False,,,residential,False,59.836,"LINESTRING (34.1045094 44.9491289, 34.1051188 44.9488071)",,,,,
"[377105202, 376459023]",True,,Одесская улица,residential,False,150.02800000000002,"LINESTRING (34.1045094 44.9491289, 34.1040809 44.9493851, 34.103829 44.9494994, 34.103164 44.9497732, 34.1029869 44.9497001, 34.1029686 44.949692, 34.1029505 44.9496792, 34.1029371 44.9496645)",,,,,
799787856,False,,,residential,True,59.836,"LINESTRING (34.1051188 44.9488071, 34.1045094 44.9491289)",,,,,
1225591195,False,,Кавказская улица,secondary,True,11.115,"LINESTRING (34.1051188 44.9488071, 34.1050681 44.9487138)",60,,,,
1225591194,False,,Кавказская улица,secondary,False,64.477,"LINESTRING (34.1051188 44.9488071, 34.1052813 44.9491113, 34.1054161 44.9493474)",60,,,,
362427919,False,,улица Некрасова,residential,False,68.44800000000001,"LINESTRING (34.1023056 44.9486322, 34.1023676 44.9484979, 34.102404 44.9484175, 34.1026548 44.9480704)",RU:urban,,,,
90528641,False,,улица Володарского,residential,False,15.272,"LINESTRING (34.1059301 44.949115, 34.1061126 44.9491617)",,,,,
90528645,False,,улица Курчатова,residential,True,48.0,"LINESTRING (34.1059301 44.949115, 34.1054161 44.9493474)",,,,,
90528645,False,,улица Курчатова,residential,False,60.659000000000006,"LINESTRING (34.1059301 44.949115, 34.105992 44.9490311, 34.1061348 44.9489823, 34.1063486 44.9489091, 34.1064716 44.948867, 34.10657 44.9488424)",,,,,
90528641,False,,улица Володарского,residential,True,15.272,"LINESTRING (34.1061126 44.9491617, 34.1059301 44.949115)",,,,,
90528641,False,,улица Володарского,residential,False,168.842,"LINESTRING (34.1061126 44.9491617, 34.1070062 44.9491488, 34.1076293 44.9491839, 34.1078679 44.9491973, 34.1082539 44.9492195)",,,,,
97679263,False,,Тихий переулок,residential,False,158.327,"LINESTRING (34.1061126 44.9491617, 34.1067614 44.949786, 34.1061779 44.9500327, 34.1059869 44.9501322)",,,,,
90528645,False,,улица Курчатова,residential,True,77.178,"LINESTRING (34.1081608 44.9484965, 34.1072206 44.9486939)",,,,,
97671100,False,,переулок Курчатова,residential,True,40.147,"LINESTRING (34.1081608 44.9484965, 34.1081015 44.9481379)",,,,,
90528645,False,,улица Курчатова,residential,False,77.178,"LINESTRING (34.1072206 44.9486939, 34.1081608 44.9484965)",,,,,
90528645,False,,улица Курчатова,residential,True,53.797,"LINESTRING (34.1072206 44.9486939, 34.10657 44.9488424)",,,,,
403224444,False,,Таврическая улица,residential,True,53.748,"LINESTRING (34.1072206 44.9486939, 34.1069228 44.9482589)",,,,,
"[76130949, 92201975]",False,,улица Серова,"['living_street', 'residential']",True,350.104,"LINESTRING (34.0961625 44.9507564, 34.0962901 44.9508528, 34.0965157 44.9510233, 34.0969329 44.9510939, 34.0978117 44.9518236, 34.0979735 44.9518994, 34.09912 44.9528886, 34.0992158 44.9529672)",,,,,
846174231,False,,улица Горького,residential,True,115.68,"LINESTRING (34.0961625 44.9507564, 34.0964539 44.950572, 34.0972837 44.9500838)",RU:urban,,,,
99314435,False,,,residential,False,36.491,"LINESTRING (34.0972238 44.9532831, 34.0971974 44.9532134, 34.0972134 44.9531437, 34.0974158 44.953026)",,,,,
99314435,False,,,residential,True,38.723,"LINESTRING (34.0972238 44.9532831, 34.0973067 44.9533283, 34.0974 44.9533271, 34.0976315 44.9531987)",,,,,
"[95387053, 95387054]",False,,улица Гаспринского,residential,True,440.26599999999996,"LINESTRING (34.1035816 44.9540726, 34.104009 44.953904, 34.1043397 44.9537735, 34.1046252 44.9536608, 34.1051919 44.9534371, 34.1064153 44.9529911, 34.1067098 44.9528995, 34.1067839 44.9528811, 34.1070369 44.9528437, 34.1074436 44.9528027, 34.1075047 44.9527977, 34.1077075 44.9527737, 34.1085891 44.9526695, 34.1087325 44.9526569)",,,,,
846174231,False,,улица Горького,residential,False,115.68,"LINESTRING (34.0972837 44.9500838, 34.0964539 44.950572, 34.0961625 44.9507564)",RU:urban,,,,
97671100,False,,переулок Курчатова,residential,False,48.477000000000004,"LINESTRING (34.1079523 44.9477163, 34.1080535 44.9479321, 34.1081015 44.9481379)",,,,,
402594972,False,,,residential,False,59.798,"LINESTRING (34.1079523 44.9477163, 34.107781 44.9478044, 34.1075583 44.9478955, 34.107384 44.9479411, 34.107279 44.9479391)",,,,,
97671100,False,,переулок Курчатова,residential,False,40.147,"LINESTRING (34.1081015 44.9481379, 34.1081608 44.9484965)",,,,,
97671100,False,,переулок Курчатова,residential,True,48.477000000000004,"LINESTRING (34.1081015 44.9481379, 34.1080535 44.9479321, 34.1079523 44.9477163)",,,,,
97671110,False,,Круглый переулок,residential,True,28.499,"LINESTRING (34.1071993 44.9476929, 34.107273 44.9478237, 34.107279 44.9479391)",,,,,
403224444,False,,Таврическая улица,residential,False,53.748,"LINESTRING (34.1069228 44.9482589, 34.1072206 44.9486939)",,,,,
97671110,False,,Круглый переулок,residential,False,46.558,"LINESTRING (34.1069228 44.9482589, 34.1070603 44.9481854, 34.107164 44.9481138, 34.1072626 44.947989, 34.107279 44.9479391)",,,,,
97675483,False,,Большевистская улица,residential,False,118.114,"LINESTRING (34.1058236 44.9478138, 34.1055263 44.9480501, 34.1055151 44.9480591, 34.1052185 44.9483801, 34.1052019 44.9484141, 34.1050681 44.9487138)",,,,,
97675484,False,,Фельдшерский переулок,residential,False,128.704,"LINESTRING (34.1058236 44.9478138, 34.1060315 44.9481274, 34.1062959 44.9485172, 34.10657 44.9488424)",,,,,2
1225591195,False,,Кавказская улица,secondary,False,11.115,"LINESTRING (34.1050681 44.9487138, 34.1051188 44.9488071)",60,,,,
97675483,False,,Большевистская улица,residential,True,118.114,"LINESTRING (34.1050681 44.9487138, 34.1052019 44.9484141, 34.1052185 44.9483801, 34.1055151 44.9480591, 34.1055263 44.9480501, 34.1058236 44.9478138)",,,,,
"[373323035, 1225591196]",False,,Кавказская улица,secondary,True,75.328,"LINESTRING (34.1050681 44.9487138, 34.1048288 44.9482471, 34.1047345 44.9480789)",60,,,,
90528645,False,,улица Курчатова,residential,False,53.797,"LINESTRING (34.10657 44.9488424, 34.1072206 44.9486939)",,,,,
90528645,False,,улица Курчатова,residential,True,60.659,"LINESTRING (34.10657 44.9488424, 34.1064716 44.948867, 34.1063486 44.9489091, 34.1061348 44.9489823, 34.105992 44.9490311, 34.1059301 44.949115)",,,,,
97675484,False,,Фельдшерский переулок,residential,True,128.704,"LINESTRING (34.10657 44.9488424, 34.1062959 44.9485172, 34.1060315 44.9481274, 34.1058236 44.9478138)",,,,,2
90528641,False,,улица Володарского,residential,True,168.84199999999998,"LINESTRING (34.1082539 44.9492195, 34.1078679 44.9491973, 34.1076293 44.9491839, 34.1070062 44.9491488, 34.1061126 44.9491617)",,,,,
935839956,False,,Кавказская улица,secondary,True,35.698,"LINESTRING (34.1059869 44.9501322, 34.1057482 44.9498592)",60,,,,
97679263,False,,Тихий переулок,residential,True,158.327,"LINESTRING (34.1059869 44.9501322, 34.1061779 44.9500327, 34.1067614 44.949786, 34.1061126 44.9491617)",,,,,
935839956,False,,Кавказская улица,secondary,False,103.74799999999999,"LINESTRING (34.1059869 44.9501322, 34.1066165 44.9507789, 34.1067395 44.9508982)",60,,,,
94849753,True,,улица Жуковского,primary,False,58.52499999999999,"LINESTRING (34.0976315 44.9531987, 34.0980273 44.9535146, 34.0980504 44.9535332, 34.0981238 44.9535932)",,,,,
99314435,False,,,residential,False,38.723,"LINESTRING (34.0976315 44.9531987, 34.0974 44.9533271, 34.0973067 44.9533283, 34.0972238 44.9532831)",,,,,
94849753,True,,улица Жуковского,primary,False,25.630000000000003,"LINESTRING (34.0974158 44.953026, 34.0974453 44.9530496, 34.0976315 44.9531987)",,,,,
99314435,False,,,residential,True,36.491,"LINESTRING (34.0974158 44.953026, 34.0972134 44.9531437, 34.0971974 44.9532134, 34.0972238 44.9532831)",,,,,
100860107,False,,улица Дыбенко,residential,True,60.706,"LINESTRING (34.097518 44.9558262, 34.0979955 44.9557046, 34.0982543 44.9556677)",,,,,
100860114,False,,улица Дыбенко,residential,False,104.041,"LINESTRING (34.097518 44.9558262, 34.0972589 44.9552699, 34.0972466 44.9551296, 34.097273 44.9550104, 34.0973332 44.9549326)",,,,,
73564996,False,2,Суворовский спуск,tertiary,False,73.06899999999999,"LINESTRING (34.0973332 44.9549326, 34.0967877 44.9544973, 34.0967153 44.9544421)",RU:urban,,,,
73564996,False,2,Суворовский спуск,tertiary,True,109.251,"LINESTRING (34.0973332 44.9549326, 34.0977829 44.9552848, 34.0982543 44.9556677)",RU:urban,,,,
100860114,False,,улица Дыбенко,residential,True,104.041,"LINESTRING (34.0973332 44.9549326, 34.097273 44.9550104, 34.0972466 44.9551296, 34.0972589 44.9552699, 34.097518 44.9558262)",,,,,
"[127854308, 725286061, 725286062]",True,3,"['Севастопольская улица', 'Севастопольськая улица']",primary,False,263.48800000000006,"LINESTRING (34.100827 44.9479302, 34.1013149 44.9483273, 34.1019852 44.948873, 34.1019997 44.948908, 34.1019882 44.9489624, 34.1018871 44.949114, 34.1013893 44.9497423, 34.1012811 44.9498605)",60,,,,
627584064,True,,Советская площадь,primary,False,10.242,"LINESTRING (34.1023118 44.952396, 34.1022561 44.9523722, 34.1022067 44.9523422)",,roundabout,,,
126510466,False,,,living_street,True,176.95499999999998,"LINESTRING (34.1031332 44.9542162, 34.1023257 44.9543536, 34.1017432 44.9544578, 34.1009486 44.9545936)",,,,,
505215298,False,4,проспект Кирова,primary,False,31.455,"LINESTRING (34.1027401 44.9530088, 34.1026006 44.9527437)",,,,,
132731255,False,,Набережная улица,residential,True,508.707,"LINESTRING (34.1027401 44.9530088, 34.1026676 44.9531605, 34.1026799 44.9532124, 34.1028701 44.9537841, 34.1028472 44.9538384, 34.1022777 44.9539362, 34.1012551 44.9541056, 34.1006217 44.9542432, 34.1003514 44.954304, 34.1001302 44.9543656, 34.0999854 44.9544218, 34.0997328 44.9545584, 34.0995857 44.9546411, 34.0993537 44.9547938, 34.0992929 44.954815, 34.0991815 44.9548749, 34.0990877 44.9549414, 34.0989473 44.9550701, 34.0988241 44.9552211, 34.0987757 44.9553159, 34.0987364 44.9554225, 34.0987159 44.9555604, 34.0987086 44.9556136, 34.0987041 44.9556559)",,,,,
"[36651992, 95383657, 700297771, 820860947]",False,4,проспект Кирова,primary,"[False, True]",190.782,"LINESTRING (34.1027401 44.9530088, 34.1029699 44.9534228, 34.1031202 44.9537467, 34.1033617 44.9542096, 34.1035764 44.9546189)",60,,yes,,
28133143,False,,улица Шмидта,primary,True,25.647,"LINESTRING (34.1074593 44.9512997, 34.1077475 44.9514074)",,,,,
949422996,False,,улица Шмидта,primary,False,56.022,"LINESTRING (34.1074593 44.9512997, 34.106893 44.9509944)",,,,,
949422995,True,1,,secondary,False,23.405,"LINESTRING (34.1074593 44.9512997, 34.1074278 44.9512603, 34.1074248 44.9512281, 34.1074415 44.9512023, 34.1074642 44.9511787, 34.1074946 44.9511679, 34.1075596 44.9511438)",,,,no,
949422997,True,,улица Воровского,primary,False,63.322,"LINESTRING (34.1075596 44.9511438, 34.1078327 44.9511909, 34.1079695 44.9512118, 34.1080697 44.9512211, 34.108185 44.9512239, 34.1083518 44.951232)",60,,,,
88735368,False,,Бондарный переулок,residential,True,109.835,"LINESTRING (34.1026548 44.9480704, 34.102681 44.9480897, 34.103601 44.9487965)",,,,,
362427919,False,,улица Некрасова,residential,True,68.44800000000001,"LINESTRING (34.1026548 44.9480704, 34.102404 44.9484175, 34.1023676 44.9484979, 34.1023056 44.9486322)",RU:urban,,,,
367853335,True,,,primary,False,51.399,"LINESTRING (34.1083518 44.951232, 34.1077475 44.9514074)",,,,,
28133143,False,,улица Шмидта,primary,False,25.647,"LINESTRING (34.1077475 44.9514074, 34.1074593 44.9512997)",,,,,
"[72783872, 72783873, 72783879]",False,,улица Шмидта,tertiary,False,159.37999999999997,"LINESTRING (34.1077475 44.9514074, 34.1078624 44.9515235, 34.1083253 44.9521384, 34.1084636 44.9523354, 34.1086524 44.9525873, 34.1087325 44.9526569)",,,yes,,
949422996,False,,улица Шмидта,primary,True,56.022,"LINESTRING (34.106893 44.9509944, 34.1074593 44.9512997)",,,,,
949422998,False,,улица Шмидта,primary,False,16.135,"LINESTRING (34.106893 44.9509944, 34.1067395 44.9508982)",,,,,
72783877,True,,улица Воровского,primary,False,55.025,"LINESTRING (34.106893 44.9509944, 34.1071789 44.9510595, 34.1075596 44.9511438)",60,,,,
