osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed
188338552,Комсомольская улица,tertiary,False,False,93.829,,"LINESTRING (43.9759396 49.3035039, 43.9768146 49.3028822)",
329572608,улица Будённого,tertiary,False,False,159.184,2,"LINESTRING (43.9759396 49.3035039, 43.974403 49.3024814)",
188336907,улица Будённого,tertiary,False,True,164.295,2,"LINESTRING (43.9759396 49.3035039, 43.9762173 49.3036813, 43.977317 49.3043839, 43.9775391 49.3045259, 43.9775581 49.304538)",
329572553,Комсомольская улица,residential,False,True,93.538,,"LINESTRING (43.9759396 49.3035039, 43.9751053 49.3040692, 43.975045 49.30411)",
329572557,Красноармейская улица,residential,False,True,97.037,2,"LINESTRING (43.9804305 49.3064931, 43.9813657 49.3058688)",
188336907,улица Будённого,tertiary,False,False,156.525,2,"LINESTRING (43.9804305 49.3064931, 43.9796266 49.3059042, 43.9789833 49.3054486)",
243309519,улица Будённого,secondary,False,True,136.745,2,"LINESTRING (43.9804305 49.3064931, 43.9809372 49.3068142, 43.9815534 49.3072534, 43.9816804 49.3073376, 43.9817404 49.3073773)",60
243309520,Красноармейская улица,tertiary,False,False,51.635999999999996,,"LINESTRING (43.9804305 49.3064931, 43.9800503 49.3067396, 43.9799279 49.3068221)",
235711794,Советская улица,residential,False,False,89.6,2,"LINESTRING (43.9789833 49.3054486, 43.9797827 49.3048341)",
188336907,улица Будённого,tertiary,False,False,144.673,2,"LINESTRING (43.9789833 49.3054486, 43.9788704 49.3053765, 43.9786057 49.3052074, 43.9785258 49.3051563, 43.9781925 49.3049433, 43.9779631 49.3047943, 43.9775581 49.304538)",
188336907,улица Будённого,tertiary,False,True,156.525,2,"LINESTRING (43.9789833 49.3054486, 43.9796266 49.3059042, 43.9804305 49.3064931)",
329572608,улица Будённого,tertiary,False,True,159.184,2,"LINESTRING (43.974403 49.3024814, 43.9759396 49.3035039)",
235730700,улица 9 Января,residential,False,True,94.79899999999999,,"LINESTRING (43.974403 49.3024814, 43.9738355 49.3028777, 43.9736543 49.3029851, 43.9734804 49.3030843)",
329572557,Красноармейская улица,residential,False,False,120.547,2,"LINESTRING (43.9850885 49.3031157, 43.9840045 49.3039377)",
188337444,Луговая улица,residential,False,False,180.272,2,"LINESTRING (43.9850885 49.3031157, 43.9846677 49.302861, 43.9845946 49.3028168, 43.9844753 49.3027446, 43.9838323 49.3023827, 43.9832391 49.3020324)",
188337444,Луговая улица,residential,False,False,23.642,2,"LINESTRING (43.9832391 49.3020324, 43.983013 49.3018792)",
188337444,Луговая улица,residential,False,True,180.272,2,"LINESTRING (43.9832391 49.3020324, 43.9838323 49.3023827, 43.9844753 49.3027446, 43.9845946 49.3028168, 43.9846677 49.302861, 43.9850885 49.3031157)",
235711794,Советская улица,residential,False,True,81.44300000000001,2,"LINESTRING (43.9832391 49.3020324, 43.9831498 49.3021369, 43.9825716 49.30262)",
188337474,улица Кирова,residential,False,False,50.403,,"LINESTRING (43.9833277 49.307186, 43.9828434 49.3068608)",
188337474,улица Кирова,residential,False,True,18.198,,"LINESTRING (43.9833277 49.307186, 43.983489 49.3073114)",
235718633,улица Ковалёвых,residential,False,True,12.695,,"LINESTRING (43.9833277 49.307186, 43.9834108 49.3071685, 43.9834886 49.307142)",
319062800,,residential,False,True,96.187,,"LINESTRING (43.9833277 49.307186, 43.9831997 49.3072266, 43.9829798 49.3073315, 43.9828457 49.3073874, 43.9827196 49.3074574, 43.9826445 49.3075064, 43.982319 49.3077372)",
188337474,улица Кирова,residential,False,True,153.77,,"LINESTRING (43.9813657 49.3058688, 43.9828434 49.3068608)",
329572557,Красноармейская улица,residential,False,False,97.037,2,"LINESTRING (43.9813657 49.3058688, 43.9804305 49.3064931)",
329572557,Красноармейская улица,residential,False,True,97.53,2,"LINESTRING (43.9813657 49.3058688, 43.9822684 49.3052185)",
188337474,улица Кирова,residential,False,False,162.511,,"LINESTRING (43.9813657 49.3058688, 43.9802041 49.3051095, 43.9797827 49.3048341)",
188337474,улица Кирова,residential,False,False,8.753,,"LINESTRING (43.9849722 49.3085762, 43.9848683 49.3085361)",
235711794,Советская улица,residential,False,True,89.6,2,"LINESTRING (43.9797827 49.3048341, 43.9789833 49.3054486)",
188337474,улица Кирова,residential,False,False,139.49,,"LINESTRING (43.9797827 49.3048341, 43.9785069 49.3039951, 43.9784281 49.3039433)",
188337474,улица Кирова,residential,False,True,162.511,,"LINESTRING (43.9797827 49.3048341, 43.9802041 49.3051095, 43.9813657 49.3058688)",
235711794,Советская улица,residential,False,False,89.914,2,"LINESTRING (43.9797827 49.3048341, 43.9800453 49.3046181, 43.9801807 49.3045068, 43.9805781 49.3042141)",
235711794,Советская улица,residential,False,True,105.74,2,"LINESTRING (43.9815692 49.3034068, 43.9806567 49.3041486)",
235711794,Советская улица,residential,False,False,113.756,2,"LINESTRING (43.9815692 49.3034068, 43.9818427 49.3032003, 43.982123 49.3029856, 43.9825716 49.30262)",
235711794,Советская улица,residential,False,False,9.248,2,"LINESTRING (43.9805781 49.3042141, 43.9806567 49.3041486)",
235711794,Советская улица,residential,False,True,89.914,2,"LINESTRING (43.9805781 49.3042141, 43.9801807 49.3045068, 43.9800453 49.3046181, 43.9797827 49.3048341)",
235718623,Пионерская улица,residential,False,True,82.98,,"LINESTRING (43.9805781 49.3042141, 43.9807457 49.3043013, 43.9810133 49.3044284, 43.9810979 49.3044744, 43.9811708 49.3045279, 43.9813633 49.3046665, 43.9814271 49.30471)",
188337474,улица Кирова,residential,False,True,166.155,,"LINESTRING (43.9768146 49.3028822, 43.9784281 49.3039433)",
188338552,Комсомольская улица,tertiary,False,False,98.756,,"LINESTRING (43.9768146 49.3028822, 43.9778044 49.3022721)",
188338552,Комсомольская улица,tertiary,False,True,93.829,,"LINESTRING (43.9768146 49.3028822, 43.9759396 49.3035039)",
235727642,улица Желудева,residential,False,True,160.864,,"LINESTRING (43.9734804 49.3030843, 43.9739757 49.3034102, 43.975045 49.30411)",
235730700,улица 9 Января,residential,False,False,94.79899999999999,,"LINESTRING (43.9734804 49.3030843, 43.9736543 49.3029851, 43.9738355 49.3028777, 43.974403 49.3024814)",
"[188338397, 281882765]",Тракторный переулок,residential,False,"[False, True]",167.47,,"LINESTRING (43.9832487 49.3102234, 43.9832197 49.3101607, 43.9831884 49.3100962, 43.9830985 49.3099764, 43.9829352 49.309776, 43.9828637 49.309685, 43.9826123 49.309281, 43.9825958 49.3092225, 43.9825942 49.3091845, 43.9825933 49.3091638, 43.9826161 49.309105, 43.9826762 49.3090503, 43.9829193 49.308886)",
188338552,Комсомольская улица,tertiary,False,True,98.756,,"LINESTRING (43.9778044 49.3022721, 43.9768146 49.3028822)",
235718618,Пионерская улица,residential,False,False,72.883,,"LINESTRING (43.9778044 49.3022721, 43.9776868 49.3021959, 43.9776072 49.3021337, 43.9775206 49.3020807, 43.9773031 49.3019608, 43.9771723 49.3018927, 43.9770627 49.3018316)",
235718620,Пионерская улица,residential,False,True,293.795,,"LINESTRING (43.9778044 49.3022721, 43.9781401 49.3024905, 43.9784955 49.3027279, 43.9789233 49.3030069, 43.9792999 49.3032536, 43.9795457 49.3034209, 43.9797808 49.303581, 43.9802564 49.3038934, 43.9803823 49.3039737, 43.9806567 49.3041486)",
329572553,Комсомольская улица,residential,False,False,84.91,,"LINESTRING (43.9742326 49.30466, 43.975045 49.30411)",
243309520,Красноармейская улица,tertiary,False,True,7.476,,"LINESTRING (43.9798557 49.3068701, 43.9799279 49.3068221)",
"[316136705, 188338012]","['площадь Ленина', 'Заречная улица']",tertiary,False,False,347.43,2,"LINESTRING (43.9798557 49.3068701, 43.9793457 49.3067974, 43.9787556 49.3067123, 43.9786487 49.3066972, 43.978312 49.3066507, 43.9780293 49.3066148, 43.9777056 49.3065746, 43.977498 49.3065536, 43.9772358 49.3065403, 43.9768503 49.3065437, 43.9765398 49.3065555, 43.9762877 49.3065781, 43.9755618 49.3066593, 43.9752521 49.3067029, 43.9751403 49.3067258)",60
235718618,Пионерская улица,residential,False,True,72.88300000000001,,"LINESTRING (43.9770627 49.3018316, 43.9771723 49.3018927, 43.9773031 49.3019608, 43.9775206 49.3020807, 43.9776072 49.3021337, 43.9776868 49.3021959, 43.9778044 49.3022721)",
235711794,Советская улица,residential,False,False,105.74,2,"LINESTRING (43.9806567 49.3041486, 43.9815692 49.3034068)",
235711794,Советская улица,residential,False,True,9.248,2,"LINESTRING (43.9806567 49.3041486, 43.9805781 49.3042141)",
235718620,Пионерская улица,residential,False,False,293.79499999999996,,"LINESTRING (43.9806567 49.3041486, 43.9803823 49.3039737, 43.9802564 49.3038934, 43.9797808 49.303581, 43.9795457 49.3034209, 43.9792999 49.3032536, 43.9789233 49.3030069, 43.9784955 49.3027279, 43.9781401 49.3024905, 43.9778044 49.3022721)",
235718616,Пионерская улица,residential,False,True,54.865,,"LINESTRING (43.9823115 49.3051875, 43.9828745 49.3055172)",
329572557,Красноармейская улица,residential,False,False,4.653,2,"LINESTRING (43.9823115 49.3051875, 43.9822684 49.3052185)",
329572557,Красноармейская улица,residential,False,True,185.47199999999998,2,"LINESTRING (43.9823115 49.3051875, 43.9836261 49.3042406, 43.9836687 49.3042056, 43.9838729 49.3040375, 43.9840045 49.3039377)",
329572557,Красноармейская улица,residential,False,False,97.53,2,"LINESTRING (43.9822684 49.3052185, 43.9813657 49.3058688)",
329572557,Красноармейская улица,residential,False,True,4.653,2,"LINESTRING (43.9822684 49.3052185, 43.9823115 49.3051875)",
235718623,Пионерская улица,residential,False,False,83.232,,"LINESTRING (43.9822684 49.3052185, 43.9820107 49.3050739, 43.9816333 49.3048507, 43.9814271 49.30471)",
235718616,Пионерская улица,residential,False,False,54.865,,"LINESTRING (43.9828745 49.3055172, 43.9823115 49.3051875)",
235718633,улица Ковалёвых,residential,False,False,188.653,,"LINESTRING (43.9852208 49.3058793, 43.9848919 49.3060963, 43.9846506 49.3062813, 43.984425 49.3064669, 43.9841806 49.3066595, 43.9839393 49.3068535, 43.9836793 49.3070304, 43.9834886 49.307142)",
188337474,улица Кирова,residential,False,True,8.753,,"LINESTRING (43.9848683 49.3085361, 43.9849722 49.3085762)",
188337474,улица Кирова,residential,False,False,169.708,,"LINESTRING (43.9848683 49.3085361, 43.9847732 49.3084823, 43.9846607 49.3084147, 43.9845557 49.308343, 43.9843845 49.3082028, 43.9843019 49.3081294, 43.9842257 49.3080496, 43.984035 49.3078538, 43.9838081 49.3076208, 43.9835994 49.3074081, 43.983489 49.3073114)",
319063189,,residential,False,False,81.743,,"LINESTRING (43.9848683 49.3085361, 43.9847957 49.3086413, 43.9846803 49.3087952, 43.9845301 49.3089719, 43.9844175 49.3090768, 43.9843129 49.3091736)",
329572557,Красноармейская улица,residential,False,True,120.547,2,"LINESTRING (43.9840045 49.3039377, 43.9850885 49.3031157)",
235726072,Прожекторный переулок,residential,False,True,217.10500000000002,,"LINESTRING (43.9840045 49.3039377, 43.983904 49.3039156, 43.9837054 49.303885, 43.9834967 49.30387, 43.9832528 49.3038907, 43.983106 49.3039288, 43.9829964 49.3039703, 43.9827931 49.304059, 43.9826322 49.3041351, 43.9824413 49.3041916, 43.982222 49.3042907, 43.9819197 49.3044348, 43.9816775 49.3045582, 43.9814271 49.30471)",
329572557,Красноармейская улица,residential,False,False,185.47199999999998,2,"LINESTRING (43.9840045 49.3039377, 43.9838729 49.3040375, 43.9836687 49.3042056, 43.9836261 49.3042406, 43.9823115 49.3051875)",
235718623,Пионерская улица,residential,False,False,82.97999999999999,,"LINESTRING (43.9814271 49.30471, 43.9813633 49.3046665, 43.9811708 49.3045279, 43.9810979 49.3044744, 43.9810133 49.3044284, 43.9807457 49.3043013, 43.9805781 49.3042141)",
