osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry
1222377347,3,46К-7150,Первомайская улица,secondary,RU:urban,False,False,34.034,"LINESTRING (38.2075035 55.8678594, 38.2074701 55.8681649)"
"[275614904, 62112221]",2,46Н-13077,улица Кирова,tertiary,,False,True,364.46700000000004,"LINESTRING (38.2075035 55.8678594, 38.2063945 55.8678084, 38.2054142 55.8677574, 38.2051683 55.8677452, 38.2048896 55.8676915, 38.2047231 55.8676404, 38.2040686 55.8673946, 38.2038309 55.8672843, 38.2037202 55.8672197, 38.2036487 55.8671327, 38.2036177 55.8670511, 38.2036047 55.8669864, 38.2036296 55.8667126, 38.2036721 55.8662457)"
62111208,2,46К-7150,Первомайская улица,secondary,RU:urban,False,False,79.878,"LINESTRING (38.2049391 55.8738793, 38.2047324 55.873938, 38.2043138 55.8740245, 38.2040091 55.8740865, 38.2039784 55.8740928, 38.2037482 55.8741413)"
62111208,2,46К-7150,Первомайская улица,secondary,RU:urban,False,True,112.19000000000001,"LINESTRING (38.2049391 55.8738793, 38.2050417 55.8738354, 38.2051395 55.8737786, 38.2052403 55.8737047, 38.2055319 55.8734734, 38.2055997 55.8734149, 38.2056595 55.8733644, 38.2057179 55.8733143, 38.2059957 55.8730686)"
82717519,2,,площадь Революции,residential,,False,True,135.44600000000003,"LINESTRING (38.2049391 55.8738793, 38.2049542 55.8738911, 38.2051079 55.8740106, 38.2053426 55.8741386, 38.2062439 55.8745258, 38.2063404 55.874586, 38.2064151 55.8746744, 38.206436 55.8747301)"
82718824,2,,1-й Первомайский проезд,residential,,False,False,121.008,"LINESTRING (38.2059957 55.8730686, 38.2075859 55.8736918)"
1222377378,2,46К-7150,Первомайская улица,secondary,RU:urban,False,True,62.019,"LINESTRING (38.2059957 55.8730686, 38.2065307 55.8725985)"
62111208,2,46К-7150,Первомайская улица,secondary,RU:urban,False,False,112.19,"LINESTRING (38.2059957 55.8730686, 38.2057179 55.8733143, 38.2056595 55.8733644, 38.2055997 55.8734149, 38.2055319 55.8734734, 38.2052403 55.8737047, 38.2051395 55.8737786, 38.2050417 55.8738354, 38.2049391 55.8738793)"
168359707,2,46Н-13093,Нагорная улица,tertiary,,False,False,384.98799999999994,"LINESTRING (38.2059957 55.8730686, 38.2056388 55.8729351, 38.2047378 55.8725979, 38.2042752 55.8724429, 38.2033974 55.8721486, 38.2030802 55.8720605, 38.2023765 55.8718623, 38.2019541 55.8717685, 38.2017829 55.8717309, 38.2015579 55.8716814, 38.2011228 55.8715594, 38.2008503 55.871502, 38.2005842 55.8714254)"
168359707,2,46Н-13093,Нагорная улица,tertiary,,False,True,384.98799999999994,"LINESTRING (38.2005842 55.8714254, 38.2008503 55.871502, 38.2011228 55.8715594, 38.2015579 55.8716814, 38.2017829 55.8717309, 38.2019541 55.8717685, 38.2023765 55.8718623, 38.2030802 55.8720605, 38.2033974 55.8721486, 38.2042752 55.8724429, 38.2047378 55.8725979, 38.2056388 55.8729351, 38.2059957 55.8730686)"
