osmid,ref,highway,maxspeed,oneway,reversed,length,geometry
28894288,46К-3030,tertiary,60,False,False,21.938,"LINESTRING (37.4735462 55.6210863, 37.4736157 55.6209843, 37.4736414 55.6208975)"
37995424,,tertiary,,False,False,399.07500000000005,"LINESTRING (37.4735462 55.6210863, 37.472694 55.6209859, 37.4724396 55.6209554, 37.4722954 55.6209351, 37.4721921 55.6209213, 37.4711151 55.6207878, 37.4709443 55.6207742, 37.4705435 55.6207388, 37.4704249 55.6207276, 37.470036 55.6206907, 37.4691525 55.6206512, 37.4687351 55.6206498, 37.4675511 55.6206872, 37.4674459 55.6207016, 37.4672726 55.6207228)"
159897335,46К-3030,residential,,False,False,144.525,"LINESTRING (37.4735462 55.6210863, 37.4734947 55.6211387, 37.4734657 55.6211683, 37.473304 55.6215637, 37.4729824 55.622343)"
"[1161954617, 89394726]",,tertiary,,False,True,33.828,"LINESTRING (37.4735462 55.6210863, 37.4737674 55.6211096, 37.4740758 55.6211422)"
47635827,,residential,,False,False,210.91000000000003,"LINESTRING (37.4740758 55.6211422, 37.474224 55.621159, 37.4743667 55.6211751, 37.4748604 55.621231, 37.4749849 55.6212451, 37.4752616 55.6212758, 37.4763832 55.6214035, 37.4764822 55.6214151, 37.4773693 55.6215152)"
"[1161954617, 89394726]",,tertiary,,False,False,33.828,"LINESTRING (37.4740758 55.6211422, 37.4737674 55.6211096, 37.4735462 55.6210863)"
969541383,,residential,,False,True,101.62,"LINESTRING (37.4725678 55.6232264, 37.4727266 55.6228873, 37.4729824 55.622343)"
47635827,,residential,,False,True,210.91000000000003,"LINESTRING (37.4773693 55.6215152, 37.4764822 55.6214151, 37.4763832 55.6214035, 37.4752616 55.6212758, 37.4749849 55.6212451, 37.4748604 55.621231, 37.4743667 55.6211751, 37.474224 55.621159, 37.4740758 55.6211422)"
28894288,46К-3030,tertiary,60,False,True,21.938,"LINESTRING (37.4736414 55.6208975, 37.4736157 55.6209843, 37.4735462 55.6210863)"
"[1161954618, 89394724]",,tertiary,60,True,False,70.538,"LINESTRING (37.4736414 55.6208975, 37.4738137 55.6208178, 37.4738711 55.620808, 37.4739237 55.6208052, 37.4739368 55.6208059, 37.4739746 55.6208078, 37.4740228 55.6208153, 37.4740672 55.6208273, 37.4741068 55.6208432, 37.4741407 55.6208624, 37.4741682 55.6208845, 37.4741887 55.6209088, 37.4742017 55.6209349, 37.4742068 55.6209619, 37.4742035 55.6209894, 37.4741918 55.6210165, 37.4741715 55.6210424, 37.4740758 55.6211422)"
"[96540253, 88255885, 963333470, 96540255]",,residential,,False,"[False, True]",476.39799999999997,"LINESTRING (37.4729824 55.622343, 37.472322 55.6223062, 37.47166 55.6222081, 37.471616 55.6220573, 37.4711495 55.6219769, 37.4708932 55.6219452, 37.4704371 55.6219079, 37.4700413 55.6218756, 37.4691913 55.6218313, 37.4689325 55.6218261, 37.4686056 55.6218324, 37.4679455 55.6218271, 37.467692 55.6218274, 37.4674629 55.6213496, 37.4672999 55.6209088, 37.4672818 55.6207858, 37.4672726 55.6207228)"
159897335,46К-3030,residential,,False,True,144.52499999999998,"LINESTRING (37.4729824 55.622343, 37.473304 55.6215637, 37.4734657 55.6211683, 37.4734947 55.6211387, 37.4735462 55.6210863)"
969541383,,residential,,False,False,101.62,"LINESTRING (37.4729824 55.622343, 37.4727266 55.6228873, 37.4725678 55.6232264)"
37995424,,tertiary,,False,True,399.07500000000005,"LINESTRING (37.4672726 55.6207228, 37.4674459 55.6207016, 37.4675511 55.6206872, 37.4687351 55.6206498, 37.4691525 55.6206512, 37.470036 55.6206907, 37.4704249 55.6207276, 37.4705435 55.6207388, 37.4709443 55.6207742, 37.4711151 55.6207878, 37.4721921 55.6209213, 37.4722954 55.6209351, 37.4724396 55.6209554, 37.472694 55.6209859, 37.4735462 55.6210863)"
"[88255885, 96540253, 963333470, 96540255]",,residential,,False,"[False, True]",476.39799999999997,"LINESTRING (37.4672726 55.6207228, 37.4672818 55.6207858, 37.4672999 55.6209088, 37.4674629 55.6213496, 37.467692 55.6218274, 37.4679455 55.6218271, 37.4686056 55.6218324, 37.4689325 55.6218261, 37.4691913 55.6218313, 37.4700413 55.6218756, 37.4704371 55.6219079, 37.4708932 55.6219452, 37.4711495 55.6219769, 37.471616 55.6220573, 37.47166 55.6222081, 37.472322 55.6223062, 37.4729824 55.622343)"
