osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref
101289335,residential,False,False,48.314,,,,"LINESTRING (47.9722857 61.1198145, 47.9729462 61.1201095)",
100974730,residential,False,True,263.998,2,Октябрьская улица,60,"LINESTRING (47.9722857 61.1198145, 47.974494 61.1187386, 47.9752347 61.1184629, 47.9759415 61.1182403)",
100974725,residential,False,True,95.573,,Мелиоративная улица,,"LINESTRING (47.9753178 61.1193822, 47.9760637 61.119096, 47.9763566 61.1189535, 47.9766531 61.1188159)",
101289168,residential,False,False,72.369,,Пионерская улица,,"LINESTRING (47.9795862 61.1163645, 47.9798375 61.1162993, 47.9801496 61.1162229, 47.9807531 61.1160402)",
101289168,residential,False,True,60.702,,Пионерская улица,,"LINESTRING (47.9795862 61.1163645, 47.9790688 61.116497, 47.9786299 61.1166527)",
737022096,residential,False,True,80.94800000000001,,,,"LINESTRING (47.9795862 61.1163645, 47.9796794 61.1161105, 47.9802325 61.1157238)",
102632656,residential,False,False,37.18,,,,"LINESTRING (47.9773183 61.1159072, 47.9768359 61.1156674)",
100974721,residential,False,False,109.208,,улица Ленина,,"LINESTRING (47.9773183 61.1159072, 47.9774152 61.1160325, 47.9780486 61.1164712, 47.9783028 61.1166324, 47.9784191 61.116728)",
100974722,residential,False,False,109.67699999999999,,улица Ленина,,"LINESTRING (47.9773183 61.1159072, 47.9775459 61.1159722, 47.9786299 61.1166527)",
"[121814030, 121814031]",primary,False,False,130.63,,Советская улица,,"LINESTRING (47.9773183 61.1159072, 47.9779011 61.1156272, 47.9786567 61.1152584, 47.9790684 61.1150927)",А-123
121814030,primary,False,True,216.256,,Советская улица,,"LINESTRING (47.9773183 61.1159072, 47.9763687 61.1163433, 47.9757572 61.1166165, 47.9748825 61.1170272, 47.9744018 61.1172479)",А-123
121814030,primary,False,False,10.594,,Советская улица,,"LINESTRING (47.9742471 61.117307, 47.9744018 61.1172479)",А-123
101609216,residential,False,False,111.468,,,,"LINESTRING (47.9742471 61.117307, 47.974094 61.1172581, 47.9738753 61.1171522, 47.9738366 61.1171345, 47.9734784 61.1169708, 47.9730691 61.1167921, 47.9726532 61.1166725)",
121814030,primary,False,True,282.166,,Советская улица,,"LINESTRING (47.9742471 61.117307, 47.9739154 61.117467, 47.9734806 61.1176767, 47.9726942 61.1180561, 47.972294 61.1182491, 47.9717789 61.1184843, 47.9713591 61.118676, 47.9709536 61.118867, 47.970481 61.1190758)",А-123
121814022,residential,False,False,19.941,2,Комсомольская улица,60,"LINESTRING (47.9807531 61.1160402, 47.9810596 61.1161414)",
101289168,residential,False,True,72.369,,Пионерская улица,,"LINESTRING (47.9807531 61.1160402, 47.9801496 61.1162229, 47.9798375 61.1162993, 47.9795862 61.1163645)",
