osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,tunnel,bridge
144889369,Советская улица,residential,False,False,152.697,,,"LINESTRING (19.9414306 54.4632044, 19.9412711 54.4631333, 19.939704 54.4624205, 19.9396377 54.4623962, 19.9395772 54.4623549)",,,
185497292,Центральная улица,residential,False,True,196.07,,,"LINESTRING (19.9414306 54.4632044, 19.9410391 54.4635182, 19.9405714 54.4640027, 19.9405208 54.4640642, 19.9404252 54.4641159, 19.9402243 54.4641839, 19.9396965 54.4643652, 19.9394732 54.4644965)",2,,
144889366,улица Евсеева,residential,False,True,67.431,,,"LINESTRING (19.9419276 54.4637376, 19.9414306 54.4632044)",2,,
888428498,улица Михалицына,residential,False,True,14.684,,,"LINESTRING (19.9419276 54.4637376, 19.9419387 54.4636057)",2,,
144889366,улица Евсеева,residential,False,False,433.259,,,"LINESTRING (19.9419276 54.4637376, 19.9429525 54.4648288, 19.944073 54.4657539, 19.9453208 54.4667677, 19.9455165 54.4670185)",2,,
146612348,Советский переулок,residential,False,False,145.052,,,"LINESTRING (19.9392537 54.4605698, 19.9393162 54.4608656, 19.9393233 54.4609273, 19.939334 54.4610199, 19.9394376 54.4616326, 19.9394811 54.4618674)",,,
"[146612354, 262731028]","['Таможняя улица', 'Пограничная улица']",primary,False,"[False, True]",239.73399999999998,27А-020,60,"LINESTRING (19.9392537 54.4605698, 19.9384014 54.4605863, 19.9366567 54.4606207, 19.9363315 54.4606003, 19.9360665 54.4605513, 19.9355898 54.4604536)",,,
262731028,Пограничная улица,primary,False,True,219.06,27А-020,60,"LINESTRING (19.9392537 54.4605698, 19.9395143 54.4605619, 19.9401385 54.460565, 19.9406075 54.4605863, 19.9420385 54.4607763, 19.9424426 54.4608436, 19.9425789 54.4608731)",,,
146612357,Калининградское шоссе,primary,False,True,232.2,27А-020,40,"LINESTRING (19.9478979 54.4622668, 19.9467734 54.4619305, 19.9457128 54.4615084, 19.9451802 54.4613091, 19.9448289 54.4611871)",,,
146612400,улица Жупанова,residential,False,False,248.322,,,"LINESTRING (19.9478979 54.4622668, 19.9476415 54.4629023, 19.9474469 54.4637687, 19.9472872 54.4644693)",,,
61288253,улица Михалицына,residential,False,False,65.258,,,"LINESTRING (19.9421211 54.4623912, 19.9420248 54.4629754)",2,,
61288253,улица Михалицына,residential,False,True,68.332,,,"LINESTRING (19.9421211 54.4623912, 19.9422097 54.4620563, 19.9422891 54.4617845)",2,,
146612384,,unclassified,False,True,157.892,,,"LINESTRING (19.9421211 54.4623912, 19.9431491 54.4624835, 19.9438486 54.4625512, 19.9445358 54.4626061)",,,
146612348,Советский переулок,residential,False,True,54.562,,,"LINESTRING (19.9395772 54.4623549, 19.9394811 54.4618674)",,,
144889369,Советская улица,residential,False,True,152.697,,,"LINESTRING (19.9395772 54.4623549, 19.9396377 54.4623962, 19.939704 54.4624205, 19.9412711 54.4631333, 19.9414306 54.4632044)",,,
185498220,,residential,False,True,77.064,,,"LINESTRING (19.9395772 54.4623549, 19.9392747 54.4622673, 19.9390376 54.4621966, 19.9388673 54.4621645, 19.9384788 54.4620904)",,,
"[589412243, 589412252]",,"['residential', 'living_street']",False,False,159.172,,,"LINESTRING (19.9395772 54.4623549, 19.9397362 54.4622531, 19.9399567 54.462238, 19.9412291 54.4621467, 19.9411482 54.4617296)",,,
146612306,Лесная улица,residential,False,True,158.919,,,"LINESTRING (19.9445358 54.4626061, 19.9448289 54.4611871)",,,
146612306,Лесная улица,residential,False,False,132.946,,,"LINESTRING (19.9445358 54.4626061, 19.9445014 54.4626908, 19.94423 54.4637881)",,,
146612384,,unclassified,False,False,157.892,,,"LINESTRING (19.9445358 54.4626061, 19.9438486 54.4625512, 19.9431491 54.4624835, 19.9421211 54.4623912)",,,
146612336,Привокзальная улица,residential,False,True,61.068,,,"LINESTRING (19.936081 54.4636124, 19.9369705 54.4634271)",,,
589412237,,unclassified,False,False,50.306,,,"LINESTRING (19.936081 54.4636124, 19.935947 54.4636512, 19.9357942 54.4637466, 19.9355521 54.4639349)",,,
146612298,Каштановая улица,residential,False,True,27.652,,,"LINESTRING (19.9472872 54.4644693, 19.9468617 54.4644432)",,,
"[146612296, 146612298]","['Балтийская улица', 'Каштановая улица']",residential,False,False,157.48700000000002,,,"LINESTRING (19.9472872 54.4644693, 19.9477887 54.4645048, 19.948201 54.4645345, 19.9483488 54.4645753, 19.9484697 54.4646974, 19.9486207 54.4649849, 19.9487669 54.4653189)",,,
146612400,улица Жупанова,residential,False,True,248.322,,,"LINESTRING (19.9472872 54.4644693, 19.9474469 54.4637687, 19.9476415 54.4629023, 19.9478979 54.4622668)",,,
146612298,Каштановая улица,residential,False,False,27.652,,,"LINESTRING (19.9468617 54.4644432, 19.9472872 54.4644693)",,,
146612298,Каштановая улица,residential,False,True,206.36700000000002,,,"LINESTRING (19.9468617 54.4644432, 19.9447306 54.4642965, 19.9445951 54.4642466, 19.9444939 54.4641882, 19.9443839 54.4640936, 19.94423 54.4637881)",,,
146612305,Краснофлотская улица,residential,False,False,294.649,,,"LINESTRING (19.9468617 54.4644432, 19.9467217 54.4651296, 19.9467365 54.4652465, 19.9469007 54.4654328, 19.9469615 54.4656359, 19.9466997 54.4670537)",,,
146612349,Спортивная улица,residential,False,False,48.574,,,"LINESTRING (19.934421 54.4661026, 19.9347488 54.4664957)",,,
"[888428483, 146612397]",,residential,False,True,352.03099999999995,,,"LINESTRING (19.934421 54.4661026, 19.9356409 54.4656815, 19.9359023 54.4655896, 19.9364381 54.4654012, 19.9372836 54.4657442, 19.9375532 54.4661021, 19.9376178 54.4663238, 19.937824 54.4665114, 19.9380791 54.466842)",,,
"[888428483, 146612397]",,residential,False,False,352.031,,,"LINESTRING (19.9380791 54.466842, 19.937824 54.4665114, 19.9376178 54.4663238, 19.9375532 54.4661021, 19.9372836 54.4657442, 19.9364381 54.4654012, 19.9359023 54.4655896, 19.9356409 54.4656815, 19.934421 54.4661026)",,,
"[888428491, 185497292, 80624995]","['Железнодорожная улица', 'Центральная улица']",residential,False,False,276.194,,,"LINESTRING (19.9380791 54.466842, 19.9383878 54.4663076, 19.9385632 54.4659973, 19.938837 54.4655046, 19.9391614 54.4649602, 19.9392702 54.4647789, 19.9393843 54.4645822, 19.9394732 54.4644965)",2,yes,
146612349,Спортивная улица,residential,False,True,48.574,,,"LINESTRING (19.9347488 54.4664957, 19.934421 54.4661026)",,,
146612349,Спортивная улица,residential,False,False,87.455,,,"LINESTRING (19.9347488 54.4664957, 19.9348525 54.4665665, 19.9353704 54.4671913)",,,
146612301,Комендантская улица,residential,False,False,76.563,,,"LINESTRING (19.9466997 54.4670537, 19.9455165 54.4670185)",,,
146612301,Комендантская улица,residential,False,True,67.802,,,"LINESTRING (19.9466997 54.4670537, 19.9477478 54.4670815)",,,
146612305,Краснофлотская улица,residential,False,True,294.649,,,"LINESTRING (19.9466997 54.4670537, 19.9469615 54.4656359, 19.9469007 54.4654328, 19.9467365 54.4652465, 19.9467217 54.4651296, 19.9468617 54.4644432)",,,
146612301,Комендантская улица,residential,False,False,67.802,,,"LINESTRING (19.9477478 54.4670815, 19.9466997 54.4670537)",,,
146612301,Комендантская улица,residential,False,True,61.174,,,"LINESTRING (19.9477478 54.4670815, 19.9486927 54.4671147)",,,
"[146612360, 146612303]",Комендантский переулок,unclassified,False,False,427.80999999999995,,,"LINESTRING (19.9477478 54.4670815, 19.9476448 54.4673703, 19.9474609 54.4682711, 19.9477651 54.4682836, 19.9482376 54.46834, 19.9486153 54.4685317, 19.9488831 54.4687179, 19.9489883 54.4686373, 19.9490313 54.4681789, 19.9488554 54.4678672, 19.9488273 54.4675923, 19.9487779 54.4672175, 19.9486927 54.4671147)",,,
146612301,Комендантская улица,residential,False,False,61.174,,,"LINESTRING (19.9486927 54.4671147, 19.9477478 54.4670815)",,,
"[146612360, 146612303]",Комендантский переулок,unclassified,False,True,427.81,,,"LINESTRING (19.9486927 54.4671147, 19.9487779 54.4672175, 19.9488273 54.4675923, 19.9488554 54.4678672, 19.9490313 54.4681789, 19.9489883 54.4686373, 19.9488831 54.4687179, 19.9486153 54.4685317, 19.9482376 54.46834, 19.9477651 54.4682836, 19.9474609 54.4682711, 19.9476448 54.4673703, 19.9477478 54.4670815)",,,
146612296,Балтийская улица,residential,False,True,200.24800000000002,,,"LINESTRING (19.9486927 54.4671147, 19.9487457 54.4667084, 19.9488161 54.466287, 19.9488347 54.4658985, 19.9488136 54.4655537, 19.9487669 54.4653189)",,,
146612349,Спортивная улица,residential,False,True,87.455,,,"LINESTRING (19.9353704 54.4671913, 19.9348525 54.4665665, 19.9347488 54.4664957)",,,
146612336,Привокзальная улица,residential,False,False,61.068,,,"LINESTRING (19.9369705 54.4634271, 19.936081 54.4636124)",,,
80625008,,residential,False,True,177.8,,,"LINESTRING (19.9369705 54.4634271, 19.9374407 54.463003, 19.9376071 54.4628763, 19.9384788 54.4620904)",,,
146612336,Привокзальная улица,residential,False,True,212.875,,,"LINESTRING (19.9369705 54.4634271, 19.9374394 54.4634294, 19.9380961 54.4636012, 19.9387734 54.4639118, 19.9391046 54.464125, 19.9393481 54.4642997, 19.9394732 54.4644965)",,,
146612296,Балтийская улица,residential,False,False,200.248,,,"LINESTRING (19.9487669 54.4653189, 19.9488136 54.4655537, 19.9488347 54.4658985, 19.9488161 54.466287, 19.9487457 54.4667084, 19.9486927 54.4671147)",,,
"[146612296, 146612298]","['Балтийская улица', 'Каштановая улица']",residential,False,True,157.48700000000002,,,"LINESTRING (19.9487669 54.4653189, 19.9486207 54.4649849, 19.9484697 54.4646974, 19.9483488 54.4645753, 19.948201 54.4645345, 19.9477887 54.4645048, 19.9472872 54.4644693)",,,
589412237,,unclassified,False,True,50.306,,,"LINESTRING (19.9355521 54.4639349, 19.9357942 54.4637466, 19.935947 54.4636512, 19.936081 54.4636124)",,,
146612348,Советский переулок,residential,False,False,54.562,,,"LINESTRING (19.9394811 54.4618674, 19.9395772 54.4623549)",,,
589412250,,living_street,False,False,108.831,,,"LINESTRING (19.9394811 54.4618674, 19.9411482 54.4617296)",,,
146612348,Советский переулок,residential,False,True,145.05200000000002,,,"LINESTRING (19.9394811 54.4618674, 19.9394376 54.4616326, 19.939334 54.4610199, 19.9393233 54.4609273, 19.9393162 54.4608656, 19.9392537 54.4605698)",,,
589412250,,living_street,False,True,108.831,,,"LINESTRING (19.9411482 54.4617296, 19.9394811 54.4618674)",,,
589412252,,living_street,False,False,69.078,,,"LINESTRING (19.9411482 54.4617296, 19.9411376 54.4611084)",,,
"[589412243, 589412252]",,"['living_street', 'residential']",False,True,159.172,,,"LINESTRING (19.9411482 54.4617296, 19.9412291 54.4621467, 19.9399567 54.462238, 19.9397362 54.4622531, 19.9395772 54.4623549)",,,
589412252,,living_street,False,True,69.078,,,"LINESTRING (19.9411376 54.4611084, 19.9411482 54.4617296)",,,
589412252,,living_street,False,False,86.677,,,"LINESTRING (19.9411376 54.4611084, 19.9411199 54.4610693, 19.941081 54.4610302, 19.9410173 54.4610096, 19.9409111 54.4610127, 19.9399078 54.4611004)",,,
589412254,,living_street,False,False,144.00499999999997,,,"LINESTRING (19.9411376 54.4611084, 19.9411978 54.4610919, 19.9412842 54.4610851, 19.9414757 54.4611014, 19.9417652 54.4611313, 19.9418283 54.4611421, 19.9418586 54.4611584, 19.9418656 54.4611815, 19.941861 54.4612086, 19.9417676 54.4614909, 19.9417629 54.4615398, 19.9417629 54.4616171, 19.9417652 54.4616565, 19.9417886 54.4616891, 19.9418353 54.4617257, 19.9418843 54.4617474, 19.9419684 54.4617556, 19.9421718 54.4617848, 19.9422891 54.4617845)",,,
589412252,,living_street,False,True,86.677,,,"LINESTRING (19.9399078 54.4611004, 19.9409111 54.4610127, 19.9410173 54.4610096, 19.941081 54.4610302, 19.9411199 54.4610693, 19.9411376 54.4611084)",,,
61288253,улица Михалицына,residential,False,False,68.332,,,"LINESTRING (19.9422891 54.4617845, 19.9422097 54.4620563, 19.9421211 54.4623912)",2,,
61288253,улица Михалицына,residential,False,True,103.06,,,"LINESTRING (19.9422891 54.4617845, 19.9423593 54.4615563, 19.9425789 54.4608731)",2,,
589412254,,living_street,False,True,144.00500000000002,,,"LINESTRING (19.9422891 54.4617845, 19.9421718 54.4617848, 19.9419684 54.4617556, 19.9418843 54.4617474, 19.9418353 54.4617257, 19.9417886 54.4616891, 19.9417652 54.4616565, 19.9417629 54.4616171, 19.9417629 54.4615398, 19.9417676 54.4614909, 19.941861 54.4612086, 19.9418656 54.4611815, 19.9418586 54.4611584, 19.9418283 54.4611421, 19.9417652 54.4611313, 19.9414757 54.4611014, 19.9412842 54.4610851, 19.9411978 54.4610919, 19.9411376 54.4611084)",,,
"[708553518, 708553519]",,unclassified,False,False,36.278999999999996,,,"LINESTRING (19.9365121 54.4596689, 19.9362695 54.4596339, 19.9360737 54.4594932)",,,yes
56029655,Артиллерийская улица,residential,False,True,113.00999999999999,,,"LINESTRING (19.9360737 54.4594932, 19.9361079 54.4596119, 19.9360617 54.4597517, 19.9359584 54.4599063, 19.9357781 54.4601678, 19.9355898 54.4604536)",,,
"[708553518, 708553519]",,unclassified,False,True,36.278999999999996,,,"LINESTRING (19.9360737 54.4594932, 19.9362695 54.4596339, 19.9365121 54.4596689)",,,yes
185498220,,residential,False,False,242.249,,,"LINESTRING (19.9350893 54.4613001, 19.935151 54.4613438, 19.9352476 54.4614139, 19.9353978 54.4614497, 19.9355373 54.4614623, 19.9356929 54.4614732, 19.9360764 54.4614794, 19.9362001 54.461475, 19.9371207 54.4618101, 19.9377823 54.4619643, 19.9384788 54.4620904)",,,
