osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed
36812525,unclassified,False,False,163.024,"LINESTRING (37.5188073 56.3474239, 37.5187475 56.3473169, 37.51857 56.3467155, 37.5183273 56.3460872, 37.518281 56.3459883)",,,,
55262466,secondary,False,False,329.736,"LINESTRING (37.5188073 56.3474239, 37.519059 56.347391, 37.5204479 56.3471067, 37.5207 56.347052, 37.5226438 56.34663, 37.5235323 56.3464279, 37.5237335 56.3463853, 37.5238044 56.3463677)",4,46Н-01163,улица Семенюка,
"[55262470, 186001846, 186001847, 186001848, 186001849, 30825979]",secondary,False,True,308.5679999999999,"LINESTRING (37.5188073 56.3474239, 37.5185556 56.3474567, 37.5184036 56.3474868, 37.5180748 56.3475623, 37.5179436 56.3475941, 37.5168937 56.347826, 37.5167381 56.3478661, 37.5164875 56.3479163, 37.516332 56.347903, 37.5161953 56.3477844, 37.5161329 56.3476974, 37.5156367 56.3468515, 37.5155657 56.3467103, 37.5155468 56.3466727)",4,46Н-01175,"['Западная объездная дорога', 'улица Семенюка']",
"[28065398, 704188375]",residential,False,False,142.93500000000003,"LINESTRING (37.514255 56.3435955, 37.5143742 56.3435692, 37.5156183 56.3433059, 37.5162569 56.3431613, 37.5164138 56.3431257)",,46Н-01161,Загорская улица,
30825979,secondary,False,False,282.306,"LINESTRING (37.514255 56.3435955, 37.5143617 56.3442211, 37.5145361 56.3445874, 37.5148875 56.3453257, 37.5152481 56.3460673)",4,46Н-01175,Западная объездная дорога,
"[30826936, 36612050]","['living_street', 'residential']",False,False,458.175,"LINESTRING (37.5238044 56.3463677, 37.5237644 56.3462915, 37.5224604 56.3443485, 37.5224433 56.3443229, 37.5257094 56.3436228)",,,"['улица Лиры Никольской', 'Кропоткинская улица']",20
55262466,secondary,False,False,202.83499999999998,"LINESTRING (37.5238044 56.3463677, 37.524276 56.3462745, 37.52514 56.3460895, 37.5258 56.34595, 37.5261957 56.345866, 37.5267221 56.3457542, 37.5268816 56.3457203)",4,46Н-01163,улица Семенюка,
55262466,secondary,False,True,329.736,"LINESTRING (37.5238044 56.3463677, 37.5237335 56.3463853, 37.5235323 56.3464279, 37.5226438 56.34663, 37.5207 56.347052, 37.5204479 56.3471067, 37.519059 56.347391, 37.5188073 56.3474239)",4,46Н-01163,улица Семенюка,
"[30826936, 36612050]","['residential', 'living_street']",False,True,458.175,"LINESTRING (37.5257094 56.3436228, 37.5224433 56.3443229, 37.5224604 56.3443485, 37.5237644 56.3462915, 37.5238044 56.3463677)",,,"['улица Лиры Никольской', 'Кропоткинская улица']",20
38218094,secondary,True,False,255.95600000000002,"LINESTRING (37.5257094 56.3436228, 37.5245859 56.34208, 37.5242425 56.3416084, 37.5241662 56.3414859)",2,46Н-01157,Пушкинская улица,
33765371,residential,False,False,151.585,"LINESTRING (37.5130266 56.3486457, 37.5128967 56.3485936, 37.5127945 56.3485205, 37.5120649 56.3474099)",,,Мельничный переулок,
33765372,residential,False,False,36.13,"LINESTRING (37.5120649 56.3474099, 37.5125263 56.3472094)",,,Старо-Яхромская улица,
33765371,residential,False,True,151.585,"LINESTRING (37.5120649 56.3474099, 37.5127945 56.3485205, 37.5128967 56.3485936, 37.5130266 56.3486457)",,,Мельничный переулок,
33765372,residential,False,True,36.13,"LINESTRING (37.5125263 56.3472094, 37.5120649 56.3474099)",,,Старо-Яхромская улица,
"[175963210, 33765372]",residential,False,False,195.59,"LINESTRING (37.5125263 56.3472094, 37.5144327 56.3468419, 37.5147315 56.3468049, 37.515114 56.3467411, 37.5155468 56.3466727)",,,Старо-Яхромская улица,
153217183,secondary,False,False,17.797,"LINESTRING (37.5268816 56.3457203, 37.5271474 56.3456577)",4,46Н-01163,улица Семенюка,
55262466,secondary,False,True,202.835,"LINESTRING (37.5268816 56.3457203, 37.5267221 56.3457542, 37.5261957 56.345866, 37.5258 56.34595, 37.52514 56.3460895, 37.524276 56.3462745, 37.5238044 56.3463677)",4,46Н-01163,улица Семенюка,
153217183,secondary,False,True,17.797,"LINESTRING (37.5271474 56.3456577, 37.5268816 56.3457203)",4,46Н-01163,улица Семенюка,
38218094,secondary,True,False,243.00799999999998,"LINESTRING (37.5271474 56.3456577, 37.5270808 56.3455598, 37.5270477 56.345509, 37.5257094 56.3436228)",2,46Н-01157,Пушкинская улица,
36812525,unclassified,False,True,18.274,"LINESTRING (37.5182067 56.3458292, 37.518281 56.3459883)",,,,
30825979,secondary,False,False,69.78800000000001,"LINESTRING (37.5152481 56.3460673, 37.5155353 56.3466499, 37.5155468 56.3466727)",4,46Н-01175,Западная объездная дорога,
30825979,secondary,False,True,282.30600000000004,"LINESTRING (37.5152481 56.3460673, 37.5148875 56.3453257, 37.5145361 56.3445874, 37.5143617 56.3442211, 37.514255 56.3435955)",4,46Н-01175,Западная объездная дорога,
54292974,unclassified,False,False,189.643,"LINESTRING (37.5152481 56.3460673, 37.515355 56.3460545, 37.5155134 56.3460356, 37.5156598 56.3460181, 37.5158018 56.3460107, 37.515951 56.3460147, 37.5162365 56.346064, 37.5163534 56.3460613, 37.5168127 56.3459934, 37.5174647 56.3459651, 37.5176194 56.3459584, 37.5178121 56.3459671, 37.5180356 56.3459772, 37.518094 56.3459798, 37.518281 56.3459883)",,,,
"[55262470, 186001846, 186001847, 186001848, 186001849, 30825979]",secondary,False,False,308.568,"LINESTRING (37.5155468 56.3466727, 37.5155657 56.3467103, 37.5156367 56.3468515, 37.5161329 56.3476974, 37.5161953 56.3477844, 37.516332 56.347903, 37.5164875 56.3479163, 37.5167381 56.3478661, 37.5168937 56.347826, 37.5179436 56.3475941, 37.5180748 56.3475623, 37.5184036 56.3474868, 37.5185556 56.3474567, 37.5188073 56.3474239)",4,46Н-01175,"['Западная объездная дорога', 'улица Семенюка']",
30825979,secondary,False,True,69.78800000000001,"LINESTRING (37.5155468 56.3466727, 37.5155353 56.3466499, 37.5152481 56.3460673)",4,46Н-01175,Западная объездная дорога,
"[175963210, 33765372]",residential,False,True,195.58999999999997,"LINESTRING (37.5155468 56.3466727, 37.515114 56.3467411, 37.5147315 56.3468049, 37.5144327 56.3468419, 37.5125263 56.3472094)",,,Старо-Яхромская улица,
319211829,secondary,True,False,22.675,"LINESTRING (37.5271336 56.3458689, 37.5268816 56.3457203)",2,46Н-01157,Пушкинская улица,
319211830,secondary,True,False,24.878999999999998,"LINESTRING (37.5271336 56.3458689, 37.5271009 56.345828, 37.5270864 56.3457972, 37.527083 56.3457549, 37.5270944 56.3457144, 37.5271474 56.3456577)",1,46Н-01157,Пушкинская улица,
36812525,unclassified,False,False,18.274,"LINESTRING (37.518281 56.3459883, 37.5182067 56.3458292)",,,,
36812525,unclassified,False,True,163.02400000000003,"LINESTRING (37.518281 56.3459883, 37.5183273 56.3460872, 37.51857 56.3467155, 37.5187475 56.3473169, 37.5188073 56.3474239)",,,,
54292974,unclassified,False,True,189.643,"LINESTRING (37.518281 56.3459883, 37.518094 56.3459798, 37.5180356 56.3459772, 37.5178121 56.3459671, 37.5176194 56.3459584, 37.5174647 56.3459651, 37.5168127 56.3459934, 37.5163534 56.3460613, 37.5162365 56.346064, 37.515951 56.3460147, 37.5158018 56.3460107, 37.5156598 56.3460181, 37.5155134 56.3460356, 37.515355 56.3460545, 37.5152481 56.3460673)",,,,
"[28065398, 704188375]",residential,False,True,142.935,"LINESTRING (37.5164138 56.3431257, 37.5162569 56.3431613, 37.5156183 56.3433059, 37.5143742 56.3435692, 37.514255 56.3435955)",,46Н-01161,Загорская улица,
"[36950745, 836192477]",residential,True,False,128.474,"LINESTRING (37.5164138 56.3431257, 37.5169963 56.3430077, 37.5170309 56.3429695, 37.5170254 56.3429348, 37.5166633 56.3423194, 37.5166114 56.3422375)",2,46Н-01161,"['Загорская улица', 'Почтовая улица']",RU:urban
