osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access
57953625,False,2,улица Ленина,primary,RU:urban,False,15.684,"LINESTRING (20.4717753 54.9584839, 20.4718527 54.9585126, 20.4719828 54.9585594)",
145954299,False,2,улица Ленина,tertiary,,True,49.208,"LINESTRING (20.4717753 54.9584839, 20.4716524 54.9584503, 20.4712458 54.9583138, 20.471106 54.958265)",
288937964,False,2,Железнодорожная улица,primary,60,True,284.914,"LINESTRING (20.4717753 54.9584839, 20.4717078 54.958373, 20.4716396 54.958235, 20.4715611 54.9578514, 20.4714215 54.9571011, 20.4713933 54.9569569, 20.4711958 54.9559478)",
180236877,True,,улица Пушкина,residential,,False,163.994,"LINESTRING (20.4719828 54.9585594, 20.4709829 54.9599179)",
57953625,False,2,улица Ленина,primary,RU:urban,True,15.684,"LINESTRING (20.4719828 54.9585594, 20.4718527 54.9585126, 20.4717753 54.9584839)",
"[189318603, 945296238, 945296239]",False,2,улица Ленина,primary,,False,83.923,"LINESTRING (20.4719828 54.9585594, 20.4722263 54.9586962, 20.4723161 54.9587465, 20.4724306 54.9588623, 20.4724845 54.9588936, 20.4728399 54.9590976, 20.47286 54.9591156)",
146382794,False,2,улица Ленина,primary,RU:urban,False,41.611999999999995,"LINESTRING (20.47286 54.9591156, 20.4731832 54.95934, 20.473277 54.9594032)",
"[189318603, 945296238, 945296239]",False,2,улица Ленина,primary,,True,83.923,"LINESTRING (20.47286 54.9591156, 20.4728399 54.9590976, 20.4724845 54.9588936, 20.4724306 54.9588623, 20.4723161 54.9587465, 20.4722263 54.9586962, 20.4719828 54.9585594)",
1084994737,False,,Вокзальная улица,unclassified,,True,18.393,"LINESTRING (20.47286 54.9591156, 20.4729845 54.9590502, 20.4730725 54.9590039)",
77609136,False,,Балтийская улица,residential,,False,49.21,"LINESTRING (20.4796163 54.9600307, 20.4797229 54.9595924)",
145942590,True,,Московская улица,residential,RU:urban,False,20.073,"LINESTRING (20.4796163 54.9600307, 20.4793062 54.9600009)",
145942585,False,,Московская улица,residential,RU:urban,True,15.049,"LINESTRING (20.4818413 54.96025, 20.4820768 54.9602558)",
145942590,True,,Московская улица,residential,RU:urban,False,39.567,"LINESTRING (20.4818413 54.96025, 20.4813811 54.9602046, 20.4812305 54.9601897)",
145942585,False,,Московская улица,residential,RU:urban,False,15.049,"LINESTRING (20.4820768 54.9602558, 20.4818413 54.96025)",
80663247,False,,,residential,,True,41.040000000000006,"LINESTRING (20.4820768 54.9602558, 20.4821612 54.9600536, 20.4821772 54.9598927)",
145954295,True,,Саратовская улица,residential,,False,31.317,"LINESTRING (20.4823339 54.9596833, 20.4828226 54.959659)",
"[174038667, 226050751]",False,,улица Герцена,residential,,True,286.597,"LINESTRING (20.4823339 54.9596833, 20.4824206 54.9592715, 20.4824711 54.9588171, 20.4825293 54.9584428, 20.4825641 54.9580405, 20.4827268 54.9577852, 20.482568 54.9571347)",
"[211040856, 945296237]",False,2,"['улица Ленина', 'улица Тургенева']",primary,RU:urban,"[False, True]",191.93,"LINESTRING (20.4754277 54.9593213, 20.475241 54.9596094, 20.4750822 54.9598611, 20.474984 54.9598422, 20.4743363 54.9597252, 20.4738143 54.9596351, 20.4736214 54.9595785, 20.4734863 54.9595138, 20.473277 54.9594032)",
312326477,False,2,улица Тургенева,primary,RU:urban,True,31.740000000000002,"LINESTRING (20.4754277 54.9593213, 20.4755058 54.9591783, 20.475574 54.9590485)",
1084994737,False,,Вокзальная улица,unclassified,,False,18.393,"LINESTRING (20.4730725 54.9590039, 20.4729845 54.9590502, 20.47286 54.9591156)",
