osmid,oneway,name,highway,maxspeed,reversed,length,geometry,access
122220619,False,Центральная улица,secondary,20,False,190.194,"LINESTRING (66.6630172 63.719074, 66.6635022 63.7186952, 66.6635842 63.7186312, 66.6640549 63.7182636, 66.6646853 63.7177643, 66.664913 63.7175837)",
122412583,False,,residential,,False,117.79199999999999,"LINESTRING (66.668579 63.717196, 66.6681718 63.7175318, 66.6676113 63.7180019, 66.6674549 63.7181311)",
205581877,False,улица Молодости,secondary,,False,140.999,"LINESTRING (66.668579 63.717196, 66.6683704 63.7171409, 66.6673184 63.7168714, 66.6664352 63.7166394, 66.6661072 63.7165558)",
205581877,False,улица Молодости,secondary,,True,161.05200000000002,"LINESTRING (66.668579 63.717196, 66.6687936 63.7172513, 66.6697859 63.7175071, 66.6704562 63.7176873, 66.6710707 63.717861, 66.6712195 63.7179053, 66.6713706 63.7179502)",
"[122633992, 122689479, 122633990, 122087447]",False,улица Лысюка,tertiary,,False,306.61,"LINESTRING (66.6747403 63.7158375, 66.6745738 63.7157909, 66.6737896 63.7155808, 66.6730248 63.7153651, 66.6721888 63.7151099, 66.6717865 63.7149854, 66.6714073 63.7148681, 66.6704379 63.7145783, 66.6697748 63.714375, 66.6695589 63.7143096)",no
206047692,False,Таёжная улица,residential,,False,116.90100000000001,"LINESTRING (66.6747403 63.7158375, 66.6746632 63.7158901, 66.674216 63.7162097, 66.6740607 63.7163146, 66.6734632 63.7167237)",
205581877,False,улица Молодости,secondary,,False,161.052,"LINESTRING (66.6713706 63.7179502, 66.6712195 63.7179053, 66.6710707 63.717861, 66.6704562 63.7176873, 66.6697859 63.7175071, 66.6687936 63.7172513, 66.668579 63.717196)",
205581877,False,улица Молодости,secondary,,True,126.95700000000001,"LINESTRING (66.6713706 63.7179502, 66.6723318 63.7182473, 66.6725721 63.7183145, 66.6727936 63.7183728, 66.6731263 63.7184545, 66.6735505 63.7185577)",
206047692,False,Таёжная улица,residential,,True,170.938,"LINESTRING (66.6713706 63.7179502, 66.6715372 63.7178548, 66.6718269 63.7176888, 66.6727272 63.7171673, 66.6732726 63.716842, 66.6734632 63.7167237)",
122709237,False,,residential,,True,162.301,"LINESTRING (66.6735505 63.7185577, 66.6740206 63.718265, 66.6742852 63.7180971, 66.6743677 63.7180478, 66.6744649 63.7179965, 66.6745458 63.7179611, 66.6746971 63.7178981, 66.6748783 63.7178064, 66.6755636 63.717405)",
205581877,False,улица Молодости,secondary,,False,126.957,"LINESTRING (66.6735505 63.7185577, 66.6731263 63.7184545, 66.6727936 63.7183728, 66.6725721 63.7183145, 66.6723318 63.7182473, 66.6713706 63.7179502)",
205581877,False,улица Молодости,secondary,,True,103.72999999999999,"LINESTRING (66.6735505 63.7185577, 66.674713 63.7188419, 66.6749231 63.7189008, 66.6750686 63.7189481, 66.6753434 63.7190439)",
121190473,False,,residential,,True,128.2,"LINESTRING (66.6755636 63.717405, 66.6753632 63.7173396, 66.6745757 63.7170886, 66.6734632 63.7167237)",
122709237,False,,residential,,False,162.301,"LINESTRING (66.6755636 63.717405, 66.6748783 63.7178064, 66.6746971 63.7178981, 66.6745458 63.7179611, 66.6744649 63.7179965, 66.6743677 63.7180478, 66.6742852 63.7180971, 66.6740206 63.718265, 66.6735505 63.7185577)",
121190473,False,,residential,,False,128.20000000000002,"LINESTRING (66.6734632 63.7167237, 66.6745757 63.7170886, 66.6753632 63.7173396, 66.6755636 63.717405)",
206047692,False,Таёжная улица,residential,,False,170.938,"LINESTRING (66.6734632 63.7167237, 66.6732726 63.716842, 66.6727272 63.7171673, 66.6718269 63.7176888, 66.6715372 63.7178548, 66.6713706 63.7179502)",
206047692,False,Таёжная улица,residential,,True,116.901,"LINESTRING (66.6734632 63.7167237, 66.6740607 63.7163146, 66.674216 63.7162097, 66.6746632 63.7158901, 66.6747403 63.7158375)",
122100038,False,Южная улица,secondary,,False,205.89399999999998,"LINESTRING (66.6763324 63.7133255, 66.6762423 63.7132755, 66.676026 63.7131757, 66.6757956 63.713088, 66.6754025 63.7129504, 66.6751081 63.7128553, 66.6749006 63.7127901, 66.6745754 63.7126879, 66.6742565 63.7125901, 66.6735974 63.7123878, 66.6732384 63.7122777, 66.6730121 63.7122083)",
122610596,False,Центральная улица,secondary,60,False,72.514,"LINESTRING (66.6730121 63.7122083, 66.6738688 63.7116779)",
122100038,False,Южная улица,secondary,,True,205.89400000000003,"LINESTRING (66.6730121 63.7122083, 66.6732384 63.7122777, 66.6735974 63.7123878, 66.6742565 63.7125901, 66.6745754 63.7126879, 66.6749006 63.7127901, 66.6751081 63.7128553, 66.6754025 63.7129504, 66.6757956 63.713088, 66.676026 63.7131757, 66.6762423 63.7132755, 66.6763324 63.7133255)",
122610596,False,Центральная улица,secondary,60,True,288.98400000000004,"LINESTRING (66.6730121 63.7122083, 66.672686 63.7124054, 66.6719455 63.7128529, 66.6715739 63.7130779, 66.671463 63.713145, 66.6705529 63.7137037, 66.6702899 63.713864, 66.6700548 63.7140073, 66.6695589 63.7143096)",
122222318,False,,residential,,True,191.147,"LINESTRING (66.6709166 63.7164192, 66.6696474 63.7160048, 66.6678113 63.7153877)",
122222318,False,,residential,,False,191.147,"LINESTRING (66.6678113 63.7153877, 66.6696474 63.7160048, 66.6709166 63.7164192)",
122610596,False,Центральная улица,secondary,60,False,147.57,"LINESTRING (66.6678113 63.7153877, 66.6682787 63.715103, 66.6691166 63.7145853, 66.6695589 63.7143096)",
122610596,False,Центральная улица,secondary,60,True,155.717,"LINESTRING (66.6678113 63.7153877, 66.6675846 63.7155226, 66.6668064 63.7159896, 66.6666027 63.7161102, 66.6664591 63.7162096, 66.666207 63.7163979, 66.6661825 63.7164224, 66.6661677 63.7164426, 66.6661072 63.7165558)",
"[122220619, 122610596]",False,Центральная улица,secondary,"['20', '60']",False,128.993,"LINESTRING (66.664913 63.7175837, 66.6650329 63.7174889, 66.6651922 63.7173625, 66.6658004 63.7168799, 66.6659949 63.7167256, 66.666044 63.7166702, 66.6661072 63.7165558)",
122220619,False,Центральная улица,secondary,20,True,190.194,"LINESTRING (66.664913 63.7175837, 66.6646853 63.7177643, 66.6640549 63.7182636, 66.6635842 63.7186312, 66.6635022 63.7186952, 66.6630172 63.719074)",
165615692,False,Школьная улица,residential,,True,86.54,"LINESTRING (66.664913 63.7175837, 66.6642163 63.7174152, 66.6633693 63.7172116)",
165615692,False,Школьная улица,residential,,False,86.54,"LINESTRING (66.6633693 63.7172116, 66.6642163 63.7174152, 66.664913 63.7175837)",
122530542,False,Лесная улица,residential,,False,15.232,"LINESTRING (66.668875 63.719662, 66.6690213 63.7195413)",
"[122208505, 122087985]",False,,residential,,True,356.40700000000004,"LINESTRING (66.668875 63.719662, 66.6686942 63.7196177, 66.6686159 63.7196043, 66.6685403 63.7196008, 66.6684974 63.7196105, 66.668436 63.7196384, 66.6683871 63.719672, 66.6678527 63.7200961, 66.6678071 63.720121, 66.66774 63.720143, 66.6676676 63.7201596, 66.6675577 63.7201745, 66.6674678 63.7201774, 66.667386 63.7201709, 66.6672599 63.7201483, 66.6664887 63.7199572, 66.6664135 63.7199381, 66.6649125 63.7195567, 66.6639182 63.719307, 66.6630172 63.719074)",no
122530542,False,Лесная улица,residential,,True,15.232,"LINESTRING (66.6690213 63.7195413, 66.668875 63.719662)",
"[121305496, 203431325]",False,"['Набережная улица', 'улица Молодости']",tertiary,40,"[False, True]",566.8460000000001,"LINESTRING (66.6579088 63.7172707, 66.6583585 63.7169329, 66.6584951 63.7168345, 66.6593023 63.716207, 66.6593819 63.716137, 66.6599764 63.715674, 66.6603418 63.7153809, 66.6604387 63.7153217, 66.6605825 63.7152873, 66.6607305 63.7152726, 66.6608866 63.715283, 66.6610944 63.7153219, 66.6620003 63.7155476, 66.6634606 63.7159082, 66.6639876 63.7160384, 66.6642277 63.7160976, 66.664524 63.7161706, 66.6658071 63.7164799, 66.6661072 63.7165558)",
122412583,False,,residential,,True,117.792,"LINESTRING (66.6674549 63.7181311, 66.6676113 63.7180019, 66.6681718 63.7175318, 66.668579 63.717196)",
