osmid,oneway,name,highway,reversed,length,geometry,lanes
183360273,True,улица Бондарева,secondary,False,168.333,"LINESTRING (47.7248087 56.1168032, 47.7223754 56.1169312, 47.722105 56.1169436)",
421673560,True,Ленинская улица,tertiary,False,111.032,"LINESTRING (47.7248087 56.1168032, 47.7248751 56.1170173, 47.7249235 56.117301, 47.7249875 56.117796)",
77049605,False,Ленинская улица,residential,True,106.923,"LINESTRING (47.7249875 56.117796, 47.7249943 56.1178486, 47.7251113 56.1187551)",
"[956082338, 588766866]",True,улица Горького,tertiary,False,125.045,"LINESTRING (47.7249875 56.117796, 47.724616 56.1178104, 47.7242316 56.1178253, 47.7229748 56.117871)",
77449888,False,улица Нахимова,residential,False,115.523,"LINESTRING (47.7183896 56.1190521, 47.7192076 56.1199856)",
77449888,False,улица Нахимова,residential,True,53.457,"LINESTRING (47.7183896 56.1190521, 47.7179473 56.1186394)",
77449876,False,Казанская улица,residential,False,98.898,"LINESTRING (47.7183896 56.1190521, 47.7185272 56.1190289, 47.7187229 56.1190117, 47.7199733 56.1189621)",
77449888,False,улица Нахимова,residential,False,53.457,"LINESTRING (47.7179473 56.1186394, 47.7183896 56.1190521)",
117159956,False,улица Горького,tertiary,False,7.105,"LINESTRING (47.7179473 56.1186394, 47.7180371 56.1185997)",
"[117159953, 117159956]",False,"['улица Горького', 'улица Котовского']",tertiary,True,104.304,"LINESTRING (47.7179473 56.1186394, 47.7175701 56.1188207, 47.7173848 56.1188952, 47.7172158 56.1189316, 47.7170551 56.1189521, 47.7168545 56.1189606, 47.7164457 56.1189551)",
117159952,False,Июльская улица,residential,False,226.709,"LINESTRING (47.7158633 56.1167782, 47.7160571 56.1167645, 47.7162695 56.1167283, 47.7164802 56.1166711, 47.7173337 56.1163567, 47.7189053 56.1156832)",
117196052,False,Красноармейская улица,residential,False,181.459,"LINESTRING (47.7158633 56.1167782, 47.715957 56.1173278, 47.7160685 56.1178624, 47.7162004 56.1182965, 47.7162439 56.1183949)",
77449876,False,Казанская улица,residential,True,170.957,"LINESTRING (47.7251113 56.1187551, 47.7223612 56.1188706)",
77049605,False,Ленинская улица,residential,False,106.923,"LINESTRING (47.7251113 56.1187551, 47.7249943 56.1178486, 47.7249875 56.117796)",
"[77449876, 117159966]",False,"['Казанская улица', 'Волжская улица']",residential,"[False, True]",248.97899999999998,"LINESTRING (47.7251113 56.1187551, 47.7265194 56.1186943, 47.7267589 56.1186969, 47.7269396 56.1187174, 47.7271133 56.1187618, 47.7275549 56.1189301, 47.7277978 56.1189971, 47.7279194 56.1190186, 47.7279748 56.1196063)",
283703369,False,улица Николаева,tertiary,True,106.385,"LINESTRING (47.7226121 56.1207753, 47.7224921 56.1198209)",
"[77449867, 117159966]",False,"['Набережная улица', 'Волжская улица']",residential,False,443.40500000000003,"LINESTRING (47.7226121 56.1207753, 47.723071 56.1207438, 47.7253826 56.120631, 47.7278411 56.1205518, 47.7280225 56.1205346, 47.7281089 56.1205101, 47.7281061 56.1204517, 47.7279748 56.1196063)",
"[77449888, 77449867]",False,"['улица Нахимова', 'Набережная улица']",residential,True,286.649,"LINESTRING (47.7226121 56.1207753, 47.7223389 56.1207761, 47.7195927 56.1209079, 47.7195252 56.1208967, 47.7194922 56.120866, 47.719425 56.1204456, 47.7193993 56.120339, 47.7193928 56.1203121, 47.7193338 56.1201735, 47.7192702 56.1200643)",
283703369,False,улица Николаева,tertiary,False,49.518,"LINESTRING (47.7226121 56.1207753, 47.7226666 56.120896, 47.7227301 56.1209535, 47.722841 56.1210017, 47.7229945 56.1210379, 47.7231321 56.121067)",
191986867,False,улица Николаева,tertiary,True,106.332,"LINESTRING (47.7222354 56.1178971, 47.722105 56.1169436)",
117159956,False,улица Горького,tertiary,True,154.41400000000002,"LINESTRING (47.7222354 56.1178971, 47.7219152 56.1179108, 47.7197517 56.1180032)",
283703369,False,улица Николаева,tertiary,False,108.529,"LINESTRING (47.7222354 56.1178971, 47.72225 56.1180102, 47.7223612 56.1188706)",
944746811,False,улица Горького,tertiary,False,45.927,"LINESTRING (47.7222354 56.1178971, 47.7224826 56.1178884, 47.7229748 56.117871)",
77449888,False,улица Нахимова,residential,True,9.573,"LINESTRING (47.7192702 56.1200643, 47.7192076 56.1199856)",
"[77449888, 77449867]",False,"['улица Нахимова', 'Набережная улица']",residential,False,286.649,"LINESTRING (47.7192702 56.1200643, 47.7193338 56.1201735, 47.7193928 56.1203121, 47.7193993 56.120339, 47.719425 56.1204456, 47.7194922 56.120866, 47.7195252 56.1208967, 47.7195927 56.1209079, 47.7223389 56.1207761, 47.7226121 56.1207753)",
329920687,False,улица Толстого,residential,True,262.885,"LINESTRING (47.7192702 56.1200643, 47.7186317 56.1202691, 47.7183193 56.1203173, 47.7179651 56.1202543, 47.7175791 56.1200735, 47.7164457 56.1189551)",
77449876,False,Казанская улица,residential,False,170.957,"LINESTRING (47.7223612 56.1188706, 47.7251113 56.1187551)",
77449876,False,Казанская улица,residential,True,148.37,"LINESTRING (47.7223612 56.1188706, 47.7199733 56.1189621)",
283703369,False,улица Николаева,tertiary,False,105.98,"LINESTRING (47.7223612 56.1188706, 47.7224921 56.1198209)",
283703369,False,улица Николаева,tertiary,True,108.529,"LINESTRING (47.7223612 56.1188706, 47.72225 56.1180102, 47.7222354 56.1178971)",
191986867,False,улица Николаева,tertiary,False,106.332,"LINESTRING (47.722105 56.1169436, 47.7222354 56.1178971)",
"[117159968, 77449868]",False,"['улица Малинина', 'улица Бондарева']",residential,True,244.339,"LINESTRING (47.722105 56.1169436, 47.7206635 56.1170381, 47.7197822 56.1171249, 47.7197444 56.1171463, 47.7197 56.1173996, 47.7196974 56.117599, 47.7197517 56.1180032)",
545870583,True,улица Николаева,secondary,False,60.081,"LINESTRING (47.722105 56.1169436, 47.7220881 56.116898, 47.7220629 56.116852, 47.7220203 56.1167935, 47.7216658 56.116466)",
77449876,False,Казанская улица,residential,False,148.37,"LINESTRING (47.7199733 56.1189621, 47.7223612 56.1188706)",
545870589,False,улица Малинина,residential,True,106.996,"LINESTRING (47.7199733 56.1189621, 47.7201679 56.1199182)",
