osmid,highway,oneway,reversed,length,lanes,name,geometry,ref
443542121,residential,False,False,248.703,,,"LINESTRING (38.0720761 55.6344104, 38.0760382 55.6343851)",
24647185,residential,False,False,50.768,2,Вялковская улица,"LINESTRING (38.0720761 55.6344104, 38.0719427 55.6341037, 38.0718832 55.633967)",
24647185,residential,False,True,62.756,2,Вялковская улица,"LINESTRING (38.0720761 55.6344104, 38.0722434 55.6348444, 38.0722859 55.6349622)",
24646617,unclassified,False,False,182.205,,Школьный тупик,"LINESTRING (38.0711443 55.6323103, 38.0733652 55.6312552)",
24646617,unclassified,False,True,83.505,,Школьный тупик,"LINESTRING (38.0711443 55.6323103, 38.0700177 55.6327097)",
24647185,residential,False,False,276.191,2,Вялковская улица,"LINESTRING (38.0711443 55.6323103, 38.0704525 55.6316177, 38.0704095 55.631545, 38.0704095 55.6314336, 38.0705047 55.6301308, 38.07051 55.6300583, 38.0705191 55.6299342)",
24647185,residential,False,True,90.235,2,Вялковская улица,"LINESTRING (38.0711443 55.6323103, 38.0713117 55.6325862, 38.0714254 55.6328218, 38.0715197 55.6330923)",
896442052,residential,False,False,91.591,,Спортивная улица,"LINESTRING (38.0700609 55.6331106, 38.0712724 55.6330934, 38.0715197 55.6330923)",
24647185,residential,False,True,36.839,2,Вялковская улица,"LINESTRING (38.0715197 55.6330923, 38.0716479 55.6334156)",
24647185,residential,False,False,90.235,2,Вялковская улица,"LINESTRING (38.0715197 55.6330923, 38.0714254 55.6328218, 38.0713117 55.6325862, 38.0711443 55.6323103)",
896442052,residential,False,True,91.591,,Спортивная улица,"LINESTRING (38.0715197 55.6330923, 38.0712724 55.6330934, 38.0700609 55.6331106)",
24646617,unclassified,False,True,182.205,,Школьный тупик,"LINESTRING (38.0733652 55.6312552, 38.0711443 55.6323103)",
24646617,unclassified,False,False,213.89200000000002,,Школьный тупик,"LINESTRING (38.0733652 55.6312552, 38.0735521 55.6311673, 38.0754509 55.6302581, 38.075962 55.6300098)",
54030901,living_street,False,True,213.566,,Станционная улица,"LINESTRING (38.0733652 55.6312552, 38.0718596 55.6297052, 38.0717828 55.6296262, 38.071724 55.6295729)",
24647185,residential,False,True,276.191,2,Вялковская улица,"LINESTRING (38.0705191 55.6299342, 38.07051 55.6300583, 38.0705047 55.6301308, 38.0704095 55.6314336, 38.0704095 55.631545, 38.0704525 55.6316177, 38.0711443 55.6323103)",
54030900,living_street,False,True,85.644,2,Прудовая улица,"LINESTRING (38.0705191 55.6299342, 38.0710266 55.629782, 38.0715009 55.6296398, 38.0715791 55.6296163, 38.071724 55.6295729)",
24647113,secondary,False,True,271.671,2,Станционная улица,"LINESTRING (38.0696479 55.6274292, 38.0696824 55.6274648, 38.071724 55.6295729)",46Н-09266
36382562,residential,False,True,15.092,,Прудовая улица,"LINESTRING (38.0758428 55.6283324, 38.0759299 55.6282059)",
41955492,secondary,False,True,189.868,,Школьная улица,"LINESTRING (38.0758428 55.6283324, 38.0759169 55.6283597, 38.0759726 55.6284223, 38.075962 55.6300098)",46Н-09266
54030899,secondary,False,False,293.676,,Прудовая улица,"LINESTRING (38.0758428 55.6283324, 38.0757026 55.6283418, 38.0742217 55.6288021, 38.0723627 55.6293778, 38.071724 55.6295729)",46Н-09266
54186266,tertiary,False,False,216.792,,улица Калинина,"LINESTRING (38.0830283 55.6333738, 38.0795745 55.6333853)",
97601070,residential,False,False,238.686,,Первомайская улица,"LINESTRING (38.0830283 55.6333738, 38.0830558 55.6355203)",
134183525,residential,False,True,232.107,,Первомайская улица,"LINESTRING (38.0830283 55.6333738, 38.0830193 55.6327994, 38.0829956 55.6312865)",
41955492,secondary,False,True,57.588,,Школьная улица,"LINESTRING (38.0760234 55.633394, 38.0760273 55.6339119)",46Н-09266
54186266,tertiary,False,True,222.898,,улица Калинина,"LINESTRING (38.0760234 55.633394, 38.0795745 55.6333853)",
41955492,secondary,False,False,376.335,,Школьная улица,"LINESTRING (38.0760234 55.633394, 38.076017 55.631883, 38.075962 55.6300098)",46Н-09266
54357069,residential,False,False,274.652,,улица Калинина,"LINESTRING (38.0760234 55.633394, 38.0736091 55.6334052, 38.0716479 55.6334156)",
41769652,residential,False,True,147.295,,,"LINESTRING (38.075962 55.6300098, 38.0777897 55.6291791)",
24646617,unclassified,False,True,213.89200000000002,,Школьный тупик,"LINESTRING (38.075962 55.6300098, 38.0754509 55.6302581, 38.0735521 55.6311673, 38.0733652 55.6312552)",
41955492,secondary,False,False,189.868,,Школьная улица,"LINESTRING (38.075962 55.6300098, 38.0759726 55.6284223, 38.0759169 55.6283597, 38.0758428 55.6283324)",46Н-09266
