osmid,highway,oneway,reversed,length,name,geometry,lanes
54049630,residential,False,True,119.419,,"LINESTRING (57.6787707 54.9864455, 57.6805285 54.9860765)",
293752206,residential,False,True,116.484,улица Свободы,"LINESTRING (57.6787707 54.9864455, 57.6793686 54.9874353)",
"[293718640, 293752206]",residential,False,"[False, True]",226.39,"['улица Свободы', 'улица Давыдова']","LINESTRING (57.6787707 54.9864455, 57.6785377 54.9860576, 57.6784189 54.9858023, 57.6783158 54.9856032, 57.6782736 54.9855218, 57.678318 54.9854551, 57.6783874 54.9853508, 57.6785002 54.9852958, 57.6797928 54.9849937)",
54049630,residential,False,False,145.234,,"LINESTRING (57.6826199 54.9855608, 57.6805285 54.9860765)",
54049635,tertiary,False,False,122.802,улица Революции,"LINESTRING (57.6826199 54.9855608, 57.6818745 54.9845426)",2
54049635,tertiary,False,True,475.91999999999996,улица Революции,"LINESTRING (57.6826199 54.9855608, 57.6829688 54.9860618, 57.6833597 54.9866393, 57.6833846 54.9866871, 57.6838498 54.9874222, 57.6841384 54.9878432, 57.6847667 54.9886999, 57.6848376 54.9888106, 57.6850663 54.989168, 57.6853118 54.9895515)",2
54049630,residential,False,False,119.419,,"LINESTRING (57.6805285 54.9860765, 57.6787707 54.9864455)",
54049630,residential,False,True,145.234,,"LINESTRING (57.6805285 54.9860765, 57.6826199 54.9855608)",
293764444,residential,False,True,129.228,улица Володарского,"LINESTRING (57.6805285 54.9860765, 57.6797928 54.9849937)",
293764444,residential,False,False,87.666,улица Володарского,"LINESTRING (57.6805285 54.9860765, 57.680616 54.9862059, 57.6809144 54.986647, 57.6810256 54.9868115)",
54049635,tertiary,False,True,122.802,улица Революции,"LINESTRING (57.6818745 54.9845426, 57.6826199 54.9855608)",2
293718640,residential,False,False,141.974,улица Давыдова,"LINESTRING (57.6818745 54.9845426, 57.6813451 54.9846575, 57.6810286 54.9847262, 57.6806113 54.9848167, 57.6797928 54.9849937)",
380627470,tertiary,False,True,179.45600000000002,улица Давыдова,"LINESTRING (57.6818745 54.9845426, 57.6838751 54.984125, 57.6845171 54.98399)",
380627473,residential,False,False,94.072,улица Революции,"LINESTRING (57.6818745 54.9845426, 57.6817302 54.9843272, 57.6813456 54.9837529)",
54049636,tertiary,False,True,122.155,улица Пушкина,"LINESTRING (57.6895141 54.9852281, 57.6902385 54.986245)",
293765685,residential,False,False,119.65,,"LINESTRING (57.6895141 54.9852281, 57.6912567 54.9848305)",
54049636,tertiary,False,False,249.114,улица Пушкина,"LINESTRING (57.6895141 54.9852281, 57.6890107 54.9844451, 57.6888329 54.9841886, 57.6881021 54.9831396)",
293765685,residential,False,True,238.79,,"LINESTRING (57.6895141 54.9852281, 57.6886311 54.9854377, 57.6885637 54.9854537, 57.6873649 54.9857249, 57.6860387 54.9860249)",
293768326,tertiary,False,False,38.42,улица Курчатова,"LINESTRING (57.6904689 54.9915593, 57.6899166 54.9916971)",2
380627471,tertiary,False,True,8.699,улица Курчатова,"LINESTRING (57.6904689 54.9915593, 57.6905952 54.9915298)",2
293768327,residential,False,False,147.412,улица Кирова,"LINESTRING (57.6904689 54.9915593, 57.6896571 54.9905288, 57.6895005 54.9903559)",
293768326,tertiary,False,True,38.42,улица Курчатова,"LINESTRING (57.6899166 54.9916971, 57.6904689 54.9915593)",2
293765685,residential,False,True,119.65,,"LINESTRING (57.6912567 54.9848305, 57.6895141 54.9852281)",
380627473,residential,False,True,94.072,улица Революции,"LINESTRING (57.6813456 54.9837529, 57.6817302 54.9843272, 57.6818745 54.9845426)",
293764444,residential,False,False,129.228,улица Володарского,"LINESTRING (57.6797928 54.9849937, 57.6805285 54.9860765)",
"[293718640, 293752206]",residential,False,"[False, True]",226.39000000000004,"['улица Свободы', 'улица Давыдова']","LINESTRING (57.6797928 54.9849937, 57.6785002 54.9852958, 57.6783874 54.9853508, 57.678318 54.9854551, 57.6782736 54.9855218, 57.6783158 54.9856032, 57.6784189 54.9858023, 57.6785377 54.9860576, 57.6787707 54.9864455)",
293718640,residential,False,True,141.974,улица Давыдова,"LINESTRING (57.6797928 54.9849937, 57.6806113 54.9848167, 57.6810286 54.9847262, 57.6813451 54.9846575, 57.6818745 54.9845426)",
293752206,residential,False,False,116.484,улица Свободы,"LINESTRING (57.6793686 54.9874353, 57.6787707 54.9864455)",
293752206,residential,False,True,244.86,улица Свободы,"LINESTRING (57.6793686 54.9874353, 57.6801237 54.9884493, 57.6808076 54.9894763)",
528959930,residential,False,False,140.303,,"LINESTRING (57.6793686 54.9874353, 57.6804435 54.9871917, 57.6805186 54.9871501, 57.6805159 54.9870916, 57.6804677 54.9869731, 57.6810256 54.9868115)",
528959930,residential,False,True,112.41300000000001,,"LINESTRING (57.6793686 54.9874353, 57.6782092 54.9877134, 57.6779088 54.9877734, 57.6777452 54.9878257)",
198001349,residential,False,False,121.749,,"LINESTRING (57.6808076 54.9894763, 57.6790383 54.9898867)",
293752206,residential,False,True,109.978,улица Свободы,"LINESTRING (57.6808076 54.9894763, 57.6814557 54.9903928)",
198001349,residential,False,True,122.69699999999999,,"LINESTRING (57.6808076 54.9894763, 57.6823216 54.9891556, 57.6825816 54.9890594)",
293752206,residential,False,False,244.86,улица Свободы,"LINESTRING (57.6808076 54.9894763, 57.6801237 54.9884493, 57.6793686 54.9874353)",
198001364,unclassified,False,True,114.019,,"LINESTRING (57.6814557 54.9903928, 57.6798075 54.9907894)",
293752206,residential,False,False,109.978,улица Свободы,"LINESTRING (57.6814557 54.9903928, 57.6808076 54.9894763)",
293752206,residential,False,True,111.321,улица Свободы,"LINESTRING (57.6814557 54.9903928, 57.6821164 54.9913194)",
198001364,unclassified,False,False,121.272,,"LINESTRING (57.6814557 54.9903928, 57.6825663 54.9901385, 57.6829063 54.9900666, 57.683228 54.9899986)",
54049635,tertiary,False,False,112.225,улица Революции,"LINESTRING (57.6859182 54.9904989, 57.6854691 54.9897973, 57.6853118 54.9895515)",2
198001365,unclassified,False,False,139.262,,"LINESTRING (57.6859182 54.9904989, 57.6848495 54.9907304, 57.6838659 54.9909254)",
198001365,unclassified,False,True,119.897,,"LINESTRING (57.6821164 54.9913194, 57.6838659 54.9909254)",
293752206,residential,False,False,111.321,улица Свободы,"LINESTRING (57.6821164 54.9913194, 57.6814557 54.9903928)",
198001368,residential,False,True,122.006,,"LINESTRING (57.6785468 54.9888386, 57.678532 54.9889578, 57.6785987 54.9891365, 57.6789028 54.989579, 57.6790363 54.9898257, 57.6790383 54.9898867)",
198001349,residential,False,False,122.69699999999999,,"LINESTRING (57.6825816 54.9890594, 57.6823216 54.9891556, 57.6808076 54.9894763)",
293764444,residential,False,False,112.281,улица Володарского,"LINESTRING (57.6825816 54.9890594, 57.6829984 54.989665, 57.683228 54.9899986)",
293764444,residential,False,True,268.954,улица Володарского,"LINESTRING (57.6825816 54.9890594, 57.6825037 54.9889462, 57.6822837 54.9886266, 57.6815817 54.9876068, 57.6814347 54.9873932, 57.6811556 54.9869876, 57.6810256 54.9868115)",
54049635,tertiary,False,False,475.92,улица Революции,"LINESTRING (57.6853118 54.9895515, 57.6850663 54.989168, 57.6848376 54.9888106, 57.6847667 54.9886999, 57.6841384 54.9878432, 57.6838498 54.9874222, 57.6833846 54.9866871, 57.6833597 54.9866393, 57.6829688 54.9860618, 57.6826199 54.9855608)",2
54049635,tertiary,False,True,112.225,улица Революции,"LINESTRING (57.6853118 54.9895515, 57.6854691 54.9897973, 57.6859182 54.9904989)",2
198001364,unclassified,False,True,141.929,,"LINESTRING (57.6853118 54.9895515, 57.6847985 54.9896641, 57.683228 54.9899986)",
293765688,residential,False,False,168.72199999999998,,"LINESTRING (57.6853118 54.9895515, 57.6858605 54.9893974, 57.6863892 54.9892489, 57.686999 54.9891281, 57.6877552 54.9889783)",
198001349,residential,False,True,121.749,,"LINESTRING (57.6790383 54.9898867, 57.6808076 54.9894763)",
