osmid,lanes,ref,highway,oneway,reversed,length,geometry,name,bridge,maxspeed
"[737737828, 737737804, 737737806]",,,residential,False,False,157.965,"LINESTRING (42.9265425 43.3975115, 42.9268751 43.3974277, 42.9270534 43.3974024, 42.9272975 43.3973849, 42.9275121 43.3973936, 42.9275805 43.3974082, 42.9276797 43.3974579, 42.9277401 43.3975223, 42.9277984 43.3976146, 42.927846 43.3976899, 42.9280297 43.3979549)",улица Ногмова,,
"[377938784, 737737794, 737737795, 737737823]",,,residential,False,False,339.028,"LINESTRING (42.9265425 43.3975115, 42.9265881 43.397608, 42.926791 43.3979369, 42.9269314 43.3981644, 42.927227 43.3986665, 42.9273485 43.3988728, 42.9275443 43.3992178, 42.9277441 43.3995457, 42.9279131 43.3998044, 42.9279761 43.3999077, 42.9280257 43.4000207, 42.928184 43.400316)",улица Отарова,,
737737832,,,residential,False,True,101.363,"LINESTRING (42.9265425 43.3975115, 42.9263265 43.3975359, 42.9261777 43.397572, 42.9260989 43.3975959, 42.9260235 43.3976187, 42.925715 43.3977152, 42.9255125 43.3977756, 42.9253858 43.3978433)",улица Ногмова,,
"[377938784, 737737794, 737737795, 737737823]",,,residential,False,True,339.028,"LINESTRING (42.928184 43.400316, 42.9280257 43.4000207, 42.9279761 43.3999077, 42.9279131 43.3998044, 42.9277441 43.3995457, 42.9275443 43.3992178, 42.9273485 43.3988728, 42.927227 43.3986665, 42.9269314 43.3981644, 42.926791 43.3979369, 42.9265881 43.397608, 42.9265425 43.3975115)",улица Отарова,,
"[737737828, 377938785, 737737796]",,,residential,False,True,313.56899999999996,"LINESTRING (42.928184 43.400316, 42.9282363 43.4003306, 42.9283033 43.4003325, 42.9283637 43.4003043, 42.928361 43.4002458, 42.9283395 43.4001795, 42.928298 43.4001181, 42.9282604 43.4000626, 42.9282282 43.4000061, 42.928192 43.3999466, 42.9281464 43.3998677, 42.9281236 43.3998132, 42.9281317 43.3997713, 42.9281706 43.3997284, 42.9282416 43.3996923, 42.9283167 43.399666, 42.9283503 43.3996076, 42.9283985 43.3995277, 42.9284053 43.399437, 42.9284321 43.3993766, 42.9286252 43.3992909, 42.9286909 43.3992538, 42.9287231 43.3992149, 42.9287164 43.399171, 42.9283972 43.3986039, 42.9282323 43.3983008, 42.9282033 43.3982613, 42.9280981 43.3981176, 42.9280297 43.3979549)",улица Ногмова,,
"[480869107, 330258708]",,,residential,False,False,220.153,"LINESTRING (42.9171185 43.3985844, 42.9176027 43.3984285, 42.9176992 43.3984032, 42.9177555 43.3983983, 42.9177904 43.398408, 42.91784 43.3984295, 42.9178829 43.3984889, 42.9180264 43.3987267, 42.9184838 43.3994526, 42.9185414 43.3995257, 42.9187761 43.3996319)","['Советская улица', 'улица Гызыева']",,
464702697,2,А-158,primary,False,False,74.771,"LINESTRING (42.9232165 43.3958666, 42.9232802 43.3960106, 42.9233761 43.3962355, 42.9234908 43.3965088)",Эльбрусский проспект,,RU:urban
464702697,2,А-158,primary,False,True,83.256,"LINESTRING (42.9232165 43.3958666, 42.9232013 43.3958333, 42.9231521 43.3957256, 42.9230526 43.3955104, 42.9230107 43.3954198, 42.9229 43.3952157, 42.9228705 43.3951616)",Эльбрусский проспект,,RU:urban
737308447,1,,unclassified,True,False,106.78500000000001,"LINESTRING (42.9232165 43.3958666, 42.9233915 43.3960015, 42.9236471 43.3962621, 42.9239139 43.3965271, 42.9239555 43.3965722, 42.9239763 43.396596, 42.9240004 43.3966365)",,,RU:urban
464702697,2,А-158,primary,False,False,28.697,"LINESTRING (42.9234908 43.3965088, 42.9235726 43.3966837, 42.9236061 43.3967529)",Эльбрусский проспект,,RU:urban
464702697,2,А-158,primary,False,True,74.771,"LINESTRING (42.9234908 43.3965088, 42.9233761 43.3962355, 42.9232802 43.3960106, 42.9232165 43.3958666)",Эльбрусский проспект,,RU:urban
82264571,2,,unclassified,False,False,202.247,"LINESTRING (42.9240004 43.3966365, 42.9240883 43.3967115, 42.9241794 43.3968085, 42.9242016 43.3968455, 42.9242217 43.3968903, 42.9242324 43.39692, 42.9242391 43.3969658, 42.9242337 43.3970414, 42.9242036 43.3971179, 42.9241774 43.3971695, 42.9241325 43.3972319, 42.9240346 43.3973274, 42.9239374 43.3973985, 42.9238509 43.3974414, 42.9237972 43.3974609, 42.9237489 43.3974721, 42.923641 43.3974847, 42.9235431 43.3974653, 42.9234458 43.3974156, 42.9233298 43.3973128, 42.9231984 43.3971983, 42.923132 43.397132, 42.923069 43.3970599, 42.923016 43.3969751)",,,RU:urban
346569151,1,,unclassified,True,False,40.758,"LINESTRING (42.9240004 43.3966365, 42.9238703 43.3966126, 42.9238301 43.3966082, 42.9237818 43.3966087, 42.9237261 43.3966228, 42.9236859 43.3966433, 42.923645 43.3966774, 42.9236061 43.3967529)",,,RU:urban
464702697,2,А-158,primary,False,False,32.756,"LINESTRING (42.9236061 43.3967529, 42.9236678 43.3968742, 42.9237503 43.3970282)",Эльбрусский проспект,,RU:urban
464702697,2,А-158,primary,False,True,28.697,"LINESTRING (42.9236061 43.3967529, 42.9235726 43.3966837, 42.9234908 43.3965088)",Эльбрусский проспект,,RU:urban
346569148,1,,unclassified,True,False,50.872,"LINESTRING (42.9232561 43.3969049, 42.9233077 43.3968669, 42.9233835 43.3968187, 42.9234237 43.3967875, 42.9234626 43.3967393, 42.92348 43.3966906, 42.9234854 43.396636, 42.9234908 43.3965088)",,,RU:urban
737308446,2,,unclassified,False,False,20.93,"LINESTRING (42.9232561 43.3969049, 42.9231475 43.396941, 42.923016 43.3969751)",Заводская улица,,RU:urban
346569150,1,,unclassified,True,False,44.919,"LINESTRING (42.9237503 43.3970282, 42.9236665 43.3969795, 42.9235899 43.3969361, 42.9235451 43.3969132, 42.9235042 43.3968986, 42.9234351 43.3968893, 42.9233775 43.3968893, 42.9232561 43.3969049)",,,RU:urban
"[737737808, 464702697, 52703468]",2,А-158,primary,False,False,223.03399999999996,"LINESTRING (42.9237503 43.3970282, 42.9237979 43.3971028, 42.9238535 43.3971719, 42.9238857 43.3972095, 42.92394 43.3972611, 42.92411 43.3974005, 42.9242257 43.3974899, 42.9243746 43.3975992, 42.9244731 43.397664, 42.9246663 43.3977771, 42.9248989 43.3979062, 42.9251075 43.3980256, 42.9253301 43.3981615, 42.9254267 43.3982258, 42.9255343 43.3983043, 42.9256409 43.3983922, 42.9256881 43.3984348)",Эльбрусский проспект,yes,RU:urban
464702697,2,А-158,primary,False,True,32.756,"LINESTRING (42.9237503 43.3970282, 42.9236678 43.3968742, 42.9236061 43.3967529)",Эльбрусский проспект,,RU:urban
464702697,2,А-158,primary,False,False,83.25599999999999,"LINESTRING (42.9228705 43.3951616, 42.9229 43.3952157, 42.9230107 43.3954198, 42.9230526 43.3955104, 42.9231521 43.3957256, 42.9232013 43.3958333, 42.9232165 43.3958666)",Эльбрусский проспект,,RU:urban
"[380193149, 737848797]",,,residential,False,False,402.4129999999999,"LINESTRING (42.9228705 43.3951616, 42.9232299 43.3950841, 42.9240051 43.3949077, 42.9240882 43.3948795, 42.9241472 43.3948512, 42.9241714 43.3947928, 42.9241714 43.3946651, 42.9241902 43.3945793, 42.9242277 43.3944907, 42.9243256 43.394478, 42.9244235 43.3944829, 42.924622 43.3944605, 42.9246958 43.3944731, 42.9249331 43.3945813, 42.9250351 43.3946086, 42.925133 43.3946495, 42.9252411 43.3947165, 42.925314 43.3947616, 42.925559 43.3949243, 42.9255795 43.394938, 42.9257204 43.395051, 42.9258738 43.3951342, 42.9259108 43.3951543, 42.9261187 43.3952469, 42.9264164 43.3953394, 42.9264553 43.3953687, 42.9264915 43.3954252, 42.9265733 43.3957049)",Молодёжный переулок,,
380193139,,,residential,False,False,155.3,"LINESTRING (42.9280297 43.3979549, 42.9281934 43.3979296, 42.9284321 43.3978682, 42.9285729 43.3978107, 42.9286373 43.3977649, 42.9286695 43.3977103, 42.9286882 43.3976392, 42.9286909 43.3975232, 42.928707 43.3974024, 42.9287446 43.3972484, 42.9287928 43.3971227, 42.9288022 43.3970467, 42.9287741 43.3970029, 42.9287137 43.3969902, 42.9286011 43.3969883)",улица Виноградова,,
"[377938785, 737737828, 737737796]",,,residential,False,False,313.569,"LINESTRING (42.9280297 43.3979549, 42.9280981 43.3981176, 42.9282033 43.3982613, 42.9282323 43.3983008, 42.9283972 43.3986039, 42.9287164 43.399171, 42.9287231 43.3992149, 42.9286909 43.3992538, 42.9286252 43.3992909, 42.9284321 43.3993766, 42.9284053 43.399437, 42.9283985 43.3995277, 42.9283503 43.3996076, 42.9283167 43.399666, 42.9282416 43.3996923, 42.9281706 43.3997284, 42.9281317 43.3997713, 42.9281236 43.3998132, 42.9281464 43.3998677, 42.928192 43.3999466, 42.9282282 43.4000061, 42.9282604 43.4000626, 42.928298 43.4001181, 42.9283395 43.4001795, 42.928361 43.4002458, 42.9283637 43.4003043, 42.9283033 43.4003325, 42.9282363 43.4003306, 42.928184 43.400316)",улица Ногмова,,
"[737737828, 737737806, 737737804]",,,residential,False,True,157.965,"LINESTRING (42.9280297 43.3979549, 42.927846 43.3976899, 42.9277984 43.3976146, 42.9277401 43.3975223, 42.9276797 43.3974579, 42.9275805 43.3974082, 42.9275121 43.3973936, 42.9272975 43.3973849, 42.9270534 43.3974024, 42.9268751 43.3974277, 42.9265425 43.3975115)",улица Ногмова,,
380193139,,,residential,False,True,155.3,"LINESTRING (42.9286011 43.3969883, 42.9287137 43.3969902, 42.9287741 43.3970029, 42.9288022 43.3970467, 42.9287928 43.3971227, 42.9287446 43.3972484, 42.928707 43.3974024, 42.9286909 43.3975232, 42.9286882 43.3976392, 42.9286695 43.3977103, 42.9286373 43.3977649, 42.9285729 43.3978107, 42.9284321 43.3978682, 42.9281934 43.3979296, 42.9280297 43.3979549)",улица Виноградова,,
"[737737834, 737737835]",2,83К-173,residential,False,False,177.41700000000003,"LINESTRING (42.9279855 43.3959592, 42.9276489 43.3960966, 42.9270937 43.3962603, 42.9265089 43.3964465, 42.92612 43.3965702, 42.9259872 43.396617)",улица Мичурина,,
"[737848797, 380193149]",,,residential,False,True,402.41299999999995,"LINESTRING (42.9265733 43.3957049, 42.9264915 43.3954252, 42.9264553 43.3953687, 42.9264164 43.3953394, 42.9261187 43.3952469, 42.9259108 43.3951543, 42.9258738 43.3951342, 42.9257204 43.395051, 42.9255795 43.394938, 42.925559 43.3949243, 42.925314 43.3947616, 42.9252411 43.3947165, 42.925133 43.3946495, 42.9250351 43.3946086, 42.9249331 43.3945813, 42.9246958 43.3944731, 42.924622 43.3944605, 42.9244235 43.3944829, 42.9243256 43.394478, 42.9242277 43.3944907, 42.9241902 43.3945793, 42.9241714 43.3946651, 42.9241714 43.3947928, 42.9241472 43.3948512, 42.9240882 43.3948795, 42.9240051 43.3949077, 42.9232299 43.3950841, 42.9228705 43.3951616)",Молодёжный переулок,,
452017814,,,unclassified,False,False,42.481,"LINESTRING (42.9194228 43.3970651, 42.9194386 43.3969902, 42.9194587 43.3969322, 42.9194762 43.3968947, 42.9195037 43.396844, 42.9195412 43.3968012, 42.9195922 43.3967597, 42.9196405 43.39673)",,,
"[737308402, 330258709, 452017815]",,83К-076,unclassified,False,True,293.694,"LINESTRING (42.9194228 43.3970651, 42.919395 43.3971963, 42.9193595 43.3973624, 42.9193387 43.3974648, 42.9193032 43.3976431, 42.9192869 43.3977132, 42.9192455 43.3978906, 42.91922 43.3980407, 42.9191919 43.3983155, 42.9191516 43.3987296, 42.9191168 43.3990541, 42.919086 43.3992026, 42.9190403 43.3992801, 42.918992 43.3993542, 42.9189263 43.3994244, 42.9188606 43.3994935, 42.9187976 43.3995705, 42.9187761 43.3996319)",,yes,
737308403,,83К-076,unclassified,False,True,66.69200000000001,"LINESTRING (42.9194228 43.3970651, 42.919389 43.3969415, 42.9192992 43.3966891, 42.9192169 43.3964846)",,,
82265037,2,83К-076,unclassified,False,False,67.17,"LINESTRING (42.9192169 43.3964846, 42.9191543 43.3964474, 42.919047 43.3963461, 42.9187451 43.3959909)",,,
737308401,,,unclassified,False,True,43.971000000000004,"LINESTRING (42.9192169 43.3964846, 42.9192871 43.3965264, 42.9193957 43.3965761, 42.9195164 43.3966375, 42.9196405 43.39673)",,,
737308403,,83К-076,unclassified,False,False,66.69200000000001,"LINESTRING (42.9192169 43.3964846, 42.9192992 43.3966891, 42.919389 43.3969415, 42.9194228 43.3970651)",,,
"[737308448, 82265036, 452017814]",2,,unclassified,False,"[False, True]",281.21900000000005,"LINESTRING (42.9196405 43.39673, 42.9197296 43.3967086, 42.9198289 43.3967052, 42.9199791 43.3967076, 42.9201729 43.3967213, 42.9203063 43.3967368, 42.9204344 43.3967636, 42.9204751 43.3967724, 42.9206721 43.3968148, 42.9211164 43.3969103, 42.9215375 43.3970087, 42.9216964 43.3970482, 42.9218969 43.3970906, 42.9219633 43.3971008, 42.9220659 43.3971076, 42.9222395 43.3971057, 42.9223924 43.3970954, 42.9225882 43.3970643, 42.9227465 43.397035, 42.922758 43.3970325, 42.923016 43.3969751)",Заводская улица,yes,RU:urban
452017814,,,unclassified,False,True,42.480999999999995,"LINESTRING (42.9196405 43.39673, 42.9195922 43.3967597, 42.9195412 43.3968012, 42.9195037 43.396844, 42.9194762 43.3968947, 42.9194587 43.3969322, 42.9194386 43.3969902, 42.9194228 43.3970651)",,,
737308401,,,unclassified,False,False,43.971,"LINESTRING (42.9196405 43.39673, 42.9195164 43.3966375, 42.9193957 43.3965761, 42.9192871 43.3965264, 42.9192169 43.3964846)",,,
82264571,2,,unclassified,False,True,202.247,"LINESTRING (42.923016 43.3969751, 42.923069 43.3970599, 42.923132 43.397132, 42.9231984 43.3971983, 42.9233298 43.3973128, 42.9234458 43.3974156, 42.9235431 43.3974653, 42.923641 43.3974847, 42.9237489 43.3974721, 42.9237972 43.3974609, 42.9238509 43.3974414, 42.9239374 43.3973985, 42.9240346 43.3973274, 42.9241325 43.3972319, 42.9241774 43.3971695, 42.9242036 43.3971179, 42.9242337 43.3970414, 42.9242391 43.3969658, 42.9242324 43.39692, 42.9242217 43.3968903, 42.9242016 43.3968455, 42.9241794 43.3968085, 42.9240883 43.3967115, 42.9240004 43.3966365)",,,RU:urban
737308446,2,,unclassified,False,True,20.93,"LINESTRING (42.923016 43.3969751, 42.9231475 43.396941, 42.9232561 43.3969049)",Заводская улица,,RU:urban
"[737308448, 82265036, 452017814]",2,,unclassified,False,"[False, True]",281.219,"LINESTRING (42.923016 43.3969751, 42.922758 43.3970325, 42.9227465 43.397035, 42.9225882 43.3970643, 42.9223924 43.3970954, 42.9222395 43.3971057, 42.9220659 43.3971076, 42.9219633 43.3971008, 42.9218969 43.3970906, 42.9216964 43.3970482, 42.9215375 43.3970087, 42.9211164 43.3969103, 42.9206721 43.3968148, 42.9204751 43.3967724, 42.9204344 43.3967636, 42.9203063 43.3967368, 42.9201729 43.3967213, 42.9199791 43.3967076, 42.9198289 43.3967052, 42.9197296 43.3967086, 42.9196405 43.39673)",Заводская улица,yes,RU:urban
737737807,2,83К-173,residential,False,True,73.25000000000001,"LINESTRING (42.9256881 43.3984348, 42.925723 43.3983223, 42.9256774 43.3982214, 42.9256265 43.3981303, 42.9255802 43.3980621, 42.9255252 43.3979768, 42.9254756 43.3979184, 42.9254367 43.3978779, 42.9253858 43.3978433)",улица Мичурина,,
"[737737808, 464702697, 52703468]",2,А-158,primary,False,True,223.03400000000005,"LINESTRING (42.9256881 43.3984348, 42.9256409 43.3983922, 42.9255343 43.3983043, 42.9254267 43.3982258, 42.9253301 43.3981615, 42.9251075 43.3980256, 42.9248989 43.3979062, 42.9246663 43.3977771, 42.9244731 43.397664, 42.9243746 43.3975992, 42.9242257 43.3974899, 42.92411 43.3974005, 42.92394 43.3972611, 42.9238857 43.3972095, 42.9238535 43.3971719, 42.9237979 43.3971028, 42.9237503 43.3970282)",Эльбрусский проспект,yes,RU:urban
