osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed,junction
53797601,улица Петра Алексеева,tertiary,False,False,481.2249999999999,"LINESTRING (34.9966923 55.5528924, 34.9965279 55.5528856, 34.9955586 55.5528087, 34.9953053 55.5527897, 34.9945004 55.5527295, 34.9939604 55.5526922, 34.9928076 55.5526114, 34.9914398 55.5525156, 34.9913875 55.552513, 34.9912103 55.5525042, 34.9906474 55.5524763, 34.9903857 55.5524633, 34.9899097 55.5524397, 34.9892298 55.5524059, 34.9890928 55.5523991)",,,,
148186672,улица Гагарина,secondary,False,True,75.897,"LINESTRING (34.9966923 55.5528924, 34.9967575 55.5526456, 34.9968759 55.5522178)",,,,
148320068,,secondary,True,False,38.862,"LINESTRING (34.9966923 55.5528924, 34.9968697 55.5530888, 34.9969915 55.5531978)",,,,
53797033,Советский переулок,residential,False,True,223.812,"LINESTRING (35.0040952 55.5506107, 35.0040026 55.5506011, 35.0029065 55.550488, 35.0022656 55.5504219, 35.0010239 55.5503755, 35.0005709 55.5503587)",,,,
148320048,Советская улица,secondary,False,False,205.868,"LINESTRING (35.0040952 55.5506107, 35.0040581 55.5511975, 35.0039909 55.5513929, 35.0038991 55.5516601, 35.003699 55.5522422, 35.0036363 55.552439)",,,,
53797601,улица Петра Алексеева,tertiary,False,True,481.22499999999997,"LINESTRING (34.9890928 55.5523991, 34.9892298 55.5524059, 34.9899097 55.5524397, 34.9903857 55.5524633, 34.9906474 55.5524763, 34.9912103 55.5525042, 34.9913875 55.552513, 34.9914398 55.5525156, 34.9928076 55.5526114, 34.9939604 55.5526922, 34.9945004 55.5527295, 34.9953053 55.5527897, 34.9955586 55.5528087, 34.9965279 55.5528856, 34.9966923 55.5528924)",,,,
88380751,улица Строителей,secondary,False,True,161.878,"LINESTRING (34.9890928 55.5523991, 34.9893228 55.5514406, 34.9892185 55.5511622, 34.9891438 55.5509627)",,,,
128169005,,secondary,True,False,35.009,"LINESTRING (34.9973613 55.5535873, 34.9969023 55.5534092)",,,,
576986083,,secondary,True,False,48.22,"LINESTRING (34.9973613 55.5535873, 34.996599 55.5535411)",,,,
148320082,улица Ленина,secondary,False,False,196.905,"LINESTRING (34.9973613 55.5535873, 34.9975267 55.5535949, 34.9978925 55.553609, 35.0003707 55.5537044, 35.0004844 55.55371)",,,,
53797603,улица Герцена,tertiary,False,False,225.88,"LINESTRING (35.0031353 55.5537544, 35.0031098 55.55382, 35.0031061 55.5538308, 35.0030159 55.5540887, 35.0029774 55.5541966, 35.0023618 55.555738)",,,,
148320048,Советская улица,secondary,False,True,149.622,"LINESTRING (35.0031353 55.5537544, 35.0031528 55.5537086, 35.0034996 55.5527978, 35.0036363 55.552439)",,,,
"[279692552, 148320082, 279692551]",улица Ленина,secondary,False,True,166.85000000000002,"LINESTRING (35.0031353 55.5537544, 35.0030307 55.5537537, 35.0021839 55.5537477, 35.0020352 55.5537463, 35.0012532 55.5537388, 35.0006236 55.5537166, 35.0004844 55.55371)",yes,,,
53797603,улица Герцена,tertiary,False,False,83.13,"LINESTRING (35.0023618 55.555738, 35.0020449 55.5564638)",,,,
109238197,переулок Льва Толстого,residential,False,False,146.51,"LINESTRING (35.0023618 55.555738, 35.0046445 55.5560009)",,,,
53797603,улица Герцена,tertiary,False,True,225.88000000000002,"LINESTRING (35.0023618 55.555738, 35.0029774 55.5541966, 35.0030159 55.5540887, 35.0031061 55.5538308, 35.0031098 55.55382, 35.0031353 55.5537544)",,,,
887939474,улица 26 Бакинских Комиссаров,residential,False,True,54.59,"LINESTRING (34.9971667 55.5542554, 34.9963085 55.554182)",,,,
88820337,Красная площадь,residential,True,False,75.291,"LINESTRING (34.9971667 55.5542554, 34.997342 55.5536544, 34.9973613 55.5535873)",,,,
887939474,улица 26 Бакинских Комиссаров,residential,False,False,192.63800000000003,"LINESTRING (34.9971667 55.5542554, 34.9974923 55.554282, 34.9979736 55.5543212, 34.9995264 55.554448, 34.999826 55.5544724, 34.9998818 55.5544782, 35.0001959 55.5545107)",,,,
88511345,Ленинградская набережная,residential,False,False,106.339,"LINESTRING (34.9994827 55.556288, 34.9991559 55.5572263)",,,,
88820335,улица Матросова,residential,False,False,235.23900000000003,"LINESTRING (34.9994827 55.556288, 34.9981896 55.5561263, 34.996594 55.5559268, 34.9965183 55.5559189, 34.9958279 55.5558383)",,,,
80186309,улица Солнцева,residential,False,False,181.525,"LINESTRING (34.9915445 55.5555644, 34.9915582 55.5555164, 34.9918012 55.5546656, 34.991997 55.5539521)",,2,60,
80186309,улица Солнцева,residential,False,True,238.18499999999997,"LINESTRING (34.9915445 55.5555644, 34.9912103 55.5565464, 34.9910224 55.5574945, 34.9909755 55.5576806)",,2,60,
88511346,улица Матросова,residential,False,False,270.656,"LINESTRING (34.9915445 55.5555644, 34.9919734 55.5555905, 34.9926324 55.55564, 34.9940346 55.5557866, 34.9945376 55.5558392, 34.9956888 55.5559592, 34.9957863 55.5559697)",,,,
867148980,улица Гагарина,secondary,False,True,14.843,"LINESTRING (34.9957863 55.5559697, 34.9958279 55.5558383)",,,40,
88511346,улица Матросова,residential,False,True,270.656,"LINESTRING (34.9957863 55.5559697, 34.9956888 55.5559592, 34.9945376 55.5558392, 34.9940346 55.5557866, 34.9926324 55.55564, 34.9919734 55.5555905, 34.9915445 55.5555644)",,,,
867148980,улица Гагарина,secondary,False,False,14.843,"LINESTRING (34.9958279 55.5558383, 34.9957863 55.5559697)",,,40,
88820335,улица Матросова,residential,False,True,235.23899999999998,"LINESTRING (34.9958279 55.5558383, 34.9965183 55.5559189, 34.996594 55.5559268, 34.9981896 55.5561263, 34.9994827 55.556288)",,,,
"[867148980, 867148981]",улица Гагарина,secondary,False,True,175.32100000000003,"LINESTRING (34.9958279 55.5558383, 34.9958886 55.5556255, 34.9958946 55.5556039, 34.9960641 55.5549968, 34.996267 55.5543153, 34.9962769 55.5542822)",,,"['40', 'RU:urban']",
80186309,улица Солнцева,residential,False,False,238.185,"LINESTRING (34.9909755 55.5576806, 34.9910224 55.5574945, 34.9912103 55.5565464, 34.9915445 55.5555644)",,2,60,
80186309,улица Солнцева,residential,False,True,181.525,"LINESTRING (34.991997 55.5539521, 34.9918012 55.5546656, 34.9915582 55.5555164, 34.9915445 55.5555644)",,2,60,
88820348,улица 26 Бакинских Комиссаров,residential,False,False,220.452,"LINESTRING (34.991997 55.5539521, 34.9922809 55.553984, 34.9924103 55.5540136, 34.9928919 55.554056, 34.9930645 55.5540984, 34.9934529 55.5541193, 34.9946324 55.5541827, 34.9954542 55.5542269)",,,,
887939474,улица 26 Бакинских Комиссаров,residential,False,True,192.638,"LINESTRING (35.0001959 55.5545107, 34.9998818 55.5544782, 34.999826 55.5544724, 34.9995264 55.554448, 34.9979736 55.5543212, 34.9974923 55.554282, 34.9971667 55.5542554)",,,,
1072275789,Ленинградская набережная,residential,False,False,105.025,"LINESTRING (35.0001959 55.5545107, 35.0001402 55.5546263, 34.9997833 55.5553612, 34.9997676 55.5553976, 34.9997571 55.555422)",,,,
1072275789,Ленинградская набережная,residential,False,True,90.90200000000002,"LINESTRING (35.0001959 55.5545107, 35.0002643 55.5543669, 35.0004658 55.5537656, 35.0004844 55.55371)",,,,
53797603,улица Герцена,tertiary,False,True,83.13,"LINESTRING (35.0020449 55.5564638, 35.0023618 55.555738)",,,,
