osmid,oneway,lanes,ref,name,highway,access,reversed,length,geometry
287110557,False,2,А-229,Калининградская улица,tertiary,yes,False,179.516,"LINESTRING (22.7309826 54.6379292, 22.7284127 54.6373013)"
155444409,False,2,27К-406,Школьная улица,residential,,False,162.772,"LINESTRING (22.7309826 54.6379292, 22.7308 54.6382545, 22.7307448 54.6385529, 22.7305521 54.639367)"
287110557,False,2,А-229,Калининградская улица,tertiary,yes,True,159.065,"LINESTRING (22.7309826 54.6379292, 22.7311533 54.637967, 22.7332334 54.6385199)"
287110557,False,2,А-229,Калининградская улица,tertiary,yes,True,179.516,"LINESTRING (22.7284127 54.6373013, 22.7309826 54.6379292)"
"[210018217, 631575729]",False,2,,,residential,permissive,True,185.121,"LINESTRING (22.7284127 54.6373013, 22.7287136 54.6369727, 22.7288785 54.6367658, 22.7293915 54.6366253, 22.730011 54.6364098, 22.7304589 54.6362251)"
"[631575729, 210018217]",False,2,,,residential,permissive,False,185.121,"LINESTRING (22.7304589 54.6362251, 22.730011 54.6364098, 22.7293915 54.6366253, 22.7288785 54.6367658, 22.7287136 54.6369727, 22.7284127 54.6373013)"
287110557,False,2,А-229,Калининградская улица,tertiary,yes,False,158.263,"LINESTRING (22.7426066 54.6407671, 22.7421045 54.640636, 22.7417359 54.6405485, 22.7403387 54.6402168)"
210014955,False,2,,,residential,,True,184.084,"LINESTRING (22.7403387 54.6402168, 22.7404886 54.6399939, 22.7411045 54.6390782, 22.7404179 54.6389044)"
287110557,False,2,А-229,Калининградская улица,tertiary,yes,False,159.988,"LINESTRING (22.7403387 54.6402168, 22.739333 54.6399767, 22.7380403 54.6396682)"
287110557,False,2,А-229,Калининградская улица,tertiary,yes,True,158.263,"LINESTRING (22.7403387 54.6402168, 22.7417359 54.6405485, 22.7421045 54.640636, 22.7426066 54.6407671)"
210014955,False,2,,,residential,,False,184.084,"LINESTRING (22.7404179 54.6389044, 22.7411045 54.6390782, 22.7404886 54.6399939, 22.7403387 54.6402168)"
461694168,False,,,Полевая улица,residential,,True,330.497,"LINESTRING (22.7394208 54.6419146, 22.7388841 54.6417776, 22.7380213 54.6415797, 22.7378845 54.6415249, 22.7376724 54.6414141, 22.7375405 54.6411852, 22.7376004 54.6409841, 22.7375645 54.6407482, 22.7374566 54.6405956, 22.7376301 54.6403199, 22.7379323 54.6398397, 22.7380403 54.6396682)"
155444409,False,2,27К-406,Школьная улица,residential,,True,162.772,"LINESTRING (22.7305521 54.639367, 22.7307448 54.6385529, 22.7308 54.6382545, 22.7309826 54.6379292)"
287110557,False,2,А-229,Калининградская улица,tertiary,yes,False,159.065,"LINESTRING (22.7332334 54.6385199, 22.7311533 54.637967, 22.7309826 54.6379292)"
287110557,False,2,А-229,Калининградская улица,tertiary,yes,True,334.647,"LINESTRING (22.7332334 54.6385199, 22.7362147 54.6392319, 22.7363666 54.6392688, 22.7380403 54.6396682)"
507835181,False,,,,residential,,False,141.035,"LINESTRING (22.7332334 54.6385199, 22.7337309 54.6378559, 22.7336544 54.6377701, 22.7335109 54.6376179, 22.7330854 54.6374962)"
507835181,False,,,,residential,,True,141.035,"LINESTRING (22.7330854 54.6374962, 22.7335109 54.6376179, 22.7336544 54.6377701, 22.7337309 54.6378559, 22.7332334 54.6385199)"
287110557,False,2,А-229,Калининградская улица,tertiary,yes,False,334.647,"LINESTRING (22.7380403 54.6396682, 22.7363666 54.6392688, 22.7362147 54.6392319, 22.7332334 54.6385199)"
287110557,False,2,А-229,Калининградская улица,tertiary,yes,True,159.988,"LINESTRING (22.7380403 54.6396682, 22.739333 54.6399767, 22.7403387 54.6402168)"
461694168,False,,,Полевая улица,residential,,False,330.49699999999996,"LINESTRING (22.7380403 54.6396682, 22.7379323 54.6398397, 22.7376301 54.6403199, 22.7374566 54.6405956, 22.7375645 54.6407482, 22.7376004 54.6409841, 22.7375405 54.6411852, 22.7376724 54.6414141, 22.7378845 54.6415249, 22.7380213 54.6415797, 22.7388841 54.6417776, 22.7394208 54.6419146)"
