osmid,oneway,name,highway,reversed,length,geometry,lanes,ref
"[1255854104, 83506046]",False,улица Металлургов,tertiary,False,731.0569999999999,"LINESTRING (91.4137127 53.0854095, 91.4125915 53.0855049, 91.4102478 53.0857043, 91.4102342 53.0857145, 91.4101958 53.0857587, 91.4100914 53.085868, 91.4099766 53.0859881, 91.4092174 53.0871636, 91.4091848 53.0872254, 91.4089794 53.0875563, 91.4089034 53.0876816, 91.4087558 53.0879839, 91.4086082 53.08857, 91.4084268 53.0890546, 91.40833 53.0896072, 91.4083247 53.0896343, 91.4083037 53.0897843, 91.408265 53.0899168, 91.4082476 53.0899765)",,
480184335,False,улица 30-летия КрасноярскГЭСстроя,secondary,True,537.907,"LINESTRING (91.4137127 53.0854095, 91.4134052 53.0856014, 91.4131646 53.0857855, 91.4130182 53.0859459, 91.4128796 53.0861713, 91.4127953 53.0864498, 91.4127439 53.0867757, 91.4127075 53.0872048, 91.4126625 53.0877335, 91.4125599 53.0889407, 91.4124778 53.0899144, 91.4124708 53.0899892, 91.4124635 53.0900749)",4,95Н-310
83505967,False,улица 30-летия КрасноярскГЭСстроя,secondary,False,150.726,"LINESTRING (91.4145907 53.0943152, 91.4145478 53.0942612, 91.4136432 53.0930849)",,95Н-310
1088956906,False,Дорожная улица,tertiary,False,193.37,"LINESTRING (91.4082476 53.0899765, 91.4073442 53.089928, 91.4071014 53.0898997, 91.406889 53.0898511, 91.4067035 53.0897842, 91.4064945 53.0896729, 91.4057899 53.0892314)",,
"[1088956906, 1088956907, 83505988]",False,Дорожная улица,tertiary,True,281.74899999999997,"LINESTRING (91.4082476 53.0899765, 91.4084853 53.0899815, 91.4099141 53.0900158, 91.4108851 53.0900386, 91.41223 53.0900669, 91.4124635 53.0900749)",,
"[1255854104, 83506046]",False,улица Металлургов,tertiary,True,731.057,"LINESTRING (91.4082476 53.0899765, 91.408265 53.0899168, 91.4083037 53.0897843, 91.4083247 53.0896343, 91.40833 53.0896072, 91.4084268 53.0890546, 91.4086082 53.08857, 91.4087558 53.0879839, 91.4089034 53.0876816, 91.4089794 53.0875563, 91.4091848 53.0872254, 91.4092174 53.0871636, 91.4099766 53.0859881, 91.4100914 53.085868, 91.4101958 53.0857587, 91.4102342 53.0857145, 91.4102478 53.0857043, 91.4125915 53.0855049, 91.4137127 53.0854095)",,
1088956906,False,Дорожная улица,tertiary,True,193.37,"LINESTRING (91.4057899 53.0892314, 91.4064945 53.0896729, 91.4067035 53.0897842, 91.406889 53.0898511, 91.4071014 53.0898997, 91.4073442 53.089928, 91.4082476 53.0899765)",,
"[1088956906, 1088956907, 83505988]",False,Дорожная улица,tertiary,False,281.74899999999997,"LINESTRING (91.4124635 53.0900749, 91.41223 53.0900669, 91.4108851 53.0900386, 91.4099141 53.0900158, 91.4084853 53.0899815, 91.4082476 53.0899765)",,
480184335,False,улица 30-летия КрасноярскГЭСстроя,secondary,False,537.907,"LINESTRING (91.4124635 53.0900749, 91.4124708 53.0899892, 91.4124778 53.0899144, 91.4125599 53.0889407, 91.4126625 53.0877335, 91.4127075 53.0872048, 91.4127439 53.0867757, 91.4127953 53.0864498, 91.4128796 53.0861713, 91.4130182 53.0859459, 91.4131646 53.0857855, 91.4134052 53.0856014, 91.4137127 53.0854095)",4,95Н-310
"[947168136, 1086867480, 947167963, 1092300812]",False,улица 30-летия КрасноярскГЭСстроя,secondary,True,330.758,"LINESTRING (91.4124635 53.0900749, 91.4124633 53.0903528, 91.4124631 53.0906138, 91.4125449 53.0912012, 91.4125825 53.0913977, 91.4126658 53.0916552, 91.4127972 53.0919459, 91.4130401 53.0923301, 91.4132441 53.0925825, 91.4135301 53.0929364)",,95Н-310
447651852,False,,living_street,True,116.42099999999999,"LINESTRING (91.411787 53.0929141, 91.4132906 53.0929333, 91.4135301 53.0929364)",,
947167962,False,улица 30-летия КрасноярскГЭСстроя,secondary,True,18.158,"LINESTRING (91.4135301 53.0929364, 91.4136432 53.0930849)",,95Н-310
447651852,False,,living_street,False,116.42099999999999,"LINESTRING (91.4135301 53.0929364, 91.4132906 53.0929333, 91.411787 53.0929141)",,
"[1086867480, 947167963, 1092300812, 947168136]",False,улица 30-летия КрасноярскГЭСстроя,secondary,False,330.75800000000004,"LINESTRING (91.4135301 53.0929364, 91.4132441 53.0925825, 91.4130401 53.0923301, 91.4127972 53.0919459, 91.4126658 53.0916552, 91.4125825 53.0913977, 91.4125449 53.0912012, 91.4124631 53.0906138, 91.4124633 53.0903528, 91.4124635 53.0900749)",,95Н-310
947167962,False,улица 30-летия КрасноярскГЭСстроя,secondary,False,18.158,"LINESTRING (91.4136432 53.0930849, 91.4135301 53.0929364)",,95Н-310
83505967,False,улица 30-летия КрасноярскГЭСстроя,secondary,True,150.726,"LINESTRING (91.4136432 53.0930849, 91.4145478 53.0942612, 91.4145907 53.0943152)",,95Н-310
447651853,False,,living_street,False,44.186,"LINESTRING (91.4136432 53.0930849, 91.413424 53.0931043, 91.4129872 53.0931369)",,
447651853,False,,living_street,True,44.186,"LINESTRING (91.4129872 53.0931369, 91.413424 53.0931043, 91.4136432 53.0930849)",,
