osmid,ref,highway,junction,oneway,reversed,length,geometry,name,lanes,maxspeed
60748149,29Н-226,secondary,roundabout,True,False,31.293999999999997,"LINESTRING (35.9585838 54.0516084, 35.9586142 54.0515222, 35.9587015 54.0514445, 35.9588442 54.0513893)",,,
120920588,,secondary,,True,False,31.827999999999996,"LINESTRING (35.9585838 54.0516084, 35.9585379 54.0515388, 35.9584859 54.0514913, 35.9584079 54.0514472, 35.9582675 54.0514073)",,,
61496747,,residential,,False,False,90.774,"LINESTRING (35.9655407 54.0529521, 35.9666397 54.0524519)",улица Ленина,,
122787926,,tertiary,,False,True,90.552,"LINESTRING (35.9655407 54.0529521, 35.9644071 54.0534215)",улица Ленина,,
60748149,29Н-226,secondary,roundabout,True,False,26.108999999999998,"LINESTRING (35.9588442 54.0513893, 35.9589596 54.0513736, 35.9590827 54.0513785, 35.9592275 54.0514158)",,,
61488715,,tertiary,,True,False,29.354,"LINESTRING (35.9591813 54.0518271, 35.9589377 54.052049)",,,
60748149,29Н-226,secondary,roundabout,True,False,26.067999999999998,"LINESTRING (35.9591813 54.0518271, 35.9589772 54.0518537, 35.958794 54.0518235)",,,
60748149,29Н-226,secondary,roundabout,True,False,19.349,"LINESTRING (35.9592275 54.0514158, 35.9593287 54.0514749, 35.959392 54.0515571)",,,
122787926,,tertiary,,False,False,98.927,"LINESTRING (35.9631759 54.0539403, 35.9644071 54.0534215)",улица Ленина,,
120920580,29Н-226,tertiary,,False,True,310.426,"LINESTRING (35.9631759 54.0539403, 35.9629466 54.0537974, 35.9626139 54.05359, 35.9622168 54.0533318, 35.9616707 54.0529767, 35.9615791 54.0529193, 35.9608768 54.0524797, 35.9607531 54.0524037, 35.9604325 54.0522255, 35.9598504 54.0519505)",Первомайская улица,,
181642839,,residential,,False,False,253.675,"LINESTRING (35.9631759 54.0539403, 35.9618486 54.0545232, 35.9608345 54.0549685, 35.960064 54.0553069)",улица Ленина,,
60748149,29Н-226,secondary,roundabout,True,False,28.901,"LINESTRING (35.958794 54.0518235, 35.9586471 54.0517419, 35.9585925 54.0516771, 35.9585838 54.0516084)",,,
60748146,29Н-226,tertiary,,True,False,53.0,"LINESTRING (35.959392 54.0515571, 35.9598504 54.0519505)",,,
60748149,29Н-226,secondary,roundabout,True,False,35.399,"LINESTRING (35.959392 54.0515571, 35.9593966 54.0516567, 35.9593736 54.0517032, 35.9593058 54.0517691, 35.9591813 54.0518271)",,,
217112343,,tertiary,,False,False,160.528,"LINESTRING (35.9565357 54.0554705, 35.9566275 54.0549531, 35.9566947 54.054738, 35.9567371 54.0546021, 35.9569656 54.0540516)",улица 60 лет Октября,,
217112430,,residential,,False,True,132.55200000000002,"LINESTRING (35.9565357 54.0554705, 35.9570659 54.0555395, 35.9573501 54.0556172, 35.9576334 54.0557509, 35.9581808 54.0561019)",улица Ломоносова,,
61496743,,residential,,False,False,214.454,"LINESTRING (35.9527788 54.0504404, 35.9526402 54.0507499, 35.9524687 54.051097, 35.9524277 54.05118, 35.9519559 54.0521668, 35.9518934 54.0522976)",улица 35 лет Победы,,
217112431,29Н-226,secondary,,False,False,374.082,"LINESTRING (35.9527788 54.0504404, 35.9552815 54.0508849, 35.9566739 54.0511322, 35.9580881 54.0513763, 35.9582675 54.0514073)",улица Машиностроителей,2,60
181642839,,residential,,False,True,151.406,"LINESTRING (35.9581808 54.0561019, 35.960064 54.0553069)",улица Ленина,,
217112430,,residential,,False,False,132.55200000000002,"LINESTRING (35.9581808 54.0561019, 35.9576334 54.0557509, 35.9573501 54.0556172, 35.9570659 54.0555395, 35.9565357 54.0554705)",улица Ломоносова,,
120920581,,tertiary,,False,False,260.213,"LINESTRING (35.9593795 54.0511614, 35.9605877 54.0508023, 35.9611119 54.0506465, 35.9621105 54.0503429, 35.9628538 54.050117, 35.9629273 54.0500946)",Заводская улица,,
120920584,,tertiary,,True,False,32.628,"LINESTRING (35.9593795 54.0511614, 35.9592427 54.0512352, 35.9592109 54.0513132, 35.9592051 54.0513556, 35.9592275 54.0514158)",,,
366105220,,residential,,False,True,103.03399999999999,"LINESTRING (35.9514518 54.0531872, 35.9518369 54.0524114, 35.9518934 54.0522976)",улица 35 лет Победы,,
120920581,,tertiary,,False,True,260.213,"LINESTRING (35.9629273 54.0500946, 35.9628538 54.050117, 35.9621105 54.0503429, 35.9611119 54.0506465, 35.9605877 54.0508023, 35.9593795 54.0511614)",Заводская улица,,
217112343,,tertiary,,False,False,83.54400000000001,"LINESTRING (35.9569656 54.0540516, 35.9571198 54.0537731, 35.9571363 54.0537434, 35.9572151 54.0536314, 35.9572705 54.0535527, 35.9574141 54.0533485)",улица 60 лет Октября,,
217112343,,tertiary,,False,True,160.528,"LINESTRING (35.9569656 54.0540516, 35.9567371 54.0546021, 35.9566947 54.054738, 35.9566275 54.0549531, 35.9565357 54.0554705)",улица 60 лет Октября,,
109358946,,residential,,False,False,379.23099999999994,"LINESTRING (35.9574141 54.0533485, 35.956825 54.0531976, 35.9565485 54.0531268, 35.9558759 54.053006, 35.9554488 54.0529293, 35.9539117 54.0526365, 35.9527058 54.052434, 35.9518934 54.0522976)",улица Мира,,
217112343,,tertiary,,False,False,175.63799999999998,"LINESTRING (35.9574141 54.0533485, 35.9579368 54.0528419, 35.9584067 54.0524467, 35.9589377 54.052049)",улица 60 лет Октября,,
217112343,,tertiary,,False,True,83.544,"LINESTRING (35.9574141 54.0533485, 35.9572705 54.0535527, 35.9572151 54.0536314, 35.9571363 54.0537434, 35.9571198 54.0537731, 35.9569656 54.0540516)",улица 60 лет Октября,,
181642839,,residential,,False,False,151.406,"LINESTRING (35.960064 54.0553069, 35.9581808 54.0561019)",улица Ленина,,
181642839,,residential,,False,True,253.675,"LINESTRING (35.960064 54.0553069, 35.9608345 54.0549685, 35.9618486 54.0545232, 35.9631759 54.0539403)",улица Ленина,,
61496743,,residential,,False,True,214.454,"LINESTRING (35.9518934 54.0522976, 35.9519559 54.0521668, 35.9524277 54.05118, 35.9524687 54.051097, 35.9526402 54.0507499, 35.9527788 54.0504404)",улица 35 лет Победы,,
109358946,,residential,,False,True,379.231,"LINESTRING (35.9518934 54.0522976, 35.9527058 54.052434, 35.9539117 54.0526365, 35.9554488 54.0529293, 35.9558759 54.053006, 35.9565485 54.0531268, 35.956825 54.0531976, 35.9574141 54.0533485)",улица Мира,,
366105220,,residential,,False,False,103.03399999999999,"LINESTRING (35.9518934 54.0522976, 35.9518369 54.0524114, 35.9514518 54.0531872)",улица 35 лет Победы,,
120920583,29Н-226,secondary,,True,False,23.903,"LINESTRING (35.9582675 54.0514073, 35.9584689 54.0514165, 35.9586329 54.0514123)",,,
217112431,29Н-226,secondary,,False,True,374.082,"LINESTRING (35.9582675 54.0514073, 35.9580881 54.0513763, 35.9566739 54.0511322, 35.9552815 54.0508849, 35.9527788 54.0504404)",улица Машиностроителей,2,60
120920582,,tertiary,,True,False,56.157,"LINESTRING (35.9586329 54.0514123, 35.9593795 54.0511614)",,,
120920583,29Н-226,secondary,,True,False,14.028,"LINESTRING (35.9586329 54.0514123, 35.9588442 54.0513893)",,,
120920580,29Н-226,tertiary,,False,False,310.426,"LINESTRING (35.9598504 54.0519505, 35.9604325 54.0522255, 35.9607531 54.0524037, 35.9608768 54.0524797, 35.9615791 54.0529193, 35.9616707 54.0529767, 35.9622168 54.0533318, 35.9626139 54.05359, 35.9629466 54.0537974, 35.9631759 54.0539403)",Первомайская улица,,
120920586,,tertiary,,True,False,46.809999999999995,"LINESTRING (35.9598504 54.0519505, 35.9595893 54.051861, 35.9594507 54.0518406, 35.9593288 54.0518262, 35.9591813 54.0518271)",,,
120920585,,tertiary,,True,False,29.436,"LINESTRING (35.9589377 54.052049, 35.95895 54.0519393, 35.958925 54.0518848, 35.958794 54.0518235)",,,
217112343,,tertiary,,False,True,175.63799999999998,"LINESTRING (35.9589377 54.052049, 35.9584067 54.0524467, 35.9579368 54.0528419, 35.9574141 54.0533485)",улица 60 лет Октября,,
61496747,,residential,,False,True,90.774,"LINESTRING (35.9666397 54.0524519, 35.9655407 54.0529521)",улица Ленина,,
122787926,,tertiary,,False,False,90.552,"LINESTRING (35.9644071 54.0534215, 35.9655407 54.0529521)",улица Ленина,,
122787926,,tertiary,,False,True,98.927,"LINESTRING (35.9644071 54.0534215, 35.9631759 54.0539403)",улица Ленина,,
