osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,name
269308500,,residential,,False,True,176.575,"LINESTRING (56.1572634 52.3376793, 56.1580279 52.3376068, 56.1586059 52.3375804, 56.1589804 52.3375914, 56.1594181 52.3376659, 56.1598151 52.3377426)",улица 8 Марта
124603812,,residential,40,False,True,475.76300000000003,"LINESTRING (56.1594183 52.3416619, 56.1595331 52.3415718, 56.1595883 52.341518, 56.1596016 52.3414879, 56.1596014 52.3414549, 56.1595615 52.3413904, 56.1582682 52.339302, 56.1579752 52.3388288, 56.157374 52.3378578, 56.1572634 52.3376793)",улица Максима Горького
269308487,2,tertiary,40,False,True,439.285,"LINESTRING (56.1594183 52.3416619, 56.1592951 52.3417361, 56.158788 52.3420414, 56.1587384 52.3420713, 56.1582199 52.3423835, 56.1572997 52.3429377, 56.1571065 52.343054, 56.1563975 52.3434809, 56.1554977 52.3440228, 56.1549613 52.3443457, 56.1548129 52.3444351)",улица Кирова
402591994,,tertiary,40,False,False,116.064,"LINESTRING (56.1594183 52.3416619, 56.1602528 52.341925, 56.1609365 52.3421406)",улица Максима Горького
124603804,2,tertiary,,False,False,206.208,"LINESTRING (56.1667864 52.3396999, 56.1655259 52.3413869)",Восточная улица
124603804,2,tertiary,,False,True,198.168,"LINESTRING (56.1667864 52.3396999, 56.1680306 52.338088)",Восточная улица
124603814,,residential,,False,True,83.949,"LINESTRING (56.1667864 52.3396999, 56.1656626 52.339386)",улица 8 Марта
553111180,2,tertiary,,False,True,14.455,"LINESTRING (56.1585639 52.3456029, 56.1583707 52.3455484)",Шахтостроительная улица
"[404192275, 553111180]",2,tertiary,,False,False,337.478,"LINESTRING (56.1585639 52.3456029, 56.1588334 52.3456789, 56.1590495 52.3457146, 56.1595986 52.3456405, 56.1598597 52.3456029, 56.1621507 52.3452725, 56.162529 52.3452113, 56.1626883 52.3451685, 56.162983 52.3447823)",Шахтостроительная улица
124603804,2,tertiary,,False,False,198.168,"LINESTRING (56.1680306 52.338088, 56.1667864 52.3396999)",Восточная улица
124606758,,residential,,False,True,90.144,"LINESTRING (56.1680306 52.338088, 56.1668281 52.3377454)",Первомайская улица
203879998,,residential,,False,False,116.32199999999999,"LINESTRING (56.1673511 52.3425278, 56.1667714 52.343365, 56.1666603 52.3434841)",улица Савицкой
124602063,2,tertiary,60,False,True,39.646,"LINESTRING (56.1643602 52.3456775, 56.164202 52.3453343)",
203879998,,residential,,False,True,289.94,"LINESTRING (56.1643602 52.3456775, 56.1649634 52.3451091, 56.1656723 52.3445199, 56.1663452 52.3438216, 56.1666603 52.3434841)",улица Савицкой
553111180,2,tertiary,,False,False,14.455,"LINESTRING (56.1583707 52.3455484, 56.1585639 52.3456029)",Шахтостроительная улица
235166446,2,tertiary,40,False,False,209.786,"LINESTRING (56.1583707 52.3455484, 56.1586723 52.345148, 56.1596613 52.3438344)",улица Ленина
"[404192274, 354157804]",2,tertiary,40,False,True,273.523,"LINESTRING (56.1583707 52.3455484, 56.1574142 52.3452786, 56.1569053 52.3451351, 56.1558914 52.3448492, 56.1557139 52.3447991, 56.1553477 52.3446958, 56.1549791 52.3445667, 56.1549371 52.3445334, 56.1548129 52.3444351)",Шахтостроительная улица
235166446,2,tertiary,40,False,False,137.743,"LINESTRING (56.1609365 52.3421406, 56.1617838 52.3410152)",улица Ленина
235166446,2,tertiary,40,False,True,207.309,"LINESTRING (56.1609365 52.3421406, 56.1596613 52.3438344)",улица Ленина
402591994,,tertiary,40,False,False,158.748,"LINESTRING (56.1609365 52.3421406, 56.1630515 52.3427477)",улица Максима Горького
402591994,,tertiary,40,False,True,116.064,"LINESTRING (56.1609365 52.3421406, 56.1602528 52.341925, 56.1594183 52.3416619)",улица Максима Горького
235166446,2,tertiary,40,False,False,207.309,"LINESTRING (56.1596613 52.3438344, 56.1609365 52.3421406)",улица Ленина
235166444,2,tertiary,40,False,True,249.048,"LINESTRING (56.1596613 52.3438344, 56.1601333 52.3439691, 56.1606463 52.3441155, 56.1609812 52.3442111, 56.162983 52.3447823)",Советская улица
235166446,2,tertiary,40,False,True,209.786,"LINESTRING (56.1596613 52.3438344, 56.1586723 52.345148, 56.1583707 52.3455484)",улица Ленина
124606758,,residential,,False,False,90.144,"LINESTRING (56.1668281 52.3377454, 56.1680306 52.338088)",Первомайская улица
235179636,,residential,,False,False,198.871,"LINESTRING (56.1668281 52.3377454, 56.1656626 52.339386)",Совхозный переулок
124603814,,residential,,False,False,83.949,"LINESTRING (56.1656626 52.339386, 56.1667864 52.3396999)",улица 8 Марта
235179636,,residential,,False,True,198.871,"LINESTRING (56.1656626 52.339386, 56.1668281 52.3377454)",Совхозный переулок
124603814,,residential,,False,True,163.70100000000002,"LINESTRING (56.1656626 52.339386, 56.1647057 52.3391187, 56.1634712 52.3387739)",улица 8 Марта
124603807,,residential,,False,True,262.301,"LINESTRING (56.168054 52.3403143, 56.1680313 52.340403, 56.1678958 52.3406042, 56.1676435 52.3407794, 56.1674885 52.3409706, 56.1667276 52.342014, 56.1663961 52.3424299)",улица Строителей
124603804,2,tertiary,,False,False,57.046,"LINESTRING (56.1649254 52.3421904, 56.1645767 52.3426571)",Восточная улица
124603804,2,tertiary,,False,True,98.218,"LINESTRING (56.1649254 52.3421904, 56.1655259 52.3413869)",Восточная улица
235189663,,residential,,False,False,107.602,"LINESTRING (56.1649254 52.3421904, 56.1652753 52.342137, 56.1654213 52.3421532, 56.1663961 52.3424299)",
124603807,,residential,,False,True,82.14,"LINESTRING (56.1663961 52.3424299, 56.1658666 52.343094)",улица Строителей
124603807,,residential,,False,False,262.301,"LINESTRING (56.1663961 52.3424299, 56.1667276 52.342014, 56.1674885 52.3409706, 56.1676435 52.3407794, 56.1678958 52.3406042, 56.1680313 52.340403, 56.168054 52.3403143)",улица Строителей
235189663,,residential,,False,True,107.602,"LINESTRING (56.1663961 52.3424299, 56.1654213 52.3421532, 56.1652753 52.342137, 56.1649254 52.3421904)",
124603804,2,tertiary,,False,False,54.139,"LINESTRING (56.1645767 52.3426571, 56.1642457 52.3431)",Восточная улица
124603804,2,tertiary,,False,True,57.046,"LINESTRING (56.1645767 52.3426571, 56.1649254 52.3421904)",Восточная улица
235189662,,residential,,False,False,100.475,"LINESTRING (56.1645767 52.3426571, 56.1652248 52.3428379, 56.1658666 52.343094)",
124603807,,residential,,False,False,82.14,"LINESTRING (56.1658666 52.343094, 56.1663961 52.3424299)",улица Строителей
124603807,,residential,,False,True,276.5,"LINESTRING (56.1658666 52.343094, 56.1643369 52.3448933, 56.1643688 52.3450328, 56.164202 52.3453343)",улица Строителей
235189662,,residential,,False,True,100.475,"LINESTRING (56.1658666 52.343094, 56.1652248 52.3428379, 56.1645767 52.3426571)",
235166446,2,tertiary,40,False,False,204.593,"LINESTRING (56.1622128 52.3404455, 56.1634712 52.3387739)",улица Ленина
235166446,2,tertiary,40,False,True,69.731,"LINESTRING (56.1622128 52.3404455, 56.1617838 52.3410152)",улица Ленина
235306364,,residential,,False,False,248.23000000000002,"LINESTRING (56.1622128 52.3404455, 56.1638546 52.340912, 56.1655259 52.3413869)",Пионерская улица
124603804,2,tertiary,,False,False,98.218,"LINESTRING (56.1655259 52.3413869, 56.1649254 52.3421904)",Восточная улица
124603804,2,tertiary,,False,True,206.208,"LINESTRING (56.1655259 52.3413869, 56.1667864 52.3396999)",Восточная улица
235306364,,residential,,False,True,248.23000000000002,"LINESTRING (56.1655259 52.3413869, 56.1638546 52.340912, 56.1622128 52.3404455)",Пионерская улица
203879998,,residential,,False,False,289.94,"LINESTRING (56.1666603 52.3434841, 56.1663452 52.3438216, 56.1656723 52.3445199, 56.1649634 52.3451091, 56.1643602 52.3456775)",улица Савицкой
203879998,,residential,,False,True,116.32199999999999,"LINESTRING (56.1666603 52.3434841, 56.1667714 52.343365, 56.1673511 52.3425278)",улица Савицкой
235166446,2,tertiary,40,False,False,69.731,"LINESTRING (56.1617838 52.3410152, 56.1622128 52.3404455)",улица Ленина
235166446,2,tertiary,40,False,True,137.743,"LINESTRING (56.1617838 52.3410152, 56.1609365 52.3421406)",улица Ленина
"[235711201, 298743539]",,residential,,False,False,296.105,"LINESTRING (56.1617838 52.3410152, 56.1630412 52.3413675, 56.1632318 52.34147, 56.1639107 52.3416627, 56.1630515 52.3427477)",Торговый переулок
402591994,,tertiary,40,False,True,158.748,"LINESTRING (56.1630515 52.3427477, 56.1609365 52.3421406)",улица Максима Горького
"[235711201, 298743539]",,residential,,False,True,296.105,"LINESTRING (56.1630515 52.3427477, 56.1639107 52.3416627, 56.1632318 52.34147, 56.1630412 52.3413675, 56.1617838 52.3410152)",Торговый переулок
402591994,,tertiary,40,False,False,90.093,"LINESTRING (56.1630515 52.3427477, 56.1634666 52.3428742, 56.1642457 52.3431)",улица Максима Горького
269308487,2,tertiary,40,False,False,439.28499999999997,"LINESTRING (56.1548129 52.3444351, 56.1549613 52.3443457, 56.1554977 52.3440228, 56.1563975 52.3434809, 56.1571065 52.343054, 56.1572997 52.3429377, 56.1582199 52.3423835, 56.1587384 52.3420713, 56.158788 52.3420414, 56.1592951 52.3417361, 56.1594183 52.3416619)",улица Кирова
"[404192274, 354157804]",2,tertiary,40,False,False,273.523,"LINESTRING (56.1548129 52.3444351, 56.1549371 52.3445334, 56.1549791 52.3445667, 56.1553477 52.3446958, 56.1557139 52.3447991, 56.1558914 52.3448492, 56.1569053 52.3451351, 56.1574142 52.3452786, 56.1583707 52.3455484)",Шахтостроительная улица
124603804,2,tertiary,,False,True,205.792,"LINESTRING (56.162983 52.3447823, 56.1642457 52.3431)",Восточная улица
235166444,2,tertiary,40,False,False,249.048,"LINESTRING (56.162983 52.3447823, 56.1609812 52.3442111, 56.1606463 52.3441155, 56.1601333 52.3439691, 56.1596613 52.3438344)",Советская улица
"[354157810, 124602063]",2,tertiary,60,False,False,105.341,"LINESTRING (56.162983 52.3447823, 56.1636653 52.3449853, 56.1639202 52.3451031, 56.1640634 52.3452113, 56.164202 52.3453343)",
"[404192275, 553111180]",2,tertiary,,False,True,337.478,"LINESTRING (56.162983 52.3447823, 56.1626883 52.3451685, 56.162529 52.3452113, 56.1621507 52.3452725, 56.1598597 52.3456029, 56.1595986 52.3456405, 56.1590495 52.3457146, 56.1588334 52.3456789, 56.1585639 52.3456029)",Шахтостроительная улица
