osmid,lanes,name,highway,oneway,reversed,length,geometry
39672929,2,улица Гагарина,secondary,False,True,388.389,"LINESTRING (37.9370655 53.9239297, 37.9369438 53.9242063, 37.9366316 53.9244142, 37.9362057 53.9246997, 37.9356114 53.9251275, 37.9352386 53.9254039, 37.9351576 53.9255461, 37.9343719 53.9269666)"
60433483,,улица Чехова,secondary,False,True,695.453,"LINESTRING (37.9370655 53.9239297, 37.9368378 53.9238901, 37.9367148 53.9238687, 37.9366966 53.9238661, 37.9348181 53.9237334, 37.9345114 53.9237136, 37.9341491 53.9236905, 37.932885 53.9236102, 37.9316881 53.9235202, 37.928944 53.9233191, 37.9284797 53.9232909, 37.9277102 53.9232451, 37.9267254 53.9231713, 37.9265308 53.9231606)"
39672740,,улица Мира,residential,False,False,169.85999999999999,"LINESTRING (37.9280827 53.9291475, 37.9281099 53.9290913, 37.9287519 53.9277684, 37.9287984 53.9276792)"
"[309722952, 1053506962]",2,улица Горняков,secondary,False,True,344.542,"LINESTRING (37.9280827 53.9291475, 37.9282249 53.929176, 37.9287157 53.9292849, 37.9288176 53.9293248, 37.929099 53.9294349, 37.929393 53.9295573, 37.9297061 53.9296834, 37.9300586 53.9298254, 37.931907 53.9305999, 37.9323453 53.9307704, 37.9324836 53.9308257)"
309722954,2,улица Мира,secondary,False,False,237.81900000000002,"LINESTRING (37.9280827 53.9291475, 37.9280253 53.9292671, 37.9278232 53.9296882, 37.9273018 53.9307745, 37.9271427 53.9311216, 37.9270905 53.9312046)"
313186451,,улица Горняков,secondary,False,True,79.916,"LINESTRING (37.9280827 53.9291475, 37.9279148 53.9291197, 37.9269054 53.9289577)"
39672929,2,улица Гагарина,secondary,False,False,93.755,"LINESTRING (37.9324836 53.9308257, 37.932763 53.9302648, 37.9328938 53.9300179)"
"[309722952, 1053506962]",2,улица Горняков,secondary,False,False,344.54200000000003,"LINESTRING (37.9324836 53.9308257, 37.9323453 53.9307704, 37.931907 53.9305999, 37.9300586 53.9298254, 37.9297061 53.9296834, 37.929393 53.9295573, 37.929099 53.9294349, 37.9288176 53.9293248, 37.9287157 53.9292849, 37.9282249 53.929176, 37.9280827 53.9291475)"
60434212,,Пролетарская улица,residential,False,True,77.224,"LINESTRING (37.9222873 53.925683, 37.9225971 53.9250129)"
39672929,2,улица Гагарина,secondary,False,False,177.85000000000002,"LINESTRING (37.9335967 53.9284995, 37.9336424 53.9284172, 37.9343719 53.9269666)"
39672929,2,улица Гагарина,secondary,False,True,175.066,"LINESTRING (37.9335967 53.9284995, 37.9335548 53.9285868, 37.9332487 53.9291855, 37.9330714 53.9295623, 37.9328938 53.9300179)"
313861157,,улица Ленина,residential,False,True,327.128,"LINESTRING (37.9335967 53.9284995, 37.9334919 53.9284803, 37.9316347 53.9281632, 37.9294627 53.9277925, 37.9289578 53.9277064, 37.9287984 53.9276792)"
39672740,,улица Мира,residential,False,True,169.85999999999999,"LINESTRING (37.9287984 53.9276792, 37.9287519 53.9277684, 37.9281099 53.9290913, 37.9280827 53.9291475)"
313861157,,улица Ленина,residential,False,False,327.128,"LINESTRING (37.9287984 53.9276792, 37.9289578 53.9277064, 37.9294627 53.9277925, 37.9316347 53.9281632, 37.9334919 53.9284803, 37.9335967 53.9284995)"
313861158,,улица Ленина,residential,False,True,236.44199999999998,"LINESTRING (37.9287984 53.9276792, 37.9286327 53.9276523, 37.9280891 53.9275599, 37.9271656 53.9274029, 37.9258888 53.9271859, 37.9253277 53.9270917)"
60433483,,улица Чехова,secondary,False,False,695.4530000000001,"LINESTRING (37.9265308 53.9231606, 37.9267254 53.9231713, 37.9277102 53.9232451, 37.9284797 53.9232909, 37.928944 53.9233191, 37.9316881 53.9235202, 37.932885 53.9236102, 37.9341491 53.9236905, 37.9345114 53.9237136, 37.9348181 53.9237334, 37.9366966 53.9238661, 37.9367148 53.9238687, 37.9368378 53.9238901, 37.9370655 53.9239297)"
60433483,,улица Чехова,secondary,False,True,192.597,"LINESTRING (37.9265308 53.9231606, 37.9257618 53.9231068, 37.9236085 53.922964)"
