osmid,highway,oneway,reversed,length,name,bridge,lanes,geometry
120579914,residential,False,True,90.184,Кайтагская улица,,,"LINESTRING (47.399041 42.9888268, 47.4001038 42.9885957)"
83824677,residential,False,True,138.297,5-й проезд Интернацианалистов,,,"LINESTRING (47.3985373 42.9876389, 47.399041 42.9888268)"
144124999,residential,False,False,47.985,улица Интернационалистов,,,"LINESTRING (47.3985373 42.9876389, 47.3990925 42.987493)"
144124999,residential,False,True,43.775,улица Интернационалистов,,,"LINESTRING (47.3985373 42.9876389, 47.3980314 42.9877732)"
84000916,residential,False,True,102.389,Морская улица,,,"LINESTRING (47.3973654 42.9862594, 47.3977499 42.9871362)"
1223182111,residential,False,True,94.597,Московская улица,,,"LINESTRING (47.3973654 42.9862594, 47.3984377 42.9859301)"
"[144126615, 1223182111]",residential,False,"[False, True]",511.582,"['Московская улица', 'Авиационная улица']",,,"LINESTRING (47.3973654 42.9862594, 47.395982 42.9866843, 47.392327 42.9878408, 47.3922458 42.9878993, 47.392241 42.9879798, 47.3924494 42.9883778)"
83824690,residential,False,True,452.111,улица Велиева,,,"LINESTRING (47.3977499 42.9871362, 47.3925661 42.9886035)"
84000916,residential,False,False,102.389,Морская улица,,,"LINESTRING (47.3977499 42.9871362, 47.3973654 42.9862594)"
84000916,residential,False,True,74.44,Морская улица,,,"LINESTRING (47.3977499 42.9871362, 47.3980314 42.9877732)"
83824695,residential,False,False,208.637,Гунибская улица,,,"LINESTRING (47.3969072 42.9911034, 47.3993273 42.9904814)"
144126627,residential,False,False,98.793,Западная улица,,,"LINESTRING (47.3969072 42.9911034, 47.3964789 42.990272)"
144126627,residential,False,True,96.66,Западная улица,,,"LINESTRING (47.3969072 42.9911034, 47.3973228 42.9919178)"
83824695,residential,False,True,236.47400000000002,Гунибская улица,,,"LINESTRING (47.3969072 42.9911034, 47.395437 42.9915344, 47.3943918 42.991786, 47.3941688 42.9917932)"
84000916,residential,False,False,93.687,Морская улица,,,"LINESTRING (47.3997134 42.9912752, 47.3993273 42.9904814)"
84000916,residential,False,True,104.102,Морская улица,,,"LINESTRING (47.3997134 42.9912752, 47.4001796 42.9921471)"
144123896,residential,False,False,207.151,Таркинская улица,,,"LINESTRING (47.3997134 42.9912752, 47.3973228 42.9919178)"
144123896,residential,False,True,196.19600000000003,Таркинская улица,,,"LINESTRING (47.3997134 42.9912752, 47.3997495 42.9912755, 47.3997854 42.9912878, 47.3998564 42.9913221, 47.3998974 42.9913345, 47.3999419 42.9913403, 47.4020239 42.9909146)"
83833312,residential,False,False,216.652,улица Интернационалистов,,,"LINESTRING (47.3956339 42.988661, 47.3981349 42.9879907)"
83833312,residential,False,True,234.412,улица Интернационалистов,,,"LINESTRING (47.3956339 42.988661, 47.3929381 42.9894064)"
144126627,residential,False,True,93.72,Западная улица,,,"LINESTRING (47.3956339 42.988661, 47.3960534 42.989446)"
84000916,residential,False,False,104.102,Морская улица,,,"LINESTRING (47.4001796 42.9921471, 47.3997134 42.9912752)"
167173769,tertiary,False,True,89.056,Порт-Петровская улица,,,"LINESTRING (47.4001796 42.9921471, 47.399137 42.9923918)"
1056232907,tertiary,False,True,9.211,Морская улица,,,"LINESTRING (47.4001796 42.9921471, 47.4002833 42.9921804)"
144126629,tertiary,False,False,96.661,Порт-Петровская улица,,,"LINESTRING (47.4002833 42.9921804, 47.401422 42.9919315)"
1056232907,tertiary,False,False,9.211,Морская улица,,,"LINESTRING (47.4002833 42.9921804, 47.4001796 42.9921471)"
167173769,tertiary,False,False,97.241,Порт-Петровская улица,,,"LINESTRING (47.398008 42.9926796, 47.399137 42.9923918)"
167173769,tertiary,False,True,22.334,Порт-Петровская улица,,,"LINESTRING (47.398008 42.9926796, 47.3977419 42.9927292)"
144126627,residential,False,False,96.448,Западная улица,,,"LINESTRING (47.3977419 42.9927292, 47.3973228 42.9919178)"
167173769,tertiary,False,False,22.334,Порт-Петровская улица,,,"LINESTRING (47.3977419 42.9927292, 47.398008 42.9926796)"
167173769,tertiary,False,True,73.887,Порт-Петровская улица,,,"LINESTRING (47.3977419 42.9927292, 47.3969034 42.9929849)"
83824736,residential,False,True,95.455,,,,"LINESTRING (47.3925767 42.9930443, 47.392219 42.9922267)"
144123896,residential,False,True,177.71,Таркинская улица,,,"LINESTRING (47.3925767 42.9930443, 47.3943535 42.9925537, 47.3943797 42.992554, 47.3944113 42.9925617, 47.3945456 42.9926069, 47.3945837 42.9926115, 47.3946234 42.9926091)"
83824736,residential,False,False,93.605,,,,"LINESTRING (47.3913503 42.9905738, 47.3917729 42.9913568)"
79640994,residential,False,False,167.469,Кайтагская улица,,,"LINESTRING (47.3913503 42.9905738, 47.3931152 42.9900636, 47.3932761 42.9900715)"
167173769,tertiary,False,False,97.458,Порт-Петровская улица,,,"LINESTRING (47.3957746 42.993279, 47.3969034 42.9929849)"
167173769,tertiary,False,True,62.774,Порт-Петровская улица,,,"LINESTRING (47.3957746 42.993279, 47.3950241 42.9934108)"
167173769,tertiary,False,False,73.887,Порт-Петровская улица,,,"LINESTRING (47.3969034 42.9929849, 47.3977419 42.9927292)"
167173769,tertiary,False,True,97.458,Порт-Петровская улица,,,"LINESTRING (47.3969034 42.9929849, 47.3957746 42.993279)"
167173769,tertiary,False,False,89.056,Порт-Петровская улица,,,"LINESTRING (47.399137 42.9923918, 47.4001796 42.9921471)"
167173769,tertiary,False,True,97.241,Порт-Петровская улица,,,"LINESTRING (47.399137 42.9923918, 47.398008 42.9926796)"
144126629,tertiary,False,False,76.679,Порт-Петровская улица,,,"LINESTRING (47.401422 42.9919315, 47.4023196 42.9917206)"
144126629,tertiary,False,True,96.661,Порт-Петровская улица,,,"LINESTRING (47.401422 42.9919315, 47.4002833 42.9921804)"
167173769,tertiary,False,True,95.402,Порт-Петровская улица,,,"LINESTRING (47.3945783 42.9934261, 47.3934735 42.9937144)"
167173769,tertiary,False,False,36.778,Порт-Петровская улица,,,"LINESTRING (47.3945783 42.9934261, 47.3948321 42.993391, 47.3950241 42.9934108)"
83824695,residential,False,True,208.637,Гунибская улица,,,"LINESTRING (47.3993273 42.9904814, 47.3969072 42.9911034)"
84000916,residential,False,False,86.018,Морская улица,,,"LINESTRING (47.3993273 42.9904814, 47.3989897 42.9897483)"
84000916,residential,False,True,93.687,Морская улица,,,"LINESTRING (47.3993273 42.9904814, 47.3997134 42.9912752)"
83824695,residential,False,False,198.323,Гунибская улица,,,"LINESTRING (47.3993273 42.9904814, 47.3993469 42.9904793, 47.399368 42.990483, 47.3994782 42.990518, 47.3995038 42.9905205, 47.3995298 42.9905164, 47.4016609 42.9900505)"
83824696,residential,False,False,99.364,,,,"LINESTRING (47.4013292 42.9892608, 47.4009415 42.9884134)"
83824696,residential,False,True,91.862,,,,"LINESTRING (47.4013292 42.9892608, 47.4016609 42.9900505)"
84000925,residential,False,False,197.858,Махачкалинская улица,,,"LINESTRING (47.4013292 42.9892608, 47.3989897 42.9897483)"
83824736,residential,False,False,95.455,,,,"LINESTRING (47.392219 42.9922267, 47.3925767 42.9930443)"
83824695,residential,False,False,168.493,Гунибская улица,,,"LINESTRING (47.392219 42.9922267, 47.3940297 42.991754, 47.3941688 42.9917932)"
83824736,residential,False,True,103.309,,,,"LINESTRING (47.392219 42.9922267, 47.3918405 42.9914894, 47.3917729 42.9913568)"
144123896,residential,False,False,232.619,Таркинская улица,,,"LINESTRING (47.3973228 42.9919178, 47.3946234 42.9926091)"
144123896,residential,False,True,207.151,Таркинская улица,,,"LINESTRING (47.3973228 42.9919178, 47.3997134 42.9912752)"
144126627,residential,False,False,96.66,Западная улица,,,"LINESTRING (47.3973228 42.9919178, 47.3969072 42.9911034)"
144126627,residential,False,True,96.448,Западная улица,,,"LINESTRING (47.3973228 42.9919178, 47.3977419 42.9927292)"
167173769,tertiary,False,False,95.402,Порт-Петровская улица,,,"LINESTRING (47.3934735 42.9937144, 47.3945783 42.9934261)"
83824335,residential,False,True,22.08,улица Салихова,,,"LINESTRING (47.3932265 42.9873018, 47.3931692 42.9871077)"
83823410,residential,False,True,191.622,,,,"LINESTRING (47.3932265 42.9873018, 47.3943864 42.9869891, 47.3954182 42.9866711)"
83824080,residential,False,True,37.559,Терская улица,,,"LINESTRING (47.3987831 42.985301, 47.3988703 42.9856327)"
144121527,residential,False,False,301.202,улица Щорса,,,"LINESTRING (47.3987831 42.985301, 47.3976618 42.9854833, 47.3965151 42.9856697, 47.3951663 42.9858817)"
83824696,residential,False,False,92.794,,,,"LINESTRING (47.4023196 42.9917206, 47.4020239 42.9909146)"
144126629,tertiary,False,False,20.049,Порт-Петровская улица,,,"LINESTRING (47.4023196 42.9917206, 47.4025564 42.9916705)"
144126629,tertiary,False,True,76.679,Порт-Петровская улица,,,"LINESTRING (47.4023196 42.9917206, 47.401422 42.9919315)"
79640994,residential,False,True,216.268,Кайтагская улица,,,"LINESTRING (47.3985562 42.9887894, 47.3960534 42.989446)"
84000916,residential,False,False,95.193,Морская улица,,,"LINESTRING (47.3985562 42.9887894, 47.3981349 42.9879907)"
84000916,residential,False,True,15.27,Морская улица,,,"LINESTRING (47.3985562 42.9887894, 47.3986217 42.9889181)"
144126615,residential,False,False,78.9,Авиационная улица,,,"LINESTRING (47.3932761 42.9900715, 47.3929381 42.9894064)"
144126615,residential,False,True,93.825,Авиационная улица,,,"LINESTRING (47.3932761 42.9900715, 47.3936821 42.9908613)"
79640994,residential,False,False,238.688,Кайтагская улица,,,"LINESTRING (47.3932761 42.9900715, 47.3936033 42.990095, 47.3960534 42.989446)"
79640994,residential,False,True,167.469,Кайтагская улица,,,"LINESTRING (47.3932761 42.9900715, 47.3931152 42.9900636, 47.3913503 42.9905738)"
144126615,residential,False,False,17.722,Авиационная улица,,,"LINESTRING (47.3937653 42.9910086, 47.3936821 42.9908613)"
335033924,residential,False,False,235.419,,,,"LINESTRING (47.3937653 42.9910086, 47.3964789 42.990272)"
144126615,residential,False,True,93.405,Авиационная улица,,,"LINESTRING (47.3937653 42.9910086, 47.3938013 42.9911336, 47.3941688 42.9917932)"
144126615,residential,False,False,78.601,Авиационная улица,,,"LINESTRING (47.3928684 42.9892749, 47.3925661 42.9886035)"
144126615,residential,False,True,15.683,Авиационная улица,,,"LINESTRING (47.3928684 42.9892749, 47.3929381 42.9894064)"
144126615,residential,False,False,94.915,Авиационная улица,,,"LINESTRING (47.3950241 42.9934108, 47.3946234 42.9926091)"
167173769,tertiary,False,False,62.774,Порт-Петровская улица,,,"LINESTRING (47.3950241 42.9934108, 47.3957746 42.993279)"
167173769,tertiary,False,True,36.778,Порт-Петровская улица,,,"LINESTRING (47.3950241 42.9934108, 47.3948321 42.993391, 47.3945783 42.9934261)"
83824335,residential,False,False,97.15,улица Салихова,,,"LINESTRING (47.3926653 42.9854006, 47.3929168 42.9862547)"
167174325,residential,False,True,96.091,улица Гоголя,,,"LINESTRING (47.3926653 42.9854006, 47.3915088 42.9855768)"
167174325,residential,False,False,192.412,улица Гоголя,,,"LINESTRING (47.3926653 42.9854006, 47.3938546 42.9852194, 47.3949809 42.9850472)"
83824332,residential,False,False,94.01,улица Иллазарова,,,"LINESTRING (47.3951663 42.9858817, 47.3949809 42.9850472)"
83824332,residential,False,True,90.137,улица Иллазарова,,,"LINESTRING (47.3951663 42.9858817, 47.3954182 42.9866711)"
144121527,residential,False,False,187.664,улица Щорса,,,"LINESTRING (47.3951663 42.9858817, 47.3941153 42.9860749, 47.3929168 42.9862547)"
144121527,residential,False,True,301.202,улица Щорса,,,"LINESTRING (47.3951663 42.9858817, 47.3965151 42.9856697, 47.3976618 42.9854833, 47.3987831 42.985301)"
83824335,residential,False,False,97.046,улица Салихова,,,"LINESTRING (47.3929168 42.9862547, 47.3931692 42.9871077)"
83824335,residential,False,True,97.15,улица Салихова,,,"LINESTRING (47.3929168 42.9862547, 47.3926653 42.9854006)"
144121527,residential,False,True,187.664,улица Щорса,,,"LINESTRING (47.3929168 42.9862547, 47.3941153 42.9860749, 47.3951663 42.9858817)"
83824670,residential,False,True,149.788,2-й проезд Интернацианалистов,,,"LINESTRING (47.4006436 42.9870736, 47.401229 42.9883508)"
144124999,residential,False,False,103.028,улица Интернационалистов,,,"LINESTRING (47.4006436 42.9870736, 47.4018048 42.9867035)"
144124999,residential,False,True,95.152,улица Интернационалистов,,,"LINESTRING (47.4006436 42.9870736, 47.3995453 42.9873682)"
83824335,residential,False,False,22.08,улица Салихова,,,"LINESTRING (47.3931692 42.9871077, 47.3932265 42.9873018)"
83824335,residential,False,True,97.046,улица Салихова,,,"LINESTRING (47.3931692 42.9871077, 47.3929168 42.9862547)"
83824690,residential,False,False,452.111,улица Велиева,,,"LINESTRING (47.3925661 42.9886035, 47.3977499 42.9871362)"
144126615,residential,False,False,26.832,Авиационная улица,,,"LINESTRING (47.3925661 42.9886035, 47.3924494 42.9883778)"
144126615,residential,False,True,78.601,Авиационная улица,,,"LINESTRING (47.3925661 42.9886035, 47.3928684 42.9892749)"
83833312,residential,False,False,234.412,улица Интернационалистов,,,"LINESTRING (47.3929381 42.9894064, 47.3956339 42.988661)"
144126615,residential,False,False,15.683,Авиационная улица,,,"LINESTRING (47.3929381 42.9894064, 47.3928684 42.9892749)"
144126615,residential,False,True,78.9,Авиационная улица,,,"LINESTRING (47.3929381 42.9894064, 47.3932761 42.9900715)"
144126615,residential,False,True,97.969,Авиационная улица,,,"LINESTRING (47.3941688 42.9917932, 47.3946234 42.9926091)"
83824695,residential,False,False,236.47400000000002,Гунибская улица,,,"LINESTRING (47.3941688 42.9917932, 47.3943918 42.991786, 47.395437 42.9915344, 47.3969072 42.9911034)"
83824695,residential,False,True,168.493,Гунибская улица,,,"LINESTRING (47.3941688 42.9917932, 47.3940297 42.991754, 47.392219 42.9922267)"
144126615,residential,False,False,93.405,Авиационная улица,,,"LINESTRING (47.3941688 42.9917932, 47.3938013 42.9911336, 47.3937653 42.9910086)"
144123896,residential,False,True,232.619,Таркинская улица,,,"LINESTRING (47.3946234 42.9926091, 47.3973228 42.9919178)"
144126615,residential,False,False,97.969,Авиационная улица,,,"LINESTRING (47.3946234 42.9926091, 47.3941688 42.9917932)"
144126615,residential,False,True,94.915,Авиационная улица,,,"LINESTRING (47.3946234 42.9926091, 47.3950241 42.9934108)"
144123896,residential,False,False,177.71,Таркинская улица,,,"LINESTRING (47.3946234 42.9926091, 47.3945837 42.9926115, 47.3945456 42.9926069, 47.3944113 42.9925617, 47.3943797 42.992554, 47.3943535 42.9925537, 47.3925767 42.9930443)"
167174325,residential,False,False,96.091,улица Гоголя,,,"LINESTRING (47.3915088 42.9855768, 47.3926653 42.9854006)"
83502601,residential,False,False,9.67,Северная улица,,,"LINESTRING (47.4026676 42.9849271, 47.4027742 42.9848886)"
455312519,trunk,True,False,30.399,проспект Казбекова,,,"LINESTRING (47.4026676 42.9849271, 47.402755 42.9851929)"
79640994,residential,False,False,216.268,Кайтагская улица,,,"LINESTRING (47.3960534 42.989446, 47.3985562 42.9887894)"
144126627,residential,False,False,93.72,Западная улица,,,"LINESTRING (47.3960534 42.989446, 47.3956339 42.988661)"
144126627,residential,False,True,98.151,Западная улица,,,"LINESTRING (47.3960534 42.989446, 47.3964789 42.990272)"
79640994,residential,False,True,238.688,Кайтагская улица,,,"LINESTRING (47.3960534 42.989446, 47.3936033 42.990095, 47.3932761 42.9900715)"
83824675,residential,False,True,79.353,4-й проезд Интернацианалистов,,,"LINESTRING (47.3984377 42.9859301, 47.3987324 42.9866104)"
1223182111,residential,False,False,94.597,Московская улица,,,"LINESTRING (47.3984377 42.9859301, 47.3973654 42.9862594)"
1223182111,residential,False,True,212.638,Московская улица,,,"LINESTRING (47.3984377 42.9859301, 47.3986225 42.9858733, 47.3988549 42.9858472, 47.4010307 42.9859275)"
144126615,residential,False,True,26.832,Авиационная улица,,,"LINESTRING (47.3924494 42.9883778, 47.3925661 42.9886035)"
"[1223182111, 144126615]",residential,False,"[False, True]",511.582,"['Московская улица', 'Авиационная улица']",,,"LINESTRING (47.3924494 42.9883778, 47.392241 42.9879798, 47.3922458 42.9878993, 47.392327 42.9878408, 47.395982 42.9866843, 47.3973654 42.9862594)"
83824675,residential,False,False,79.353,4-й проезд Интернацианалистов,,,"LINESTRING (47.3987324 42.9866104, 47.3984377 42.9859301)"
83824675,residential,False,True,102.428,4-й проезд Интернацианалистов,,,"LINESTRING (47.3987324 42.9866104, 47.398809 42.9867813, 47.3990925 42.987493)"
303296570,residential,False,False,202.41400000000002,улица Велиева,,,"LINESTRING (47.3987324 42.9866104, 47.4005418 42.9861379, 47.4010307 42.9859275)"
303296570,residential,False,True,202.41400000000002,улица Велиева,,,"LINESTRING (47.4010307 42.9859275, 47.4005418 42.9861379, 47.3987324 42.9866104)"
1223182111,residential,False,False,212.638,Московская улица,,,"LINESTRING (47.4010307 42.9859275, 47.3988549 42.9858472, 47.3986225 42.9858733, 47.3984377 42.9859301)"
1223182111,residential,False,True,157.32100000000003,Московская улица,,,"LINESTRING (47.4010307 42.9859275, 47.4016742 42.9858646, 47.4025777 42.9856764, 47.4029209 42.9857051)"
83824332,residential,False,True,94.01,улица Иллазарова,,,"LINESTRING (47.3949809 42.9850472, 47.3951663 42.9858817)"
167174325,residential,False,True,192.412,улица Гоголя,,,"LINESTRING (47.3949809 42.9850472, 47.3938546 42.9852194, 47.3926653 42.9854006)"
84000916,residential,False,False,79.768,Морская улица,,,"LINESTRING (47.3989054 42.9896048, 47.3986217 42.9889181)"
84000916,residential,False,True,17.367,Морская улица,,,"LINESTRING (47.3989054 42.9896048, 47.3989897 42.9897483)"
335033924,residential,False,True,210.846,,,,"LINESTRING (47.3989054 42.9896048, 47.3964789 42.990272)"
144126615,residential,False,False,93.825,Авиационная улица,,,"LINESTRING (47.3936821 42.9908613, 47.3932761 42.9900715)"
144126615,residential,False,True,17.722,Авиационная улица,,,"LINESTRING (47.3936821 42.9908613, 47.3937653 42.9910086)"
144126631,residential,False,True,164.769,Махачкалинская улица,,,"LINESTRING (47.3936821 42.9908613, 47.3917729 42.9913568)"
83824736,residential,False,True,93.605,,,,"LINESTRING (47.3917729 42.9913568, 47.3913503 42.9905738)"
144126631,residential,False,False,164.769,Махачкалинская улица,,,"LINESTRING (47.3917729 42.9913568, 47.3936821 42.9908613)"
83824736,residential,False,False,103.309,,,,"LINESTRING (47.3917729 42.9913568, 47.3918405 42.9914894, 47.392219 42.9922267)"
144126627,residential,False,False,98.151,Западная улица,,,"LINESTRING (47.3964789 42.990272, 47.3960534 42.989446)"
144126627,residential,False,True,98.793,Западная улица,,,"LINESTRING (47.3964789 42.990272, 47.3969072 42.9911034)"
335033924,residential,False,False,210.846,,,,"LINESTRING (47.3964789 42.990272, 47.3989054 42.9896048)"
335033924,residential,False,True,235.419,,,,"LINESTRING (47.3964789 42.990272, 47.3937653 42.9910086)"
83502601,residential,False,True,9.67,Северная улица,,,"LINESTRING (47.4027742 42.9848886, 47.4026676 42.9849271)"
144124999,residential,False,True,27.466,улица Интернационалистов,,,"LINESTRING (47.4031896 42.9863485, 47.4028708 42.9864299)"
1221692044,residential,False,False,5.031,,,,"LINESTRING (47.4031896 42.9863485, 47.4032481 42.9863338)"
1223179427,trunk,True,False,74.807,проспект Казбекова,,2,"LINESTRING (47.4031896 42.9863485, 47.4029209 42.9857051)"
424057011,residential,False,True,4.9,Московская улица,,,"LINESTRING (47.4029209 42.9857051, 47.4029782 42.9856915)"
1223182111,residential,False,False,157.321,Московская улица,,,"LINESTRING (47.4029209 42.9857051, 47.4025777 42.9856764, 47.4016742 42.9858646, 47.4010307 42.9859275)"
