osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge
201585943,2,улица Ленина,residential,60,False,True,138.877,"LINESTRING (28.6628521 56.7144712, 28.662829 56.7145622, 28.662736 56.714929, 28.662538 56.7157082)",,,
332702877,2,улица Ленина,secondary,60,False,False,134.022,"LINESTRING (28.6628521 56.7144712, 28.6628679 56.7144008, 28.6630203 56.7137196, 28.6631198 56.7132749)",,,
881876697,2,Коммунальная улица,secondary,RU:urban,False,False,176.86599999999999,"LINESTRING (28.6628521 56.7144712, 28.6626945 56.71446, 28.660119 56.7142772, 28.6599778 56.7142672)",,,
4419851,2,улица Гагарина,secondary,RU:urban,False,False,182.18400000000003,"LINESTRING (28.6493699 56.7134603, 28.6494006 56.7133718, 28.6494185 56.71332, 28.6494404 56.7132568, 28.6496398 56.7126808, 28.6499273 56.7118507)",58К-284,,
733941697,2,улица Гагарина,unclassified,RU:urban,False,True,76.33300000000001,"LINESTRING (28.6493699 56.7134603, 28.6493355 56.7135554, 28.649126 56.7141336)",,,
733941698,2,Красногородская улица,secondary,RU:urban,False,True,82.09,"LINESTRING (28.6493699 56.7134603, 28.6495852 56.7134731, 28.6497989 56.7134858, 28.6507072 56.7135399)",,,
4419851,2,улица Гагарина,secondary,RU:urban,False,True,40.223,"LINESTRING (28.650619 56.7098323, 28.6505011 56.7101882)",58К-284,,
414666668,,,residential,RU:urban,False,False,76.648,"LINESTRING (28.650619 56.7098323, 28.6506898 56.7098726, 28.6507231 56.7098915, 28.6514913 56.7103282)",,,
733941694,2,улица Гагарина,secondary,30,False,False,118.469,"LINESTRING (28.650619 56.7098323, 28.6505749 56.7092997, 28.6505409 56.7088897, 28.6505081 56.7087692)",58К-284,,
733941698,2,Красногородская улица,secondary,RU:urban,False,True,5.643,"LINESTRING (28.6507072 56.7135399, 28.6507981 56.7135492)",,,
409072569,,улица Штрахова,residential,,False,False,275.85299999999995,"LINESTRING (28.6507072 56.7135399, 28.6506917 56.7135894, 28.6499399 56.7159847)",,,
733941698,2,Красногородская улица,secondary,RU:urban,False,False,82.08999999999999,"LINESTRING (28.6507072 56.7135399, 28.6497989 56.7134858, 28.6495852 56.7134731, 28.6493699 56.7134603)",,,
171753983,,Кавказская улица,residential,,False,False,89.015,"LINESTRING (28.6499399 56.7159847, 28.6513948 56.7160426)",,,
409072569,,улица Штрахова,residential,,False,True,275.85299999999995,"LINESTRING (28.6499399 56.7159847, 28.6506917 56.7135894, 28.6507072 56.7135399)",,,
332702877,2,улица Ленина,secondary,60,False,True,128.853,"LINESTRING (28.6643477 56.7076223, 28.6642435 56.7081632, 28.6641115 56.7087738)",,,
171753998,2,Трудовая улица,residential,30,False,True,126.019,"LINESTRING (28.6641115 56.7087738, 28.662054 56.7086791)",,,
332702877,2,улица Ленина,secondary,60,False,True,131.789,"LINESTRING (28.6641115 56.7087738, 28.6638737 56.7099518)",,,
332702877,2,улица Ленина,secondary,60,False,False,128.853,"LINESTRING (28.6641115 56.7087738, 28.6642435 56.7081632, 28.6643477 56.7076223)",,,
171754009,1,Кооперативная улица,residential,30,False,False,106.98,"LINESTRING (28.6602241 56.7096223, 28.6609534 56.7097549, 28.6619267 56.7098364)",,,
