osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed,bridge
360161995,residential,False,True,145.23000000000002,"LINESTRING (81.9953281 51.008104, 81.9950866 51.0080829, 81.9946437 51.0081063, 81.9944081 51.0081545, 81.9942874 51.0081756, 81.9941011 51.0081732, 81.9932743 51.0081438)",,,,
364126649,primary,False,False,82.192,"LINESTRING (81.9953281 51.008104, 81.9949874 51.0081882, 81.9946449 51.0082637, 81.9942193 51.0083472)",01К-09,Дорожная улица,60,
"[364126648, 364126649, 149599106]",primary,False,True,261.725,"LINESTRING (81.9953281 51.008104, 81.9959561 51.0078887, 81.9967216 51.0076122, 81.997312 51.0073989, 81.9982806 51.0070217, 81.9985805 51.0069462)",01К-09,"['Дорожная улица', 'Шоссейная улица']","['60', '90']",yes
364126649,primary,False,False,70.949,"LINESTRING (81.9942193 51.0083472, 81.9939937 51.0083705, 81.9937992 51.0083831, 81.9935954 51.0083857, 81.9934264 51.0083789, 81.9932111 51.0083632)",01К-09,Дорожная улица,60,
364126649,primary,False,True,82.192,"LINESTRING (81.9942193 51.0083472, 81.9946449 51.0082637, 81.9949874 51.0081882, 81.9953281 51.008104)",01К-09,Дорожная улица,60,
360161995,residential,False,False,145.23,"LINESTRING (81.9932743 51.0081438, 81.9941011 51.0081732, 81.9942874 51.0081756, 81.9944081 51.0081545, 81.9946437 51.0081063, 81.9950866 51.0080829, 81.9953281 51.008104)",,,,
360162004,residential,False,False,25.111,"LINESTRING (81.9932743 51.0081438, 81.9932614 51.0082855, 81.9932111 51.0083632)",,улица Гоголя,,
360162004,residential,False,True,25.111,"LINESTRING (81.9932111 51.0083632, 81.9932614 51.0082855, 81.9932743 51.0081438)",,улица Гоголя,,
364126649,primary,False,True,70.949,"LINESTRING (81.9932111 51.0083632, 81.9934264 51.0083789, 81.9935954 51.0083857, 81.9937992 51.0083831, 81.9939937 51.0083705, 81.9942193 51.0083472)",01К-09,Дорожная улица,60,
364479435,residential,False,False,261.821,"LINESTRING (81.9932111 51.0083632, 81.9929151 51.0099311, 81.9928814 51.0107065)",,Колхозная улица,,
364479435,residential,False,True,261.821,"LINESTRING (81.9928814 51.0107065, 81.9929151 51.0099311, 81.9932111 51.0083632)",,Колхозная улица,,
364126654,residential,False,True,140.822,"LINESTRING (82.0032077 51.0019749, 82.0019551 51.0020881, 82.0014591 51.0021856, 82.0012325 51.0021976)",,,,
364126663,residential,False,True,377.929,"LINESTRING (82.0032077 51.0019749, 82.0032263 51.0026812, 82.0033069 51.0034109, 82.0033504 51.0040509, 82.003496 51.0042809, 82.0036914 51.0044528, 82.003741 51.0046869, 82.0039394 51.0049678, 82.004094 51.0052704)",,Советская улица,,
364126654,residential,False,False,140.822,"LINESTRING (82.0012325 51.0021976, 82.0014591 51.0021856, 82.0019551 51.0020881, 82.0032077 51.0019749)",,,,
364126654,residential,False,True,82.348,"LINESTRING (82.0012325 51.0021976, 82.0007956 51.0021661, 82.0003987 51.0021661, 82.0000684 51.0022173)",,,,
364126657,residential,False,False,152.428,"LINESTRING (82.0012325 51.0021976, 82.0012816 51.0022706, 82.0013794 51.0025949, 82.0014511 51.0035553)",,улица Калашникова,,
364126674,residential,False,False,148.782,"LINESTRING (82.0000684 51.0022173, 82.0000814 51.0035553)",,Октябрьская улица,,
364126654,residential,False,False,82.348,"LINESTRING (82.0000684 51.0022173, 82.0003987 51.0021661, 82.0007956 51.0021661, 82.0012325 51.0021976)",,,,
364126684,residential,False,True,91.316,"LINESTRING (81.9975899 51.0034609, 81.9988872 51.0035502)",,,,
364126670,residential,False,True,205.667,"LINESTRING (81.9975899 51.0034609, 81.9974398 51.0042202, 81.9975899 51.0048892, 81.9976545 51.005296)",,Береговая улица,,
364126684,residential,False,False,91.316,"LINESTRING (81.9988872 51.0035502, 81.9975899 51.0034609)",,,,
364126684,residential,False,True,83.562,"LINESTRING (81.9988872 51.0035502, 82.0000814 51.0035553)",,,,
364126653,residential,False,True,177.048,"LINESTRING (81.9988872 51.0035502, 81.9988481 51.0047527, 81.9988787 51.0051417)",,улица Кирова,,
364126674,residential,False,True,148.782,"LINESTRING (82.0000814 51.0035553, 82.0000684 51.0022173)",,Октябрьская улица,,
364126684,residential,False,False,83.562,"LINESTRING (82.0000814 51.0035553, 81.9988872 51.0035502)",,,,
364126684,residential,False,True,16.373,"LINESTRING (82.0000814 51.0035553, 82.0003154 51.0035553)",,,,
364126684,residential,False,False,16.373,"LINESTRING (82.0003154 51.0035553, 82.0000814 51.0035553)",,,,
364126684,residential,False,True,79.467,"LINESTRING (82.0003154 51.0035553, 82.0014511 51.0035553)",,,,
364126679,residential,False,True,179.372,"LINESTRING (82.0003154 51.0035553, 82.0003523 51.0040691, 82.0003938 51.0044871, 82.0004491 51.0048556, 82.0004584 51.0051654)",,Октябрьская улица,,
364126657,residential,False,False,170.159,"LINESTRING (82.0014511 51.0035553, 82.0017547 51.0050736)",,улица Калашникова,,
364126684,residential,False,False,79.467,"LINESTRING (82.0014511 51.0035553, 82.0003154 51.0035553)",,,,
364126657,residential,False,True,152.428,"LINESTRING (82.0014511 51.0035553, 82.0013794 51.0025949, 82.0012816 51.0022706, 82.0012325 51.0021976)",,улица Калашникова,,
364126657,residential,False,False,20.966,"LINESTRING (82.0017547 51.0050736, 82.0017892 51.0052609)",,улица Калашникова,,
364126657,residential,False,True,170.159,"LINESTRING (82.0017547 51.0050736, 82.0014511 51.0035553)",,улица Калашникова,,
364126661,residential,False,True,91.50099999999999,"LINESTRING (82.0017547 51.0050736, 82.0006762 51.005128, 82.0004584 51.0051654)",,,,
364126653,residential,False,False,177.048,"LINESTRING (81.9988787 51.0051417, 81.9988481 51.0047527, 81.9988872 51.0035502)",,улица Кирова,,
364126653,residential,False,True,190.66,"LINESTRING (81.9988787 51.0051417, 81.9988676 51.0055613, 81.9988807 51.0063082, 81.9989438 51.0068548)",,улица Кирова,,
364126661,residential,False,False,111.326,"LINESTRING (81.9988787 51.0051417, 81.9991389 51.0051488, 81.9996062 51.0051512, 81.9999936 51.0051976, 82.0003718 51.0051802, 82.0004584 51.0051654)",,,,
364126661,residential,False,True,90.322,"LINESTRING (81.9988787 51.0051417, 81.9986791 51.0051098, 81.9984736 51.0051221, 81.9983204 51.0051519, 81.9981834 51.0052216, 81.9979943 51.0052463, 81.9976545 51.005296)",,,,
583401763,residential,False,True,39.13,"LINESTRING (82.0004584 51.0051654, 82.000472 51.0055172)",,Октябрьская улица,,
364126661,residential,False,False,91.50099999999999,"LINESTRING (82.0004584 51.0051654, 82.0006762 51.005128, 82.0017547 51.0050736)",,,,
364126661,residential,False,True,111.32600000000001,"LINESTRING (82.0004584 51.0051654, 82.0003718 51.0051802, 81.9999936 51.0051976, 81.9996062 51.0051512, 81.9991389 51.0051488, 81.9988787 51.0051417)",,,,
364126679,residential,False,False,179.37199999999999,"LINESTRING (82.0004584 51.0051654, 82.0004491 51.0048556, 82.0003938 51.0044871, 82.0003523 51.0040691, 82.0003154 51.0035553)",,Октябрьская улица,,
364126657,residential,False,True,20.966,"LINESTRING (82.0017892 51.0052609, 82.0017547 51.0050736)",,улица Калашникова,,
364126657,residential,False,False,135.95,"LINESTRING (82.0017892 51.0052609, 82.0019207 51.0059727, 82.0019978 51.0064764)",,улица Калашникова,,
364126669,residential,False,False,161.275,"LINESTRING (82.0017892 51.0052609, 82.0026168 51.0052619, 82.0034515 51.0052619, 82.004094 51.0052704)",,улица Шумакова,,
364126666,residential,False,False,53.099,"LINESTRING (82.0050991 51.0052632, 82.0050994 51.0053334, 82.005134 51.0054087, 82.0053068 51.0055267, 82.005441 51.0056184, 82.0054999 51.0056418)",,Школьный переулок,,
364126669,residential,False,True,70.342,"LINESTRING (82.0050991 51.0052632, 82.0043278 51.0052735, 82.004094 51.0052704)",,улица Шумакова,,
364126663,residential,False,False,377.929,"LINESTRING (82.004094 51.0052704, 82.0039394 51.0049678, 82.003741 51.0046869, 82.0036914 51.0044528, 82.003496 51.0042809, 82.0033504 51.0040509, 82.0033069 51.0034109, 82.0032263 51.0026812, 82.0032077 51.0019749)",,Советская улица,,
364126669,residential,False,False,70.342,"LINESTRING (82.004094 51.0052704, 82.0043278 51.0052735, 82.0050991 51.0052632)",,улица Шумакова,,
364126669,residential,False,True,161.27499999999998,"LINESTRING (82.004094 51.0052704, 82.0034515 51.0052619, 82.0026168 51.0052619, 82.0017892 51.0052609)",,улица Шумакова,,
364126661,residential,False,False,90.322,"LINESTRING (81.9976545 51.005296, 81.9979943 51.0052463, 81.9981834 51.0052216, 81.9983204 51.0051519, 81.9984736 51.0051221, 81.9986791 51.0051098, 81.9988787 51.0051417)",,,,
364126670,residential,False,False,205.667,"LINESTRING (81.9976545 51.005296, 81.9975899 51.0048892, 81.9974398 51.0042202, 81.9975899 51.0034609)",,Береговая улица,,
364126670,residential,False,True,195.577,"LINESTRING (81.9976545 51.005296, 81.9976812 51.0054638, 81.9979095 51.0059768, 81.9981508 51.0063462, 81.9985805 51.0069462)",,Береговая улица,,
364126662,residential,False,True,208.752,"LINESTRING (82.0054999 51.0056418, 82.0052789 51.006154, 82.004944 51.0063413, 82.0048386 51.0065013, 82.0048448 51.0067042, 82.0048386 51.0068641, 82.0048076 51.0071022, 82.004851 51.0073906)",,улица Горького,,
364126666,residential,False,True,53.099,"LINESTRING (82.0054999 51.0056418, 82.005441 51.0056184, 82.0053068 51.0055267, 82.005134 51.0054087, 82.0050994 51.0053334, 82.0050991 51.0052632)",,Школьный переулок,,
149599106,primary,False,False,67.517,"LINESTRING (81.9998763 51.0067257, 81.99934 51.0067552, 81.9989438 51.0068548)",01К-09,Шоссейная улица,90,
149599106,primary,False,True,83.749,"LINESTRING (81.9998763 51.0067257, 82.0004621 51.0067779, 82.0010549 51.006855)",01К-09,Шоссейная улица,90,
583401763,residential,False,False,144.824,"LINESTRING (81.9998763 51.0067257, 82.0001108 51.006334, 82.0001732 51.0059593, 82.0004794 51.005706, 82.000472 51.0055172)",,Октябрьская улица,,
149599106,primary,False,False,27.375,"LINESTRING (81.9989438 51.0068548, 81.9985805 51.0069462)",01К-09,Шоссейная улица,90,
149599106,primary,False,True,67.517,"LINESTRING (81.9989438 51.0068548, 81.99934 51.0067552, 81.9998763 51.0067257)",01К-09,Шоссейная улица,90,
364126653,residential,False,False,190.66000000000003,"LINESTRING (81.9989438 51.0068548, 81.9988807 51.0063082, 81.9988676 51.0055613, 81.9988787 51.0051417)",,улица Кирова,,
149599106,primary,False,False,83.749,"LINESTRING (82.0010549 51.006855, 82.0004621 51.0067779, 81.9998763 51.0067257)",01К-09,Шоссейная улица,90,
149599106,primary,False,True,73.148,"LINESTRING (82.0010549 51.006855, 82.0015782 51.006923, 82.002077 51.0069932)",01К-09,Шоссейная улица,90,
149599106,primary,False,True,27.375,"LINESTRING (81.9985805 51.0069462, 81.9989438 51.0068548)",01К-09,Шоссейная улица,90,
"[364126648, 364126649, 149599106]",primary,False,False,261.725,"LINESTRING (81.9985805 51.0069462, 81.9982806 51.0070217, 81.997312 51.0073989, 81.9967216 51.0076122, 81.9959561 51.0078887, 81.9953281 51.008104)",01К-09,"['Дорожная улица', 'Шоссейная улица']","['60', '90']",yes
364126670,residential,False,False,195.577,"LINESTRING (81.9985805 51.0069462, 81.9981508 51.0063462, 81.9979095 51.0059768, 81.9976812 51.0054638, 81.9976545 51.005296)",,Береговая улица,,
149599106,primary,False,True,28.813,"LINESTRING (82.002077 51.0069932, 82.0024789 51.0070497)",01К-09,Шоссейная улица,90,
364126657,residential,False,True,57.732,"LINESTRING (82.002077 51.0069932, 82.0019978 51.0064764)",,улица Калашникова,,
