osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,access
31132455,,улица Чкалова,residential,False,True,263.474,"LINESTRING (38.9075541 44.9228137, 38.9078522 44.9226516, 38.9091617 44.9221399, 38.9097511 44.9218763, 38.9104411 44.9216222)",,
50721964,,,unclassified,False,False,323.584,"LINESTRING (38.9075541 44.9228137, 38.9074895 44.9227333, 38.9074332 44.9226576, 38.9071404 44.922258, 38.9067664 44.9217686, 38.9061205 44.9208702, 38.9062625 44.9208042, 38.906294 44.9207164, 38.9062472 44.9206205, 38.9059693 44.9202666)",,
79542101,,переулок Фрунзе,residential,False,False,250.407,"LINESTRING (38.9054837 44.9210508, 38.9046453 44.9203234, 38.9045624 44.9202658, 38.9042657 44.9200022, 38.9039132 44.919593, 38.9037161 44.9194636, 38.9034841 44.9193112)",,
452127328,79Н-176,улица Перова,tertiary,False,True,118.66,"LINESTRING (38.9014211 44.9224835, 38.9024121 44.9232875)",,
79542104,,улица Фрунзе,residential,False,False,103.66,"LINESTRING (38.9014211 44.9224835, 38.901496 44.9224366, 38.9021722 44.9220297, 38.9022313 44.9219941, 38.9024192 44.9218756)",2,
"[452127328, 79545858]",79Н-176,"['улица Иркутско-Пинской Дивизии', 'улица Перова']",tertiary,False,False,248.78800000000004,"LINESTRING (38.9014211 44.9224835, 38.9010804 44.9221933, 38.9008024 44.9219096, 38.9006703 44.9217605, 38.9005888 44.9216127, 38.9005839 44.9216037, 38.900547 44.9214401, 38.9005385 44.9214027, 38.9005593 44.9212106, 38.9006203 44.9210441, 38.9007403 44.9208493, 38.9007624 44.9208255, 38.9008811 44.9206977, 38.9009466 44.9206273, 38.9010572 44.9205313)",,
452127328,79Н-176,улица Перова,tertiary,False,False,118.66,"LINESTRING (38.9024121 44.9232875, 38.9014211 44.9224835)",,
"[79542104, 110021829, 50721966]",,улица Фрунзе,residential,False,True,580.2749999999999,"LINESTRING (38.9024121 44.9232875, 38.9024812 44.9232463, 38.9031762 44.9228331, 38.9034664 44.9226592, 38.9039677 44.9223764, 38.9045224 44.9220153, 38.9048123 44.9218396, 38.9051721 44.9216236, 38.9048135 44.9213135, 38.9042975 44.9208666, 38.9038206 44.9211561, 38.9034079 44.9214034, 38.9027843 44.9217266, 38.9024192 44.9218756)",2,
720463484,79Н-176,улица Перова,tertiary,True,False,59.051,"LINESTRING (38.9024121 44.9232875, 38.9024618 44.9234438, 38.9025262 44.9235844, 38.9026406 44.9237922)",,
79542101,,переулок Фрунзе,residential,False,True,250.40700000000004,"LINESTRING (38.9034841 44.9193112, 38.9037161 44.9194636, 38.9039132 44.919593, 38.9042657 44.9200022, 38.9045624 44.9202658, 38.9046453 44.9203234, 38.9054837 44.9210508)",,
79545858,79Н-176,улица Иркутско-Пинской Дивизии,tertiary,False,True,235.805,"LINESTRING (38.9034841 44.9193112, 38.9030636 44.9194696, 38.9028316 44.9195678, 38.9024019 44.9197504, 38.9018091 44.9200314, 38.9016111 44.9201386, 38.901214 44.9204051, 38.9010572 44.9205313)",,
181084108,79Н-176,улица Седина,tertiary,False,False,98.16,"LINESTRING (38.9087265 44.9195772, 38.9081113 44.9188094)",,
181084108,79Н-176,улица Седина,tertiary,False,True,103.879,"LINESTRING (38.9087265 44.9195772, 38.9087662 44.9196216, 38.9089478 44.9198305, 38.9093897 44.9203846)",,
31132455,,улица Чкалова,residential,False,True,63.053,"LINESTRING (38.9045507 44.9247128, 38.9051565 44.9243419)",,
31132455,,улица Чкалова,residential,False,False,41.732,"LINESTRING (38.9045507 44.9247128, 38.9043912 44.9248215, 38.9041569 44.9249638)",,
79682537,,улица Перова,residential,False,False,319.516,"LINESTRING (38.9045507 44.9247128, 38.9048099 44.9249169, 38.9062372 44.9260116, 38.9072732 44.9268436)",,
236542581,,улица 68-й Морской Бригады,residential,False,False,66.058,"LINESTRING (38.9085969 44.9262594, 38.9078855 44.9265744)",,
79682542,,улица Ильницкого,residential,False,True,340.824,"LINESTRING (38.9085969 44.9262594, 38.9078176 44.9256288, 38.9074507 44.9253456, 38.9064816 44.9245978, 38.9061718 44.9243435, 38.9057128 44.9239739)",,
236542581,,улица 68-й Морской Бригады,residential,False,True,372.673,"LINESTRING (38.9085969 44.9262594, 38.9089187 44.9261221, 38.9126194 44.9244927)",,
236542581,,улица 68-й Морской Бригады,residential,False,False,40.448,"LINESTRING (38.9072732 44.9268436, 38.906891 44.9270867)",,
236542581,,улица 68-й Морской Бригады,residential,False,True,56.743,"LINESTRING (38.9072732 44.9268436, 38.9078855 44.9265744)",,
79682537,,улица Перова,residential,False,True,319.51599999999996,"LINESTRING (38.9072732 44.9268436, 38.9062372 44.9260116, 38.9048099 44.9249169, 38.9045507 44.9247128)",,
181084108,79Н-176,улица Седина,tertiary,False,True,15.307,"LINESTRING (38.9080168 44.9186891, 38.9081113 44.9188094)",,
"[50721964, 110021863]",,улица МК-62,"['residential', 'unclassified']",False,True,301.64799999999997,"LINESTRING (38.9080168 44.9186891, 38.9055304 44.9196113, 38.9059693 44.9202666)",,
"[50721964, 110021863]",,улица МК-62,"['unclassified', 'residential']",False,False,301.64799999999997,"LINESTRING (38.9059693 44.9202666, 38.9055304 44.9196113, 38.9080168 44.9186891)",,
50721964,,,unclassified,False,True,323.58399999999995,"LINESTRING (38.9059693 44.9202666, 38.9062472 44.9206205, 38.906294 44.9207164, 38.9062625 44.9208042, 38.9061205 44.9208702, 38.9067664 44.9217686, 38.9071404 44.922258, 38.9074332 44.9226576, 38.9074895 44.9227333, 38.9075541 44.9228137)",,
110060874,,улица ССМП-148,residential,False,False,210.66199999999998,"LINESTRING (38.9059693 44.9202666, 38.906476 44.9200718, 38.9062816 44.9197841, 38.9067268 44.9196373, 38.9077679 44.9192792)",,
110060874,,улица ССМП-148,residential,False,True,210.66199999999998,"LINESTRING (38.9077679 44.9192792, 38.9067268 44.9196373, 38.9062816 44.9197841, 38.906476 44.9200718, 38.9059693 44.9202666)",,
"[79542104, 110021829, 50721966]",,улица Фрунзе,residential,False,False,580.275,"LINESTRING (38.9024192 44.9218756, 38.9027843 44.9217266, 38.9034079 44.9214034, 38.9038206 44.9211561, 38.9042975 44.9208666, 38.9048135 44.9213135, 38.9051721 44.9216236, 38.9048123 44.9218396, 38.9045224 44.9220153, 38.9039677 44.9223764, 38.9034664 44.9226592, 38.9031762 44.9228331, 38.9024812 44.9232463, 38.9024121 44.9232875)",2,
79542104,,улица Фрунзе,residential,False,True,103.66,"LINESTRING (38.9024192 44.9218756, 38.9022313 44.9219941, 38.9021722 44.9220297, 38.901496 44.9224366, 38.9014211 44.9224835)",2,
112349511,,улица Перова,residential,False,True,194.232,"LINESTRING (38.9024192 44.9218756, 38.9019493 44.9214666, 38.9020521 44.9213319, 38.9010572 44.9205313)",,
79545858,79Н-176,улица Иркутско-Пинской Дивизии,tertiary,False,False,235.805,"LINESTRING (38.9010572 44.9205313, 38.901214 44.9204051, 38.9016111 44.9201386, 38.9018091 44.9200314, 38.9024019 44.9197504, 38.9028316 44.9195678, 38.9030636 44.9194696, 38.9034841 44.9193112)",,
"[452127328, 79545858]",79Н-176,"['улица Иркутско-Пинской Дивизии', 'улица Перова']",tertiary,False,True,248.788,"LINESTRING (38.9010572 44.9205313, 38.9009466 44.9206273, 38.9008811 44.9206977, 38.9007624 44.9208255, 38.9007403 44.9208493, 38.9006203 44.9210441, 38.9005593 44.9212106, 38.9005385 44.9214027, 38.900547 44.9214401, 38.9005839 44.9216037, 38.9005888 44.9216127, 38.9006703 44.9217605, 38.9008024 44.9219096, 38.9010804 44.9221933, 38.9014211 44.9224835)",,
112349511,,улица Перова,residential,False,False,194.232,"LINESTRING (38.9010572 44.9205313, 38.9020521 44.9213319, 38.9019493 44.9214666, 38.9024192 44.9218756)",,
236542581,,улица 68-й Морской Бригады,residential,False,False,56.743,"LINESTRING (38.9078855 44.9265744, 38.9072732 44.9268436)",,
236542581,,улица 68-й Морской Бригады,residential,False,True,66.058,"LINESTRING (38.9078855 44.9265744, 38.9085969 44.9262594)",,
79719851,,Коммунистическая улица,residential,False,True,328.387,"LINESTRING (38.9078855 44.9265744, 38.9067789 44.925633, 38.906299 44.9252677, 38.9062431 44.9252284, 38.9051565 44.9243419)",,
50651043,,переулок Ильницкого,residential,False,True,385.9680000000001,"LINESTRING (38.9090429 44.9256877, 38.9092239 44.9255881, 38.9096745 44.9253117, 38.90946 44.9250862, 38.909307 44.9248299, 38.9089494 44.9245111, 38.9079108 44.9236811, 38.9078444 44.9236332, 38.9071245 44.9230784)",,yes
181084107,79Н-176,улица Седина,tertiary,False,True,7.988,"LINESTRING (38.9125771 44.9244274, 38.9126194 44.9244927)",,
181084107,79Н-176,улица Седина,tertiary,False,False,354.419,"LINESTRING (38.9125771 44.9244274, 38.9122534 44.9239616, 38.911375 44.9228278, 38.9104411 44.9216222)",,
181084105,А-146,улица Перова,trunk,False,False,176.71699999999998,"LINESTRING (38.9026406 44.9237922, 38.9030201 44.9240993, 38.9041569 44.9249638)",4,
