osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction
141062990,2,46К-9191,Ново-Солдатская улица,secondary,RU:urban,False,True,53.599999999999994,"LINESTRING (35.9574855 56.031813, 35.9571906 56.0317865, 35.9566348 56.0317328)",
667391162,,,Ново-Солдатская улица,secondary,,True,False,48.270999999999994,"LINESTRING (35.9574855 56.031813, 35.9578306 56.0318292, 35.9580249 56.0318223, 35.9582576 56.0318005)",
"[41213888, 246316164]",3,46К-9191,Революционная улица,secondary,60,False,False,212.435,"LINESTRING (35.9588957 56.034623, 35.9585939 56.0348955, 35.9582369 56.0352962, 35.9574716 56.0361409, 35.957338 56.0363218)",
235724031,2,46К-9191,улица Панфилова,secondary,60,False,True,212.06400000000002,"LINESTRING (35.9588957 56.034623, 35.9589335 56.0345301, 35.9590475 56.0340605, 35.9591136 56.0338466, 35.9592569 56.0332828, 35.9592685 56.0331473, 35.9592297 56.0330595, 35.9592121 56.0330197, 35.958976 56.0327678)",
"[1066722346, 58601765]",3,46Н-00357,Советская улица,secondary,60,False,True,152.45,"LINESTRING (35.9588957 56.034623, 35.9590918 56.0346278, 35.9597064 56.0346531, 35.9604875 56.0346852, 35.9613443 56.0347127)",
753223525,,46К-9191,улица Панфилова,secondary,,True,False,15.013000000000002,"LINESTRING (35.9587183 56.0319389, 35.9587147 56.0319973, 35.9586775 56.032071)",roundabout
58601765,,46Н-00357,Советская улица,secondary,60,False,False,119.256,"LINESTRING (35.9656502 56.0349233, 35.9637394 56.0348204)",
160200579,,,Советский переулок,residential,,False,True,37.226,"LINESTRING (35.9656502 56.0349233, 35.9656638 56.0348881, 35.9657762 56.034596)",
"[498328160, 667416591]",,,Советский переулок,residential,,False,False,191.387,"LINESTRING (35.9656502 56.0349233, 35.965583 56.0355049, 35.9655552 56.0356697, 35.9655084 56.035913, 35.9653243 56.0363096, 35.9652277 56.036452, 35.9651157 56.0366059)",
52405017,,,,tertiary,,False,False,21.093,"LINESTRING (35.954029 56.0360949, 35.9540688 56.0360187, 35.9541106 56.0359739, 35.9541513 56.0359186)",
58601764,2,46Н-00424,Соборная улица,secondary,RU:urban,False,False,207.96699999999998,"LINESTRING (35.954029 56.0360949, 35.9541754 56.0360776, 35.9543422 56.0360689, 35.9546107 56.0360808, 35.9547428 56.0360919, 35.9551064 56.0361226, 35.9569384 56.036288, 35.957338 56.0363218)",
58601766,,,Социалистическая улица,residential,,False,False,22.867,"LINESTRING (35.954029 56.0360949, 35.9538761 56.0360483, 35.9536878 56.0360224)",
41213887,,,,tertiary,,True,False,198.638,"LINESTRING (35.9563485 56.0353515, 35.9552208 56.0336799)",
41213885,,,Октябрьская площадь,residential,,True,False,177.772,"LINESTRING (35.9563485 56.0353515, 35.9569854 56.0351686, 35.957722 56.034957, 35.9586001 56.0347047, 35.9588957 56.034623)",
52405017,,,,tertiary,,False,True,150.52700000000002,"LINESTRING (35.9563485 56.0353515, 35.9553972 56.0355911, 35.9545696 56.0357883, 35.9544361 56.0358229, 35.9542872 56.0358778, 35.9541513 56.0359186)",
52405018,,,улица Сергачева,tertiary,,False,False,128.649,"LINESTRING (35.9552208 56.0336799, 35.9544424 56.0326988, 35.9543816 56.0326222)",
58602240,,,Пролетарская улица,residential,,False,False,255.311,"LINESTRING (35.9552208 56.0336799, 35.956428 56.0333176, 35.9573327 56.0330766, 35.9585509 56.0328208, 35.958976 56.0327678)",
180315795,2,46К-9191,улица Панфилова,secondary,60,False,True,43.041,"LINESTRING (35.958976 56.0327678, 35.9585792 56.0324505)",
58602240,,,Пролетарская улица,residential,,False,True,255.31099999999998,"LINESTRING (35.958976 56.0327678, 35.9585509 56.0328208, 35.9573327 56.0330766, 35.956428 56.0333176, 35.9552208 56.0336799)",
235724031,2,46К-9191,улица Панфилова,secondary,60,False,False,212.06399999999996,"LINESTRING (35.958976 56.0327678, 35.9592121 56.0330197, 35.9592297 56.0330595, 35.9592685 56.0331473, 35.9592569 56.0332828, 35.9591136 56.0338466, 35.9590475 56.0340605, 35.9589335 56.0345301, 35.9588957 56.034623)",
52405019,,,Колхозная улица,residential,,False,False,171.73199999999997,"LINESTRING (35.9566348 56.0317328, 35.9550843 56.032398, 35.9544899 56.0325909, 35.9543816 56.0326222)",
141062990,2,46К-9191,Ново-Солдатская улица,secondary,RU:urban,False,False,53.599999999999994,"LINESTRING (35.9566348 56.0317328, 35.9571906 56.0317865, 35.9574855 56.031813)",
52405018,,,улица Сергачева,tertiary,,False,True,128.649,"LINESTRING (35.9543816 56.0326222, 35.9544424 56.0326988, 35.9552208 56.0336799)",
