osmid,ref,name,highway,oneway,reversed,length,junction,geometry
115607323,22К-0013,улица Ленина,secondary,False,False,234.652,,"LINESTRING (45.7819681 57.8503154, 45.7786658 57.8514839)"
115607322,,,secondary,True,False,104.866,roundabout,"LINESTRING (45.7819681 57.8503154, 45.781859 57.8502359, 45.7815769 57.8500096, 45.7815313 57.8499396, 45.781534 57.8498668, 45.7815822 57.849819, 45.7820542 57.8496236, 45.7821344 57.849591)"
115607319,,,secondary,True,False,110.08,roundabout,"LINESTRING (45.7833164 57.850408, 45.7831826 57.8504603, 45.7826671 57.8506633, 45.7825774 57.8506847, 45.7824803 57.8506793, 45.7824142 57.8506504, 45.7820513 57.850379, 45.7819681 57.8503154)"
115607322,,,secondary,True,False,113.53900000000002,roundabout,"LINESTRING (45.7821344 57.849591, 45.7822603 57.849539, 45.782703 57.8493563, 45.7828215 57.849333, 45.7829504 57.8493417, 45.7830259 57.8493626, 45.7834229 57.8496679, 45.783514 57.849738)"
143359450,,улица 40 лет Победы,residential,False,False,241.745,,"LINESTRING (45.7707839 57.8484454, 45.7720726 57.8487487, 45.7742144 57.8492527, 45.7745255 57.849318)"
143359435,,,residential,False,True,225.572,,"LINESTRING (45.76836 57.849136, 45.768054 57.849296, 45.768177 57.849735, 45.768295 57.849956, 45.768291 57.85009, 45.768005 57.850265, 45.768131 57.850784, 45.7681647 57.8510208)"
143359450,,улица 40 лет Победы,residential,False,True,61.458,,"LINESTRING (45.7755289 57.8492062, 45.7750317 57.8492925, 45.774814 57.8493262, 45.7745255 57.849318)"
143359466,,улица С.Куликова,tertiary,False,True,314.002,,"LINESTRING (45.7755289 57.8492062, 45.7755977 57.8492557, 45.7786658 57.8514839)"
"[488242123, 143359287]",,улица Микрорайон,residential,False,True,525.794,,"LINESTRING (45.7745255 57.849318, 45.7738271 57.8495643, 45.7733311 57.8497093, 45.7731828 57.8496697, 45.7730031 57.8496753, 45.7727741 57.8497013, 45.7724491 57.8497783, 45.7722631 57.8497433, 45.7714517 57.849512, 45.7713931 57.8494953, 45.7704431 57.8492673, 45.7702141 57.8492023, 45.7699661 57.8491673, 45.7695051 57.8491983, 45.769699 57.849437, 45.769809 57.849651, 45.769943 57.849952, 45.7702501 57.8508299, 45.770282 57.850921)"
143359450,,улица 40 лет Победы,residential,False,False,61.458,,"LINESTRING (45.7745255 57.849318, 45.774814 57.8493262, 45.7750317 57.8492925, 45.7755289 57.8492062)"
143359450,,улица 40 лет Победы,residential,False,True,241.745,,"LINESTRING (45.7745255 57.849318, 45.7742144 57.8492527, 45.7720726 57.8487487, 45.7707839 57.8484454)"
143359284,,улица Микрорайон,residential,False,True,125.77000000000001,,"LINESTRING (45.770282 57.850921, 45.7688925 57.8509876, 45.7681647 57.8510208)"
143359498,,,residential,False,True,50.075,,"LINESTRING (45.770282 57.850921, 45.770599 57.851177, 45.7706753 57.8513149)"
"[488242123, 143359287]",,улица Микрорайон,residential,False,False,525.794,,"LINESTRING (45.770282 57.850921, 45.7702501 57.8508299, 45.769943 57.849952, 45.769809 57.849651, 45.769699 57.849437, 45.7695051 57.8491983, 45.7699661 57.8491673, 45.7702141 57.8492023, 45.7704431 57.8492673, 45.7713931 57.8494953, 45.7714517 57.849512, 45.7722631 57.8497433, 45.7724491 57.8497783, 45.7727741 57.8497013, 45.7730031 57.8496753, 45.7731828 57.8496697, 45.7733311 57.8497093, 45.7738271 57.8495643, 45.7745255 57.849318)"
143359423,,,residential,False,True,98.076,,"LINESTRING (45.7721783 57.8509679, 45.7720523 57.8510139, 45.7717663 57.8510479, 45.7714153 57.8510979, 45.7709993 57.8511969, 45.7706753 57.8513149)"
143359284,,улица Микрорайон,residential,False,False,125.77000000000001,,"LINESTRING (45.7681647 57.8510208, 45.7688925 57.8509876, 45.770282 57.850921)"
143359435,,,residential,False,False,225.572,,"LINESTRING (45.7681647 57.8510208, 45.768131 57.850784, 45.768005 57.850265, 45.768291 57.85009, 45.768295 57.849956, 45.768177 57.849735, 45.768054 57.849296, 45.76836 57.849136)"
143359423,,,residential,False,False,98.076,,"LINESTRING (45.7706753 57.8513149, 45.7709993 57.8511969, 45.7714153 57.8510979, 45.7717663 57.8510479, 45.7720523 57.8510139, 45.7721783 57.8509679)"
143359498,,,residential,False,False,50.075,,"LINESTRING (45.7706753 57.8513149, 45.770599 57.851177, 45.770282 57.850921)"
143359498,,,residential,False,True,162.633,,"LINESTRING (45.7706753 57.8513149, 45.77079 57.851585, 45.7712266 57.8527477)"
115607323,22К-0013,улица Ленина,secondary,False,True,234.652,,"LINESTRING (45.7786658 57.8514839, 45.7819681 57.8503154)"
143359466,,улица С.Куликова,tertiary,False,True,297.549,,"LINESTRING (45.7786658 57.8514839, 45.7816312 57.8536451)"
115607323,22К-0013,улица Ленина,secondary,False,False,154.99200000000002,,"LINESTRING (45.7786658 57.8514839, 45.7775368 57.8518511, 45.7771212 57.8519736, 45.7769801 57.8520152, 45.7766262 57.8520944, 45.776363 57.8521386)"
143359466,,улица С.Куликова,tertiary,False,False,314.002,,"LINESTRING (45.7786658 57.8514839, 45.7755977 57.8492557, 45.7755289 57.8492062)"
143359331,,,residential,False,False,67.622,,"LINESTRING (45.772598 57.851959, 45.7728378 57.8525536)"
115607323,22К-0013,улица Ленина,secondary,False,False,107.56700000000001,,"LINESTRING (45.776363 57.8521386, 45.7758485 57.8521992, 45.7745874 57.8523463)"
115607323,22К-0013,улица Ленина,secondary,False,True,154.99200000000002,,"LINESTRING (45.776363 57.8521386, 45.7766262 57.8520944, 45.7769801 57.8520152, 45.7771212 57.8519736, 45.7775368 57.8518511, 45.7786658 57.8514839)"
143359150,,Братская площадь,residential,False,False,101.719,,"LINESTRING (45.776363 57.8521386, 45.7766103 57.8523441, 45.77729 57.852909)"
115607323,22К-0013,улица Ленина,secondary,False,False,106.054,,"LINESTRING (45.7745874 57.8523463, 45.7728378 57.8525536)"
115607323,22К-0013,улица Ленина,secondary,False,True,107.56700000000001,,"LINESTRING (45.7745874 57.8523463, 45.7758485 57.8521992, 45.776363 57.8521386)"
