osmid,name,highway,oneway,reversed,length,geometry,area
82397894,Первомайская улица,tertiary,False,True,189.49099999999999,"LINESTRING (72.9666925 54.2067083, 72.9656693 54.2065449, 72.9638817 54.2062594)",
82397950,Парковая улица,tertiary,False,True,100.185,"LINESTRING (72.9588294 54.2065787, 72.9602229 54.2069628)",
82508619,Одесская улица,tertiary,False,False,132.716,"LINESTRING (72.9588294 54.2065787, 72.9594612 54.2054438)",
144967971,Октябрьская улица,tertiary,False,True,139.776,"LINESTRING (72.9680269 54.2086746, 72.9692629 54.2076462)",
82397861,Колхозный переулок,residential,False,False,356.75399999999996,"LINESTRING (72.9680269 54.2086746, 72.9703524 54.2094601, 72.9723972 54.210201, 72.972702 54.210348)",
144967971,Октябрьская улица,tertiary,False,False,91.959,"LINESTRING (72.9680269 54.2086746, 72.9673594 54.2092181, 72.9671549 54.2093211)",
82397872,улица Кирова,residential,False,False,115.24,"LINESTRING (72.9603954 54.2121373, 72.9621014 54.212418)",
82397872,улица Кирова,residential,False,True,73.959,"LINESTRING (72.9603954 54.2121373, 72.9592979 54.2119627)",
82397909,Почтовая улица,residential,False,False,234.557,"LINESTRING (72.9603954 54.2121373, 72.9618719 54.2102127)",no
82397894,Первомайская улица,tertiary,False,False,4.854,"LINESTRING (72.9695314 54.2071839, 72.9696034 54.2071954)",
82397894,Первомайская улица,tertiary,False,True,100.10900000000001,"LINESTRING (72.9695314 54.2071839, 72.9688702 54.2070594, 72.9680572 54.2069253)",
82397919,Майский переулок,residential,False,False,4.844,"LINESTRING (72.9729299 54.206468, 72.9729503 54.2064261)",
82397919,Майский переулок,residential,False,True,128.21,"LINESTRING (72.9729299 54.206468, 72.9724131 54.2075807)",
144967971,Октябрьская улица,tertiary,False,False,139.776,"LINESTRING (72.9692629 54.2076462, 72.9680269 54.2086746)",
144967971,Октябрьская улица,tertiary,False,True,54.842,"LINESTRING (72.9692629 54.2076462, 72.9694383 54.2074365, 72.9695348 54.207301, 72.9695622 54.207257, 72.9696034 54.2071954)",
82397894,Первомайская улица,tertiary,False,False,42.687,"LINESTRING (72.9594612 54.2054438, 72.9600949 54.2055438)",
82508619,Одесская улица,tertiary,False,True,132.716,"LINESTRING (72.9594612 54.2054438, 72.9588294 54.2065787)",
82397894,Первомайская улица,tertiary,False,True,81.779,"LINESTRING (72.9594612 54.2054438, 72.9590235 54.2053354, 72.9582775 54.205198)",
82397950,Парковая улица,tertiary,False,False,225.283,"LINESTRING (72.9671549 54.2093211, 72.9642739 54.208196)",
82397950,Парковая улица,tertiary,False,True,336.94800000000004,"LINESTRING (72.9671549 54.2093211, 72.9674895 54.2095068, 72.9712389 54.2111838)",
144967971,Октябрьская улица,tertiary,False,False,281.942,"LINESTRING (72.9671549 54.2093211, 72.9662284 54.209892, 72.9658443 54.2101292, 72.9654726 54.2103587, 72.9650898 54.2106113, 72.9642186 54.2111862)",
144967971,Октябрьская улица,tertiary,False,True,91.959,"LINESTRING (72.9671549 54.2093211, 72.9673594 54.2092181, 72.9680269 54.2086746)",
82397950,Парковая улица,tertiary,False,False,83.862,"LINESTRING (72.9616981 54.2074049, 72.9605646 54.2070453)",
82397927,Школьный переулок,residential,False,True,267.631,"LINESTRING (72.9616981 54.2074049, 72.9614369 54.2077651, 72.9600912 54.2096207)",
82397950,Парковая улица,tertiary,False,True,78.23100000000001,"LINESTRING (72.9616981 54.2074049, 72.962199 54.2075558, 72.9627202 54.2077127, 72.9627676 54.207727)",
26462228,улица Ленина,secondary,False,True,133.2,"LINESTRING (72.9600912 54.2096207, 72.9618719 54.2102127)",
82397927,Школьный переулок,residential,False,False,267.631,"LINESTRING (72.9600912 54.2096207, 72.9614369 54.2077651, 72.9616981 54.2074049)",
82397872,улица Кирова,residential,False,False,73.959,"LINESTRING (72.9592979 54.2119627, 72.9603954 54.2121373)",
82397943,Колхозная улица,tertiary,False,True,133.001,"LINESTRING (72.972702 54.210348, 72.9712389 54.2111838)",
82397861,Колхозный переулок,residential,False,True,356.754,"LINESTRING (72.972702 54.210348, 72.9723972 54.210201, 72.9703524 54.2094601, 72.9680269 54.2086746)",
144782793,Спортивная улица,residential,False,False,207.122,"LINESTRING (72.9614632 54.2094251, 72.9618054 54.2089368, 72.9620586 54.2085717, 72.9627676 54.207727)",
82397950,Парковая улица,tertiary,False,True,110.975,"LINESTRING (72.9627676 54.207727, 72.9642739 54.208196)",
82397950,Парковая улица,tertiary,False,False,78.231,"LINESTRING (72.9627676 54.207727, 72.9627202 54.2077127, 72.962199 54.2075558, 72.9616981 54.2074049)",
144782793,Спортивная улица,residential,False,True,207.122,"LINESTRING (72.9627676 54.207727, 72.9620586 54.2085717, 72.9618054 54.2089368, 72.9614632 54.2094251)",
26462228,улица Ленина,secondary,False,False,14.258,"LINESTRING (72.9620618 54.2102768, 72.9618719 54.2102127)",
144866941,Почтовая улица,residential,False,True,272.448,"LINESTRING (72.9620618 54.2102768, 72.9642739 54.208196)",
26462228,улица Ленина,secondary,False,True,172.981,"LINESTRING (72.9620618 54.2102768, 72.9627429 54.2105402, 72.9635576 54.2108867, 72.9642186 54.2111862)",
145406239,Больничный переулок,residential,False,False,101.886,"LINESTRING (72.9724929 54.2117298, 72.9721422 54.2115502, 72.9715262 54.2112825, 72.9712389 54.2111838)",
82397950,Парковая улица,tertiary,False,False,100.185,"LINESTRING (72.9602229 54.2069628, 72.9588294 54.2065787)",
82397950,Парковая улица,tertiary,False,True,24.041,"LINESTRING (72.9602229 54.2069628, 72.9605646 54.2070453)",
82397856,Мельничный переулок,residential,False,True,207.307,"LINESTRING (72.9602229 54.2069628, 72.9598219 54.2075858, 72.9598487 54.2076972, 72.9596931 54.207956, 72.9597521 54.2080423, 72.959369 54.2086573, 72.9593251 54.2087163)",
82397894,Первомайская улица,tertiary,False,True,42.687,"LINESTRING (72.9600949 54.2055438, 72.9594612 54.2054438)",
82397894,Первомайская улица,tertiary,False,False,69.661,"LINESTRING (72.9600949 54.2055438, 72.9610038 54.2057167, 72.9610984 54.2057553)",
82397856,Мельничный переулок,residential,False,False,207.30700000000002,"LINESTRING (72.9593251 54.2087163, 72.959369 54.2086573, 72.9597521 54.2080423, 72.9596931 54.207956, 72.9598487 54.2076972, 72.9598219 54.2075858, 72.9602229 54.2069628)",
144967816,Новый переулок,residential,False,True,172.704,"LINESTRING (72.9687667 54.2054286, 72.9680572 54.2069253)",
82397894,Первомайская улица,tertiary,False,True,91.973,"LINESTRING (72.9680572 54.2069253, 72.9666925 54.2067083)",
144967816,Новый переулок,residential,False,False,172.704,"LINESTRING (72.9680572 54.2069253, 72.9687667 54.2054286)",
82397894,Первомайская улица,tertiary,False,False,100.10900000000001,"LINESTRING (72.9680572 54.2069253, 72.9688702 54.2070594, 72.9695314 54.2071839)",
82397915,улица Кирова,residential,False,False,147.96,"LINESTRING (72.9674338 54.2133731, 72.9696572 54.2136562)",
82397943,Колхозная улица,tertiary,False,False,133.001,"LINESTRING (72.9712389 54.2111838, 72.972702 54.210348)",
82397943,Колхозная улица,tertiary,False,True,282.129,"LINESTRING (72.9712389 54.2111838, 72.969666 54.2120774, 72.9694269 54.2122155, 72.9681074 54.2129398)",
82397950,Парковая улица,tertiary,False,False,336.94800000000004,"LINESTRING (72.9712389 54.2111838, 72.9674895 54.2095068, 72.9671549 54.2093211)",
145406239,Больничный переулок,residential,False,True,101.88600000000001,"LINESTRING (72.9712389 54.2111838, 72.9715262 54.2112825, 72.9721422 54.2115502, 72.9724929 54.2117298)",
82397894,Первомайская улица,tertiary,False,False,81.779,"LINESTRING (72.9582775 54.205198, 72.9590235 54.2053354, 72.9594612 54.2054438)",
82397894,Первомайская улица,tertiary,False,False,4.764,"LINESTRING (72.9610984 54.2057553, 72.9611159 54.2057969)",
82397894,Первомайская улица,tertiary,False,True,69.661,"LINESTRING (72.9610984 54.2057553, 72.9610038 54.2057167, 72.9600949 54.2055438)",
82397894,Первомайская улица,tertiary,False,True,4.764,"LINESTRING (72.9611159 54.2057969, 72.9610984 54.2057553)",
82397894,Первомайская улица,tertiary,False,False,187.621,"LINESTRING (72.9611159 54.2057969, 72.9612011 54.205836, 72.9638817 54.2062594)",
148445722,Мельничный переулок,residential,False,True,143.458,"LINESTRING (72.9611159 54.2057969, 72.9610241 54.205946, 72.9605646 54.2070453)",
309011421,Солнечный переулок,residential,False,True,107.233,"LINESTRING (72.9713349 54.2062328, 72.9729503 54.2064261)",
82397919,Майский переулок,residential,False,True,4.844,"LINESTRING (72.9729503 54.2064261, 72.9729299 54.206468)",
309011421,Солнечный переулок,residential,False,False,107.233,"LINESTRING (72.9729503 54.2064261, 72.9713349 54.2062328)",
82397894,Первомайская улица,tertiary,False,True,4.854,"LINESTRING (72.9696034 54.2071954, 72.9695314 54.2071839)",
82397894,Первомайская улица,tertiary,False,False,187.872,"LINESTRING (72.9696034 54.2071954, 72.9707297 54.2073592, 72.971234 54.2074231, 72.9716572 54.2074561, 72.9724131 54.2075807)",
144967971,Октябрьская улица,tertiary,False,False,54.842,"LINESTRING (72.9696034 54.2071954, 72.9695622 54.207257, 72.9695348 54.207301, 72.9694383 54.2074365, 72.9692629 54.2076462)",
