osmid,name,highway,oneway,reversed,length,bridge,geometry
42014732,улица Фрунзе,primary,False,True,32.501,,"LINESTRING (60.7164695 58.0713861, 60.7159824 58.0715242)"
191541387,улица Карла Маркса,tertiary,False,True,32.426,,"LINESTRING (60.7164695 58.0713861, 60.7160342 58.0712071)"
"[45724939, 169725093]",улица Карла Маркса,secondary,False,False,117.82400000000001,yes,"LINESTRING (60.7164695 58.0713861, 60.7169417 58.071467, 60.7183601 58.0717366)"
"[45724939, 169725093]",улица Карла Маркса,secondary,False,True,117.82400000000001,yes,"LINESTRING (60.7183601 58.0717366, 60.7169417 58.071467, 60.7164695 58.0713861)"
45724940,улица Парижской Коммуны,secondary,False,False,45.623000000000005,,"LINESTRING (60.7183601 58.0717366, 60.7187324 58.071779, 60.719127 58.0717696)"
204344643,,residential,False,True,30.43,,"LINESTRING (60.7183601 58.0717366, 60.7185549 58.0718464, 60.7185564 58.0719695)"
110031609,улица Энгельса,residential,False,True,40.249,,"LINESTRING (60.719127 58.0717696, 60.7185564 58.0719695)"
45724940,улица Парижской Коммуны,secondary,False,True,45.623000000000005,,"LINESTRING (60.719127 58.0717696, 60.7187324 58.071779, 60.7183601 58.0717366)"
105825488,улица Энгельса,residential,False,False,243.771,,"LINESTRING (60.7082359 58.0757803, 60.7117896 58.0746513)"
71562154,улица Луначарского,tertiary,False,True,174.912,,"LINESTRING (60.7082359 58.0757803, 60.7081524 58.0757041, 60.7067441 58.0744194)"
42014732,улица Фрунзе,primary,False,True,243.536,,"LINESTRING (60.7138565 58.072149, 60.7103077 58.073278)"
191541388,улица Ленина,tertiary,False,False,167.692,,"LINESTRING (60.7138565 58.072149, 60.7153565 58.0734316)"
42014732,улица Фрунзе,primary,False,False,81.22399999999999,,"LINESTRING (60.7138565 58.072149, 60.7145226 58.0719538, 60.7150647 58.071795)"
191541388,улица Ленина,tertiary,False,True,195.962,,"LINESTRING (60.7138565 58.072149, 60.7136303 58.0720651, 60.7128631 58.0717805, 60.7124301 58.0715906, 60.7111913 58.0710923)"
42014732,улица Фрунзе,primary,False,False,244.989,,"LINESTRING (60.7067441 58.0744194, 60.7073119 58.0742375, 60.7103077 58.073278)"
71562154,улица Луначарского,tertiary,False,False,174.912,,"LINESTRING (60.7067441 58.0744194, 60.7081524 58.0757041, 60.7082359 58.0757803)"
106281127,,residential,False,True,163.504,,"LINESTRING (60.7111913 58.0710923, 60.7129589 58.0699573)"
191541388,улица Ленина,tertiary,False,False,195.962,,"LINESTRING (60.7111913 58.0710923, 60.7124301 58.0715906, 60.7128631 58.0717805, 60.7136303 58.0720651, 60.7138565 58.072149)"
42014732,улица Фрунзе,primary,False,False,243.536,,"LINESTRING (60.7103077 58.073278, 60.7138565 58.072149)"
105825468,улица 22-го Съезда КПСС,residential,False,False,175.818,,"LINESTRING (60.7103077 58.073278, 60.7117896 58.0746513)"
42014732,улица Фрунзе,primary,False,True,244.989,,"LINESTRING (60.7103077 58.073278, 60.7073119 58.0742375, 60.7067441 58.0744194)"
105825488,улица Энгельса,residential,False,True,249.772,,"LINESTRING (60.7153565 58.0734316, 60.7117896 58.0746513)"
191541388,улица Ленина,tertiary,False,True,167.692,,"LINESTRING (60.7153565 58.0734316, 60.7138565 58.072149)"
"[105825488, 110031601, 110031609]",улица Энгельса,residential,False,False,252.65699999999998,yes,"LINESTRING (60.7153565 58.0734316, 60.716192 58.0732143, 60.7169438 58.0729549, 60.7172105 58.0728242, 60.7175175 58.0726146, 60.7180902 58.0722414, 60.7185564 58.0719695)"
105825492,улица Волкова,residential,False,True,188.774,,"LINESTRING (60.7152574 58.0745378, 60.714529 58.0748218, 60.7141754 58.0750412, 60.7138521 58.0750738, 60.7132386 58.0752856, 60.7126172 58.0754543)"
106281127,,residential,False,False,163.504,,"LINESTRING (60.7129589 58.0699573, 60.7111913 58.0710923)"
106281127,,residential,False,True,94.2,,"LINESTRING (60.7129589 58.0699573, 60.7139293 58.0692833)"
191541387,улица Карла Маркса,tertiary,False,False,228.091,,"LINESTRING (60.7129589 58.0699573, 60.7138383 58.0703038, 60.7160342 58.0712071)"
191542571,улица Карла Маркса,tertiary,False,True,381.006,,"LINESTRING (60.7129589 58.0699573, 60.7105281 58.0689991, 60.7100271 58.0688119, 60.709574 58.068639, 60.7076935 58.0679621)"
106281127,,residential,False,False,94.2,,"LINESTRING (60.7139293 58.0692833, 60.7129589 58.0699573)"
181990985,,residential,False,False,89.388,,"LINESTRING (60.7084628 58.0672688, 60.7076935 58.0679621)"
181990985,,residential,False,True,89.388,,"LINESTRING (60.7076935 58.0679621, 60.7084628 58.0672688)"
191542571,улица Карла Маркса,tertiary,False,False,381.00600000000003,,"LINESTRING (60.7076935 58.0679621, 60.709574 58.068639, 60.7100271 58.0688119, 60.7105281 58.0689991, 60.7129589 58.0699573)"
110031609,улица Энгельса,residential,False,False,40.249,,"LINESTRING (60.7185564 58.0719695, 60.719127 58.0717696)"
"[105825488, 110031609, 110031601]",улица Энгельса,residential,False,True,252.657,yes,"LINESTRING (60.7185564 58.0719695, 60.7180902 58.0722414, 60.7175175 58.0726146, 60.7172105 58.0728242, 60.7169438 58.0729549, 60.716192 58.0732143, 60.7153565 58.0734316)"
204344643,,residential,False,False,30.43,,"LINESTRING (60.7185564 58.0719695, 60.7185549 58.0718464, 60.7183601 58.0717366)"
105825468,улица 22-го Съезда КПСС,residential,False,True,175.818,,"LINESTRING (60.7117896 58.0746513, 60.7103077 58.073278)"
105825488,улица Энгельса,residential,False,False,249.772,,"LINESTRING (60.7117896 58.0746513, 60.7153565 58.0734316)"
105825488,улица Энгельса,residential,False,True,243.771,,"LINESTRING (60.7117896 58.0746513, 60.7082359 58.0757803)"
105825468,улица 22-го Съезда КПСС,residential,False,False,101.842,,"LINESTRING (60.7117896 58.0746513, 60.7119059 58.0748043, 60.7126172 58.0754543)"
105825468,улица 22-го Съезда КПСС,residential,False,False,60.663,,"LINESTRING (60.7126172 58.0754543, 60.7129049 58.0755424, 60.7133689 58.075819)"
105825468,улица 22-го Съезда КПСС,residential,False,True,101.842,,"LINESTRING (60.7126172 58.0754543, 60.7119059 58.0748043, 60.7117896 58.0746513)"
105825492,улица Волкова,residential,False,False,188.774,,"LINESTRING (60.7126172 58.0754543, 60.7132386 58.0752856, 60.7138521 58.0750738, 60.7141754 58.0750412, 60.714529 58.0748218, 60.7152574 58.0745378)"
