osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,maxspeed
402792943,True,улица Кирова,secondary,False,23.246,,,"LINESTRING (28.0881525 59.1179209, 28.0880405 59.1177199)",
36807539,True,улица Ленина,secondary,False,265.14700000000005,2,41К-005,"LINESTRING (28.0881525 59.1179209, 28.0879405 59.1179227, 28.087728 59.1179261, 28.0837035 59.1179715, 28.0835082 59.1179657)",
128164014,False,улица Кирова,tertiary,False,152.36,4,,"LINESTRING (28.0881525 59.1179209, 28.0881537 59.1180332, 28.0881615 59.1191799, 28.0881613 59.1192911)",
29234893,False,Право-Набережная улица,tertiary,True,374.77200000000005,,,"LINESTRING (28.0807977 59.1178754, 28.0808122 59.118035, 28.0810861 59.1187786, 28.0811956 59.1190801, 28.0814031 59.1195884, 28.0815056 59.119834, 28.0816814 59.120068, 28.0822833 59.1206258, 28.082708 59.1209938, 28.082768 59.1210459)",
369303694,False,улица Ленина,secondary,False,130.745,2,41К-005,"LINESTRING (28.0807977 59.1178754, 28.0829222 59.1178692, 28.083088 59.1178628)",
29234894,False,Спортивная улица,residential,True,325.212,,,"LINESTRING (28.0830007 59.1149395, 28.083051 59.1162691, 28.0830547 59.1164306, 28.0830568 59.1165186, 28.0831107 59.1177154, 28.0831128 59.1177621, 28.083088 59.1178628)",
155769581,False,улица Максима Горького,residential,False,127.431,2,,"LINESTRING (28.0830007 59.1149395, 28.0832967 59.1149391, 28.0836468 59.1149362, 28.0841482 59.1149399, 28.0852329 59.1149275)",
402792902,True,,secondary_link,False,22.673,,,"LINESTRING (28.0835082 59.1179657, 28.0835072 59.1177618)",
36807539,True,улица Ленина,secondary,False,26.676000000000002,2,41К-005,"LINESTRING (28.0835082 59.1179657, 28.0832334 59.1179097, 28.083088 59.1178628)",
369303669,False,Партизанская улица,residential,True,147.95,,,"LINESTRING (28.0835082 59.1179657, 28.0835084 59.1180197, 28.0835165 59.1189674, 28.0835251 59.1192962)",RU:urban
155769581,False,улица Максима Горького,residential,True,12.637,2,,"LINESTRING (28.0881532 59.1149125, 28.0879318 59.1149126)",
29234846,True,улица Кирова,secondary,False,312.33200000000005,2,41К-005,"LINESTRING (28.0881532 59.1149125, 28.0881563 59.1149759, 28.0882225 59.1176443, 28.0882269 59.1177211)",
155769581,False,улица Максима Горького,residential,False,88.55600000000001,2,,"LINESTRING (28.0881532 59.1149125, 28.0883105 59.1149125, 28.0887628 59.1149089, 28.0897046 59.1149048)",
29252726,False,улица Чкалова,residential,False,264.596,,,"LINESTRING (28.0881613 59.1192911, 28.0880202 59.1192925, 28.0879379 59.1192933, 28.0876152 59.1192933, 28.0837424 59.1192963, 28.0835251 59.1192962)",
29252726,False,улица Чкалова,residential,True,215.09699999999998,,,"LINESTRING (28.0881613 59.1192911, 28.0884059 59.1192891, 28.088815 59.1192858, 28.0890409 59.1192528, 28.0901315 59.1192433, 28.0902876 59.1192432, 28.0905958 59.1192431, 28.0910227 59.1192429, 28.0919209 59.1192355)",
128164014,False,улица Кирова,tertiary,True,152.35999999999999,4,,"LINESTRING (28.0881613 59.1192911, 28.0881615 59.1191799, 28.0881537 59.1180332, 28.0881525 59.1179209)",
29252726,False,улица Чкалова,residential,False,215.097,,,"LINESTRING (28.0919209 59.1192355, 28.0910227 59.1192429, 28.0905958 59.1192431, 28.0902876 59.1192432, 28.0901315 59.1192433, 28.0890409 59.1192528, 28.088815 59.1192858, 28.0884059 59.1192891, 28.0881613 59.1192911)",
29252726,False,улица Чкалова,residential,True,264.59599999999995,,,"LINESTRING (28.0835251 59.1192962, 28.0837424 59.1192963, 28.0876152 59.1192933, 28.0879379 59.1192933, 28.0880202 59.1192925, 28.0881613 59.1192911)",
369303669,False,Партизанская улица,residential,False,147.95,,,"LINESTRING (28.0835251 59.1192962, 28.0835165 59.1189674, 28.0835084 59.1180197, 28.0835082 59.1179657)",RU:urban
369303669,False,Партизанская улица,residential,True,232.37,,,"LINESTRING (28.0835251 59.1192962, 28.0829766 59.1193008, 28.0827969 59.119349, 28.0827218 59.1194509, 28.0827372 59.1199824, 28.082768 59.1210459)",RU:urban
155769581,False,улица Максима Горького,residential,False,12.637,2,,"LINESTRING (28.0879318 59.1149126, 28.0881532 59.1149125)",
155769581,False,улица Максима Горького,residential,True,73.98100000000001,2,,"LINESTRING (28.0879318 59.1149126, 28.0877983 59.1149126, 28.0866357 59.1149173)",
29234894,False,Спортивная улица,residential,False,325.212,,,"LINESTRING (28.083088 59.1178628, 28.0831128 59.1177621, 28.0831107 59.1177154, 28.0830568 59.1165186, 28.0830547 59.1164306, 28.083051 59.1162691, 28.0830007 59.1149395)",
36767273,True,улица Ленина,secondary,False,26.488,2,41К-005,"LINESTRING (28.083088 59.1178628, 28.0832522 59.1178147, 28.0835072 59.1177618)",
369303694,False,улица Ленина,secondary,True,130.745,2,41К-005,"LINESTRING (28.083088 59.1178628, 28.0829222 59.1178692, 28.0807977 59.1178754)",
155769581,False,улица Максима Горького,residential,True,306.715,2,,"LINESTRING (28.0950773 59.1148553, 28.0935787 59.1148666, 28.0912184 59.11489, 28.0910448 59.1148914, 28.0909455 59.1148921, 28.0906001 59.1148948, 28.0897046 59.1149048)",
