osmid,highway,oneway,reversed,length,name,geometry,ref,maxspeed
"[325385344, 145419753]",residential,False,False,240.08700000000002,площадь Малаховского,"LINESTRING (40.5566843 49.9306357, 40.5582549 49.9319495, 40.5586014 49.9322479, 40.5586477 49.9323143, 40.5586653 49.9323692)",,
191965211,primary,False,False,39.577999999999996,улица 25 Октября,"LINESTRING (40.5566843 49.9306357, 40.5566579 49.9306838, 40.5564572 49.93096)",20Н-36-3,
406242504,primary,False,True,188.054,улица 25 Октября,"LINESTRING (40.5536263 49.9362077, 40.5545034 49.9346135)",20Н-36-3,
"[382735840, 145419754]",residential,False,False,416.007,"['улица 1 Мая', 'площадь Ленина']","LINESTRING (40.5536263 49.9362077, 40.5581896 49.9356582, 40.5587519 49.9356256, 40.5587883 49.9356909, 40.5588762 49.9357503, 40.5589333 49.9357905, 40.5590045 49.9358067, 40.5590877 49.9357991, 40.5592105 49.9357806)",,
145419184,secondary,False,True,100.813,улица Дзержинского,"LINESTRING (40.5552104 49.9332746, 40.5550679 49.9332535, 40.5545583 49.9331781, 40.5539163 49.933083, 40.5538385 49.9330694)",,40
185503577,secondary,False,False,219.53300000000002,улица Шолохова,"LINESTRING (40.5552104 49.9332746, 40.5553811 49.9332984, 40.5580471 49.9336701, 40.5582081 49.9336926)",20Н-35-3,60
191965211,primary,False,True,162.68,улица 25 Октября,"LINESTRING (40.5552104 49.9332746, 40.555248 49.9332057, 40.5559495 49.9318911)",20Н-36-3,
406242504,primary,False,False,157.244,улица 25 Октября,"LINESTRING (40.5552104 49.9332746, 40.5551471 49.9333945, 40.5545034 49.9346135)",20Н-36-3,
191965211,primary,False,False,109.726,улица 25 Октября,"LINESTRING (40.5564572 49.93096, 40.5559495 49.9318911)",20Н-36-3,
"[122095256, 186422986]",residential,False,False,330.392,Кузнецкий переулок,"LINESTRING (40.5564572 49.93096, 40.5552639 49.9305854, 40.5552256 49.9305772, 40.5547546 49.9304769, 40.5529182 49.9303647, 40.5528032 49.9303539, 40.5527476 49.9304945, 40.5526725 49.9306948, 40.5526341 49.9308508)",,
191965211,primary,False,True,39.577999999999996,улица 25 Октября,"LINESTRING (40.5564572 49.93096, 40.5566579 49.9306838, 40.5566843 49.9306357)",20Н-36-3,
185661777,residential,False,True,154.874,площадь Малаховского,"LINESTRING (40.5582081 49.9336926, 40.5575392 49.9350172)",,
