osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref
172902920,Большая Пролетарская улица,tertiary,60,False,True,78.129,"LINESTRING (35.1035588 53.931858, 35.1042229 53.9324418)",
127169216,улица Корнева,residential,,False,False,174.85000000000002,"LINESTRING (35.1035588 53.931858, 35.1034073 53.9318951, 35.1031454 53.9319593, 35.102122 53.9323049, 35.1015624 53.9325033, 35.1012569 53.9326461)",
172902920,Большая Пролетарская улица,tertiary,60,False,False,235.62699999999998,"LINESTRING (35.1035588 53.931858, 35.1021699 53.9305781, 35.1017521 53.9301931, 35.101621 53.9300723)",
172902920,Большая Пролетарская улица,tertiary,60,False,False,71.729,"LINESTRING (35.1058875 53.9334642, 35.1050721 53.9330333)",
60846934,улица Ленина,primary,60,False,False,50.107,"LINESTRING (35.1058875 53.9334642, 35.1058402 53.9335692, 35.1058336 53.9337194, 35.1059154 53.933905)",29К-010
60846934,улица Ленина,primary,60,False,True,110.70400000000001,"LINESTRING (35.1058875 53.9334642, 35.1059533 53.9333647, 35.1065255 53.9326106, 35.1065691 53.9325532)",29К-010
60846865,Большой Пролетарский переулок,residential,,False,False,130.397,"LINESTRING (35.1083873 53.9362197, 35.1082452 53.9363016, 35.1074666 53.9367502, 35.1069867 53.9370532)",
60846866,Большой Пролетарский переулок,residential,,False,False,168.88700000000003,"LINESTRING (35.1083873 53.9362197, 35.1085169 53.9361687, 35.1087305 53.9360908, 35.1094609 53.9358945, 35.1095632 53.9358626, 35.1096491 53.9358162, 35.1101151 53.9355538, 35.1104749 53.9353556)",
172906665,Большая Пролетарская улица,primary,60,False,False,101.017,"LINESTRING (35.1083873 53.9362197, 35.1078 53.9356785, 35.1075614 53.9354523)",29К-010
60846865,Большой Пролетарский переулок,residential,,False,True,130.397,"LINESTRING (35.1069867 53.9370532, 35.1074666 53.9367502, 35.1082452 53.9363016, 35.1083873 53.9362197)",
60846934,улица Ленина,primary,60,False,False,11.146,"LINESTRING (35.1066416 53.9324625, 35.1065691 53.9325532)",29К-010
60846878,,residential,,False,False,171.51500000000001,"LINESTRING (35.1066416 53.9324625, 35.1065248 53.9324533, 35.1052986 53.9322041, 35.1050481 53.9321792, 35.1049545 53.9321824, 35.1048609 53.9321998, 35.1043542 53.9323913, 35.1042229 53.9324418)",
60846934,улица Ленина,primary,60,False,True,202.796,"LINESTRING (35.1066416 53.9324625, 35.1067045 53.9323793, 35.1069508 53.93208, 35.1071938 53.9317848, 35.1072308 53.9317358, 35.1074172 53.9314887, 35.1074443 53.9314527, 35.1075703 53.9312857, 35.1079375 53.9308062)",29К-010
172902920,Большая Пролетарская улица,tertiary,60,False,False,78.129,"LINESTRING (35.1042229 53.9324418, 35.1035588 53.931858)",
60846878,,residential,,False,True,171.515,"LINESTRING (35.1042229 53.9324418, 35.1043542 53.9323913, 35.1048609 53.9321998, 35.1049545 53.9321824, 35.1050481 53.9321792, 35.1052986 53.9322041, 35.1065248 53.9324533, 35.1066416 53.9324625)",
172902920,Большая Пролетарская улица,tertiary,60,False,True,43.013000000000005,"LINESTRING (35.1042229 53.9324418, 35.1043834 53.9325826, 35.1045161 53.9326953, 35.1046017 53.9327576)",
60846934,улица Ленина,primary,60,False,True,11.146,"LINESTRING (35.1065691 53.9325532, 35.1066416 53.9324625)",29К-010
60846879,,residential,,False,False,111.785,"LINESTRING (35.1065691 53.9325532, 35.1064669 53.9325959, 35.1062992 53.932666, 35.1050721 53.9330333)",
60846934,улица Ленина,primary,60,False,False,110.70400000000001,"LINESTRING (35.1065691 53.9325532, 35.1065255 53.9326106, 35.1059533 53.9333647, 35.1058875 53.9334642)",29К-010
172902920,Большая Пролетарская улица,tertiary,60,False,False,43.452,"LINESTRING (35.1050721 53.9330333, 35.1046017 53.9327576)",
172902920,Большая Пролетарская улица,tertiary,60,False,True,71.729,"LINESTRING (35.1050721 53.9330333, 35.1058875 53.9334642)",
60846879,,residential,,False,True,111.785,"LINESTRING (35.1050721 53.9330333, 35.1062992 53.932666, 35.1064669 53.9325959, 35.1065691 53.9325532)",
60846892,Советская улица,residential,,False,True,123.717,"LINESTRING (35.1070435 53.9293092, 35.1072262 53.9292802, 35.1075341 53.9293573, 35.1083347 53.9295576, 35.1086367 53.9296332, 35.1087912 53.9296718)",
127169218,,residential,,False,False,130.101,"LINESTRING (35.1070435 53.9293092, 35.1066231 53.9298446, 35.1062095 53.9303712)",
60846934,улица Ленина,primary,60,False,True,7.854,"LINESTRING (35.1087912 53.9296718, 35.1088434 53.9296082)",29К-010
60846892,Советская улица,residential,,False,False,123.71700000000001,"LINESTRING (35.1087912 53.9296718, 35.1086367 53.9296332, 35.1083347 53.9295576, 35.1075341 53.9293573, 35.1072262 53.9292802, 35.1070435 53.9293092)",
60846934,улица Ленина,primary,60,False,False,64.888,"LINESTRING (35.1087912 53.9296718, 35.1086647 53.9298419, 35.1083881 53.9302049)",29К-010
60846934,улица Ленина,primary,60,False,False,7.854,"LINESTRING (35.1088434 53.9296082, 35.1087912 53.9296718)",29К-010
117012753,Первомайская улица,residential,,False,False,123.056,"LINESTRING (35.1062095 53.9303712, 35.1063138 53.9303986, 35.1071281 53.9306109, 35.1073215 53.9306551, 35.1074149 53.9306756, 35.1077692 53.9307639, 35.1079375 53.9308062)",
117012753,Первомайская улица,residential,,False,True,194.90900000000002,"LINESTRING (35.1062095 53.9303712, 35.1061561 53.9303598, 35.1058605 53.9302969, 35.1054738 53.9302147, 35.1051316 53.9301356, 35.1046427 53.9300227, 35.1046112 53.9300134, 35.1042618 53.929911, 35.1040652 53.9297911, 35.1039464 53.9297796, 35.1034796 53.9297342)",
127169218,,residential,,False,True,130.101,"LINESTRING (35.1062095 53.9303712, 35.1066231 53.9298446, 35.1070435 53.9293092)",
60846934,улица Ленина,primary,60,False,False,202.796,"LINESTRING (35.1079375 53.9308062, 35.1075703 53.9312857, 35.1074443 53.9314527, 35.1074172 53.9314887, 35.1072308 53.9317358, 35.1071938 53.9317848, 35.1069508 53.93208, 35.1067045 53.9323793, 35.1066416 53.9324625)",29К-010
