osmid,name,highway,oneway,reversed,length,maxspeed,ref,geometry,lanes
166572839,улица Серова,residential,False,True,366.551,60,,"LINESTRING (61.0383399 56.753096, 61.041664 56.7531059, 61.0442829 56.7531382, 61.0443519 56.7531391)",
656127750,улица Строителей,residential,False,False,108.675,,,"LINESTRING (61.0383399 56.753096, 61.0383579 56.7533824, 61.0383431 56.7538521, 61.0383443 56.7540731)",
166572845,Советская улица,residential,False,False,164.785,,,"LINESTRING (61.0382997 56.7554453, 61.0356534 56.7551428)",
656127750,улица Строителей,residential,False,True,152.606,,,"LINESTRING (61.0382997 56.7554453, 61.0383443 56.7540731)",
166572845,Советская улица,residential,False,True,244.381,,,"LINESTRING (61.0382997 56.7554453, 61.0385682 56.7554454, 61.0418204 56.7555216, 61.0423047 56.7555046)",
656127750,улица Строителей,residential,False,False,253.37699999999998,,,"LINESTRING (61.0382997 56.7554453, 61.0383481 56.757169, 61.03844 56.7574521, 61.0385563 56.7577116)",
166572845,Советская улица,residential,False,False,12.607,,,"LINESTRING (61.0353648 56.7551104, 61.0351596 56.7550963)",
166572845,Советская улица,residential,False,True,17.958,,,"LINESTRING (61.0353648 56.7551104, 61.0356534 56.7551428)",
77621371,улица Победы,residential,False,False,221.113,40,,"LINESTRING (61.0353648 56.7551104, 61.0354337 56.7548247, 61.0355936 56.7544215, 61.0357964 56.7538578, 61.0358134 56.7537036, 61.0358293 56.7536074, 61.035828 56.753563, 61.0356863 56.7533927, 61.0355952 56.7531677)",
68920908,улица Свободы,tertiary,False,False,256.008,,,"LINESTRING (61.0443519 56.7531391, 61.0445283 56.7554394)",
68920908,улица Свободы,tertiary,False,True,76.202,,,"LINESTRING (61.0443519 56.7531391, 61.0443219 56.752454)",
166572839,улица Серова,residential,False,False,366.551,60,,"LINESTRING (61.0443519 56.7531391, 61.0442829 56.7531382, 61.041664 56.7531059, 61.0383399 56.753096)",
166572839,улица Серова,residential,False,True,210.001,60,,"LINESTRING (61.0443519 56.7531391, 61.0475061 56.7531114, 61.0476968 56.7530949, 61.0477623 56.7530556)",
68920908,улица Свободы,tertiary,False,True,256.008,,,"LINESTRING (61.0445283 56.7554394, 61.0443519 56.7531391)",
674090249,улица Свободы,residential,False,False,18.284,,,"LINESTRING (61.0445283 56.7554394, 61.0445566 56.7556031)",
166572845,Советская улица,residential,False,False,135.74200000000002,,,"LINESTRING (61.0445283 56.7554394, 61.0443895 56.7554434, 61.0423047 56.7555046)",
674090249,улица Свободы,residential,False,True,18.284,,,"LINESTRING (61.0445566 56.7556031, 61.0445283 56.7554394)",
674090249,улица Свободы,residential,False,False,220.86599999999999,,,"LINESTRING (61.0445566 56.7556031, 61.04457 56.7557568, 61.0446578 56.7567637, 61.0447996 56.7575844)",
77625296,Клубная улица,residential,False,False,126.803,,,"LINESTRING (61.0496637 56.7506321, 61.0496813 56.7510629, 61.0497085 56.7517722)",
68920908,улица Свободы,tertiary,False,False,47.417,,,"LINESTRING (61.0442963 56.7520278, 61.0443219 56.752454)",
68920908,улица Свободы,tertiary,False,True,93.812,,,"LINESTRING (61.0442963 56.7520278, 61.0442573 56.7511844)",
77629647,улица Чкалова,residential,False,False,361.353,,,"LINESTRING (61.0442963 56.7520278, 61.0383693 56.7520608)",
77624654,улица Папанинцев,tertiary,True,False,38.471,,,"LINESTRING (61.0451537 56.7554858, 61.0445283 56.7554394)",2
741966721,Трактовая улица,residential,False,True,254.916,,,"LINESTRING (61.0451537 56.7554858, 61.0489492 56.7545235)",
741966721,Трактовая улица,residential,False,False,254.916,,,"LINESTRING (61.0489492 56.7545235, 61.0451537 56.7554858)",
77629646,,residential,False,False,184.197,,,"LINESTRING (61.0489492 56.7545235, 61.0482904 56.7533489, 61.0481393 56.7531846, 61.0477623 56.7530556)",
77629647,улица Чкалова,residential,False,True,361.353,,,"LINESTRING (61.0383693 56.7520608, 61.0442963 56.7520278)",
656127750,улица Строителей,residential,False,False,115.123,,,"LINESTRING (61.0383693 56.7520608, 61.0383399 56.753096)",
656127750,улица Строителей,residential,False,True,107.797,,,"LINESTRING (61.0383693 56.7520608, 61.0384033 56.7517325, 61.0383968 56.7511879, 61.0383956 56.7510919)",
77621371,улица Победы,residential,False,False,20.629,40,,"LINESTRING (61.0355952 56.7531677, 61.0355598 56.7529832)",
77621371,улица Победы,residential,False,True,221.113,40,,"LINESTRING (61.0355952 56.7531677, 61.0356863 56.7533927, 61.035828 56.753563, 61.0358293 56.7536074, 61.0358134 56.7537036, 61.0357964 56.7538578, 61.0355936 56.7544215, 61.0354337 56.7548247, 61.0353648 56.7551104)",
77630202,улица Чапаева,residential,False,True,377.494,,,"LINESTRING (61.0423047 56.7555046, 61.0421728 56.7542624, 61.0420909 56.754186, 61.0418925 56.7541478, 61.0383443 56.7540731)",
166572845,Советская улица,residential,False,False,244.381,,,"LINESTRING (61.0423047 56.7555046, 61.0418204 56.7555216, 61.0385682 56.7554454, 61.0382997 56.7554453)",
166572845,Советская улица,residential,False,True,135.74200000000002,,,"LINESTRING (61.0423047 56.7555046, 61.0443895 56.7554434, 61.0445283 56.7554394)",
674086711,,unclassified,False,True,90.659,,,"LINESTRING (61.0495052 56.7517426, 61.0493861 56.7525553)",
1118896142,улица Горького,tertiary,False,True,12.824,40,65К-0003011,"LINESTRING (61.0495052 56.7517426, 61.0497085 56.7517722)",
"[1118896142, 787846951]",улица Горького,tertiary,False,False,325.925,40,65К-0003011,"LINESTRING (61.0495052 56.7517426, 61.0465406 56.7514371, 61.0462043 56.7514029, 61.0459639 56.7513785, 61.0455106 56.7513324, 61.0442573 56.7511844)",
656127750,улица Строителей,residential,False,False,152.606,,,"LINESTRING (61.0383443 56.7540731, 61.0382997 56.7554453)",
77630202,улица Чапаева,residential,False,False,377.494,,,"LINESTRING (61.0383443 56.7540731, 61.0418925 56.7541478, 61.0420909 56.754186, 61.0421728 56.7542624, 61.0423047 56.7555046)",
656127750,улица Строителей,residential,False,True,108.675,,,"LINESTRING (61.0383443 56.7540731, 61.0383431 56.7538521, 61.0383579 56.7533824, 61.0383399 56.753096)",
1118896144,улица Строителей,residential,False,False,52.434,,,"LINESTRING (61.0383827 56.7506204, 61.0383956 56.7510919)",
674090249,улица Свободы,residential,False,True,220.86599999999999,,,"LINESTRING (61.0447996 56.7575844, 61.0446578 56.7567637, 61.04457 56.7557568, 61.0445566 56.7556031)",
166572845,Советская улица,residential,False,True,12.607,,,"LINESTRING (61.0351596 56.7550963, 61.0353648 56.7551104)",
741966726,,residential,False,True,156.755,,,"LINESTRING (61.0350661 56.7575113, 61.0354418 56.7561167)",
224767814,,residential,False,False,215.608,,,"LINESTRING (61.0350661 56.7575113, 61.0382078 56.7577475, 61.0384915 56.7577391, 61.0385563 56.7577116)",
224767814,,residential,False,True,215.608,,,"LINESTRING (61.0385563 56.7577116, 61.0384915 56.7577391, 61.0382078 56.7577475, 61.0350661 56.7575113)",
656127750,улица Строителей,residential,False,False,204.463,,,"LINESTRING (61.0385563 56.7577116, 61.0388258 56.758288, 61.0388007 56.7583947, 61.038514 56.758577, 61.0384608 56.758673, 61.0384181 56.7587591, 61.0383198 56.759091, 61.0382998 56.7594605)",
656127750,улица Строителей,residential,False,True,253.377,,,"LINESTRING (61.0385563 56.7577116, 61.03844 56.7574521, 61.0383481 56.757169, 61.0382997 56.7554453)",
77621371,улица Победы,residential,False,True,20.629,40,,"LINESTRING (61.0355598 56.7529832, 61.0355952 56.7531677)",
77621371,улица Победы,residential,False,False,206.328,40,,"LINESTRING (61.0355598 56.7529832, 61.0352164 56.7516111, 61.0351034 56.7511446)",
166572839,улица Серова,residential,False,True,170.339,60,,"LINESTRING (61.0355598 56.7529832, 61.0357394 56.7529688, 61.0362047 56.7529886, 61.0366045 56.7529974, 61.0374281 56.7530602, 61.0377624 56.7530706, 61.0381178 56.7530835, 61.0383399 56.753096)",
741966724,,residential,False,True,105.463,,,"LINESTRING (61.0372496 56.7557844, 61.0355561 56.7555904)",
741966724,,residential,False,False,105.463,,,"LINESTRING (61.0355561 56.7555904, 61.0372496 56.7557844)",
741966726,,residential,False,False,58.935,,,"LINESTRING (61.0355561 56.7555904, 61.0354418 56.7561167)",
741966726,,residential,False,True,50.123,,,"LINESTRING (61.0355561 56.7555904, 61.0356534 56.7551428)",
741966725,Школьный переулок,residential,False,True,99.94,,,"LINESTRING (61.0370618 56.7562549, 61.0354418 56.7561167)",
741966725,Школьный переулок,residential,False,False,99.94,,,"LINESTRING (61.0354418 56.7561167, 61.0370618 56.7562549)",
741966726,,residential,False,False,156.755,,,"LINESTRING (61.0354418 56.7561167, 61.0350661 56.7575113)",
741966726,,residential,False,True,58.935,,,"LINESTRING (61.0354418 56.7561167, 61.0355561 56.7555904)",
166572845,Советская улица,residential,False,False,17.958,,,"LINESTRING (61.0356534 56.7551428, 61.0353648 56.7551104)",
166572845,Советская улица,residential,False,True,164.785,,,"LINESTRING (61.0356534 56.7551428, 61.0382997 56.7554453)",
741966726,,residential,False,False,50.123,,,"LINESTRING (61.0356534 56.7551428, 61.0355561 56.7555904)",
741966733,,residential,False,False,53.506,,,"LINESTRING (61.0374237 56.7594303, 61.0382998 56.7594605)",
741966733,,residential,False,True,53.506,,,"LINESTRING (61.0382998 56.7594605, 61.0374237 56.7594303)",
656127750,улица Строителей,residential,False,True,204.46300000000002,,,"LINESTRING (61.0382998 56.7594605, 61.0383198 56.759091, 61.0384181 56.7587591, 61.0384608 56.758673, 61.038514 56.758577, 61.0388007 56.7583947, 61.0388258 56.758288, 61.0385563 56.7577116)",
