osmid,highway,oneway,reversed,length,geometry,lanes,ref,name
"[492645316, 492645325]",residential,False,True,380.763,"LINESTRING (42.8441235 54.4122233, 42.8440055 54.4123591, 42.8435013 54.4126479, 42.8432411 54.4128398, 42.8431606 54.4129475, 42.8431901 54.4130381, 42.8435147 54.4133549, 42.8437886 54.4136645, 42.8438821 54.4137014, 42.8451964 54.4141478, 42.8457275 54.4143476, 42.8460842 54.4145068, 42.8461325 54.4146114)",,,
111593897,secondary,False,True,291.177,"LINESTRING (42.8461325 54.4146114, 42.8458241 54.4146379, 42.8455505 54.4146926, 42.8452608 54.4147691, 42.8448907 54.4149126, 42.8435442 54.4155635, 42.8432656 54.4156723, 42.8430212 54.4157289, 42.8426993 54.4157773, 42.8422514 54.4158226)",2,89К-221-25,
"[492645316, 492645325]",residential,False,False,380.763,"LINESTRING (42.8461325 54.4146114, 42.8460842 54.4145068, 42.8457275 54.4143476, 42.8451964 54.4141478, 42.8438821 54.4137014, 42.8437886 54.4136645, 42.8435147 54.4133549, 42.8431901 54.4130381, 42.8431606 54.4129475, 42.8432411 54.4128398, 42.8435013 54.4126479, 42.8440055 54.4123591, 42.8441235 54.4122233)",,,
111593897,secondary,False,False,291.177,"LINESTRING (42.8422514 54.4158226, 42.8426993 54.4157773, 42.8430212 54.4157289, 42.8432656 54.4156723, 42.8435442 54.4155635, 42.8448907 54.4149126, 42.8452608 54.4147691, 42.8455505 54.4146926, 42.8458241 54.4146379, 42.8461325 54.4146114)",2,89К-221-25,
111593897,secondary,False,True,149.505,"LINESTRING (42.8422514 54.4158226, 42.842197 54.4158287, 42.8411061 54.4159506, 42.8399768 54.4160583)",2,89К-221-25,
"[875276043, 492645335]",residential,False,"[False, True]",415.026,"LINESTRING (42.8422514 54.4158226, 42.8420636 54.4151608, 42.8419805 54.4150765, 42.8418061 54.4150094, 42.8404382 54.4145552, 42.8403155 54.4145181, 42.8402263 54.4144912, 42.8397226 54.4143063, 42.8391549 54.4140605, 42.8388947 54.4139051, 42.8388203 54.4139032, 42.8387257 54.4139209, 42.8386311 54.41397, 42.8383506 54.4140979, 42.8377423 54.4143417)",,,переулок Дзержинского
1047384322,residential,False,False,98.289,"LINESTRING (42.837401 54.4176868, 42.8364632 54.4183822)",,,Первомайская улица
1047384323,residential,False,True,14.58,"LINESTRING (42.837401 54.4176868, 42.8375355 54.4175816)",,,Первомайская улица
492645336,residential,False,False,46.268,"LINESTRING (42.837401 54.4176868, 42.8372865 54.4176378, 42.8371142 54.4175551, 42.8370599 54.4175035, 42.8370472 54.4174419, 42.8370881 54.4173646)",,,Комсомольская улица
111593897,secondary,False,False,97.571,"LINESTRING (42.8312087 54.4170665, 42.8317049 54.4169932, 42.8326678 54.4168449)",2,89К-221-25,
111593897,secondary,False,False,27.824,"LINESTRING (42.8326678 54.4168449, 42.8330862 54.4167871)",2,89К-221-25,
111593897,secondary,False,True,97.571,"LINESTRING (42.8326678 54.4168449, 42.8317049 54.4169932, 42.8312087 54.4170665)",2,89К-221-25,
492645342,residential,False,False,232.46,"LINESTRING (42.8326678 54.4168449, 42.832368 54.4162011, 42.8320271 54.4157246, 42.8317524 54.4153796, 42.831595 54.41517, 42.8314401 54.4150479, 42.8312146 54.4149824)",,,Октябрьская улица
492645343,residential,False,True,33.445,"LINESTRING (42.8371305 54.4151141, 42.8376236 54.4152043)",,,переулок Дзержинского
"[877766776, 492645343]",residential,False,"[False, True]",293.80400000000003,"LINESTRING (42.8371305 54.4151141, 42.8341591 54.4153278, 42.8330004 54.4151561, 42.8328405 54.4149743)",,,переулок Дзержинского
875276041,residential,False,False,145.739,"LINESTRING (42.8371305 54.4151141, 42.8370554 54.4147431, 42.8369958 54.4146242, 42.8369362 54.4145548, 42.8361765 54.4139668)",,,
111593897,secondary,False,True,36.635,"LINESTRING (42.8399768 54.4160583, 42.8394189 54.4161145)",2,89К-221-25,
111593897,secondary,False,False,149.50500000000002,"LINESTRING (42.8399768 54.4160583, 42.8411061 54.4159506, 42.842197 54.4158287, 42.8422514 54.4158226)",2,89К-221-25,
492645343,residential,False,False,198.92800000000003,"LINESTRING (42.8399768 54.4160583, 42.8397542 54.4156103, 42.8396469 54.4155385, 42.8395956 54.4155207, 42.8395075 54.4154901, 42.8386369 54.4153612, 42.8378525 54.4152451, 42.8376236 54.4152043)",,,переулок Дзержинского
"[492645350, 650975494]",residential,False,True,426.432,"LINESTRING (42.842415 54.4201332, 42.8423721 54.4200599, 42.8418967 54.4197808, 42.8402343 54.4188051, 42.8375355 54.4175816)",2,,"['улица Косарева', 'Комсомольская улица']"
1047384323,residential,False,False,14.58,"LINESTRING (42.8375355 54.4175816, 42.837401 54.4176868)",,,Первомайская улица
1047384323,residential,False,True,9.203,"LINESTRING (42.8375355 54.4175816, 42.8376229 54.4175163)",,,Первомайская улица
"[492645350, 650975494]",residential,False,False,426.432,"LINESTRING (42.8375355 54.4175816, 42.8402343 54.4188051, 42.8418967 54.4197808, 42.8423721 54.4200599, 42.842415 54.4201332)",2,,"['улица Косарева', 'Комсомольская улица']"
