osmid,oneway,name,highway,reversed,length,lanes,geometry,bridge
94728568,False,Соборная площадь,secondary,True,13.291,,"LINESTRING (39.7429118 54.6330038, 39.7430896 54.632943)",
128405765,True,Соборная улица,secondary,False,83.659,2,"LINESTRING (39.7429118 54.6330038, 39.7419597 54.6324916)",
24384536,True,улица Ленина,secondary,False,10.291,2,"LINESTRING (39.7401155 54.6315309, 39.7402168 54.6314593)",
"[96446818, 41130347]",True,Соборная улица,primary,False,270.141,2,"LINESTRING (39.7401155 54.6315309, 39.7400066 54.6314715, 39.7393694 54.6311264, 39.7388708 54.6308715, 39.7375754 54.6301736, 39.7373188 54.6300332, 39.7370281 54.6298855)",
59399638,False,улица Свободы,tertiary,False,7.737,4,"LINESTRING (39.748993 54.6261778, 39.7490805 54.6262255)",
58953113,False,улица Свободы,tertiary,True,148.542,3,"LINESTRING (39.748993 54.6261778, 39.7474539 54.6252785, 39.7473681 54.6252293)",
58948081,False,Мюнстерская улица (Михайловский проезд),unclassified,True,226.452,,"LINESTRING (39.7408727 54.6292724, 39.7410081 54.6291439, 39.7411935 54.6287972, 39.741167 54.6287265, 39.7409696 54.6286602, 39.7409298 54.6285921, 39.7408784 54.628504, 39.7408548 54.6284555, 39.7406965 54.6281307, 39.7398373 54.6275483)",
"[670222247, 670222245, 102436295]",False,Семинарская улица,secondary,False,170.246,,"LINESTRING (39.738045 54.6327354, 39.7381669 54.6326876, 39.7385299 54.6324817, 39.7393945 54.6319912, 39.7396412 54.6318512, 39.7396637 54.6318385, 39.7398259 54.6317472, 39.7399519 54.6316762)",
56054093,False,Николодворянская улица,residential,False,8.139,,"LINESTRING (39.7448843 54.6286663, 39.7449768 54.6287162)",
44951990,False,Право-Лыбедская улица,unclassified,False,155.298,2,"LINESTRING (39.7448843 54.6286663, 39.7447823 54.6285911, 39.7438856 54.6279394, 39.7436339 54.6277557, 39.743475 54.6275412)",
101084631,True,улица Ленина,primary,False,382.932,2,"LINESTRING (39.7448843 54.6286663, 39.7450488 54.6285899, 39.7455329 54.6282923, 39.7457213 54.6281747, 39.74603 54.6279812, 39.7462079 54.6278787, 39.7464234 54.6277491, 39.7468469 54.6274868, 39.7471189 54.627319, 39.7478901 54.6268679, 39.748993 54.6261778)",
94957248,False,Соборная улица,residential,False,26.836,,"LINESTRING (39.7434798 54.633313, 39.74383 54.633444)",
680402663,True,Соборная площадь,secondary,False,10.136,,"LINESTRING (39.7434798 54.633313, 39.7433583 54.633255)",
27498094,False,Кремлёвский вал,secondary,False,83.78,4,"LINESTRING (39.7433842 54.6329281, 39.7446696 54.6328092)",
94728562,False,Соборная улица,secondary,True,19.033,4,"LINESTRING (39.7433842 54.6329281, 39.7430896 54.632943)",
94728565,True,Соборная площадь,secondary,False,31.281000000000002,,"LINESTRING (39.7433842 54.6329281, 39.7435956 54.6330059, 39.7436203 54.633029, 39.7436316 54.6330498, 39.7436352 54.6330684, 39.7436322 54.6330866, 39.7436224 54.6331109, 39.7436058 54.6331344)",
94728562,False,Соборная улица,secondary,False,19.033,4,"LINESTRING (39.7430896 54.632943, 39.7433842 54.6329281)",
94728568,False,Соборная площадь,secondary,False,13.291,,"LINESTRING (39.7430896 54.632943, 39.7429118 54.6330038)",
44951988,False,улица Радищева,residential,False,359.01700000000005,,"LINESTRING (39.7473681 54.6252293, 39.7472681 54.6252877, 39.7460466 54.6260011, 39.7454258 54.6263729, 39.7448186 54.6267365, 39.7442602 54.627071, 39.743475 54.6275412)",
58953113,False,улица Свободы,tertiary,False,148.542,3,"LINESTRING (39.7473681 54.6252293, 39.7474539 54.6252785, 39.748993 54.6261778)",
44951988,False,улица Радищева,residential,True,359.017,,"LINESTRING (39.743475 54.6275412, 39.7442602 54.627071, 39.7448186 54.6267365, 39.7454258 54.6263729, 39.7460466 54.6260011, 39.7472681 54.6252877, 39.7473681 54.6252293)",
44951990,False,Право-Лыбедская улица,unclassified,False,203.04000000000002,2,"LINESTRING (39.743475 54.6275412, 39.7434006 54.6273748, 39.7430735 54.6264703, 39.7428151 54.6257558)",
44951990,False,Право-Лыбедская улица,unclassified,True,155.298,2,"LINESTRING (39.743475 54.6275412, 39.7436339 54.6277557, 39.7438856 54.6279394, 39.7447823 54.6285911, 39.7448843 54.6286663)",
27498094,False,Кремлёвский вал,secondary,False,62.152,4,"LINESTRING (39.7474203 54.6330672, 39.7474696 54.6331974, 39.747428 54.6334872, 39.7474087 54.6336216)",
27498094,False,Кремлёвский вал,secondary,True,184.11,4,"LINESTRING (39.7474203 54.6330672, 39.7472168 54.6329441, 39.7470741 54.6329238, 39.7466775 54.6328674, 39.7459289 54.6328424, 39.7448973 54.632808, 39.7446696 54.6328092)",
58948076,False,Посадский переулок,residential,False,154.83200000000002,2,"LINESTRING (39.7474203 54.6330672, 39.7475136 54.6327777, 39.7475528 54.6326559, 39.7476096 54.632422, 39.7476836 54.6321175, 39.7477026 54.6320169, 39.7477871 54.6316914)",
48244706,True,улица Некрасова,tertiary,False,11.381,,"LINESTRING (39.7419597 54.6324916, 39.7420847 54.6324192)",
301512679,True,Соборная улица,secondary,False,153.111,2,"LINESTRING (39.7419597 54.6324916, 39.7403129 54.6316066, 39.7401998 54.6315675)",
48244705,False,Почтовая улица,tertiary,True,145.25900000000001,,"LINESTRING (39.7446415 54.6307843, 39.7441803 54.6305456, 39.7430721 54.6299721, 39.7429526 54.6299181)",
114803639,False,Новослободская улица,unclassified,False,227.35699999999997,,"LINESTRING (39.7446415 54.6307843, 39.7453453 54.6310863, 39.7462688 54.6313204, 39.7463853 54.6313499, 39.7468035 54.6314559, 39.7477871 54.6316914)",
301512212,False,улица Некрасова,tertiary,True,245.214,2,"LINESTRING (39.7446415 54.6307843, 39.7445489 54.6308435, 39.7420847 54.6324192)",
58948076,False,Посадский переулок,residential,True,154.832,2,"LINESTRING (39.7477871 54.6316914, 39.7477026 54.6320169, 39.7476836 54.6321175, 39.7476096 54.632422, 39.7475528 54.6326559, 39.7475136 54.6327777, 39.7474203 54.6330672)",
114803639,False,Новослободская улица,unclassified,False,168.789,,"LINESTRING (39.7477871 54.6316914, 39.749163 54.6319999, 39.7502325 54.6322397)",
114803639,False,Новослободская улица,unclassified,True,227.35700000000003,,"LINESTRING (39.7477871 54.6316914, 39.7468035 54.6314559, 39.7463853 54.6313499, 39.7462688 54.6313204, 39.7453453 54.6310863, 39.7446415 54.6307843)",
59175739,False,Посадский переулок,residential,True,276.47499999999997,,"LINESTRING (39.7502325 54.6322397, 39.7495874 54.6333368, 39.7487159 54.6335654, 39.7486783 54.6335749, 39.7484185 54.633643, 39.7482978 54.6336404, 39.7474087 54.6336216)",
