osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,junction
90553493,4,улица Кадочникова,primary,False,False,175.966,"LINESTRING (61.9169101 56.4142172, 61.9188217 56.4130399)",,
90553485,2,улица Кадочникова,primary,True,False,56.016,"LINESTRING (61.9169101 56.4142172, 61.9166353 56.4144371, 61.916554 56.4145211, 61.9164926 56.4146027, 61.9164727 56.4146543)",,
"[361202456, 91391221]",5,проспект Победы,secondary,False,False,198.904,"LINESTRING (61.9189175 56.4148279, 61.918905 56.4145948, 61.9188694 56.4139306, 61.9188217 56.4130399)",,
91391234,4,улица Ленина,primary,False,False,103.898,"LINESTRING (61.9189175 56.4148279, 61.9185682 56.4148332, 61.917229 56.414853)",,
"[152902490, 1096878669]","['4', '5']",проспект Победы,secondary,False,True,130.32299999999998,"LINESTRING (61.9189175 56.4148279, 61.9189356 56.4150192, 61.9189373 56.4150369, 61.9190136 56.4158426, 61.9190186 56.4159985)",40,
"[361202473, 152902573]","['4', '3']",улица Ленина,primary,False,True,154.031,"LINESTRING (61.9189175 56.4148279, 61.919264 56.4148225, 61.9204097 56.4147981, 61.9206606 56.4147928, 61.9213486 56.4147781, 61.9214199 56.4147766)",,
90553491,2,улица Ленина,primary,True,False,126.95,"LINESTRING (61.9161891 56.41486, 61.9141263 56.414897)",,
265738452,2,,primary,True,False,36.248999999999995,"LINESTRING (61.9161891 56.41486, 61.9161098 56.4148443, 61.9160437 56.4148154, 61.9159976 56.4147765, 61.9159761 56.4147314, 61.9159816 56.414685, 61.9160135 56.4146419, 61.9160684 56.4146066)",,roundabout
265738452,2,,primary,True,False,5.702,"LINESTRING (61.9160684 56.4146066, 61.9161063 56.4145919, 61.9161484 56.4145811)",,roundabout
90553487,2,улица Ленина,primary,True,False,50.842999999999996,"LINESTRING (61.916493 56.4146869, 61.9166135 56.4147607, 61.916701 56.4147926, 61.9167981 56.414813, 61.9168959 56.4148298, 61.917229 56.414853)",,
265738452,2,,primary,True,False,28.381,"LINESTRING (61.916493 56.4146869, 61.9164981 56.4147294, 61.9164806 56.4147708, 61.9164422 56.4148076, 61.916386 56.4148367, 61.9163171 56.4148555, 61.9162412 56.4148624)",,roundabout
90553493,4,улица Кадочникова,primary,False,True,175.966,"LINESTRING (61.9188217 56.4130399, 61.9169101 56.4142172)",,
"[361202456, 91391221]",5,проспект Победы,secondary,False,True,198.90400000000002,"LINESTRING (61.9188217 56.4130399, 61.9188694 56.4139306, 61.918905 56.4145948, 61.9189175 56.4148279)",,
