osmid,highway,oneway,reversed,length,name,maxspeed,geometry,bridge
105107158,residential,False,False,101.033,,,"LINESTRING (57.3470433 51.4825744, 57.3484761 51.4824029)",
104979139,residential,False,False,268.818,улица 1 Мая,40,"LINESTRING (57.3470433 51.4825744, 57.3468744 51.4818327, 57.3461885 51.4802199)",
38807455,residential,False,True,40.608,улица Ленина,40,"LINESTRING (57.3442876 51.4793004, 57.3447454 51.4790722)",
38956355,residential,False,False,47.979,Оренбургская улица,,"LINESTRING (57.3442876 51.4793004, 57.3445012 51.4792762, 57.3446879 51.4792788, 57.3449701 51.4792401)",
38807455,residential,False,False,218.168,улица Ленина,40,"LINESTRING (57.347742 51.4773732, 57.34692 51.477822, 57.3465123 51.4780492, 57.3459731 51.4783515, 57.3454082 51.4786906)",
104019158,residential,False,True,74.81200000000001,улица Ленина,40,"LINESTRING (57.347742 51.4773732, 57.3483314 51.4772768, 57.3487868 51.4772023)",
147730376,residential,False,False,132.11,Гончарная улица,40,"LINESTRING (57.347742 51.4773732, 57.3464458 51.4775651, 57.3458717 51.477588)",
100025296,residential,True,False,173.62400000000002,Оренбургская улица,,"LINESTRING (57.3486306 51.4785674, 57.3502424 51.4783304, 57.3505184 51.4782898, 57.350707 51.4782621, 57.3510706 51.4782086)",
183140068,residential,False,False,133.946,,,"LINESTRING (57.3486306 51.4785674, 57.3490431 51.4793956, 57.3492147 51.4797157)",
39020070,unclassified,False,False,136.735,Кооперативный переулок,,"LINESTRING (57.3487868 51.4772023, 57.3487554 51.4771328, 57.3485393 51.4765963, 57.3483032 51.4760101)",
104019158,residential,False,False,74.81200000000001,улица Ленина,40,"LINESTRING (57.3487868 51.4772023, 57.3483314 51.4772768, 57.347742 51.4773732)",
104019158,residential,False,True,223.415,улица Ленина,40,"LINESTRING (57.3487868 51.4772023, 57.3493685 51.4771098, 57.3494707 51.4770936, 57.3499347 51.4770268, 57.3501607 51.4770016, 57.3518066 51.4767537, 57.351924 51.4767356)",
"[739703437, 39020062]","['unclassified', 'residential']",False,False,303.168,Локомотивная улица,,"LINESTRING (57.3446853 51.4774315, 57.3445009 51.4773487, 57.3444606 51.4770572, 57.3444893 51.476976, 57.3451529 51.4767919, 57.3477294 51.4760772)",
"[520757336, 520757337, 147730376]",residential,False,True,84.015,Гончарная улица,40,"LINESTRING (57.3446853 51.4774315, 57.3453265 51.4775059, 57.3456909 51.4775608, 57.3458717 51.477588)",yes
39020070,unclassified,False,True,136.73499999999999,Кооперативный переулок,,"LINESTRING (57.3483032 51.4760101, 57.3485393 51.4765963, 57.3487554 51.4771328, 57.3487868 51.4772023)",
38956277,residential,False,False,88.601,улица Карбышева,,"LINESTRING (57.3577681 51.4771668, 57.3573654 51.4764105)",
38956277,residential,False,False,61.551,улица Карбышева,,"LINESTRING (57.3573654 51.4764105, 57.3571422 51.4758747)",
38956277,residential,False,True,88.601,улица Карбышева,,"LINESTRING (57.3573654 51.4764105, 57.3577681 51.4771668)",
238075114,residential,False,True,271.245,улица Богдана Хмельницкого,,"LINESTRING (57.3573654 51.4764105, 57.3572253 51.4766625, 57.3552338 51.4770289, 57.3539273 51.4773622)",
38809433,residential,False,False,140.934,улица Победы,,"LINESTRING (57.3482116 51.4811462, 57.3484761 51.4824029)",
39020103,residential,False,True,106.379,Красноармейская улица,,"LINESTRING (57.3482116 51.4811462, 57.3497003 51.4809102)",
38809433,residential,False,True,133.734,улица Победы,,"LINESTRING (57.3482116 51.4811462, 57.3478937 51.4800941, 57.34782 51.4799702)",
38956355,residential,False,True,24.835,Оренбургская улица,,"LINESTRING (57.3456019 51.4791434, 57.3452555 51.4792012)",
38956357,unclassified,False,False,126.407,,,"LINESTRING (57.3456019 51.4791434, 57.3461885 51.4802199)",
100025296,residential,True,False,219.307,Оренбургская улица,,"LINESTRING (57.3456019 51.4791434, 57.3486306 51.4785674)",
38808805,residential,False,False,116.344,Октябрьская улица,40,"LINESTRING (57.3461885 51.4802199, 57.34782 51.4799702)",
38956357,unclassified,False,True,126.407,,,"LINESTRING (57.3461885 51.4802199, 57.3456019 51.4791434)",
104979139,residential,False,True,268.818,улица 1 Мая,40,"LINESTRING (57.3461885 51.4802199, 57.3468744 51.4818327, 57.3470433 51.4825744)",
38808805,residential,False,True,16.075,Октябрьская улица,40,"LINESTRING (57.3527497 51.4791155, 57.3525236 51.4791482)",
38808805,residential,False,False,146.286,Октябрьская улица,40,"LINESTRING (57.3527497 51.4791155, 57.353367 51.4790228, 57.3544639 51.4788806, 57.3548202 51.4788671)",
104019159,residential,True,False,133.95499999999998,Советская улица,40,"LINESTRING (57.3527497 51.4791155, 57.3525332 51.4785936, 57.3522678 51.4779488)",
100954306,residential,False,False,87.801,Оренбургская улица,,"LINESTRING (57.3510706 51.4782086, 57.3521438 51.4779745, 57.3522678 51.4779488)",
38808805,residential,False,False,100.645,Октябрьская улица,40,"LINESTRING (57.34782 51.4799702, 57.3492147 51.4797157)",
38808805,residential,False,True,116.344,Октябрьская улица,40,"LINESTRING (57.34782 51.4799702, 57.3461885 51.4802199)",
38809433,residential,False,False,133.734,улица Победы,,"LINESTRING (57.34782 51.4799702, 57.3478937 51.4800941, 57.3482116 51.4811462)",
38808805,residential,False,True,100.645,Октябрьская улица,40,"LINESTRING (57.3492147 51.4797157, 57.34782 51.4799702)",
38808805,residential,False,False,237.678,Октябрьская улица,40,"LINESTRING (57.3492147 51.4797157, 57.3499122 51.4795956, 57.350638 51.4794707, 57.3514601 51.4793301, 57.3525236 51.4791482)",
183140068,residential,False,True,133.946,,,"LINESTRING (57.3492147 51.4797157, 57.3490431 51.4793956, 57.3486306 51.4785674)",
238075117,residential,False,False,254.592,улица Крупской,,"LINESTRING (57.3500395 51.4817227, 57.3535997 51.4811514)",
105580988,residential,False,False,93.364,,,"LINESTRING (57.3500395 51.4817227, 57.3498585 51.4812598, 57.3497003 51.4809102)",
105580988,residential,False,True,79.15700000000001,,,"LINESTRING (57.3500395 51.4817227, 57.3501589 51.4820282, 57.350234 51.482242, 57.3501872 51.4824182)",
38809433,residential,False,True,140.934,улица Победы,,"LINESTRING (57.3484761 51.4824029, 57.3482116 51.4811462)",
105107158,residential,False,True,101.033,,,"LINESTRING (57.3484761 51.4824029, 57.3470433 51.4825744)",
105107158,residential,False,False,119.46799999999999,,,"LINESTRING (57.3484761 51.4824029, 57.3488285 51.4824224, 57.3499765 51.4823765, 57.3501872 51.4824182)",
"[39020090, 105580990, 105107158]",residential,False,False,429.59999999999997,улица 20 лет Октября,,"LINESTRING (57.3501872 51.4824182, 57.3503486 51.4826458, 57.3504647 51.4827231, 57.3507678 51.4827698, 57.351103 51.4828032, 57.3522478 51.4825834, 57.3527124 51.4824825, 57.3531093 51.4824224, 57.353517 51.4823556, 57.3538067 51.4823155, 57.3539891 51.4822821, 57.3541286 51.4822153, 57.3541392 51.4821188, 57.3535997 51.4811514)",
105107158,residential,False,True,119.46799999999999,,,"LINESTRING (57.3501872 51.4824182, 57.3499765 51.4823765, 57.3488285 51.4824224, 57.3484761 51.4824029)",
105580988,residential,False,False,79.15700000000001,,,"LINESTRING (57.3501872 51.4824182, 57.350234 51.482242, 57.3501589 51.4820282, 57.3500395 51.4817227)",
39020103,residential,False,False,106.379,Красноармейская улица,,"LINESTRING (57.3497003 51.4809102, 57.3482116 51.4811462)",
39020103,residential,False,True,247.029,Красноармейская улица,,"LINESTRING (57.3497003 51.4809102, 57.353126 51.4802907)",
105580988,residential,False,True,93.364,,,"LINESTRING (57.3497003 51.4809102, 57.3498585 51.4812598, 57.3500395 51.4817227)",
38956355,residential,False,False,20.232,Оренбургская улица,,"LINESTRING (57.3449701 51.4792401, 57.3452555 51.4792012)",
105107173,residential,False,True,24.304,,40,"LINESTRING (57.3449701 51.4792401, 57.3447454 51.4790722)",
38956355,residential,False,True,47.979,Оренбургская улица,,"LINESTRING (57.3449701 51.4792401, 57.3446879 51.4792788, 57.3445012 51.4792762, 57.3442876 51.4793004)",
38956355,residential,False,False,24.835,Оренбургская улица,,"LINESTRING (57.3452555 51.4792012, 57.3456019 51.4791434)",
38956355,residential,False,True,20.232,Оренбургская улица,,"LINESTRING (57.3452555 51.4792012, 57.3449701 51.4792401)",
