osmid,ref,highway,oneway,reversed,length,geometry,name,lanes,maxspeed
229886095,,residential,False,True,89.719,"LINESTRING (35.3468148 54.0975853, 35.3464125 54.0983569)",улица Кирова,,
229886152,,residential,False,False,143.654,"LINESTRING (35.3468148 54.0975853, 35.3447106 54.0972026)",улица Рокоссовского,,
229886109,,tertiary,False,True,82.677,"LINESTRING (35.3388534 54.0978111, 35.3376427 54.0975902)",улица Гоголя,,
314590232,,tertiary,False,True,93.39,"LINESTRING (35.3388534 54.0978111, 35.3393005 54.0970132)",Пролетарская улица,,
229886109,,tertiary,False,False,107.46700000000001,"LINESTRING (35.3388534 54.0978111, 35.3402318 54.0980811, 35.3404178 54.0981152)",улица Гоголя,,
314590232,,tertiary,False,False,91.053,"LINESTRING (35.3388534 54.0978111, 35.3386956 54.0980988, 35.3384257 54.0985906)",Пролетарская улица,,
229886160,,residential,False,True,144.529,"LINESTRING (35.3443081 54.0979487, 35.3464125 54.0983569)",улица Коминтерна,,
229886123,,residential,False,False,101.13,"LINESTRING (35.3443081 54.0979487, 35.3440636 54.0982709, 35.3439043 54.0986591, 35.3437399 54.0987837)",улица Осипенко,,
229886123,,residential,False,True,87.05600000000001,"LINESTRING (35.3443081 54.0979487, 35.3444418 54.0976622, 35.3447106 54.0972026)",улица Осипенко,,
229886109,,tertiary,False,True,107.46700000000001,"LINESTRING (35.3404178 54.0981152, 35.3402318 54.0980811, 35.3388534 54.0978111)",улица Гоголя,,
431666291,,secondary,False,False,90.685,"LINESTRING (35.3404178 54.0981152, 35.3406571 54.0976974, 35.3408534 54.0973407)",улица Ленина,,
"[59342546, 431666291]",,secondary,False,True,248.60999999999999,"LINESTRING (35.3404178 54.0981152, 35.3401645 54.0985962, 35.3396452 54.0995071, 35.3395199 54.0997292, 35.3394234 54.0998862, 35.3392458 54.1002424)",улица Ленина,,
229886095,,residential,False,False,89.719,"LINESTRING (35.3464125 54.0983569, 35.3468148 54.0975853)",улица Кирова,,
229886095,,residential,False,True,93.561,"LINESTRING (35.3464125 54.0983569, 35.3459632 54.099156)",улица Кирова,,
229886160,,residential,False,False,144.529,"LINESTRING (35.3464125 54.0983569, 35.3443081 54.0979487)",улица Коминтерна,,
229886096,,residential,False,False,74.061,"LINESTRING (35.3437399 54.0987837, 35.3426668 54.0985654)",улица Братьев Щербаковых,,
229886096,,residential,False,True,151.752,"LINESTRING (35.3437399 54.0987837, 35.3445355 54.0988401, 35.3459632 54.099156)",улица Братьев Щербаковых,,
229886123,,residential,False,True,101.13,"LINESTRING (35.3437399 54.0987837, 35.3439043 54.0986591, 35.3440636 54.0982709, 35.3443081 54.0979487)",улица Осипенко,,
229886095,,residential,False,False,93.561,"LINESTRING (35.3459632 54.099156, 35.3464125 54.0983569)",улица Кирова,,
229886095,,residential,False,True,79.657,"LINESTRING (35.3459632 54.099156, 35.345592 54.0998385)",улица Кирова,,
229886096,,residential,False,False,151.752,"LINESTRING (35.3459632 54.099156, 35.3445355 54.0988401, 35.3437399 54.0987837)",улица Братьев Щербаковых,,
229886163,,residential,False,True,68.95,"LINESTRING (35.3409291 54.0998415, 35.3419737 54.099938)",,,
238560312,,residential,False,False,77.225,"LINESTRING (35.3409291 54.0998415, 35.3409164 54.0998816, 35.3406742 54.1005197)",улица Пушкина,,
"[238560312, 229886096]",,residential,False,True,236.58200000000002,"LINESTRING (35.3409291 54.0998415, 35.3412916 54.0991692, 35.3414565 54.0988057, 35.3417342 54.098371, 35.3424033 54.098532, 35.3426668 54.0985654)","['улица Братьев Щербаковых', 'улица Пушкина']",,
229886095,,residential,False,False,79.657,"LINESTRING (35.345592 54.0998385, 35.3459632 54.099156)",улица Кирова,,
229886095,,residential,False,True,43.772,"LINESTRING (35.345592 54.0998385, 35.34552 54.0999816, 35.3454797 54.100092, 35.3453819 54.1002104)",улица Кирова,,
"[238560311, 238560335]",,residential,False,True,199.099,"LINESTRING (35.345592 54.0998385, 35.343596 54.0994919, 35.3433396 54.1000416)","['улица Осипенко', 'переулок Красина']",,
229886163,,residential,False,False,68.95,"LINESTRING (35.3419737 54.099938, 35.3409291 54.0998415)",,,
229886163,,residential,False,True,89.801,"LINESTRING (35.3419737 54.099938, 35.3433396 54.1000416)",,,
238560290,,residential,False,True,72.093,"LINESTRING (35.3419737 54.099938, 35.3417262 54.1005699)",улица Гагарина,,
229886163,,residential,False,False,89.801,"LINESTRING (35.3433396 54.1000416, 35.3419737 54.099938)",,,
229886163,,residential,False,True,134.477,"LINESTRING (35.3433396 54.1000416, 35.3453819 54.1002104)",,,
"[238560335, 238560311]",,residential,False,False,199.099,"LINESTRING (35.3433396 54.1000416, 35.343596 54.0994919, 35.345592 54.0998385)","['улица Осипенко', 'переулок Красина']",,
238560311,,residential,False,True,117.29599999999999,"LINESTRING (35.3433396 54.1000416, 35.3431906 54.1006511, 35.3431426 54.1008774, 35.343052 54.1010817)",улица Осипенко,,
229886163,,residential,False,False,134.477,"LINESTRING (35.3453819 54.1002104, 35.3433396 54.1000416)",,,
229886095,,residential,False,False,43.772000000000006,"LINESTRING (35.3453819 54.1002104, 35.3454797 54.100092, 35.34552 54.0999816, 35.345592 54.0998385)",улица Кирова,,
229886095,,residential,False,True,93.839,"LINESTRING (35.3453819 54.1002104, 35.3452921 54.1003345, 35.3451906 54.1006684, 35.3450987 54.1010344)",улица Кирова,,
229886103,,tertiary,False,False,52.256,"LINESTRING (35.3334968 54.1003108, 35.3342561 54.1004612)",Московская улица,,
314590207,,tertiary,False,True,32.622,"LINESTRING (35.3334968 54.1003108, 35.3331875 54.1000802)",Московская улица,,
314590207,,tertiary,False,False,28.9,"LINESTRING (35.3334968 54.1003108, 35.3336084 54.1004229, 35.3336433 54.1004776, 35.3336424 54.1005493)",Московская улица,,
59342546,,secondary,False,False,23.329,"LINESTRING (35.3391816 54.1004488, 35.3392458 54.1002424)",улица Ленина,,
59342546,,secondary,False,True,166.796,"LINESTRING (35.3391816 54.1004488, 35.3389838 54.10125, 35.3388579 54.1018268, 35.3388343 54.1019349)",улица Ленина,,
229886115,,residential,False,False,97.651,"LINESTRING (35.3391816 54.1004488, 35.3394315 54.1004662, 35.3406742 54.1005197)",Пролетарский переулок,,
229886115,,residential,False,False,68.838,"LINESTRING (35.3406742 54.1005197, 35.3408781 54.1005353, 35.3417262 54.1005699)",Пролетарский переулок,,
229886115,,residential,False,True,97.651,"LINESTRING (35.3406742 54.1005197, 35.3394315 54.1004662, 35.3391816 54.1004488)",Пролетарский переулок,,
238560312,,residential,False,False,81.37,"LINESTRING (35.3406742 54.1005197, 35.3405707 54.1008927, 35.3404816 54.1012427)",улица Пушкина,,
238560312,,residential,False,True,77.225,"LINESTRING (35.3406742 54.1005197, 35.3409164 54.0998816, 35.3409291 54.0998415)",улица Пушкина,,
238560290,,residential,False,False,72.093,"LINESTRING (35.3417262 54.1005699, 35.3419737 54.099938)",улица Гагарина,,
229886115,,residential,False,True,68.838,"LINESTRING (35.3417262 54.1005699, 35.3408781 54.1005353, 35.3406742 54.1005197)",Пролетарский переулок,,
"[238560290, 314715039]",,residential,False,True,142.98000000000002,"LINESTRING (35.3417262 54.1005699, 35.3416237 54.1009939, 35.3415674 54.1012116, 35.3404816 54.1012427)","['улица Парижской Коммуны', 'улица Гагарина']",,
314590205,29К-017,primary,False,False,75.251,"LINESTRING (35.3334287 54.1006251, 35.3324032 54.1009356)",Интернациональная улица,,
314590205,29К-017,primary,False,True,16.284,"LINESTRING (35.3334287 54.1006251, 35.3336424 54.1005493)",Интернациональная улица,,
229886147,,residential,False,True,71.141,"LINESTRING (35.3334287 54.1006251, 35.3334494 54.1006696, 35.3334424 54.1007972, 35.3332167 54.101244)",,,
229886094,29К-017,primary,False,False,143.841,"LINESTRING (35.3363833 54.1008008, 35.3358475 54.1007168, 35.334912 54.1005457, 35.3342561 54.1004612)",Московская улица,,
229886094,29К-017,primary,False,True,52.512,"LINESTRING (35.3363833 54.1008008, 35.3368721 54.1008961, 35.3371472 54.1009504)",Московская улица,,
229886133,,residential,False,True,122.297,"LINESTRING (35.3363833 54.1008008, 35.3362625 54.1009869, 35.3358021 54.1016314, 35.3356663 54.101817)",улица Мечникова,,
229886135,,residential,False,False,84.126,"LINESTRING (35.3332167 54.101244, 35.3334326 54.1013279, 35.3344065 54.1015268)",улица Фрунзе,,
229886147,,residential,False,False,71.141,"LINESTRING (35.3332167 54.101244, 35.3334424 54.1007972, 35.3334494 54.1006696, 35.3334287 54.1006251)",,,
229886147,,residential,False,True,64.916,"LINESTRING (35.3332167 54.101244, 35.3330237 54.1014951, 35.3327968 54.1017733)",,,
229886135,,residential,False,False,88.44999999999999,"LINESTRING (35.3344065 54.1015268, 35.335076 54.1017097, 35.3356663 54.101817)",улица Фрунзе,,
229886135,,residential,False,True,84.126,"LINESTRING (35.3344065 54.1015268, 35.3334326 54.1013279, 35.3332167 54.101244)",улица Фрунзе,,
314715083,,residential,False,False,79.18299999999999,"LINESTRING (35.3344065 54.1015268, 35.3341538 54.1018409, 35.3340826 54.1020334, 35.333942 54.1021796)",улица Ушинского,,
229886139,,residential,False,False,87.473,"LINESTRING (35.3327968 54.1017733, 35.3331721 54.1018775, 35.333942 54.1021796)",улица Достоевского,,
229886147,,residential,False,False,64.916,"LINESTRING (35.3327968 54.1017733, 35.3330237 54.1014951, 35.3332167 54.101244)",,,
229886109,,tertiary,False,False,78.802,"LINESTRING (35.3338452 54.0968256, 35.3349881 54.0970559)",улица Гоголя,,
229886152,,residential,False,True,86.488,"LINESTRING (35.3434466 54.0969783, 35.3445759 54.0972014, 35.3447106 54.0972026)",улица Рокоссовского,,
238560280,,residential,False,True,89.963,"LINESTRING (35.3434466 54.0969783, 35.3432647 54.0973341, 35.3430635 54.0977555)",улица Гагарина,,
229886109,,tertiary,False,False,92.832,"LINESTRING (35.3349881 54.0970559, 35.3363345 54.0973272)",улица Гоголя,,
229886109,,tertiary,False,True,78.802,"LINESTRING (35.3349881 54.0970559, 35.3338452 54.0968256)",улица Гоголя,,
238560321,,residential,False,True,84.14,"LINESTRING (35.3393005 54.0970132, 35.3380529 54.09682)",улица Салтыкова-Щедрина,,
314590232,,tertiary,False,False,93.39,"LINESTRING (35.3393005 54.0970132, 35.3388534 54.0978111)",Пролетарская улица,,
229886109,,tertiary,False,False,90.176,"LINESTRING (35.3363345 54.0973272, 35.3376427 54.0975902)",улица Гоголя,,
229886109,,tertiary,False,True,92.832,"LINESTRING (35.3363345 54.0973272, 35.3349881 54.0970559)",улица Гоголя,,
238560333,,residential,False,True,86.007,"LINESTRING (35.3363345 54.0973272, 35.3359124 54.09806)",улица Луначарского,,
431666291,,secondary,False,True,90.685,"LINESTRING (35.3408534 54.0973407, 35.3406571 54.0976974, 35.3404178 54.0981152)",улица Ленина,,
697962326,,residential,False,True,151.33300000000003,"LINESTRING (35.3408534 54.0973407, 35.341036 54.097374, 35.3412018 54.0974059, 35.3420975 54.0975631, 35.3430635 54.0977555)",улица Коминтерна,,
229886109,,tertiary,False,False,82.677,"LINESTRING (35.3376427 54.0975902, 35.3388534 54.0978111)",улица Гоголя,,
229886109,,tertiary,False,True,90.176,"LINESTRING (35.3376427 54.0975902, 35.3363345 54.0973272)",улица Гоголя,,
238560282,,residential,False,False,85.969,"LINESTRING (35.3376427 54.0975902, 35.3373313 54.0979941, 35.3371676 54.0983097)",улица Ворошилова,,
238560282,,residential,False,True,89.867,"LINESTRING (35.3376427 54.0975902, 35.337765 54.0972855, 35.3380529 54.09682)",улица Ворошилова,,
238560280,,residential,False,False,89.963,"LINESTRING (35.3430635 54.0977555, 35.3432647 54.0973341, 35.3434466 54.0969783)",улица Гагарина,,
238560280,,residential,False,True,94.592,"LINESTRING (35.3430635 54.0977555, 35.3427144 54.0982665, 35.3426668 54.0985654)",улица Гагарина,,
697962326,,residential,False,False,151.333,"LINESTRING (35.3430635 54.0977555, 35.3420975 54.0975631, 35.3412018 54.0974059, 35.341036 54.097374, 35.3408534 54.0973407)",улица Коминтерна,,
238560315,,residential,False,False,55.095,"LINESTRING (35.3351287 54.0978821, 35.3353763 54.0979644, 35.3359124 54.09806)",улица Кольцова,,
238560315,,residential,False,False,86.426,"LINESTRING (35.3359124 54.09806, 35.3371676 54.0983097)",улица Кольцова,,
238560333,,residential,False,False,86.007,"LINESTRING (35.3359124 54.09806, 35.3363345 54.0973272)",улица Луначарского,,
238560315,,residential,False,True,55.095,"LINESTRING (35.3359124 54.09806, 35.3353763 54.0979644, 35.3351287 54.0978821)",улица Кольцова,,
238560333,,residential,False,True,101.084,"LINESTRING (35.3359124 54.09806, 35.3358158 54.0980901, 35.3357332 54.09827, 35.3355044 54.0987466, 35.3354043 54.0988992)",улица Луначарского,,
314590243,,residential,False,True,51.894000000000005,"LINESTRING (35.3341115 54.0981202, 35.3341539 54.0984036, 35.3340823 54.0985809)",улица Базарная Площадь,,
1091178771,,residential,False,True,85.576,"LINESTRING (35.3341115 54.0981202, 35.33367 54.0982192, 35.3331552 54.0984416, 35.3330006 54.0985163)",улица Павлика Морозова,,
238560315,,residential,False,True,86.426,"LINESTRING (35.3371676 54.0983097, 35.3359124 54.09806)",улица Кольцова,,
238560282,,residential,False,False,87.899,"LINESTRING (35.3371676 54.0983097, 35.3368618 54.0988161, 35.3368002 54.0990668)",улица Ворошилова,,
238560282,,residential,False,True,85.969,"LINESTRING (35.3371676 54.0983097, 35.3373313 54.0979941, 35.3376427 54.0975902)",улица Ворошилова,,
238560315,,residential,False,False,87.92,"LINESTRING (35.3371676 54.0983097, 35.3382593 54.0985368, 35.3384257 54.0985906)",улица Кольцова,,
1091178771,,residential,False,True,94.453,"LINESTRING (35.3330006 54.0985163, 35.3318423 54.0990264)",улица Павлика Морозова,,
238560284,,residential,False,True,92.87299999999999,"LINESTRING (35.3330006 54.0985163, 35.3335008 54.0989136, 35.3336218 54.0990841, 35.3338073 54.0991969)",улица Мицкевича,,
1091178771,,residential,False,False,85.576,"LINESTRING (35.3330006 54.0985163, 35.3331552 54.0984416, 35.33367 54.0982192, 35.3341115 54.0981202)",улица Павлика Морозова,,
229886096,,residential,False,True,74.061,"LINESTRING (35.3426668 54.0985654, 35.3437399 54.0987837)",улица Братьев Щербаковых,,
"[229886096, 238560312]",,residential,False,False,236.582,"LINESTRING (35.3426668 54.0985654, 35.3424033 54.098532, 35.3417342 54.098371, 35.3414565 54.0988057, 35.3412916 54.0991692, 35.3409291 54.0998415)","['улица Братьев Щербаковых', 'улица Пушкина']",,
238560280,,residential,False,False,94.592,"LINESTRING (35.3426668 54.0985654, 35.3427144 54.0982665, 35.3430635 54.0977555)",улица Гагарина,,
314590232,,tertiary,False,False,77.609,"LINESTRING (35.3384257 54.0985906, 35.3380735 54.0992573)",Пролетарская улица,,
238560315,,residential,False,True,87.92,"LINESTRING (35.3384257 54.0985906, 35.3382593 54.0985368, 35.3371676 54.0983097)",улица Кольцова,,
314590232,,tertiary,False,True,91.053,"LINESTRING (35.3384257 54.0985906, 35.3386956 54.0980988, 35.3388534 54.0978111)",Пролетарская улица,,
238560288,,residential,False,True,70.92,"LINESTRING (35.3340823 54.0985809, 35.3340107 54.0986862, 35.3338073 54.0991969)",улица 324 Дивизии,,
238560318,,residential,False,True,93.277,"LINESTRING (35.3340823 54.0985809, 35.334523 54.0987063, 35.3354043 54.0988992)",улица Лобачёва,,
314590243,,residential,False,False,51.894000000000005,"LINESTRING (35.3340823 54.0985809, 35.3341539 54.0984036, 35.3341115 54.0981202)",улица Базарная Площадь,,
238560318,,residential,False,False,93.277,"LINESTRING (35.3354043 54.0988992, 35.334523 54.0987063, 35.3340823 54.0985809)",улица Лобачёва,,
238560318,,residential,False,True,93.551,"LINESTRING (35.3354043 54.0988992, 35.3366446 54.0990792, 35.3368002 54.0990668)",улица Лобачёва,,
238560333,,residential,False,False,101.08399999999999,"LINESTRING (35.3354043 54.0988992, 35.3355044 54.0987466, 35.3357332 54.09827, 35.3358158 54.0980901, 35.3359124 54.09806)",улица Луначарского,,
238560333,,residential,False,True,85.85,"LINESTRING (35.3354043 54.0988992, 35.3352503 54.0990756, 35.3349703 54.0996255)",улица Луначарского,,
238560318,,residential,False,True,85.683,"LINESTRING (35.3368002 54.0990668, 35.3380735 54.0992573)",улица Лобачёва,,
238560282,,residential,False,False,90.521,"LINESTRING (35.3368002 54.0990668, 35.3367322 54.0991381, 35.3366926 54.0993775, 35.336511 54.0995662, 35.3364178 54.0998359)",улица Ворошилова,,
238560282,,residential,False,True,87.899,"LINESTRING (35.3368002 54.0990668, 35.3368618 54.0988161, 35.3371676 54.0983097)",улица Ворошилова,,
238560318,,residential,False,False,93.551,"LINESTRING (35.3368002 54.0990668, 35.3366446 54.0990792, 35.3354043 54.0988992)",улица Лобачёва,,
314590207,,tertiary,False,False,102.253,"LINESTRING (35.3318423 54.0990264, 35.3327675 54.0997689)",Московская улица,,
1091178771,,residential,False,False,94.453,"LINESTRING (35.3318423 54.0990264, 35.3330006 54.0985163)",улица Павлика Морозова,,
238560288,,residential,False,True,20.017,"LINESTRING (35.3338073 54.0991969, 35.3337195 54.0993694)",улица 324 Дивизии,,
238560284,,residential,False,False,92.87299999999999,"LINESTRING (35.3338073 54.0991969, 35.3336218 54.0990841, 35.3335008 54.0989136, 35.3330006 54.0985163)",улица Мицкевича,,
238560288,,residential,False,False,70.92,"LINESTRING (35.3338073 54.0991969, 35.3340107 54.0986862, 35.3340823 54.0985809)",улица 324 Дивизии,,
238560318,,residential,False,False,85.683,"LINESTRING (35.3380735 54.0992573, 35.3368002 54.0990668)",улица Лобачёва,,
314590232,,tertiary,False,False,84.83,"LINESTRING (35.3380735 54.0992573, 35.3377007 54.0999882)",Пролетарская улица,,
314590232,,tertiary,False,True,77.609,"LINESTRING (35.3380735 54.0992573, 35.3384257 54.0985906)",Пролетарская улица,,
238560288,,residential,False,False,20.017,"LINESTRING (35.3337195 54.0993694, 35.3338073 54.0991969)",улица 324 Дивизии,,
238560288,,residential,False,True,86.518,"LINESTRING (35.3337195 54.0993694, 35.3333527 54.0999166, 35.3331875 54.1000802)",улица 324 Дивизии,,
238560327,,residential,False,True,86.75,"LINESTRING (35.3337195 54.0993694, 35.334132 54.0994899, 35.3349703 54.0996255)",улица К. Либкнехта,,
238560327,,residential,False,False,86.75,"LINESTRING (35.3349703 54.0996255, 35.334132 54.0994899, 35.3337195 54.0993694)",улица К. Либкнехта,,
238560327,,residential,False,True,97.494,"LINESTRING (35.3349703 54.0996255, 35.3362259 54.0998299, 35.3364178 54.0998359)",улица К. Либкнехта,,
238560333,,residential,False,False,85.85,"LINESTRING (35.3349703 54.0996255, 35.3352503 54.0990756, 35.3354043 54.0988992)",улица Луначарского,,
238560333,,residential,False,True,62.002,"LINESTRING (35.3349703 54.0996255, 35.3348347 54.0999108, 35.3346518 54.1000828, 35.3346384 54.100141)",улица Луначарского,,
314590207,,tertiary,False,True,102.253,"LINESTRING (35.3327675 54.0997689, 35.3318423 54.0990264)",Московская улица,,
314590207,,tertiary,False,False,44.172,"LINESTRING (35.3327675 54.0997689, 35.3329724 54.0999334, 35.3331875 54.1000802)",Московская улица,,
238560282,,residential,False,False,42.186,"LINESTRING (35.3364178 54.0998359, 35.3362552 54.0998953, 35.3361699 54.1000419, 35.3361069 54.1001478)",улица Ворошилова,,
238560282,,residential,False,True,90.521,"LINESTRING (35.3364178 54.0998359, 35.336511 54.0995662, 35.3366926 54.0993775, 35.3367322 54.0991381, 35.3368002 54.0990668)",улица Ворошилова,,
238560327,,residential,False,False,97.494,"LINESTRING (35.3364178 54.0998359, 35.3362259 54.0998299, 35.3349703 54.0996255)",улица К. Либкнехта,,
238560327,,residential,False,True,87.39399999999999,"LINESTRING (35.3364178 54.0998359, 35.3370955 54.0999579, 35.3375486 54.1000246, 35.3377007 54.0999882)",улица К. Либкнехта,,
314590232,,tertiary,False,True,84.83,"LINESTRING (35.3377007 54.0999882, 35.3380735 54.0992573)",Пролетарская улица,,
238560327,,residential,False,False,87.394,"LINESTRING (35.3377007 54.0999882, 35.3375486 54.1000246, 35.3370955 54.0999579, 35.3364178 54.0998359)",улица К. Либкнехта,,
238560327,,residential,False,True,104.64,"LINESTRING (35.3377007 54.0999882, 35.3390434 54.1002127, 35.3392458 54.1002424)",улица К. Либкнехта,,
314590232,,tertiary,False,False,112.91399999999999,"LINESTRING (35.3377007 54.0999882, 35.3372326 54.100802, 35.3371472 54.1009504)",Пролетарская улица,,
314590207,,tertiary,False,False,32.622,"LINESTRING (35.3331875 54.1000802, 35.3334968 54.1003108)",Московская улица,,
238560288,,residential,False,False,86.518,"LINESTRING (35.3331875 54.1000802, 35.3333527 54.0999166, 35.3337195 54.0993694)",улица 324 Дивизии,,
314590207,,tertiary,False,True,44.172,"LINESTRING (35.3331875 54.1000802, 35.3329724 54.0999334, 35.3327675 54.0997689)",Московская улица,,
238560282,,residential,False,True,42.186,"LINESTRING (35.3361069 54.1001478, 35.3361699 54.1000419, 35.3362552 54.0998953, 35.3364178 54.0998359)",улица Ворошилова,,
314590205,29К-017,primary,False,True,75.251,"LINESTRING (35.3324032 54.1009356, 35.3334287 54.1006251)",Интернациональная улица,,
