osmid,name,highway,oneway,reversed,length,tunnel,geometry,maxspeed
384292609,улица Розы Люксембург,primary,True,False,192.843,,"LINESTRING (41.1307854 45.0022502, 41.1306574 45.0023046, 41.1290105 45.0030048, 41.1286817 45.0031419)",
1192690560,улица Карла Либкнехта,tertiary,False,True,41.679,,"LINESTRING (41.1307854 45.0022502, 41.130642 45.0020875, 41.130505 45.0019321)",
131067674,улица Карла Либкнехта,tertiary,True,False,180.086,,"LINESTRING (41.130505 45.0019321, 41.129354 45.0006088, 41.1293055 45.0005524)",
1171726092,улица Розы Люксембург,primary,True,False,164.941,,"LINESTRING (41.130505 45.0019321, 41.1306557 45.0018703, 41.1321872 45.0012381, 41.1323169 45.0011845)",
1192690560,улица Карла Либкнехта,tertiary,False,False,41.679,,"LINESTRING (41.130505 45.0019321, 41.130642 45.0020875, 41.1307854 45.0022502)",
131065112,улица Карла Маркса,primary,True,False,128.427,,"LINESTRING (41.1250702 44.9990434, 41.1251221 44.9990928, 41.1259296 44.9999459, 41.1259846 45.0000003)",
131170928,улица Мира,primary,False,True,376.814,,"LINESTRING (41.1250702 44.9990434, 41.1252349 44.9989605, 41.1255103 44.998822, 41.1255858 44.9987832, 41.1262661 44.9984333, 41.1268754 44.9981246, 41.1270285 44.9980539, 41.1284263 44.9974018, 41.1285779 44.9973311, 41.1288207 44.9972205, 41.1290225 44.9971284)",
131170934,улица Карла Маркса,primary,False,True,39.209999999999994,,"LINESTRING (41.1285331 45.0028083, 41.1286158 45.0029441, 41.1286585 45.0030207, 41.128672 45.0030706, 41.1286817 45.0031419)",
1171726092,улица Розы Люксембург,primary,True,False,183.10999999999999,,"LINESTRING (41.1285331 45.0028083, 41.128656 45.0027537, 41.130354 45.0019992, 41.130505 45.0019321)",
131093100,улица Ленина,tertiary,False,False,178.319,,"LINESTRING (41.1259846 45.0000003, 41.1241204 45.0009136)",
131065112,улица Карла Маркса,primary,True,False,195.371,,"LINESTRING (41.1259846 45.0000003, 41.1273113 45.0014007, 41.1273672 45.0014602)",
"[131067672, 131067675, 131093100, 148065669]",улица Ленина,"['residential', 'tertiary']",False,True,599.175,,"LINESTRING (41.1259846 45.0000003, 41.1278561 44.999091, 41.1279669 44.9990383, 41.1280497 44.998998, 41.1293886 44.9983536, 41.1294936 44.9982999, 41.1295151 44.9982896, 41.1303967 44.9978768, 41.1304208 44.9978663, 41.130484 44.9978383, 41.1311406 44.9975898, 41.1314133 44.997549, 41.131612 44.9975206, 41.1323304 44.9974321, 41.1325532 44.9974113)",
"[38193229, 1191216710]","['улица Халтурина', 'улица Ленина']",tertiary,True,False,194.11100000000002,,"LINESTRING (41.1325532 44.9974113, 41.1341475 44.9966582, 41.1342293 44.9966195, 41.1344934 44.9964999, 41.1345517 44.9964637, 41.1345929 44.9964312)",
"[131067672, 131067675, 131093100, 148065669]",улица Ленина,"['residential', 'tertiary']",False,False,599.175,,"LINESTRING (41.1325532 44.9974113, 41.1323304 44.9974321, 41.131612 44.9975206, 41.1314133 44.997549, 41.1311406 44.9975898, 41.130484 44.9978383, 41.1304208 44.9978663, 41.1303967 44.9978768, 41.1295151 44.9982896, 41.1294936 44.9982999, 41.1293886 44.9983536, 41.1280497 44.998998, 41.1279669 44.9990383, 41.1278561 44.999091, 41.1259846 45.0000003)",
1171726091,улица Кирова,residential,True,False,41.269000000000005,,"LINESTRING (41.1326232 45.0014793, 41.1325423 45.001442, 41.1324431 45.0013309, 41.1323169 45.0011845)",
1192690559,улица Розы Люксембург,primary,True,False,168.00900000000001,,"LINESTRING (41.1326232 45.0014793, 41.1324784 45.0015401, 41.1307854 45.0022502)",
38193244,улица Кирова,residential,False,False,199.594,,"LINESTRING (41.130422 44.9979455, 41.1304407 44.9979745, 41.1310205 44.9988743, 41.1314575 44.9995131, 41.1314997 44.9995705)",
131093104,улица Кирова,residential,False,True,193.63100000000003,,"LINESTRING (41.1295999 44.9983259, 41.129669 44.9983966, 41.1309337 44.9996899, 41.1310005 44.9997582)",
131093104,улица Кирова,residential,False,False,193.63100000000003,,"LINESTRING (41.1310005 44.9997582, 41.1309337 44.9996899, 41.129669 44.9983966, 41.1295999 44.9983259)",
131096570,Комсомольская улица,secondary,True,False,44.456999999999994,,"LINESTRING (41.1310005 44.9997582, 41.1312719 44.9996537, 41.1314997 44.9995705)",
131093100,улица Ленина,tertiary,False,True,178.319,,"LINESTRING (41.1241204 45.0009136, 41.1259846 45.0000003)",
38193198,улица Свердлова,primary,True,False,124.52799999999999,,"LINESTRING (41.1241204 45.0009136, 41.1240662 45.000858, 41.123264 45.0000345, 41.1232206 44.999992)",
38193244,улица Кирова,residential,False,True,199.59400000000002,,"LINESTRING (41.1314997 44.9995705, 41.1314575 44.9995131, 41.1310205 44.9988743, 41.1304407 44.9979745, 41.130422 44.9979455)",
131093099,улица Кирова,tertiary,True,False,187.659,,"LINESTRING (41.1314997 44.9995705, 41.1315648 44.9996595, 41.1322221 45.0005286, 41.1325342 45.0009412, 41.1326125 45.0010632)",
131096570,Комсомольская улица,secondary,True,False,192.85299999999998,,"LINESTRING (41.1314997 44.9995705, 41.1323766 44.9992356, 41.1335241 44.9987651, 41.1336376 44.9987208)",
1192690801,Комсомольская улица,secondary,False,False,182.79999999999998,,"LINESTRING (41.1273672 45.0014602, 41.1274802 45.0014067, 41.1282105 45.0010611, 41.129189 45.0006055, 41.1293055 45.0005524)",
"[1192690802, 1178730214]",улица Карла Маркса,primary,True,False,175.72400000000002,,"LINESTRING (41.1273672 45.0014602, 41.1274422 45.001546, 41.1284404 45.0026899, 41.1285331 45.0028083)",
1192692948,Комсомольская улица,secondary,False,True,172.56400000000002,,"LINESTRING (41.1273672 45.0014602, 41.1256631 45.0022366, 41.1255229 45.0023015)",
131096570,Комсомольская улица,secondary,True,False,159.87800000000001,,"LINESTRING (41.1293055 45.0005524, 41.1294021 45.0005072, 41.1301477 45.0001615, 41.1309055 44.9998031, 41.1310005 44.9997582)",
1192690801,Комсомольская улица,secondary,False,True,182.8,,"LINESTRING (41.1293055 45.0005524, 41.129189 45.0006055, 41.1282105 45.0010611, 41.1274802 45.0014067, 41.1273672 45.0014602)",
38193198,улица Свердлова,primary,True,False,189.679,,"LINESTRING (41.1255229 45.0023015, 41.1254611 45.0022384, 41.1254287 45.0022044, 41.1241204 45.0009136)",
107220537,Комсомольская улица,tertiary,False,True,186.46900000000002,,"LINESTRING (41.1255229 45.0023015, 41.1253862 45.0023624, 41.1250846 45.0024983, 41.1245939 45.0027089, 41.1236447 45.0031183, 41.1235021 45.0031792)",
1192692948,Комсомольская улица,secondary,False,False,172.56400000000002,,"LINESTRING (41.1255229 45.0023015, 41.1256631 45.0022366, 41.1273672 45.0014602)",
131288251,улица Чичерина,residential,False,False,10.167,,"LINESTRING (41.1235021 45.0031792, 41.1235742 45.0032551)",
107220537,Комсомольская улица,tertiary,False,False,186.469,,"LINESTRING (41.1235021 45.0031792, 41.1236447 45.0031183, 41.1245939 45.0027089, 41.1250846 45.0024983, 41.1253862 45.0023624, 41.1255229 45.0023015)",
314258365,улица Карла Либкнехта,residential,False,True,168.892,,"LINESTRING (41.1317723 45.0035993, 41.1307854 45.0022502)",
131384453,улица Лермонтова,residential,False,True,176.96800000000002,,"LINESTRING (41.1317723 45.0035993, 41.1337093 45.0030461, 41.1338543 45.0029953)",60
38193200,улица Дзержинского,tertiary,True,False,205.559,,"LINESTRING (41.1353153 45.0024675, 41.1342366 45.0008956, 41.134168 45.0008065)",
131384453,улица Лермонтова,residential,False,False,128.999,,"LINESTRING (41.1353153 45.0024675, 41.1346221 45.0027246, 41.1338543 45.0029953)",60
131384453,улица Лермонтова,residential,False,False,176.96800000000002,,"LINESTRING (41.1338543 45.0029953, 41.1337093 45.0030461, 41.1317723 45.0035993)",60
131384453,улица Лермонтова,residential,False,True,128.999,,"LINESTRING (41.1338543 45.0029953, 41.1346221 45.0027246, 41.1353153 45.0024675)",60
1192690559,улица Розы Люксембург,primary,True,False,116.669,,"LINESTRING (41.1354187 45.0002419, 41.134168 45.0008065)",
310511236,улица Розы Люксембург,primary,True,False,201.42600000000002,,"LINESTRING (41.1326125 45.0010632, 41.1327095 45.0010234, 41.1339238 45.0005038, 41.1346869 45.0001773, 41.1348013 45.0001222)",
1171726093,улица Кирова,residential,True,False,40.483000000000004,,"LINESTRING (41.1326125 45.0010632, 41.1327113 45.0012196, 41.1328203 45.0013963)",
41857109,улица Дзержинского,tertiary,True,False,180.73000000000002,,"LINESTRING (41.1348013 45.0001222, 41.1343911 44.9996525, 41.1337143 44.9988128, 41.1336376 44.9987208)",
63215280,Железнодорожная улица,residential,False,True,202.68699999999995,,"LINESTRING (41.1251079 44.9963815, 41.1257932 44.9960085, 41.1266462 44.995545, 41.1266692 44.9955236, 41.1266966 44.9954791, 41.1267041 44.9954377, 41.1267037 44.9953829, 41.1266667 44.9952641, 41.1266682 44.9951936, 41.1267282 44.9951183)",
131383733,улица Карла Либкнехта,residential,False,True,132.437,,"LINESTRING (41.1251079 44.9963815, 41.1243875 44.9957277, 41.1241782 44.9955378, 41.1240727 44.995442)",
131383733,улица Карла Либкнехта,residential,False,False,132.437,,"LINESTRING (41.1240727 44.995442, 41.1241782 44.9955378, 41.1243875 44.9957277, 41.1251079 44.9963815)",
38191984,улица Кирова,primary,True,False,23.612,,"LINESTRING (41.1267282 44.9951183, 41.1264534 44.9950327)",
63215280,Железнодорожная улица,residential,False,False,202.68699999999998,,"LINESTRING (41.1267282 44.9951183, 41.1266682 44.9951936, 41.1266667 44.9952641, 41.1267037 44.9953829, 41.1267041 44.9954377, 41.1266966 44.9954791, 41.1266692 44.9955236, 41.1266462 44.995545, 41.1257932 44.9960085, 41.1251079 44.9963815)",
41857109,улица Дзержинского,tertiary,True,False,168.738,,"LINESTRING (41.1336376 44.9987208, 41.1335872 44.9986599, 41.1325532 44.9974113)",
131096572,Комсомольская улица,secondary,False,False,181.758,,"LINESTRING (41.1336376 44.9987208, 41.1337536 44.9986706, 41.1339231 44.9985973, 41.1355815 44.9978364)",
131288251,улица Чичерина,residential,False,True,10.167,,"LINESTRING (41.1235742 45.0032551, 41.1235021 45.0031792)",
1168962066,,primary,False,False,29.74,,"LINESTRING (41.129347 44.996991, 41.1290225 44.9971284)",
1190870892,улица Мира,primary,False,True,24.576,,"LINESTRING (41.129347 44.996991, 41.1293148 44.9969982, 41.1292842 44.9970017, 41.1292613 44.9970029, 41.129233 44.9970026, 41.1292021 44.9970011, 41.1291717 44.996998, 41.1291379 44.9969908, 41.1291106 44.9969816, 41.1290821 44.9969699, 41.1290528 44.9969547)",
1168962066,,primary,False,True,29.74,,"LINESTRING (41.1290225 44.9971284, 41.129347 44.996991)",
131170928,улица Мира,primary,False,False,376.814,,"LINESTRING (41.1290225 44.9971284, 41.1288207 44.9972205, 41.1285779 44.9973311, 41.1284263 44.9974018, 41.1270285 44.9980539, 41.1268754 44.9981246, 41.1262661 44.9984333, 41.1255858 44.9987832, 41.1255103 44.998822, 41.1252349 44.9989605, 41.1250702 44.9990434)",
131170928,улица Мира,primary,False,True,20.448999999999998,,"LINESTRING (41.1290225 44.9971284, 41.1290432 44.9971034, 41.1290559 44.9970844, 41.1290643 44.9970669, 41.1290711 44.9970466, 41.1290743 44.9970249, 41.129074 44.997, 41.1290663 44.9969777, 41.1290528 44.9969547)",
1191216710,улица Халтурина,tertiary,True,False,27.522,,"LINESTRING (41.1345929 44.9964312, 41.134631 44.9963715, 41.1346474 44.9963373, 41.1346569 44.9963003, 41.1346619 44.9962329, 41.1346612 44.9961921)",
