osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
670740141,2,Каменская улица,tertiary,60,False,False,158.894,,"LINESTRING (43.5645954 43.5051723, 43.5633639 43.5062877)"
670740141,2,Каменская улица,tertiary,60,False,True,158.894,,"LINESTRING (43.5633639 43.5062877, 43.5645954 43.5051723)"
"[627595877, 670740141, 668275631]",2,Каменская улица,tertiary,60,False,False,147.839,yes,"LINESTRING (43.5633639 43.5062877, 43.5631502 43.5064807, 43.5626019 43.5069835, 43.5623134 43.5072479, 43.5622226 43.5073281)"
627595928,1,Набережная улица,residential,60,False,False,338.67900000000003,,"LINESTRING (43.5601466 43.505605, 43.5604497 43.505766, 43.5605194 43.5058059, 43.5605751 43.5058438, 43.5606408 43.5058983, 43.5607065 43.5059669, 43.5607561 43.5060087, 43.5608219 43.5060515, 43.5608755 43.506086, 43.5609513 43.5061196, 43.5610478 43.5061468, 43.5611739 43.506159, 43.5613965 43.5061643, 43.5616031 43.506177, 43.5618241 43.5062169, 43.561931 43.5062402, 43.5620221 43.5062684, 43.5621147 43.506319, 43.5621824 43.5063734, 43.5622508 43.5064386, 43.5623735 43.5065782, 43.5624211 43.5066366, 43.5624741 43.5067188, 43.5625029 43.5068063, 43.5625412 43.5068817, 43.5626907 43.5071341, 43.562684 43.5071623, 43.5626411 43.5071988, 43.5626042 43.5072231, 43.5625532 43.5072503, 43.5624486 43.5073063, 43.5623755 43.5073578, 43.5623547 43.507369, 43.5623159 43.5073743, 43.5622226 43.5073281)"
668275631,2,Каменская улица,tertiary,60,False,True,149.2,,"LINESTRING (43.5610588 43.5083709, 43.5611757 43.5082728, 43.561271 43.5081928, 43.5615291 43.5079601, 43.5619592 43.5075725, 43.5619783 43.5075557, 43.5622226 43.5073281)"
"[627595878, 670740142]",2,Каменская улица,tertiary,60,False,False,116.912,,"LINESTRING (43.5610588 43.5083709, 43.5609819 43.5084345, 43.5608303 43.50856, 43.5601389 43.5091833)"
"[670740142, 627595878]",2,Каменская улица,tertiary,60,False,True,116.912,,"LINESTRING (43.5601389 43.5091833, 43.5608303 43.50856, 43.5609819 43.5084345, 43.5610588 43.5083709)"
627595928,1,Набережная улица,residential,60,False,True,338.67900000000003,,"LINESTRING (43.5622226 43.5073281, 43.5623159 43.5073743, 43.5623547 43.507369, 43.5623755 43.5073578, 43.5624486 43.5073063, 43.5625532 43.5072503, 43.5626042 43.5072231, 43.5626411 43.5071988, 43.562684 43.5071623, 43.5626907 43.5071341, 43.5625412 43.5068817, 43.5625029 43.5068063, 43.5624741 43.5067188, 43.5624211 43.5066366, 43.5623735 43.5065782, 43.5622508 43.5064386, 43.5621824 43.5063734, 43.5621147 43.506319, 43.5620221 43.5062684, 43.561931 43.5062402, 43.5618241 43.5062169, 43.5616031 43.506177, 43.5613965 43.5061643, 43.5611739 43.506159, 43.5610478 43.5061468, 43.5609513 43.5061196, 43.5608755 43.506086, 43.5608219 43.5060515, 43.5607561 43.5060087, 43.5607065 43.5059669, 43.5606408 43.5058983, 43.5605751 43.5058438, 43.5605194 43.5058059, 43.5604497 43.505766, 43.5601466 43.505605)"
668275631,2,Каменская улица,tertiary,60,False,False,149.2,,"LINESTRING (43.5622226 43.5073281, 43.5619783 43.5075557, 43.5619592 43.5075725, 43.5615291 43.5079601, 43.561271 43.5081928, 43.5611757 43.5082728, 43.5610588 43.5083709)"
"[670740141, 627595877, 668275631]",2,Каменская улица,tertiary,60,False,True,147.839,yes,"LINESTRING (43.5622226 43.5073281, 43.5623134 43.5072479, 43.5626019 43.5069835, 43.5631502 43.5064807, 43.5633639 43.5062877)"
