osmid,oneway,highway,reversed,length,geometry,lanes,name,maxspeed,junction
156990877,False,residential,False,156.52100000000002,"LINESTRING (60.6090087 56.8404511, 60.6090172 56.8404271, 60.6092118 56.8399181, 60.6092453 56.8398304, 60.609365 56.8395075, 60.6094424 56.8392632, 60.6095209 56.8390718)",4,улица Толмачёва,,
156990877,False,residential,True,164.66199999999998,"LINESTRING (60.6090087 56.8404511, 60.6089891 56.8405023, 60.6089711 56.8405495, 60.6088204 56.8409449, 60.608743 56.8411479, 60.6086472 56.8413992, 60.608562 56.8415818, 60.6084606 56.8418294, 60.6084374 56.8418984)",4,улица Толмачёва,,
20107615,False,residential,False,332.8979999999999,"LINESTRING (60.60843 56.8381204, 60.6088053 56.8371455, 60.608858 56.8370206, 60.6089539 56.8367641, 60.6091035 56.8363529, 60.6091185 56.8363117, 60.6091521 56.8362143, 60.6092439 56.8359525, 60.6092683 56.8358825, 60.6093496 56.8356645, 60.609378 56.8355867, 60.6094515 56.8353584, 60.6094767 56.8352802, 60.6094442 56.8351856)",4,улица Пушкина,,
"[1154482524, 81348573]",True,residential,False,494.15599999999995,"LINESTRING (60.60843 56.8381204, 60.6081083 56.8380867, 60.6075561 56.838031, 60.6071167 56.8379871, 60.606333 56.8379077, 60.6059941 56.8378716, 60.6059314 56.8378668, 60.6058888 56.8378525, 60.6058723 56.8378312, 60.60586 56.8378012, 60.6058634 56.8377708, 60.6061329 56.8371178, 60.6064588 56.836175, 60.6066075 56.8357608, 60.6068183 56.8352074, 60.6068724 56.8350687, 60.606894 56.8349983, 60.6069419 56.8348887)",2,улица Горького,,
832876856,False,residential,True,69.44,"LINESTRING (60.60843 56.8381204, 60.6082162 56.8386526, 60.6081839 56.8387302)",4,улица Пушкина,,
"[360483226, 34939463]",True,secondary,False,152.10700000000003,"LINESTRING (60.6069738 56.8348112, 60.6071724 56.8348332, 60.608403 56.834984, 60.6091669 56.8350759, 60.6094151 56.8351071)",3,улица Малышева,,
"[40094840, 545307202]",True,secondary,False,71.955,"LINESTRING (60.6118671 56.8352931, 60.61188 56.8351863, 60.6119454 56.8349919, 60.6120749 56.8346569)",3,улица Розы Люксембург,,
47416740,True,secondary,False,129.42600000000002,"LINESTRING (60.6118671 56.8352931, 60.612075 56.8352694, 60.6122743 56.8352592, 60.6126129 56.8352594, 60.6131762 56.8352934, 60.6137796 56.8353331, 60.6139802 56.8353465)",4,улица Малышева,,
34941943,True,residential,False,227.71599999999998,"LINESTRING (60.6159091 56.8374675, 60.6158334 56.837671, 60.6153702 56.8389168, 60.6153072 56.8391149, 60.6152239 56.8393522, 60.6152194 56.8393667, 60.6151765 56.8394757)",2,Красноармейская улица,,
"[1135134574, 141626727]",True,secondary,False,86.616,"LINESTRING (60.6095209 56.8390718, 60.6084482 56.8389469, 60.6081993 56.8389157, 60.6081303 56.8389045)",5,проспект Ленина,RU:urban,
156990877,False,residential,True,156.521,"LINESTRING (60.6095209 56.8390718, 60.6094424 56.8392632, 60.609365 56.8395075, 60.6092453 56.8398304, 60.6092118 56.8399181, 60.6090172 56.8404271, 60.6090087 56.8404511)",4,улица Толмачёва,,
39240802,False,residential,False,296.119,"LINESTRING (60.6099075 56.8379575, 60.6100272 56.8376478, 60.6102396 56.837071, 60.6102998 56.8369077, 60.6104928 56.8363861, 60.6105456 56.8362339, 60.6107074 56.8357974, 60.6107301 56.8357313, 60.6107449 56.8356906, 60.6107708 56.8356195, 60.6108052 56.8355003, 60.6108109 56.8354472, 60.6108492 56.8353454)",,улица Толмачёва,,
286865289,False,residential,True,166.775,"LINESTRING (60.6052164 56.8401661, 60.6050598 56.8406547, 60.6049991 56.840844, 60.6049273 56.8411256, 60.6051119 56.8414271, 60.605202 56.8415582, 60.6052938 56.8416059)",,улица Горького,,
60976202,False,residential,False,79.123,"LINESTRING (60.6064916 56.8402352, 60.6066445 56.8402404, 60.6076533 56.8403393, 60.6077761 56.8403372)",,Почтовый переулок,,
35061947,False,residential,False,23.174,"LINESTRING (60.6072527 56.841783, 60.6071341 56.8417729, 60.6068753 56.8417544)",2,Первомайская улица,,
35061947,False,residential,True,73.18799999999999,"LINESTRING (60.6072527 56.841783, 60.6079928 56.8418569, 60.6082848 56.8418831, 60.6084374 56.8418984)",2,Первомайская улица,,
39723821,True,residential,False,163.897,"LINESTRING (60.6077761 56.8403372, 60.6077588 56.8403988, 60.6075942 56.840838, 60.6075309 56.841007, 60.6073887 56.8413892, 60.6072945 56.8416609, 60.6072527 56.841783)",,улица Пушкина,,
60976202,False,residential,True,79.12299999999999,"LINESTRING (60.6077761 56.8403372, 60.6076533 56.8403393, 60.6066445 56.8402404, 60.6064916 56.8402352)",,Почтовый переулок,,
62227369,False,residential,False,76.224,"LINESTRING (60.6077761 56.8403372, 60.607883 56.8403333, 60.6088266 56.8404321, 60.6090087 56.8404511)",,Почтовый переулок,,
35061947,False,residential,False,81.392,"LINESTRING (60.6068753 56.8417544, 60.606199 56.8416953, 60.605686 56.8416474, 60.6055535 56.8416536)",2,Первомайская улица,,
35061947,False,residential,True,23.174,"LINESTRING (60.6068753 56.8417544, 60.6071341 56.8417729, 60.6072527 56.841783)",2,Первомайская улица,,
35061947,False,residential,True,81.392,"LINESTRING (60.6055535 56.8416536, 60.605686 56.8416474, 60.606199 56.8416953, 60.6068753 56.8417544)",2,Первомайская улица,,
286865287,True,residential,False,17.523,"LINESTRING (60.6055535 56.8416536, 60.6055536 56.8416799, 60.605539 56.8417049, 60.6055111 56.8417262, 60.6054725 56.8417419, 60.605427 56.8417503, 60.605379 56.8417507)",,улица Горького,,roundabout
286865287,True,residential,False,20.392000000000003,"LINESTRING (60.6052938 56.8416059, 60.6053331 56.8415909, 60.6053789 56.8415832, 60.6054268 56.8415835, 60.6054722 56.8415919, 60.6055107 56.8416074, 60.6055387 56.8416287, 60.6055535 56.8416536)",,улица Горького,,roundabout
286865289,False,residential,False,166.77499999999998,"LINESTRING (60.6052938 56.8416059, 60.605202 56.8415582, 60.6051119 56.8414271, 60.6049273 56.8411256, 60.6049991 56.840844, 60.6050598 56.8406547, 60.6052164 56.8401661)",,улица Горького,,
286865287,True,residential,False,20.939999999999998,"LINESTRING (60.605379 56.8417507, 60.605332 56.8417427, 60.605292 56.841727, 60.605263 56.8417053, 60.6052479 56.8416797, 60.6052483 56.8416528, 60.6052641 56.8416273, 60.6052938 56.8416059)",,улица Горького,,roundabout
"[47503240, 145110195]",True,secondary,False,219.912,"LINESTRING (60.6116444 56.839054, 60.6117665 56.8390635, 60.6134156 56.8392599, 60.6150535 56.83946, 60.6151765 56.8394757)",3,проспект Ленина,RU:urban,
"[1154025326, 51190126]",True,secondary,False,42.262,"LINESTRING (60.6116444 56.839054, 60.6116205 56.83911, 60.6115271 56.8393384, 60.6114845 56.8394238)","['4', '3']","['улица Карла Либкнехта', 'улица Свердлова']",60,
514516014,False,residential,False,19.653,"LINESTRING (60.6081303 56.8389045, 60.6081562 56.8388202, 60.6081658 56.8387889, 60.6081839 56.8387302)",4,улица Пушкина,,
514516014,False,residential,True,19.653,"LINESTRING (60.6081839 56.8387302, 60.6081658 56.8387889, 60.6081562 56.8388202, 60.6081303 56.8389045)",4,улица Пушкина,,
832876856,False,residential,False,69.44,"LINESTRING (60.6081839 56.8387302, 60.6082162 56.8386526, 60.60843 56.8381204)",4,улица Пушкина,,
"[832876857, 366650458]",True,secondary,False,199.32600000000002,"LINESTRING (60.6081839 56.8387302, 60.6085183 56.8387605, 60.6087746 56.8387849, 60.6105457 56.8389683, 60.6110963 56.8390221, 60.6111678 56.8390291, 60.6114084 56.8390497)",4,проспект Ленина,RU:urban,
47124573,True,secondary,False,78.991,"LINESTRING (60.6138952 56.8355475, 60.6138397 56.8356408, 60.6137843 56.835719, 60.6136941 56.8357658, 60.6136115 56.8357898, 60.6135077 56.8358083, 60.6134459 56.8358123, 60.6133625 56.8358111, 60.6128723 56.8357812)",4,улица Карла Либкнехта,60,
314796616,False,tertiary,False,12.389,"LINESTRING (60.610571 56.8421121, 60.6103712 56.8420904)",2,Первомайская улица,,
314796616,False,tertiary,True,217.14600000000002,"LINESTRING (60.610571 56.8421121, 60.6107245 56.8421268, 60.6109397 56.8421453, 60.6119414 56.842247, 60.6125602 56.8423064, 60.6128593 56.8423359, 60.6133425 56.8423847, 60.6139433 56.8424426, 60.6140857 56.8424555)",2,Первомайская улица,,
1154025325,True,secondary,False,13.756,"LINESTRING (60.6114845 56.8394238, 60.6112984 56.8393535)",3,проспект Ленина,RU:urban,
"[1154025320, 1154025321, 1154025322]",True,secondary,False,304.07,"LINESTRING (60.6114845 56.8394238, 60.611453 56.8395102, 60.611299 56.8399247, 60.6111367 56.8404104, 60.6110868 56.8405599, 60.6108373 56.8413059, 60.6107093 56.8417149, 60.6106308 56.8419653, 60.6106083 56.8420206, 60.610571 56.8421121)","['4', '3']",улица Карла Либкнехта,,
1154482524,True,residential,False,8.833,"LINESTRING (60.6069419 56.8348887, 60.6069738 56.8348112)",2,улица Горького,,
20107615,False,residential,False,8.906,"LINESTRING (60.6094442 56.8351856, 60.6094151 56.8351071)",4,улица Пушкина,,
20107615,False,residential,True,332.89799999999997,"LINESTRING (60.6094442 56.8351856, 60.6094767 56.8352802, 60.6094515 56.8353584, 60.609378 56.8355867, 60.6093496 56.8356645, 60.6092683 56.8358825, 60.6092439 56.8359525, 60.6091521 56.8362143, 60.6091185 56.8363117, 60.6091035 56.8363529, 60.6089539 56.8367641, 60.608858 56.8370206, 60.6088053 56.8371455, 60.60843 56.8381204)",4,улица Пушкина,,
1161013633,True,secondary,False,155.762,"LINESTRING (60.6094442 56.8351856, 60.6091689 56.8351551, 60.6083652 56.8350647, 60.6081492 56.83504, 60.6072471 56.8349265, 60.6071265 56.8349114, 60.6069419 56.8348887)",3,Улица Малышева,,
39240802,False,residential,True,296.11899999999997,"LINESTRING (60.6108492 56.8353454, 60.6108109 56.8354472, 60.6108052 56.8355003, 60.6107708 56.8356195, 60.6107449 56.8356906, 60.6107301 56.8357313, 60.6107074 56.8357974, 60.6105456 56.8362339, 60.6104928 56.8363861, 60.6102998 56.8369077, 60.6102396 56.837071, 60.6100272 56.8376478, 60.6099075 56.8379575)",,улица Толмачёва,,
1161013633,True,secondary,False,87.294,"LINESTRING (60.6108492 56.8353454, 60.6096067 56.8352059, 60.6094442 56.8351856)",3,Улица Малышева,,
