osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access
144965931,68Н-082,Первомайская улица,secondary,False,True,208.518,"LINESTRING (42.2554286 51.9919212, 42.2576816 51.9926347, 42.2581471 51.9927658)",,,
144973472,,Трудовая улица,residential,False,False,185.566,"LINESTRING (42.2554286 51.9919212, 42.2549338 51.9921848, 42.2541315 51.9926489, 42.2535967 51.9929633, 42.2534483 51.9930597)",,,
144965931,68Н-082,Первомайская улица,secondary,False,False,208.518,"LINESTRING (42.2581471 51.9927658, 42.2576816 51.9926347, 42.2554286 51.9919212)",,,
144965931,68Н-082,Первомайская улица,secondary,False,True,388.518,"LINESTRING (42.2581471 51.9927658, 42.258354 51.992824, 42.2636091 51.9937062)",,,
144973470,,Революционная улица,residential,False,False,183.697,"LINESTRING (42.2581471 51.9927658, 42.2576566 51.993282, 42.2570853 51.9938433, 42.2567677 51.9941825)",,,
144973468,,улица Петра Ширяева,residential,False,False,263.005,"LINESTRING (42.2534483 51.9930597, 42.2543646 51.9933626, 42.2552069 51.9935849, 42.2558773 51.9937014, 42.2563758 51.9940083, 42.2567677 51.9941825)",,,
144973472,,Трудовая улица,residential,False,True,185.566,"LINESTRING (42.2534483 51.9930597, 42.2535967 51.9929633, 42.2541315 51.9926489, 42.2549338 51.9921848, 42.2554286 51.9919212)",,,
144965931,68Н-082,Первомайская улица,secondary,False,False,54.644,"LINESTRING (42.2643757 51.9938429, 42.2636091 51.9937062)",,,
144973468,,улица Петра Ширяева,residential,False,True,263.005,"LINESTRING (42.2567677 51.9941825, 42.2563758 51.9940083, 42.2558773 51.9937014, 42.2552069 51.9935849, 42.2543646 51.9933626, 42.2534483 51.9930597)",,,
144973470,,Революционная улица,residential,False,True,183.697,"LINESTRING (42.2567677 51.9941825, 42.2570853 51.9938433, 42.2576566 51.993282, 42.2581471 51.9927658)",,,
144976582,,Больничная улица,residential,False,True,395.11,"LINESTRING (42.2589262 51.989001, 42.2593881 51.9890609, 42.2603606 51.9892705, 42.2608225 51.9893603, 42.2611871 51.9894053, 42.2619408 51.9896448, 42.2625728 51.9898544, 42.2633022 51.990064, 42.2638128 51.9902729, 42.2640655 51.9903322, 42.264204 51.9902863)",,,
145261193,68Н-082,Шоссейная улица,secondary,False,False,5.767,"LINESTRING (42.2622041 51.9857702, 42.2622108 51.9858219)",,,
144976582,,Больничная улица,residential,False,False,395.11,"LINESTRING (42.264204 51.9902863, 42.2640655 51.9903322, 42.2638128 51.9902729, 42.2633022 51.990064, 42.2625728 51.9898544, 42.2619408 51.9896448, 42.2611871 51.9894053, 42.2608225 51.9893603, 42.2603606 51.9892705, 42.2593881 51.9890609, 42.2589262 51.989001)",,,
145261193,68Н-082,Шоссейная улица,secondary,False,False,130.02300000000002,"LINESTRING (42.264204 51.9902863, 42.264602 51.9907009, 42.2648406 51.9909653, 42.2649004 51.9910316, 42.265183 51.9912874)",,,
145261193,68Н-082,Шоссейная улица,secondary,False,True,523.467,"LINESTRING (42.264204 51.9902863, 42.263429 51.9893393, 42.2629555 51.9887893, 42.2627678 51.9885456, 42.2626377 51.98834, 42.262572 51.9881884, 42.2625309 51.9880408, 42.2625014 51.9878366, 42.2624861 51.9877303, 42.2622108 51.9858219)",,,
144965931,68Н-082,Первомайская улица,secondary,False,True,54.644,"LINESTRING (42.2636091 51.9937062, 42.2643757 51.9938429)",,,
260965629,,Первомайский переулок,residential,False,False,198.242,"LINESTRING (42.2636091 51.9937062, 42.2646472 51.9920419)",2,60,customers
144965931,68Н-082,Первомайская улица,secondary,False,False,388.518,"LINESTRING (42.2636091 51.9937062, 42.258354 51.992824, 42.2581471 51.9927658)",,,
145261193,68Н-082,Шоссейная улица,secondary,False,True,130.023,"LINESTRING (42.265183 51.9912874, 42.2649004 51.9910316, 42.2648406 51.9909653, 42.264602 51.9907009, 42.264204 51.9902863)",,,
260965629,,Первомайский переулок,residential,False,True,92.31700000000001,"LINESTRING (42.265183 51.9912874, 42.2650745 51.9913568, 42.2646472 51.9920419)",2,60,customers
260965629,,Первомайский переулок,residential,False,True,198.242,"LINESTRING (42.2646472 51.9920419, 42.2636091 51.9937062)",2,60,customers
260965629,,Первомайский переулок,residential,False,False,92.31700000000001,"LINESTRING (42.2646472 51.9920419, 42.2650745 51.9913568, 42.265183 51.9912874)",2,60,customers
145261193,68Н-082,Шоссейная улица,secondary,False,True,5.767,"LINESTRING (42.2622108 51.9858219, 42.2622041 51.9857702)",,,
145261193,68Н-082,Шоссейная улица,secondary,False,False,523.467,"LINESTRING (42.2622108 51.9858219, 42.2624861 51.9877303, 42.2625014 51.9878366, 42.2625309 51.9880408, 42.262572 51.9881884, 42.2626377 51.98834, 42.2627678 51.9885456, 42.2629555 51.9887893, 42.263429 51.9893393, 42.264204 51.9902863)",,,
"[489937746, 489937743]",,,residential,False,True,131.143,"LINESTRING (42.2622108 51.9858219, 42.2624743 51.9858047, 42.263464 51.9857586, 42.2635378 51.9861271, 42.2635445 51.9861605)",1,20,
"[489937746, 489937743]",,,residential,False,False,131.14299999999997,"LINESTRING (42.2635445 51.9861605, 42.2635378 51.9861271, 42.263464 51.9857586, 42.2624743 51.9858047, 42.2622108 51.9858219)",1,20,
